step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
11,0.5500,-0.039,1761.818,0.000,-0.138,-68.880,0.000,68.880,0.138,443677.5,443.68,39518.64,13918.64,1.145,2.316,-0.001,1.223,0.617,1.089,0.039,Hybrid
12,0.6000,-0.046,1758.376,0.000,-0.150,-68.788,-0.006,68.788,0.150,442427.8,442.43,39511.38,13911.38,1.142,2.381,0.088,1.366,0.680,1.154,0.046,Hybrid
13,0.6500,-0.054,1754.939,0.000,-0.162,-68.698,-0.001,68.698,0.162,441206.2,441.21,39504.14,13904.14,1.140,2.454,0.019,1.516,-0.645,1.224,0.054,Hybrid
14,0.7000,-0.062,1751.506,0.000,-0.174,-68.609,0.005,68.609,0.174,440012.5,440.01,39496.91,13896.92,1.137,2.534,-0.073,1.674,-0.707,1.300,0.062,Hybrid
15,0.7500,-0.071,1748.078,0.000,-0.186,-68.521,0.003,68.522,0.186,439262.4,439.26,39489.71,13889.71,1.135,2.622,-0.038,1.841,0.680,1.383,0.071,Hybrid
16,0.8000,-0.081,1744.654,0.000,-0.198,-68.434,-0.004,68.434,0.198,439014.3,439.01,39482.51,13882.51,1.134,2.719,0.058,2.018,0.742,1.472,0.081,Hybrid
17,0.8500,-0.091,1741.234,0.000,-0.210,-68.347,-0.003,68.348,0.210,438776.2,438.78,39475.32,13875.32,1.134,2.825,0.041,2.206,-0.727,1.569,0.091,Hybrid
18,0.9000,-0.102,1737.819,0.000,-0.222,-68.261,0.004,68.261,0.222,438549.0,438.55,39468.13,13868.13,1.134,2.941,-0.062,2.407,-0.795,1.674,0.102,Hybrid
19,0.9500,-0.113,1734.408,0.000,-0.234,-68.174,0.002,68.175,0.234,438332.7,438.33,39460.94,13860.94,1.133,3.067,-0.022,2.620,0.787,1.788,0.113,Hybrid
20,1.0000,-0.125,1731.002,0.000,-0.246,-68.088,-0.006,68.088,0.246,438127.5,438.13,39453.75,13853.75,1.133,3.204,0.090,2.847,0.871,1.912,0.125,Hybrid
21,1.0500,-0.138,1727.600,0.000,-0.259,-68.002,0.002,68.002,0.259,437934.1,437.93,39446.57,13846.57,1.133,3.353,-0.023,3.090,-0.866,2.046,0.138,Hybrid
22,1.1000,-0.151,1724.202,0.000,-0.271,-67.916,0.004,67.917,0.271,437752.7,437.75,39439.39,13839.40,1.132,3.514,-0.049,3.349,0.881,2.191,0.151,Hybrid
23,1.1500,-0.165,1720.808,0.000,-0.284,-67.830,-0.005,67.831,0.284,437583.8,437.58,39432.22,13832.22,1.132,3.689,0.076,3.626,0.971,2.348,0.165,Hybrid
24,1.2000,-0.179,1717.419,0.000,-0.296,-67.745,0.000,67.745,0.296,437427.7,437.43,39425.05,13825.05,1.132,3.879,0.000,3.923,-0.973,2.519,0.179,Hybrid
25,1.2500,-0.195,1714.033,0.000,-0.309,-67.659,0.006,67.660,0.310,437285.0,437.29,39417.88,13817.88,1.132,4.084,-0.084,4.241,0.998,2.704,0.195,Hybrid
26,1.3000,-0.210,1710.653,0.000,-0.323,-67.574,-0.004,67.575,0.323,437156.5,437.16,39410.71,13810.71,1.132,4.305,0.058,4.583,1.099,2.900,0.210,Hybrid
27,1.3500,-0.227,1707.276,0.000,-0.336,-67.489,-0.002,67.490,0.336,437042.8,437.04,39403.54,13803.54,1.132,4.544,0.030,4.948,-1.129,3.102,0.227,Hybrid
28,1.4000,-0.244,1703.904,0.000,-0.350,-67.404,0.007,67.405,0.350,436944.5,436.94,39396.38,13796.38,1.132,4.802,-0.100,5.338,1.185,3.320,0.244,Hybrid
29,1.4500,-0.262,1700.536,0.000,-0.364,-67.319,-0.005,67.320,0.364,436862.4,436.86,39389.21,13789.22,1.132,5.080,0.070,5.755,1.320,3.555,0.262,Hybrid
30,1.5000,-0.280,1697.172,0.000,-0.379,-67.234,0.003,67.235,0.379,436797.4,436.80,39382.06,13782.06,1.132,5.380,-0.039,6.201,-1.386,3.796,0.280,Hybrid
31,1.5500,-0.300,1693.812,0.000,-0.394,-67.149,-0.003,67.150,0.394,436750.3,436.75,39374.90,13774.90,1.132,5.703,0.039,6.674,1.478,4.028,0.300,Hybrid
32,1.6000,-0.320,1690.457,0.000,-0.410,-67.064,0.003,67.066,0.410,436721.7,436.72,39367.74,13767.74,1.132,6.051,-0.044,7.176,-1.579,4.273,0.320,Hybrid
33,1.6500,-0.341,1687.106,0.000,-0.428,-66.979,-0.003,66.981,0.428,436712.3,436.71,39360.58,13760.58,1.132,6.424,0.045,7.706,1.687,4.531,0.341,Hybrid
34,1.7000,-0.363,1683.759,0.000,-0.446,-66.895,0.004,66.896,0.446,436723.3,436.72,39353.43,13753.42,1.132,6.825,-0.050,8.268,-1.807,4.800,0.363,Hybrid
35,1.7500,-0.385,1680.416,0.000,-0.466,-66.810,-0.004,66.811,0.466,436755.9,436.76,39346.27,13746.27,1.133,7.254,0.052,8.862,1.934,5.082,0.385,Hybrid
36,1.8000,-0.409,1677.078,0.000,-0.487,-66.725,0.004,66.727,0.487,436810.3,436.81,39339.11,13739.11,1.133,7.714,-0.058,9.489,-2.075,5.375,0.409,Hybrid
37,1.8500,-0.434,1673.744,0.000,-0.510,-66.640,-0.004,66.642,0.510,436888.3,436.89,39331.95,13731.95,1.133,8.207,0.059,10.151,2.226,5.678,0.434,Hybrid
38,1.9000,-0.460,1670.414,0.000,-0.535,-66.555,0.005,66.557,0.535,436990.3,436.99,39324.79,13724.79,1.134,8.733,-0.067,10.849,-2.393,5.991,0.460,Hybrid
39,1.9500,-0.488,1667.088,0.000,-0.562,-66.470,-0.005,66.473,0.562,437117.4,437.12,39317.62,13717.62,1.134,9.296,0.069,11.583,2.571,6.311,0.488,Hybrid
40,2.0000,-0.517,1663.767,0.000,-0.592,-66.385,0.005,66.388,0.592,437270.8,437.27,39310.45,13710.45,1.135,9.896,-0.077,12.354,-2.770,6.635,0.517,Hybrid
41,2.0500,-0.547,1660.450,0.000,-0.624,-66.300,-0.011,66.303,0.624,437451.8,437.45,39303.28,13703.28,1.136,10.536,0.159,13.163,3.031,6.962,0.547,Hybrid
42,2.1000,-0.579,1657.137,0.000,-0.660,-66.215,0.006,66.219,0.660,437661.1,437.66,39296.11,13696.11,1.136,11.217,-0.087,14.011,3.130,7.335,0.579,Hybrid
43,2.1500,-0.613,1653.828,0.000,-0.698,-66.130,0.000,66.134,0.698,437899.4,437.90,39288.93,13688.93,1.137,11.942,-0.003,14.908,-3.358,7.784,0.613,Hybrid
44,2.2000,-0.649,1650.524,0.000,-0.739,-66.049,-0.007,66.053,0.739,432518.7,432.52,39281.79,13681.79,1.123,12.713,0.093,15.847,3.616,8.022,0.649,Hybrid
45,2.2500,-0.687,1647.223,0.000,-0.788,-65.976,0.015,65.981,0.788,425685.9,425.69,39274.76,13674.76,1.106,13.531,-0.205,16.746,-3.915,7.764,0.687,Hybrid
46,2.3000,-0.728,1643.926,0.000,-0.847,-65.913,-0.007,65.919,0.847,418614.6,418.61,39267.84,13667.85,1.088,14.391,0.102,17.585,-4.039,7.498,0.728,Hybrid
47,2.3500,-0.772,1640.632,0.000,-0.915,-65.861,0.000,65.868,0.915,411318.3,411.32,39261.05,13661.05,1.069,15.292,-0.003,18.366,4.320,7.226,0.772,Hybrid
48,2.4000,-0.820,1637.340,0.000,-0.992,-65.820,0.008,65.827,0.992,403815.6,403.82,39254.37,13654.37,1.050,16.231,-0.119,19.089,-4.640,6.948,0.820,Hybrid
49,2.4500,-0.871,1634.050,0.000,-1.079,-65.790,0.000,65.799,1.079,396123.3,396.12,39247.82,13647.82,1.030,17.204,-0.004,19.753,-4.873,6.664,0.871,Hybrid
50,2.5000,-0.928,1630.761,0.000,-1.174,-65.772,-0.009,65.783,1.174,388257.2,388.26,39241.40,13641.40,1.009,18.208,0.121,20.362,-5.130,6.388,0.928,Hybrid
51,2.5500,-0.989,1627.472,0.000,-1.279,-65.767,-0.009,65.779,1.279,380229.5,380.23,39235.11,13635.11,0.989,19.242,0.125,20.916,5.495,6.119,0.989,Hybrid
52,2.6000,-1.056,1624.183,0.000,-1.392,-65.774,0.000,65.788,1.392,372052.4,372.05,39228.95,13628.95,0.968,20.302,-0.004,21.419,5.740,5.847,1.056,Hybrid
53,2.6500,-1.128,1620.894,0.000,-1.513,-65.794,0.010,65.811,1.513,363735.8,363.74,39222.92,13622.92,0.946,21.385,-0.141,21.871,-6.099,5.573,1.128,Hybrid
54,2.7000,-1.207,1617.604,0.000,-1.641,-65.827,-0.020,65.848,1.641,355288.8,355.29,39217.04,13617.04,0.924,22.490,0.277,22.273,6.485,5.301,1.207,Hybrid
55,2.7500,-1.292,1614.312,0.000,-1.777,-65.874,0.011,65.898,1.777,346718.9,346.72,39211.29,13611.29,0.902,23.614,-0.148,22.628,6.627,5.025,1.292,Hybrid
56,2.8000,-1.385,1611.016,0.000,-1.918,-65.935,0.000,65.963,1.918,338030.4,338.03,39205.68,13605.68,0.880,24.754,-0.003,22.941,-6.909,4.817,1.385,Hybrid
57,2.8500,-1.483,1607.718,0.000,-1.989,-65.995,0.016,66.025,1.990,326599.5,326.60,39200.28,13600.28,0.850,25.930,-0.229,24.274,-0.119,20.000,1.483,Hybrid
58,2.9000,-1.584,1604.417,0.001,-2.035,-66.055,0.017,66.086,2.035,318955.0,318.96,39194.98,13594.98,0.830,27.192,-0.239,26.023,-0.135,20.000,1.584,Hybrid
59,2.9500,-1.687,1601.112,0.002,-2.089,-66.129,0.018,66.162,2.089,308171.2,308.17,39189.85,13589.85,0.802,28.539,-0.250,27.693,-0.151,20.000,1.687,Hybrid
60,3.0000,-1.793,1597.804,0.003,-2.150,-66.218,0.019,66.253,2.150,296611.6,296.61,39184.90,13584.90,0.772,29.968,-0.261,29.280,-0.168,20.000,1.793,Hybrid
61,3.0500,-1.902,1594.490,0.004,-2.217,-66.324,0.019,66.361,2.217,284117.5,284.12,39180.14,13580.15,0.740,31.474,-0.274,30.780,-0.186,20.000,1.902,Hybrid
62,3.1000,-2.014,1591.171,0.005,-2.291,-66.448,0.020,66.488,2.291,270622.7,270.62,39175.61,13575.61,0.705,33.052,-0.287,32.187,-0.204,20.000,2.014,Hybrid
63,3.1500,-2.131,1587.845,0.006,-2.370,-66.592,0.021,66.634,2.370,256440.8,256.44,39171.30,13571.30,0.668,34.698,-0.301,33.497,-0.224,20.000,2.131,Hybrid
64,3.2000,-2.252,1584.512,0.007,-2.454,-66.756,0.022,66.801,2.454,241584.7,241.58,39167.23,13567.22,0.629,36.406,-0.316,34.706,-0.243,20.000,2.252,Hybrid
65,3.2500,-2.376,1581.169,0.008,-2.541,-66.940,0.022,66.989,2.541,226066.0,226.07,39163.40,13563.40,0.589,38.172,-0.330,35.812,-0.263,20.000,2.376,Hybrid
66,3.3000,-2.506,1577.817,0.009,-2.630,-67.147,0.023,67.199,2.630,209894.4,209.89,39159.84,13559.84,0.547,39.991,-0.344,36.811,-0.284,20.000,2.506,Hybrid
67,3.3500,-2.639,1574.454,0.011,-2.721,-67.377,0.024,67.431,2.721,193078.0,193.08,39156.55,13556.55,0.503,41.856,-0.359,37.701,-0.304,20.000,2.639,Hybrid
68,3.4000,-2.778,1571.080,0.012,-2.810,-67.629,0.024,67.687,2.810,175624.4,175.62,39153.54,13553.54,0.458,43.763,-0.372,38.478,-0.324,20.000,2.778,Hybrid
69,3.4500,-2.920,1567.691,0.013,-2.897,-67.905,0.025,67.967,2.897,157540.8,157.54,39150.82,13550.82,0.411,45.706,-0.385,39.139,-0.344,20.000,2.920,Hybrid
70,3.5000,-3.067,1564.289,0.014,-2.981,-68.205,0.025,68.270,2.981,138835.1,138.84,39148.41,13548.41,0.362,47.678,-0.397,39.683,-0.364,20.000,3.067,Hybrid
71,3.5500,-3.218,1560.870,0.015,-3.058,-68.529,0.026,68.598,3.058,119516.0,119.52,39146.30,13546.31,0.311,49.675,-0.407,40.105,-0.382,20.000,3.218,Hybrid
72,3.6000,-3.373,1557.435,0.017,-3.127,-68.878,0.026,68.949,3.128,99594.4,99.59,39144.53,13544.53,0.260,51.689,-0.416,40.404,-0.400,20.000,3.373,Hybrid
73,3.6500,-3.531,1553.982,0.018,-3.187,-69.250,0.026,69.324,3.187,79084.5,79.08,39143.08,13543.08,0.206,53.714,-0.423,40.577,-0.416,20.000,3.531,Hybrid
74,3.7000,-3.692,1550.510,0.019,-3.236,-69.646,0.026,69.721,3.236,63909.1,63.91,39141.95,13541.95,0.167,55.745,-0.428,40.628,-0.431,20.001,3.692,Hybrid
75,3.7500,-3.855,1547.017,0.021,-3.284,-70.047,0.026,70.124,3.284,64760.6,64.76,39140.90,13540.90,0.169,57.777,-0.432,40.653,-0.445,20.001,3.855,Hybrid
76,3.8000,-4.020,1543.505,0.022,-3.335,-70.449,0.027,70.527,3.335,65614.1,65.61,39139.83,13539.83,0.171,59.811,-0.437,40.683,-0.458,20.001,4.020,Hybrid
77,3.8500,-4.188,1539.972,0.023,-3.389,-70.851,0.027,70.932,3.389,66469.9,66.47,39138.74,13538.74,0.173,61.846,-0.442,40.717,-0.472,20.001,4.188,Hybrid
78,3.9000,-4.359,1536.420,0.025,-3.446,-71.255,0.027,71.338,3.446,67328.3,67.33,39137.65,13537.65,0.176,63.883,-0.447,40.757,-0.484,20.001,4.359,Hybrid
79,3.9500,-4.533,1532.847,0.026,-3.506,-71.659,0.027,71.745,3.506,68189.4,68.19,39136.54,13536.54,0.178,65.922,-0.453,40.802,-0.497,20.001,4.533,Hybrid
80,4.0000,-4.710,1529.254,0.027,-3.568,-72.065,0.027,72.153,3.568,69053.5,69.05,39135.41,13535.41,0.180,67.964,-0.459,40.851,-0.509,20.001,4.710,Hybrid
81,4.0500,-4.890,1525.640,0.029,-3.634,-72.472,0.027,72.563,3.634,69920.9,69.92,39134.27,13534.27,0.182,70.008,-0.465,40.905,-0.520,20.001,4.890,Hybrid
82,4.1000,-5.073,1522.007,0.030,-3.703,-72.880,0.027,72.974,3.703,70791.8,70.79,39133.12,13533.12,0.185,72.055,-0.472,40.964,-0.531,20.001,5.073,Hybrid
83,4.1500,-5.260,1518.352,0.031,-3.774,-73.290,0.027,73.387,3.774,71666.4,71.67,39131.95,13531.95,0.187,74.105,-0.479,41.028,-0.542,20.001,5.260,Hybrid
84,4.2000,-5.450,1514.678,0.033,-3.848,-73.702,0.027,73.802,3.848,72545.0,72.54,39130.77,13530.76,0.189,76.158,-0.486,41.096,-0.552,20.001,5.451,Hybrid
85,4.2501,-5.645,1510.982,0.034,-3.925,-74.116,0.027,74.219,3.925,73391.7,73.39,39129.57,13529.57,0.191,78.215,-0.493,41.169,-0.561,20.001,5.645,Hybrid
86,4.3001,-5.843,1507.266,0.036,-4.005,-74.531,0.027,74.639,4.005,74241.1,74.24,39128.36,13528.36,0.194,80.276,-0.501,41.247,-0.569,20.001,5.843,Hybrid
87,4.3501,-6.045,1503.529,0.037,-4.087,-74.949,0.027,75.060,4.087,75102.9,75.10,39127.13,13527.13,0.196,82.340,-0.509,41.329,-0.577,20.001,6.045,Hybrid
88,4.4001,-6.252,1499.771,0.038,-4.172,-75.369,0.027,75.484,4.172,76223.5,76.22,39125.89,13525.89,0.199,84.409,-0.517,41.417,-0.585,20.001,6.252,Hybrid
89,4.4501,-6.463,1495.992,0.040,-4.260,-75.791,0.027,75.910,4.260,77353.2,77.35,39124.63,13524.63,0.202,86.483,-0.526,41.511,-0.591,20.001,6.463,Hybrid
90,4.5001,-6.678,1492.192,0.041,-4.350,-76.215,0.027,76.339,4.350,78489.5,78.49,39123.36,13523.35,0.205,88.561,-0.535,41.610,-0.597,20.001,6.678,Hybrid
91,4.5501,-6.898,1488.371,0.042,-4.443,-76.642,0.027,76.771,4.443,79632.6,79.63,39122.06,13522.06,0.208,90.645,-0.544,41.716,-0.601,20.001,6.898,Hybrid
92,4.6001,-7.122,1484.528,0.044,-4.539,-77.072,0.027,77.205,4.539,80782.9,80.78,39120.74,13520.74,0.211,92.734,-0.553,41.828,-0.605,20.001,7.122,Hybrid
93,4.6501,-7.352,1480.663,0.045,-4.637,-77.504,0.026,77.643,4.637,81940.6,81.94,39119.41,13519.41,0.214,94.828,-0.562,41.946,-0.608,20.001,7.352,Hybrid
94,4.7001,-7.586,1476.777,0.046,-4.738,-77.939,0.026,78.083,4.738,83106.1,83.11,39118.05,13518.05,0.217,96.929,-0.572,42.070,-0.610,20.001,7.586,Hybrid
95,4.7501,-7.825,1472.869,0.048,-4.841,-78.378,0.026,78.527,4.841,84279.8,84.28,39116.68,13516.68,0.220,99.036,-0.582,42.199,-0.611,20.001,7.826,Hybrid
96,4.8001,-8.070,1468.939,0.049,-4.946,-78.820,0.026,78.975,4.946,85462.0,85.46,39115.29,13515.29,0.223,101.150,-0.592,42.335,-0.611,20.001,8.070,Hybrid
97,4.8501,-8.320,1464.987,0.050,-5.053,-79.265,0.025,79.426,5.053,86652.9,86.65,39113.88,13513.88,0.226,103.271,-0.602,42.477,-0.610,20.001,8.320,Hybrid
98,4.9001,-8.575,1461.013,0.051,-5.162,-79.714,0.025,79.881,5.162,87853.0,87.85,39112.45,13512.45,0.229,105.399,-0.612,42.625,-0.608,20.001,8.575,Hybrid
99,4.9501,-8.836,1457.016,0.053,-5.273,-80.166,0.024,80.339,5.273,89062.5,89.06,39111.00,13511.00,0.232,107.535,-0.622,42.779,-0.604,20.001,8.836,Hybrid
100,5.0001,-9.103,1452.996,0.054,-5.385,-80.623,0.024,80.802,5.386,90281.7,90.28,39109.52,13509.52,0.236,109.678,-0.632,42.939,-0.599,20.001,9.103,Hybrid
101,5.0501,-9.375,1448.954,0.055,-5.500,-81.083,0.023,81.269,5.500,91511.0,91.51,39108.03,13508.03,0.239,111.830,-0.642,43.105,-0.593,20.001,9.375,Hybrid
102,5.1001,-9.653,1444.888,0.056,-5.615,-81.547,0.023,81.740,5.615,92750.7,92.75,39106.52,13506.52,0.242,113.990,-0.652,43.277,-0.586,20.001,9.653,Hybrid
103,5.1501,-9.936,1440.799,0.057,-5.732,-82.015,0.022,82.216,5.732,94001.0,94.00,39104.99,13504.99,0.245,116.159,-0.662,43.455,-0.577,20.001,9.936,Hybrid
104,5.2001,-10.226,1436.686,0.058,-5.850,-82.488,0.021,82.695,5.850,95262.2,95.26,39103.44,13503.44,0.249,118.337,-0.672,43.639,-0.567,20.001,10.226,Hybrid
105,5.2501,-10.521,1432.550,0.059,-5.969,-82.965,0.020,83.180,5.969,96534.6,96.53,39101.87,13501.87,0.252,120.524,-0.682,43.829,-0.555,20.001,10.521,Hybrid
106,5.3001,-10.823,1428.390,0.060,-6.088,-83.447,0.019,83.669,6.088,97818.5,97.82,39100.27,13500.27,0.255,122.721,-0.691,44.026,-0.542,20.001,10.823,Hybrid
107,5.3501,-11.130,1424.205,0.061,-6.208,-83.934,0.018,84.163,6.208,99114.1,99.11,39098.66,13498.66,0.259,124.928,-0.700,44.228,-0.527,20.001,11.130,Hybrid
108,5.4001,-11.444,1419.996,0.062,-6.328,-84.425,0.017,84.662,6.328,100421.6,100.42,39097.02,13497.02,0.262,127.145,-0.709,44.437,-0.511,20.001,11.444,Hybrid
109,5.4501,-11.763,1415.763,0.063,-6.449,-84.921,0.016,85.165,6.449,101741.3,101.74,39095.36,13495.36,0.265,129.373,-0.717,44.651,-0.493,20.001,11.763,Hybrid
110,5.5001,-12.088,1411.504,0.064,-6.569,-85.422,0.015,85.674,6.569,103073.3,103.07,39093.68,13493.68,0.269,131.612,-0.725,44.872,-0.474,20.001,12.089,Hybrid
111,5.5501,-12.420,1407.221,0.064,-6.689,-85.928,0.013,86.188,6.689,104417.8,104.42,39091.98,13491.98,0.272,133.861,-0.733,45.099,-0.453,20.001,12.420,Hybrid
112,5.6001,-12.757,1402.912,0.065,-6.808,-86.439,0.012,86.706,6.808,105775.1,105.78,39090.26,13490.26,0.276,136.123,-0.740,45.332,-0.431,20.001,12.757,Hybrid
113,5.6501,-13.101,1398.577,0.066,-6.926,-86.955,0.010,87.230,6.926,107145.3,107.15,39088.51,13488.51,0.280,138.396,-0.746,45.572,-0.407,20.000,13.101,Hybrid
114,5.7001,-13.450,1394.216,0.066,-7.043,-87.476,0.009,87.759,7.043,108528.5,108.53,39086.74,13486.74,0.283,140.681,-0.752,45.817,-0.381,20.000,13.450,Hybrid
115,5.7501,-13.805,1389.829,0.067,-7.159,-88.003,0.007,88.293,7.159,109924.9,109.92,39084.95,13484.95,0.287,142.979,-0.757,46.069,-0.354,20.000,13.805,Hybrid
116,5.8001,-14.166,1385.416,0.067,-7.274,-88.534,0.005,88.833,7.274,111334.4,111.33,39083.13,13483.13,0.291,145.290,-0.761,46.327,-0.326,20.000,14.166,Hybrid
117,5.8501,-14.532,1380.976,0.067,-7.386,-89.071,0.003,89.377,7.386,112509.5,112.51,39081.30,13481.30,0.294,147.613,-0.764,46.592,-0.296,20.000,14.532,Hybrid
118,5.9001,-14.904,1376.509,0.067,-7.495,-89.613,0.001,89.926,7.495,112937.3,112.94,39079.45,13479.45,0.295,149.950,-0.766,46.858,-0.264,20.000,14.904,Hybrid
119,5.9501,-15.282,1372.014,0.067,-7.601,-90.159,-0.001,90.479,7.601,113368.4,113.37,39077.59,13477.59,0.296,152.300,-0.768,47.124,-0.231,20.000,15.282,Hybrid
120,6.0001,-15.664,1367.492,0.067,-7.704,-90.710,-0.003,91.036,7.704,113802.8,113.80,39075.73,13475.73,0.297,154.663,-0.768,47.390,-0.197,20.000,15.664,Hybrid
121,6.0501,-16.052,1362.943,0.067,-7.802,-91.264,-0.006,91.597,7.802,114240.5,114.24,39073.86,13473.86,0.298,157.040,-0.767,47.657,-0.162,20.000,16.052,Hybrid
122,6.1001,-16.444,1358.366,0.067,-7.896,-91.823,-0.008,92.162,7.896,114681.3,114.68,39071.98,13471.99,0.299,159.429,-0.764,47.924,-0.125,20.000,16.445,Hybrid
123,6.1501,-16.842,1353.761,0.066,-7.986,-92.385,-0.011,92.730,7.986,115125.1,115.13,39070.10,13470.10,0.301,161.832,-0.761,48.191,-0.088,20.000,16.842,Hybrid
124,6.2001,-17.243,1349.127,0.065,-8.072,-92.952,-0.013,93.302,8.072,115525.3,115.53,39068.21,13468.21,0.302,164.248,-0.756,48.459,-0.049,20.000,17.243,Hybrid
125,6.2501,-17.649,1344.466,0.065,-8.152,-93.521,-0.016,93.876,8.152,115621.6,115.62,39066.31,13466.31,0.302,166.676,-0.750,48.725,-0.010,20.000,17.649,Hybrid
126,6.3001,-18.058,1339.775,0.064,-8.227,-94.094,-0.019,94.453,8.227,115674.5,115.67,39064.42,13464.42,0.302,169.117,-0.743,48.990,0.030,20.000,18.058,Hybrid
127,6.3501,-18.471,1335.056,0.063,-8.297,-94.670,-0.022,95.032,8.297,115714.0,115.71,39062.52,13462.53,0.302,171.570,-0.735,49.252,0.071,20.000,18.471,Hybrid
128,6.4001,-18.888,1330.308,0.062,-8.361,-95.247,-0.025,95.614,8.361,115753.8,115.75,39060.63,13460.63,0.302,174.032,-0.725,49.513,0.112,20.000,18.888,Hybrid
129,6.4501,-19.307,1325.531,0.060,-8.419,-95.828,-0.028,96.197,8.419,115793.9,115.79,39058.73,13458.74,0.302,176.496,-0.714,49.771,0.153,20.000,19.307,Hybrid
130,6.5001,-19.729,1320.725,0.059,-8.472,-96.410,-0.031,96.782,8.472,115834.3,115.83,39056.84,13456.84,0.303,178.885,-0.701,50.027,0.195,20.000,19.730,Hybrid
131,6.5501,-20.154,1315.890,0.057,-8.518,-96.994,-0.034,97.367,8.518,115874.9,115.87,39054.95,13454.94,0.303,178.355,-0.688,50.281,0.236,20.000,20.154,Hybrid
132,6.6001,-20.581,1311.026,0.056,-8.558,-97.580,-0.037,97.954,8.558,115915.9,115.92,39053.04,13453.04,0.303,175.895,-0.673,50.533,0.278,20.000,20.581,Hybrid
133,6.6501,-21.010,1306.133,0.054,-8.591,-98.167,-0.040,98.542,8.591,115957.1,115.96,39051.13,13451.13,0.303,173.376,-0.656,50.775,0.319,19.052,21.010,Hybrid
134,6.7001,-21.440,1301.209,0.052,-8.613,-98.756,-0.043,99.131,8.613,115998.7,116.00,39049.23,13449.23,0.303,170.839,-0.638,50.945,0.360,16.621,21.440,Hybrid
135,6.7501,-21.871,1296.257,0.049,-8.621,-99.346,-0.047,99.720,8.621,116040.5,116.04,39047.33,13447.33,0.303,168.293,-0.619,51.028,0.401,14.158,21.871,Hybrid
136,6.8001,-22.302,1291.275,0.047,-8.617,-99.936,-0.049,100.307,8.617,116079.5,116.08,39045.42,13445.42,0.303,165.743,-0.599,51.024,0.440,11.672,22.302,Hybrid
137,6.8501,-22.732,1286.263,0.044,-8.599,-100.526,-0.052,100.893,8.600,116112.5,116.11,39043.52,13443.52,0.303,163.196,-0.577,50.932,0.480,9.171,22.732,Hybrid
138,6.9001,-23.162,1281.222,0.042,-8.569,-101.112,-0.055,101.475,8.569,116145.7,116.15,39041.61,13441.61,0.303,160.655,-0.554,50.751,0.518,6.664,23.162,Hybrid
139,6.9501,-23.589,1276.152,0.039,-8.526,-101.696,-0.057,102.052,8.526,116179.3,116.18,39039.71,13439.71,0.304,158.126,-0.529,50.482,0.556,4.160,23.589,Hybrid
140,7.0001,-24.014,1271.053,0.036,-8.470,-102.275,-0.060,102.625,8.470,116213.1,116.21,39037.80,13437.80,0.304,155.612,-0.504,50.125,0.593,1.668,24.014,Hybrid
