step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.271,1796.412,0.219,-5.574,-71.505,4.460,71.860,7.139,832880.8,832.88,40264.02,14664.02,2.111,10.755,-1.110,-1.752,-3.949,-7.100,0.348,PID
2,0.1000,-0.557,1792.850,0.446,-5.856,-70.986,4.599,71.376,7.446,835035.0,835.04,40250.35,14650.35,2.117,10.612,-1.781,-2.988,-3.003,-5.582,0.713,PID
3,0.1500,-0.856,1789.314,0.679,-6.114,-70.455,4.722,70.877,7.725,838171.3,838.17,40236.64,14636.64,2.125,10.408,-2.270,-3.926,-2.256,-4.359,1.093,PID
4,0.2000,-1.168,1785.805,0.918,-6.350,-69.912,4.832,70.366,7.980,842040.9,842.04,40222.86,14622.86,2.136,10.160,-2.616,-4.624,-1.667,-3.373,1.485,PID
5,0.2500,-1.491,1782.323,1.162,-6.568,-69.359,4.931,69.844,8.213,845000.0,845.00,40209.02,14609.02,2.144,9.880,-2.850,-5.129,-1.205,-2.581,1.890,PID
6,0.3000,-1.824,1778.869,1.411,-6.769,-68.800,5.021,69.315,8.428,845000.0,845.00,40195.16,14595.16,2.145,9.576,-2.995,-5.478,-0.846,-1.946,2.306,PID
7,0.3500,-2.168,1775.443,1.664,-6.955,-68.238,5.102,68.781,8.625,845000.0,845.00,40181.30,14581.30,2.146,9.258,-3.073,-5.703,-0.569,-1.440,2.732,PID
8,0.4000,-2.520,1772.045,1.921,-7.127,-67.673,5.176,68.244,8.809,845000.0,845.00,40167.45,14567.45,2.146,8.931,-3.098,-5.830,-0.356,-1.037,3.168,PID
9,0.4500,-2.880,1768.676,2.181,-7.288,-67.106,5.244,67.704,8.979,845000.0,845.00,40153.59,14553.59,2.147,8.601,-3.085,-5.880,-0.193,-0.717,3.613,PID
10,0.5000,-3.248,1765.334,2.445,-7.439,-66.537,5.307,67.161,9.138,845000.0,845.00,40139.73,14539.73,2.148,8.270,-3.042,-5.870,-0.069,-0.464,4.066,PID
11,0.5500,-3.624,1762.022,2.712,-7.580,-65.966,5.365,66.616,9.287,845000.0,845.00,40125.88,14525.88,2.149,7.942,-2.979,-5.814,0.023,-0.264,4.526,PID
12,0.6000,-4.006,1758.738,2.981,-7.713,-65.393,5.419,66.069,9.426,845000.0,845.00,40112.02,14512.02,2.149,7.619,-2.900,-5.722,0.092,-0.107,4.994,PID
13,0.6500,-4.395,1755.483,3.254,-7.838,-64.820,5.469,65.521,9.558,845000.0,845.00,40098.16,14498.16,2.150,7.303,-2.811,-5.604,0.143,0.015,5.468,PID
