step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.127,2495.009,0.004,-2.632,-99.624,0.014,99.659,2.633,685904.3,685.90,39939.52,14339.52,1.753,11.327,1.849,-1.908,3.897,-4.019,0.127,Hybrid
2,0.1000,-0.263,2490.037,0.001,-2.834,-99.255,-0.147,99.295,2.837,684871.5,684.87,39928.28,14328.28,1.750,11.105,4.254,-4.386,4.768,-4.909,0.263,Hybrid
3,0.1500,-0.410,2485.084,-0.010,-3.042,-98.890,-0.314,98.938,3.058,683434.0,683.43,39917.06,14317.06,1.747,10.697,7.039,-7.266,5.561,-5.801,0.410,Hybrid
4,0.2000,-0.568,2480.148,-0.030,-3.267,-98.536,-0.496,98.591,3.304,681516.4,681.52,39905.88,14305.88,1.743,10.065,10.578,-10.988,7.502,-7.946,0.569,Hybrid
5,0.2500,-0.738,2475.230,-0.060,-3.524,-98.202,-0.707,98.267,3.594,678963.3,678.96,39894.73,14294.72,1.737,9.130,15.485,-16.259,10.835,-11.648,0.740,Hybrid
6,0.3000,-0.921,2470.327,-0.102,-3.823,-97.898,-0.953,97.977,3.940,675518.9,675.52,39883.63,14283.62,1.728,7.771,22.212,-23.633,14.896,-16.489,0.927,Hybrid
7,0.3500,-1.121,2465.439,-0.156,-4.175,-97.639,-1.242,97.736,4.356,670885.2,670.89,39872.59,14272.59,1.717,5.847,31.120,-33.697,20.514,-22.266,1.132,Hybrid
8,0.4000,-1.339,2460.563,-0.226,-4.541,-97.401,-1.547,97.519,4.797,664855.2,664.86,39861.65,14261.65,1.702,3.303,41.406,-45.095,22.310,-24.041,1.358,Hybrid
9,0.4500,-1.574,2455.699,-0.306,-4.880,-97.157,-1.487,97.290,5.102,659550.1,659.55,39850.80,14250.80,1.689,1.404,39.218,-56.588,-22.221,-23.943,1.604,Hybrid
10,0.5000,-1.818,2450.848,-0.372,-4.742,-96.906,-1.187,97.029,4.889,663765.3,663.77,39839.96,14239.96,1.700,3.676,29.099,-51.807,-20.166,23.734,1.856,Hybrid
