step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.458,1796.413,0.225,9.054,-71.463,4.595,72.180,10.153,845000.0,845.00,40173.95,14573.95,2.146,8.207,-1.213,-1.220,-4.356,-4.325,0.510,PID
2,0.1000,0.906,1792.854,0.459,8.879,-70.907,4.769,71.620,10.079,845000.0,845.00,40160.09,14560.10,2.147,8.091,-1.975,-1.976,-3.378,-3.347,1.015,PID
3,0.1500,1.346,1789.322,0.702,8.722,-70.346,4.925,71.056,10.016,845000.0,845.00,40146.24,14546.24,2.148,7.928,-2.542,-2.536,-2.600,-2.572,1.518,PID
4,0.2000,1.778,1785.819,0.951,8.579,-69.781,5.067,70.489,9.964,845000.0,845.00,40132.38,14532.38,2.148,7.732,-2.954,-2.943,-1.981,-1.956,2.017,PID
5,0.2500,2.204,1782.344,1.208,8.449,-69.213,5.196,69.920,9.919,845000.0,845.00,40118.52,14518.52,2.149,7.511,-3.243,-3.228,-1.490,-1.469,2.513,PID
6,0.3000,2.623,1778.898,1.471,8.329,-68.642,5.315,69.349,9.880,845000.0,845.00,40104.66,14504.67,2.150,7.275,-3.436,-3.417,-1.101,-1.084,3.007,PID
7,0.3500,3.037,1775.480,1.739,8.219,-68.069,5.424,68.777,9.847,845000.0,845.00,40090.81,14490.81,2.150,7.027,-3.554,-3.532,-0.794,-0.780,3.500,PID
8,0.4000,3.445,1772.091,2.013,8.116,-67.494,5.525,68.204,9.818,845000.0,845.00,40076.95,14476.95,2.151,6.774,-3.612,-3.588,-0.552,-0.541,3.990,PID
9,0.4500,3.849,1768.731,2.292,8.021,-66.918,5.619,67.631,9.793,845000.0,845.00,40063.09,14463.09,2.152,6.519,-3.625,-3.600,-0.362,-0.353,4.479,PID
10,0.5000,4.247,1765.400,2.575,7.932,-66.341,5.706,67.056,9.771,845000.0,845.00,40049.23,14449.24,2.153,6.264,-3.603,-3.577,-0.214,-0.207,4.967,PID
11,0.5500,4.642,1762.097,2.862,7.848,-65.762,5.788,66.481,9.752,845000.0,845.00,40035.38,14435.38,2.153,6.012,-3.555,-3.527,-0.098,-0.093,5.453,PID
12,0.6000,5.032,1758.823,3.154,7.770,-65.183,5.865,65.906,9.735,845000.0,845.00,40021.52,14421.52,2.154,5.764,-3.486,-3.459,-0.009,-0.005,5.939,PID
13,0.6500,5.419,1755.579,3.449,7.696,-64.605,5.937,65.332,9.720,839272.1,839.27,40007.69,14407.69,2.140,5.522,-3.403,-3.375,0.059,0.062,6.423,PID
14,0.7000,5.802,1752.363,3.747,7.628,-64.042,6.004,64.774,9.707,824663.3,824.66,39994.06,14394.06,2.104,5.286,-3.310,-3.282,0.111,0.113,6.907,PID
15,0.7500,6.182,1749.174,4.049,7.564,-63.496,6.066,64.232,9.696,810470.6,810.47,39980.67,14380.67,2.068,5.057,-3.210,-3.182,0.150,0.152,7.390,PID
16,0.8000,6.559,1746.013,4.354,7.505,-62.967,6.123,63.708,9.686,796745.1,796.75,39967.50,14367.50,2.034,4.835,-3.106,-3.079,0.180,0.181,7.872,PID
17,0.8500,6.932,1742.877,4.661,7.450,-62.455,6.177,63.200,9.677,783433.8,783.43,39954.56,14354.56,2.001,4.620,-3.000,-2.973,0.202,0.202,8.354,PID
18,0.9000,7.304,1739.767,4.971,7.398,-61.959,6.226,62.709,9.670,769818.1,769.82,39941.84,14341.84,1.966,4.413,-2.893,-2.867,0.219,0.218,8.835,PID
19,0.9500,7.672,1736.681,5.284,7.350,-61.480,6.273,62.235,9.663,755866.7,755.87,39929.34,14329.34,1.931,4.214,-2.786,-2.761,0.229,0.229,9.316,PID
20,1.0000,8.039,1733.619,5.598,7.306,-61.018,6.315,61.777,9.657,742399.9,742.40,39917.07,14317.07,1.898,4.022,-2.681,-2.656,0.238,0.237,9.796,PID
21,1.0500,8.403,1730.579,5.915,7.264,-60.572,6.355,61.336,9.652,729426.3,729.43,39905.02,14305.02,1.865,3.837,-2.578,-2.554,0.242,0.241,10.276,PID
22,1.1000,8.765,1727.561,6.234,7.225,-60.141,6.392,60.910,9.647,716903.4,716.90,39893.17,14293.17,1.833,3.660,-2.477,-2.454,0.245,0.244,10.756,PID
23,1.1500,9.126,1724.564,6.554,7.189,-59.726,6.427,60.500,9.643,704824.4,704.82,39881.53,14281.53,1.803,3.489,-2.379,-2.356,0.246,0.245,11.235,PID
