time,posX,posY,posZ,velX,velY,velZ,thrust,mass,angleError,fuel
0,050,-0,82,2495,01,0,11,-16,36,-99,73,2,15,568385,4,39665,37,6,36,14065,4
0,100,-1,64,2490,03,0,21,-16,34,-99,46,2,17,570856,7,39656,04,6,67,14056,0
0,150,-2,45,2485,06,0,32,-16,31,-99,19,2,20,575480,3,39646,64,7,18,14046,6
0,200,-3,27,2480,11,0,43,-16,29,-98,91,2,22,582329,4,39637,14,7,93,14037,1
0,250,-4,08,2475,17,0,55,-16,26,-98,62,2,25,591495,5,39627,52,8,91,14027,5
0,300,-4,89,2470,25,0,66,-16,23,-98,32,2,28,603066,5,39617,72,10,18,14017,7
0,350,-5,70,2465,34,0,77,-16,19,-98,00,2,30,617090,2,39607,71,11,76,14007,7
0,400,-6,51,2460,45,0,89,-16,15,-97,66,2,33,633517,8,39597,45,13,72,13997,5
0,450,-7,32,2455,57,1,01,-16,10,-97,30,2,37,652128,1,39586,90,16,11,13986,9
0,500,-8,12,2450,72,1,13,-16,04,-96,91,2,40,672441,8,39576,02,19,03,13976,0
0,550,-8,92,2445,88,1,25,-15,97,-96,50,2,44,693655,9,39564,81,22,56,13964,8
0,600,-9,72,2441,07,1,37,-15,88,-96,07,2,48,714653,9,39553,25,26,84,13953,3
0,650,-10,51,2436,28,1,50,-15,77,-95,61,2,52,734146,8,39541,35,32,01,13941,4
0,700,-11,30,2431,51,1,62,-15,67,-95,12,2,51,750904,7,39529,16,38,20,13929,2
0,750,-12,08,2426,76,1,75,-15,64,-94,62,2,42,760303,1,39516,74,45,46,13916,7
0,800,-12,86,2422,05,1,86,-15,70,-94,13,2,24,759699,4,39504,28,53,81,13904,3
0,850,-13,65,2417,35,1,97,-15,86,-93,68,1,96,759120,8,39491,83,63,23,13891,8
0,900,-14,45,2412,68,2,06,-16,12,-93,30,1,58,758593,7,39479,39,73,74,13879,4
0,950,-15,26,2408,02,2,12,-16,50,-93,02,1,09,758150,4,39466,96,85,32,13867,0
1,000,-16,10,2403,37,2,16,-16,98,-92,89,0,50,757827,7,39454,54,97,97,13854,5
1,050,-16,96,2398,73,2,17,-17,55,-92,95,-0,15,757663,7,39442,11,111,69,13842,1
1,100,-17,86,2394,07,2,15,-18,18,-93,23,-0,85,757695,3,39429,69,126,46,13829,7
1,150,-18,78,2389,40,2,09,-18,83,-93,76,-1,54,757953,0,39417,27,142,27,13817,3
1,200,-19,74,2384,69,1,99,-19,46,-94,56,-2,18,758455,9,39404,84,158,99,13804,8
1,250,-20,72,2379,94,1,87,-19,91,-95,62,-2,69,759205,5,39392,40,174,68,13792,4
1,300,-21,71,2375,13,1,73,-19,50,-96,79,-2,60,760276,1,39379,94,163,35,13779,9
1,350,-22,67,2370,27,1,62,-18,95,-97,68,-1,94,761123,6,39367,47,146,44,13767,5
1,400,-23,61,2365,36,1,54,-18,33,-98,30,-1,22,761723,6,39354,98,130,44,13755,0
1,450,-24,51,2360,44,1,50,-17,68,-98,67,-0,51,762067,1,39342,50,115,53,13742,5
1,500,-25,37,2355,50,1,49,-17,05,-98,80,0,16,762169,3,39330,00,101,74,13730,0
1,550,-26,21,2350,56,1,51,-16,48,-98,72,0,74,762061,7,39317,52,89,08,13717,5
1,600,-27,02,2345,63,1,56,-15,98,-98,49,1,22,761783,4,39305,02,77,55,13705,0
1,650,-27,81,2340,72,1,63,-15,57,-98,14,1,59,761376,0,39292,54,67,15,13692,5
1,700,-28,58,2335,82,1,72,-15,26,-97,70,1,84,760876,8,39280,06,57,89,13680,1
1,750,-29,34,2330,95,1,81,-15,03,-97,22,1,98,760318,4,39267,59,49,75,13667,6
1,800,-30,09,2326,10,1,91,-14,89,-96,72,2,03,759726,0,39255,13,42,75,13655,1
1,850,-30,83,2321,27,2,02,-14,82,-96,21,2,00,749974,0,39242,75,36,86,13642,8
1,900,-31,57,2316,48,2,11,-14,81,-95,72,1,90,736955,2,39230,57,32,08,13630,6
1,950,-32,31,2311,70,2,20,-14,81,-95,25,1,76,723444,1,39218,61,28,36,13618,6
2,000,-33,05,2306,95,2,29,-14,81,-94,79,1,63,710859,1,39206,87,25,59,13606,9
2,050,-33,79,2302,22,2,37,-14,80,-94,35,1,51,700456,3,39195,31,23,66,13595,3
2,100,-34,53,2297,52,2,44,-14,79,-93,93,1,39,693205,3,39183,90,22,52,13583,9
2,150,-35,27,2292,83,2,51,-14,78,-93,50,1,28,689732,1,39172,57,22,12,13572,6
2,200,-36,01,2288,17,2,57,-14,78,-93,08,1,17,690322,1,39161,27,22,46,13561,3
2,250,-36,75,2283,52,2,62,-14,77,-92,66,1,07,694918,7,39149,91,23,53,13549,9
2,300,-37,49,2278,90,2,67,-14,78,-92,22,0,96,703098,4,39138,45,25,40,13538,5
2,350,-38,23,2274,30,2,72,-14,80,-91,78,0,86,714046,5,39126,82,28,13,13526,8
2,400,-38,97,2269,72,2,76,-14,83,-91,31,0,75,726588,1,39115,00,31,80,13515,0
2,450,-39,71,2265,17,2,80,-14,86,-90,83,0,68,739303,4,39102,98,36,53,13503,0
2,500,-40,45,2260,64,2,83,-14,85,-90,34,0,68,750741,9,39090,75,42,33,13490,8
2,550,-41,19,2256,13,2,87,-14,78,-89,84,0,77,751382,4,39078,43,49,24,13478,4
2,600,-41,93,2251,66,2,91,-14,64,-89,36,0,96,750798,3,39066,12,57,23,13466,1
2,650,-42,66,2247,20,2,96,-14,42,-88,93,1,26,750260,5,39053,81,66,32,13453,8
2,700,-43,37,2242,76,3,04,-14,13,-88,57,1,67,749795,6,39041,52,76,49,13441,5
2,750,-44,07,2238,34,3,13,-13,75,-88,32,2,21,749435,6,39029,23,87,74,13429,2
2,800,-44,74,2233,93,3,26,-13,30,-88,22,2,84,749215,9,39016,95,100,07,13416,9
2,850,-45,40,2229,51,3,42,-12,79,-88,30,3,57,749173,4,39004,66,113,47,13404,7
2,900,-46,02,2225,09,3,62,-12,25,-88,61,4,35,749341,7,38992,38,127,95,13392,4
2,950,-46,62,2220,65,3,85,-11,71,-89,17,5,13,749746,5,38980,09,143,50,13380,1
3,000,-47,19,2216,17,4,13,-11,21,-89,99,5,87,750397,9,38967,79,160,12,13367,8
3,050,-47,74,2211,65,4,44,-10,80,-91,05,6,48,751284,1,38955,48,177,80,13355,5
3,100,-48,29,2207,06,4,76,-11,04,-92,18,6,12,752265,0,38943,15,164,21,13343,2
3,150,-48,85,2202,43,5,05,-11,51,-93,08,5,41,753030,2,38930,81,147,37,13330,8
3,200,-49,44,2197,76,5,30,-12,04,-93,72,4,62,753541,9,38918,46,131,67,13318,5
3,250,-50,05,2193,06,5,51,-12,57,-94,11,3,82,753801,5,38906,11,117,12,13306,1
3,300,-50,70,2188,35,5,68,-13,08,-94,27,3,05,753829,9,38893,75,103,70,13293,8
3,350,-51,36,2183,64,5,82,-13,53,-94,22,2,36,753660,8,38881,39,91,42,13281,4
3,400,-52,05,2178,93,5,92,-13,92,-94,02,1,76,753333,6,38869,04,80,28,13269,0
3,450,-52,75,2174,24,5,99,-14,23,-93,70,1,27,752887,9,38856,70,70,27,13256,7
3,500,-53,47,2169,56,6,05,-14,46,-93,29,0,89,752360,0,38844,36,61,39,13244,4
3,550,-54,20,2164,91,6,08,-14,62,-92,83,0,62,751780,5,38832,03,53,64,13232,0
3,600,-54,93,2160,28,6,11,-14,71,-92,34,0,44,751172,6,38819,71,47,01,13219,7
3,650,-55,67,2155,68,6,13,-14,75,-91,83,0,35,749938,9,38807,40,41,51,13207,4
3,700,-56,40,2151,10,6,15,-14,74,-91,32,0,33,741396,1,38795,18,37,13,13195,2
3,750,-57,14,2146,54,6,16,-14,69,-90,82,0,36,732956,3,38783,11,33,86,13183,1
3,800,-57,87,2142,01,6,18,-14,63,-90,34,0,44,725893,4,38771,15,31,68,13171,2
3,850,-58,60,2137,51,6,21,-14,57,-89,87,0,53,721345,3,38759,30,30,57,13159,3
3,900,-59,33,2133,03,6,24,-14,52,-89,40,0,63,719983,6,38747,49,30,49,13147,5
3,950,-60,06,2128,57,6,27,-14,48,-88,93,0,73,721946,3,38735,67,31,44,13135,7
4,000,-60,78,2124,13,6,31,-14,43,-88,46,0,82,726837,1,38723,80,33,44,13123,8
4,050,-61,50,2119,72,6,35,-14,41,-87,97,0,89,733753,9,38711,82,36,52,13111,8
4,100,-62,22,2115,34,6,40,-14,43,-87,48,0,92,741483,8,38699,72,40,67,13099,7
4,150,-62,94,2110,98,6,44,-14,50,-86,97,0,90,744640,4,38687,52,45,91,13087,5
4,200,-63,67,2106,64,6,49,-14,63,-86,48,0,80,744019,5,38675,32,52,25,13075,3
4,250,-64,41,2102,33,6,52,-14,85,-86,02,0,62,743415,3,38663,13,59,67,13063,1
4,300,-65,16,2098,04,6,55,-15,14,-85,61,0,35,742845,9,38650,94,68,18,13050,9
4,350,-65,92,2093,76,6,56,-15,53,-85,26,-0,01,742334,0,38638,77,77,77,13038,8
4,400,-66,71,2089,51,6,54,-16,00,-85,03,-0,47,741908,4,38626,60,88,44,13026,6
