step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.040,2495.010,-0.073,0.712,-99.584,-1.422,99.596,1.590,713324.3,713.32,40366.06,14766.06,1.803,7.464,-1.829,-1.832,-3.794,-3.804,0.083,Fuzzy
2,0.1000,0.071,2490.042,-0.142,0.534,-99.172,-1.336,99.183,1.439,712669.6,712.67,40354.37,14754.37,1.802,7.284,-4.264,-4.276,-4.714,-4.733,0.159,Fuzzy
3,0.1500,0.093,2485.093,-0.206,0.349,-98.764,-1.242,98.773,1.290,712025.8,712.03,40342.69,14742.69,1.801,6.955,-7.114,-7.141,-5.575,-5.618,0.226,Fuzzy
4,0.2000,0.105,2480.165,-0.266,0.143,-98.364,-1.128,98.371,1.137,711398.1,711.40,40331.02,14731.02,1.800,6.459,-10.887,-10.961,-7.986,-8.120,0.286,Fuzzy
5,0.2500,0.107,2475.256,-0.319,-0.108,-97.984,-1.074,97.990,1.080,710803.0,710.80,40319.37,14719.37,1.799,5.755,-12.785,-16.820,10.279,-13.059,0.337,Fuzzy
6,0.3000,0.093,2470.366,-0.376,-0.436,-97.626,-1.193,97.635,1.270,710244.9,710.24,40307.72,14707.72,1.798,4.734,-8.683,-26.029,5.861,-20.375,0.388,Fuzzy
7,0.3500,0.061,2465.493,-0.438,-0.852,-97.305,-1.269,97.317,1.529,709744.0,709.74,40296.08,14696.08,1.797,3.223,-6.346,-39.246,3.669,-26.177,0.442,Fuzzy
8,0.4000,0.008,2460.635,-0.503,-1.275,-96.987,-1.329,97.004,1.841,709255.1,709.26,40284.45,14684.45,1.797,1.551,-4.812,-53.660,2.631,-26.591,0.503,Fuzzy
9,0.4500,-0.056,2455.794,-0.571,-1.108,-96.659,-1.382,96.675,1.772,708752.8,708.75,40272.82,14672.83,1.796,2.578,-3.553,-47.757,2.520,26.746,0.573,Fuzzy
10,0.5000,-0.100,2450.969,-0.641,-0.675,-96.347,-1.438,96.360,1.588,708275.7,708.28,40261.21,14661.21,1.795,4.367,-2.284,-33.289,2.437,25.426,0.649,Fuzzy
11,0.5500,-0.124,2446.160,-0.714,-0.278,-96.016,-1.496,96.028,1.522,707782.0,707.78,40249.60,14649.60,1.795,5.617,-0.994,-21.096,2.422,18.067,0.725,Fuzzy
12,0.6000,-0.130,2441.368,-0.791,0.018,-95.643,-1.554,95.656,1.554,707231.1,707.23,40238.00,14638.00,1.794,6.407,0.209,-13.266,2.103,11.195,0.801,Fuzzy
13,0.6500,-0.123,2436.596,-0.870,0.245,-95.250,-1.623,95.264,1.642,706652.9,706.65,40226.41,14626.42,1.793,6.895,1.779,-8.461,3.416,6.945,0.879,Fuzzy
14,0.7000,-0.106,2431.843,-0.953,0.435,-94.850,-1.710,94.866,1.765,706069.0,706.07,40214.84,14614.83,1.792,7.178,4.044,-5.235,4.551,5.064,0.959,Fuzzy
15,0.7500,-0.080,2427.111,-1.041,0.614,-94.449,-1.809,94.469,1.911,705488.3,705.49,40203.27,14603.26,1.791,7.303,6.863,-2.611,5.603,4.306,1.044,Fuzzy
16,0.8000,-0.045,2422.398,-1.135,0.779,-94.050,-1.932,94.073,2.083,704913.4,704.91,40191.70,14591.70,1.790,7.303,10.749,-0.546,8.369,3.159,1.136,Fuzzy
17,0.8500,-0.002,2417.706,-1.235,0.931,-93.659,-2.110,93.688,2.306,704351.9,704.35,40180.15,14580.15,1.789,7.231,16.921,1.056,13.802,3.291,1.235,Fuzzy
18,0.9000,0.048,2413.032,-1.341,1.093,-93.283,-2.023,93.311,2.299,702630.3,702.63,40168.62,14568.62,1.785,7.143,13.836,3.173,-12.314,4.332,1.342,Fuzzy
19,0.9500,0.107,2408.378,-1.438,1.267,-92.895,-1.869,92.923,2.258,700439.9,700.44,40157.12,14557.12,1.780,6.982,8.719,5.762,-7.234,4.984,1.442,Fuzzy
20,1.0000,0.175,2403.743,-1.529,1.453,-92.506,-1.761,92.534,2.283,698235.9,698.24,40145.66,14545.66,1.775,6.683,5.514,8.929,-4.841,6.655,1.539,Fuzzy
21,1.0500,0.253,2399.127,-1.614,1.671,-92.125,-1.671,92.155,2.363,696075.4,696.08,40134.23,14534.23,1.770,6.186,3.131,13.530,-3.858,10.174,1.634,Fuzzy
22,1.1000,0.343,2394.530,-1.696,1.949,-91.764,-1.596,91.798,2.519,694018.3,694.02,40122.84,14522.84,1.765,5.395,1.397,20.769,-2.649,16.074,1.730,Fuzzy
23,1.1500,0.450,2389.950,-1.774,2.315,-91.440,-1.539,91.482,2.780,692156.5,692.16,40111.48,14511.48,1.761,4.184,0.381,31.881,-1.407,24.641,1.830,Fuzzy
