step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.406,1597.256,0.070,-8.044,-54.752,1.305,55.355,8.149,575551.6,575.55,38751.46,13151.47,1.515,7.848,1.688,1.565,7.074,6.158,0.412,PID
2,0.1000,-0.805,1594.525,0.131,-7.906,-54.522,1.147,55.104,7.989,567127.1,567.13,38742.11,13142.11,1.493,7.690,2.839,2.561,6.132,5.297,0.815,PID
3,0.1500,-1.197,1591.804,0.185,-7.782,-54.296,1.005,54.860,7.846,558907.3,558.91,38732.88,13132.88,1.472,7.463,3.805,3.390,5.245,4.494,1.211,PID
4,0.2000,-1.583,1589.095,0.232,-7.670,-54.077,0.877,54.625,7.720,551000.5,551.00,38723.79,13123.79,1.452,7.178,4.601,4.068,4.416,3.750,1.600,PID
5,0.2500,-1.964,1586.396,0.272,-7.572,-53.863,0.763,54.398,7.610,543404.3,543.40,38714.83,13114.83,1.432,6.848,5.242,4.608,3.643,3.063,1.983,PID
6,0.3000,-2.340,1583.708,0.308,-7.485,-53.655,0.663,54.179,7.514,536101.3,536.10,38705.98,13105.99,1.413,6.480,5.744,5.024,2.928,2.431,2.361,PID
7,0.3500,-2.713,1581.031,0.339,-7.410,-53.454,0.575,53.968,7.432,529127.9,529.13,38697.26,13097.26,1.395,6.085,6.120,5.331,2.268,1.852,2.734,PID
8,0.4000,-3.082,1578.363,0.366,-7.345,-53.258,0.500,53.765,7.362,522463.5,522.46,38688.64,13088.65,1.378,5.669,6.383,5.539,1.664,1.324,3.103,PID
9,0.4500,-3.447,1575.705,0.389,-7.290,-53.070,0.435,53.570,7.303,516085.7,516.09,38680.14,13080.14,1.361,5.240,6.546,5.661,1.113,0.845,3.469,PID
10,0.5000,-3.811,1573.056,0.410,-7.244,-52.887,0.381,53.382,7.254,509997.5,510.00,38671.73,13071.73,1.345,4.805,6.621,5.707,0.615,0.415,3.833,PID
11,0.5500,-4.172,1570.416,0.427,-7.206,-52.711,0.337,53.203,7.214,504172.4,504.17,38663.43,13063.43,1.330,4.368,6.618,5.686,0.167,0.030,4.194,PID
12,0.6000,-4.531,1567.785,0.443,-7.177,-52.542,0.302,53.030,7.183,498596.3,498.60,38655.21,13055.21,1.316,3.934,6.549,5.609,-0.232,-0.310,4.553,PID
13,0.6500,-4.890,1565.162,0.458,-7.154,-52.378,0.274,52.866,7.159,493267.3,493.27,38647.09,13047.09,1.302,3.508,6.421,5.483,-0.587,-0.612,4.911,PID
14,0.7000,-5.247,1562.547,0.471,-7.138,-52.221,0.255,52.708,7.142,488181.8,488.18,38639.05,13039.05,1.289,3.092,6.245,5.315,-0.898,-0.873,5.268,PID
15,0.7500,-5.604,1559.940,0.483,-7.127,-52.070,0.242,52.557,7.131,483308.0,483.31,38631.09,13031.09,1.276,2.690,6.027,5.114,-1.166,-1.097,5.624,PID
16,0.8000,-5.960,1557.340,0.495,-7.122,-51.925,0.235,52.412,7.126,478639.8,478.64,38623.21,13023.21,1.264,2.304,5.776,4.884,-1.396,-1.287,5.980,PID
17,0.8500,-6.316,1554.747,0.507,-7.121,-51.786,0.233,52.274,7.125,474184.3,474.18,38615.40,13015.40,1.253,1.936,5.497,4.633,-1.589,-1.445,6.336,PID
18,0.9000,-6.672,1552.161,0.519,-7.124,-51.653,0.236,52.142,7.128,469893.7,469.89,38607.66,13007.66,1.242,1.588,5.197,4.365,-1.750,-1.574,6.692,PID
19,0.9500,-7.028,1549.582,0.531,-7.131,-51.524,0.244,52.016,7.135,465787.5,465.79,38600.00,13000.00,1.231,1.260,4.880,4.084,-1.877,-1.674,7.048,PID
20,1.0000,-7.385,1547.008,0.543,-7.141,-51.401,0.255,51.896,7.145,461843.8,461.84,38592.40,12992.40,1.221,0.954,4.553,3.796,-1.974,-1.748,7.405,PID
21,1.0500,-7.743,1544.441,0.556,-7.153,-51.283,0.269,51.781,7.158,458041.2,458.04,38584.86,12984.86,1.211,0.670,4.219,3.503,-2.049,-1.803,7.762,PID
22,1.1000,-8.101,1541.880,0.570,-7.168,-51.170,0.286,51.671,7.173,454398.8,454.40,38577.38,12977.38,1.202,0.408,3.882,3.210,-2.093,-1.831,8.121,PID
23,1.1500,-8.459,1539.324,0.585,-7.184,-51.062,0.305,51.566,7.190,450894.0,450.89,38569.97,12969.97,1.193,0.170,3.546,2.919,-2.113,-1.837,8.480,PID
24,1.2000,-8.819,1536.774,0.601,-7.201,-50.958,0.326,51.466,7.209,447367.4,447.37,38562.61,12962.61,1.184,0.056,3.211,2.629,-2.952,-1.540,8.839,PID
25,1.2500,-9.179,1534.228,0.617,-7.220,-50.859,0.348,51.370,7.228,444280.3,444.28,38555.30,12955.30,1.176,0.246,2.886,2.350,-2.105,-1.813,9.200,PID
26,1.3000,-9.541,1531.688,0.635,-7.239,-50.763,0.371,51.278,7.249,441140.8,441.14,38548.04,12948.04,1.168,0.420,2.568,2.078,-2.077,-1.780,9.562,PID
27,1.3500,-9.903,1529.152,0.654,-7.259,-50.672,0.395,51.191,7.270,438135.4,438.14,38540.84,12940.83,1.160,0.574,2.260,1.816,-2.026,-1.728,9.925,PID
28,1.4000,-10.267,1526.621,0.675,-7.279,-50.584,0.419,51.107,7.291,435228.9,435.23,38533.68,12933.68,1.152,0.708,1.964,1.565,-1.967,-1.669,10.289,PID
29,1.4500,-10.631,1524.094,0.696,-7.299,-50.500,0.444,51.027,7.313,432414.7,432.41,38526.57,12926.57,1.145,0.823,1.681,1.326,-1.904,-1.609,10.654,PID
30,1.5000,-10.997,1521.571,0.719,-7.319,-50.419,0.468,50.950,7.334,429727.1,429.73,38519.50,12919.50,1.138,0.921,1.412,1.101,-1.830,-1.538,11.020,PID
31,1.5500,-11.363,1519.052,0.743,-7.339,-50.342,0.492,50.877,7.355,427118.8,427.12,38512.48,12912.48,1.131,1.001,1.158,0.889,-1.743,-1.458,11.387,PID
32,1.6000,-11.731,1516.536,0.768,-7.358,-50.268,0.516,50.806,7.376,424611.2,424.61,38505.50,12905.50,1.125,1.065,0.920,0.691,-1.651,-1.374,11.756,PID
33,1.6500,-12.099,1514.025,0.795,-7.376,-50.197,0.539,50.739,7.396,422198.4,422.20,38498.56,12898.56,1.119,1.115,0.698,0.507,-1.554,-1.286,12.125,PID
34,1.7000,-12.468,1511.516,0.822,-7.394,-50.129,0.562,50.675,7.415,419861.3,419.86,38491.66,12891.66,1.113,1.150,0.492,0.338,-1.455,-1.197,12.495,PID
35,1.7500,-12.838,1509.012,0.851,-7.411,-50.064,0.583,50.613,7.434,417608.5,417.61,38484.80,12884.80,1.107,1.173,0.302,0.183,-1.353,-1.107,12.867,PID
36,1.8000,-13.209,1506.510,0.881,-7.427,-50.002,0.604,50.554,7.451,415448.5,415.45,38477.97,12877.97,1.102,1.184,0.128,0.042,-1.249,-1.015,13.239,PID
37,1.8500,-13.581,1504.011,0.911,-7.442,-49.942,0.624,50.497,7.468,413363.5,413.36,38471.18,12871.18,1.096,1.185,-0.029,-0.085,-1.147,-0.925,13.612,PID
38,1.9000,-13.953,1501.516,0.943,-7.456,-49.885,0.642,50.443,7.484,411348.7,411.35,38464.42,12864.42,1.091,1.176,-0.171,-0.199,-1.046,-0.837,13.985,PID
39,1.9500,-14.327,1499.023,0.976,-7.470,-49.830,0.660,50.391,7.499,409414.0,409.41,38457.70,12857.69,1.086,1.159,-0.298,-0.299,-0.943,-0.748,14.360,PID
40,2.0000,-14.700,1496.533,1.009,-7.482,-49.778,0.676,50.341,7.512,407541.4,407.54,38451.00,12851.00,1.081,1.134,-0.410,-0.387,-0.843,-0.662,14.735,PID
41,2.0500,-15.075,1494.045,1.043,-7.493,-49.727,0.691,50.294,7.525,405754.9,405.75,38444.34,12844.33,1.077,1.102,-0.508,-0.463,-0.746,-0.580,15.111,PID
42,2.1000,-15.450,1491.560,1.078,-7.503,-49.679,0.705,50.248,7.536,404023.0,404.02,38437.70,12837.70,1.072,1.065,-0.592,-0.527,-0.653,-0.501,15.487,PID
43,2.1500,-15.825,1489.077,1.114,-7.512,-49.633,0.718,50.204,7.547,402356.1,402.36,38431.09,12831.09,1.068,1.023,-0.664,-0.580,-0.561,-0.423,15.864,PID
44,2.2000,-16.201,1486.597,1.150,-7.520,-49.589,0.730,50.162,7.556,400750.5,400.75,38424.51,12824.51,1.064,0.977,-0.723,-0.624,-0.474,-0.349,16.242,PID
45,2.2500,-16.577,1484.118,1.187,-7.528,-49.547,0.741,50.121,7.564,399203.3,399.20,38417.95,12817.95,1.060,0.927,-0.770,-0.657,-0.392,-0.281,16.620,PID
46,2.3000,-16.954,1481.642,1.224,-7.534,-49.507,0.750,50.083,7.571,397711.5,397.71,38411.42,12811.42,1.056,0.875,-0.807,-0.682,-0.317,-0.220,16.998,PID
47,2.3500,-17.330,1479.167,1.262,-7.539,-49.469,0.758,50.046,7.577,396271.7,396.27,38404.91,12804.92,1.053,0.822,-0.834,-0.699,-0.240,-0.156,17.376,PID
48,2.4000,-17.708,1476.695,1.300,-7.544,-49.432,0.766,50.010,7.582,394895.6,394.90,38398.43,12798.43,1.049,0.767,-0.852,-0.708,-0.176,-0.105,17.755,PID
49,2.4500,-18.085,1474.224,1.338,-7.547,-49.397,0.772,49.976,7.587,393565.9,393.57,38391.97,12791.97,1.046,0.711,-0.861,-0.711,-0.105,-0.046,18.134,PID
50,2.5000,-18.462,1471.755,1.377,-7.550,-49.364,0.778,49.944,7.590,392280.1,392.28,38385.53,12785.53,1.043,0.655,-0.862,-0.707,-0.048,0.000,18.514,PID
51,2.5500,-18.840,1469.288,1.416,-7.552,-49.332,0.782,49.913,7.593,391049.3,391.05,38379.11,12779.11,1.039,0.600,-0.856,-0.697,0.005,0.041,18.893,PID
52,2.6000,-19.218,1466.822,1.455,-7.554,-49.302,0.786,49.883,7.595,389871.4,389.87,38372.71,12772.71,1.037,0.545,-0.844,-0.683,0.060,0.085,19.273,PID
53,2.6500,-19.595,1464.358,1.495,-7.555,-49.273,0.789,49.855,7.596,388729.8,388.73,38366.33,12766.33,1.034,0.491,-0.827,-0.664,0.103,0.119,19.652,PID
54,2.7000,-19.973,1461.895,1.534,-7.555,-49.245,0.791,49.828,7.596,387622.3,387.62,38359.96,12759.96,1.031,0.439,-0.804,-0.642,0.141,0.148,20.032,PID
55,2.7500,-20.351,1459.433,1.574,-7.555,-49.219,0.792,49.802,7.596,386560.3,386.56,38353.62,12753.62,1.028,0.389,-0.777,-0.616,0.174,0.171,20.411,PID
56,2.8000,-20.728,1456.973,1.613,-7.554,-49.194,0.793,49.777,7.595,385541.6,385.54,38347.29,12747.29,1.026,0.340,-0.746,-0.588,0.211,0.201,20.791,PID
57,2.8500,-21.106,1454.514,1.653,-7.553,-49.170,0.793,49.753,7.594,384564.3,384.56,38340.98,12740.98,1.023,0.294,-0.713,-0.557,0.231,0.214,21.171,PID
58,2.9000,-21.484,1452.056,1.693,-7.551,-49.148,0.793,49.731,7.592,383626.2,383.63,38334.68,12734.68,1.021,0.250,-0.676,-0.525,0.259,0.235,21.550,PID
59,2.9500,-21.861,1449.599,1.732,-7.549,-49.126,0.792,49.709,7.590,382711.6,382.71,38328.40,12728.40,1.019,0.208,-0.638,-0.491,0.264,0.234,21.930,PID
