step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.342,1796.414,0.016,-6.861,-71.426,0.422,71.756,6.874,845000.0,845.00,39325.24,13725.24,2.192,6.682,-1.296,-0.567,-4.627,-1.058,0.343,PID
2,0.1000,-0.686,1792.857,0.042,-6.887,-70.837,0.621,71.174,6.915,845000.0,845.00,39311.39,13711.39,2.193,6.591,-2.128,-0.737,-3.623,-0.713,0.687,PID
3,0.1500,-1.031,1789.330,0.077,-6.906,-70.245,0.802,70.588,6.953,845000.0,845.00,39297.53,13697.53,2.194,6.463,-2.753,-0.840,-2.818,-0.455,1.034,PID
4,0.2000,-1.376,1785.833,0.122,-6.921,-69.650,0.966,70.000,6.988,845000.0,845.00,39283.67,13683.67,2.195,6.309,-3.213,-0.895,-2.174,-0.266,1.382,PID
5,0.2500,-1.723,1782.365,0.174,-6.932,-69.054,1.118,69.410,7.022,845000.0,845.00,39269.81,13669.81,2.195,6.135,-3.541,-0.914,-1.657,-0.127,1.732,PID
6,0.3000,-2.070,1778.928,0.233,-6.941,-68.455,1.257,68.818,7.053,845000.0,845.00,39255.96,13655.96,2.196,5.949,-3.765,-0.909,-1.247,-0.030,2.083,PID
7,0.3500,-2.417,1775.520,0.299,-6.947,-67.855,1.386,68.224,7.083,845000.0,845.00,39242.10,13642.10,2.197,5.754,-3.906,-0.886,-0.920,0.039,2.435,PID
8,0.4000,-2.764,1772.142,0.372,-6.951,-67.254,1.506,67.629,7.112,845000.0,845.00,39228.24,13628.24,2.198,5.553,-3.982,-0.852,-0.658,0.087,2.789,PID
9,0.4500,-3.112,1768.794,0.450,-6.953,-66.653,1.618,67.034,7.139,845000.0,845.00,39214.38,13614.38,2.199,5.351,-4.008,-0.810,-0.453,0.117,3.144,PID
10,0.5000,-3.460,1765.477,0.533,-6.955,-66.050,1.723,66.438,7.165,845000.0,845.00,39200.53,13600.53,2.199,5.149,-3.994,-0.764,-0.288,0.137,3.500,PID
11,0.5500,-3.807,1762.189,0.622,-6.955,-65.447,1.821,65.841,7.190,845000.0,845.00,39186.67,13586.67,2.200,4.948,-3.951,-0.717,-0.161,0.146,3.858,PID
