step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.149,2495.010,-0.081,2.988,-99.618,-1.629,99.677,3.403,669967.9,669.97,40296.61,14696.61,1.697,2.047,0.105,0.184,0.229,0.401,0.169,Hybrid
2,0.1000,0.299,2490.038,-0.163,3.019,-99.238,-1.649,99.298,3.440,669290.3,669.29,40285.63,14685.63,1.695,2.029,0.252,0.438,0.317,0.548,0.340,Hybrid
3,0.1500,0.451,2485.086,-0.246,3.052,-98.858,-1.670,98.920,3.479,668580.2,668.58,40274.66,14674.67,1.694,1.993,0.451,0.780,0.429,0.727,0.513,Hybrid
4,0.2000,0.604,2480.152,-0.330,3.087,-98.480,-1.692,98.543,3.520,667824.6,667.82,40263.71,14663.71,1.693,1.935,0.716,1.223,0.566,0.934,0.688,Hybrid
5,0.2500,0.759,2475.238,-0.415,3.124,-98.103,-1.716,98.167,3.565,667008.9,667.01,40252.77,14652.77,1.691,1.847,1.061,1.781,0.727,1.158,0.865,Hybrid
6,0.3000,0.916,2470.342,-0.502,3.164,-97.727,-1.742,97.793,3.611,666116.5,666.12,40241.84,14641.84,1.689,1.722,1.495,2.456,0.905,1.384,1.045,Hybrid
7,0.3500,1.076,2465.465,-0.589,3.204,-97.352,-1.769,97.421,3.660,665131.2,665.13,40230.93,14630.93,1.687,1.552,2.024,3.246,1.087,1.596,1.227,Hybrid
8,0.4000,1.237,2460.607,-0.678,3.245,-96.979,-1.797,97.050,3.710,664036.3,664.04,40220.04,14620.04,1.685,1.332,2.644,4.136,1.258,1.778,1.411,Hybrid
9,0.4500,1.400,2455.767,-0.769,3.286,-96.607,-1.826,96.680,3.759,662818.1,662.82,40209.16,14609.16,1.682,1.054,3.345,5.108,1.402,1.917,1.597,Hybrid
10,0.5000,1.565,2450.946,-0.861,3.324,-96.236,-1.853,96.312,3.806,661466.3,661.47,40198.31,14598.31,1.679,0.714,4.107,6.133,1.499,2.006,1.787,Hybrid
11,0.5500,1.733,2446.143,-0.954,3.361,-95.868,-1.879,95.945,3.851,659973.1,659.97,40187.48,14587.48,1.676,0.307,4.897,7.296,1.524,2.441,1.978,Hybrid
12,0.6000,1.901,2441.359,-1.049,3.376,-95.501,-1.888,95.579,3.868,658863.0,658.86,40176.67,14576.67,1.674,0.166,5.203,7.807,-1.509,-2.755,2.171,Hybrid
13,0.6500,2.069,2436.594,-1.143,3.335,-95.135,-1.863,95.211,3.820,659240.7,659.24,40165.87,14565.87,1.675,0.591,4.391,6.502,-1.529,-2.235,2.364,Hybrid
14,0.7000,2.235,2431.846,-1.235,3.296,-94.768,-1.835,94.843,3.772,659460.3,659.46,40155.05,14555.06,1.676,0.946,3.597,5.419,-1.461,-1.963,2.553,Hybrid
15,0.7500,2.399,2427.117,-1.326,3.255,-94.401,-1.806,94.474,3.722,659535.3,659.54,40144.25,14544.25,1.677,1.237,2.857,4.409,-1.334,-1.848,2.741,Hybrid
16,0.8000,2.560,2422.406,-1.416,3.213,-94.034,-1.777,94.106,3.671,659476.1,659.48,40133.43,14533.43,1.677,1.468,2.198,3.476,-1.170,-1.681,2.926,Hybrid
17,0.8500,2.720,2417.714,-1.504,3.171,-93.667,-1.750,93.737,3.621,659296.1,659.30,40122.63,14522.62,1.677,1.645,1.632,2.644,-0.986,-1.477,3.108,Hybrid
18,0.9000,2.877,2413.040,-1.591,3.130,-93.301,-1.723,93.370,3.573,658124.3,658.12,40111.82,14511.82,1.674,1.776,1.164,1.928,-0.801,-1.252,3.288,Hybrid
19,0.9500,3.033,2408.384,-1.676,3.091,-92.937,-1.699,93.004,3.527,656520.0,656.52,40101.05,14501.05,1.671,1.869,0.793,1.335,-0.629,-1.022,3.465,Hybrid
20,1.0000,3.187,2403.747,-1.760,3.055,-92.575,-1.676,92.641,3.484,654854.6,654.85,40090.30,14490.30,1.667,1.930,0.506,0.861,-0.479,-0.804,3.641,Hybrid
21,1.0500,3.338,2399.127,-1.844,3.020,-92.215,-1.655,92.279,3.444,653144.9,653.15,40079.58,14479.58,1.663,1.968,0.292,0.497,-0.355,-0.611,3.814,Hybrid
22,1.1000,3.489,2394.525,-1.926,2.989,-91.857,-1.635,91.920,3.407,651404.8,651.40,40068.89,14468.89,1.659,1.988,0.135,0.226,-0.258,-0.450,3.985,Hybrid
23,1.1500,3.637,2389.941,-2.007,2.959,-91.501,-1.616,91.563,3.371,649645.9,649.65,40058.23,14458.22,1.655,1.995,0.023,0.029,-0.184,-0.323,4.154,Hybrid
24,1.2000,3.785,2385.375,-2.088,2.930,-91.147,-1.598,91.208,3.337,647876.8,647.88,40047.59,14447.59,1.651,1.991,-0.070,-0.140,-0.201,-0.371,4.322,Hybrid
25,1.2500,3.930,2380.826,-2.167,2.899,-90.795,-1.579,90.855,3.301,646094.4,646.09,40036.98,14436.98,1.647,1.977,-0.194,-0.368,-0.276,-0.505,4.488,Hybrid
26,1.3000,4.074,2376.295,-2.246,2.867,-90.446,-1.560,90.505,3.264,644290.2,644.29,40026.41,14426.41,1.643,1.947,-0.362,-0.673,-0.372,-0.669,4.652,Hybrid
27,1.3500,4.217,2371.782,-2.323,2.833,-90.099,-1.539,90.157,3.223,642453.4,642.45,40015.86,14415.86,1.638,1.897,-0.585,-1.068,-0.491,-0.861,4.814,Hybrid
28,1.4000,4.358,2367.285,-2.399,2.796,-89.755,-1.516,89.812,3.181,640572.0,640.57,40005.35,14405.35,1.634,1.821,-0.875,-1.566,-0.633,-1.070,4.975,Hybrid
29,1.4500,4.497,2362.806,-2.475,2.758,-89.413,-1.492,89.468,3.136,638631.3,638.63,39994.86,14394.86,1.629,1.713,-1.240,-2.170,-0.791,-1.287,5.133,Hybrid
30,1.5000,4.633,2358.344,-2.549,2.719,-89.074,-1.467,89.128,3.090,636617.4,636.62,39984.41,14384.41,1.625,1.565,-1.688,-2.881,-0.959,-1.495,5.288,Hybrid
