step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.168,2495.006,0.115,3.345,-99.776,2.319,99.859,4.071,543046.8,543.05,40180.49,14580.49,1.379,5.552,-2.322,2.020,-5.430,4.730,0.203,Neural
2,0.1000,0.335,2490.023,0.232,3.335,-99.551,2.375,99.635,4.094,544790.4,544.79,40171.57,14571.57,1.384,5.732,-4.685,4.082,-5.566,4.875,0.407,Neural
3,0.1500,0.501,2485.051,0.352,3.325,-99.322,2.430,99.408,4.118,548030.0,548.03,40162.61,14562.61,1.393,6.041,-7.136,6.237,-5.806,5.129,0.612,Neural
4,0.2000,0.667,2480.090,0.475,3.315,-99.089,2.485,99.175,4.143,552969.7,552.97,40153.59,14553.59,1.405,6.499,-9.734,8.544,-6.167,5.510,0.819,Neural
5,0.2500,0.833,2475.142,0.600,3.305,-98.848,2.540,98.935,4.168,559873.0,559.87,40144.46,14544.46,1.423,7.128,-12.544,11.073,-6.666,6.038,1.027,Neural
6,0.3000,0.998,2470.205,0.729,3.296,-98.596,2.595,98.685,4.195,569043.6,569.04,40135.20,14535.20,1.447,7.956,-15.647,13.906,-7.325,6.738,1.235,Neural
7,0.3500,1.162,2465.282,0.860,3.288,-98.332,2.650,98.422,4.223,580817.0,580.82,40125.77,14525.77,1.477,9.015,-19.141,17.148,-8.171,7.640,1.446,Neural
8,0.4000,1.326,2460.372,0.994,3.281,-98.051,2.707,98.143,4.254,595553.1,595.55,40116.12,14516.12,1.515,10.343,-23.145,20.925,-9.234,8.779,1.657,Neural
9,0.4500,1.490,2455.477,1.131,3.277,-97.749,2.765,97.843,4.288,613623.9,613.62,40106.20,14506.20,1.561,11.983,-27.805,25.397,-10.550,10.202,1.871,Neural
10,0.5000,1.654,2450.598,1.270,3.277,-97.422,2.826,97.518,4.328,635385.4,635.39,40095.95,14495.95,1.617,13.992,-33.299,30.763,-12.164,11.968,2.086,Neural
11,0.5500,1.818,2445.735,1.413,3.282,-97.066,2.890,97.165,4.373,661107.1,661.11,40085.30,14485.30,1.683,16.439,-39.848,37.275,-14.134,14.159,2.303,Neural
12,0.6000,1.983,2440.892,1.560,3.294,-96.676,2.958,96.777,4.427,690846.1,690.85,40074.20,14474.20,1.759,19.411,-47.713,45.251,-16.532,16.885,2.522,Neural
13,0.6500,2.148,2436.069,1.709,3.316,-96.246,3.030,96.350,4.492,724249.3,724.25,40062.58,14462.58,1.845,23.020,-57.200,55.091,-19.451,20.304,2.745,Neural
14,0.7000,2.314,2431.268,1.863,3.352,-95.773,3.105,95.882,4.569,760310.3,760.31,40050.38,14450.38,1.937,27.403,-68.633,67.281,-23.008,24.637,2.971,Neural
15,0.7500,2.483,2426.491,2.020,3.405,-95.255,3.182,95.369,4.661,797184.0,797.18,40037.59,14437.59,2.032,32.727,-82.304,82.390,-27.348,30.186,3.201,Neural
16,0.8000,2.655,2421.743,2.180,3.440,-94.689,3.227,94.807,4.717,832156.6,832.16,40024.20,14424.20,2.122,39.165,-97.626,99.761,-28.000,31.056,3.435,Neural
17,0.8500,2.826,2417.023,2.341,3.386,-94.092,3.183,94.207,4.647,845000.0,845.00,40010.38,14410.38,2.155,46.788,-113.428,117.680,-28.000,31.056,3.669,Neural
18,0.9000,2.991,2412.333,2.497,3.225,-93.513,3.035,93.618,4.429,845000.0,845.00,39996.52,14396.52,2.156,55.610,-129.241,135.611,-28.000,31.056,3.897,Neural
19,0.9500,3.146,2407.671,2.643,2.947,-92.983,2.771,93.071,4.045,845000.0,845.00,39982.66,14382.66,2.157,65.628,-145.028,153.512,-28.000,31.056,4.109,Neural
20,1.0000,3.284,2403.033,2.772,2.545,-92.540,2.385,92.606,3.488,845000.0,845.00,39968.80,14368.80,2.157,76.839,-160.789,171.384,-28.000,31.056,4.298,Neural
21,1.0500,3.399,2398.415,2.879,2.023,-92.230,1.879,92.271,2.761,845000.0,845.00,39954.95,14354.95,2.158,89.241,-176.523,189.226,-28.000,31.056,4.454,Neural
22,1.1000,3.485,2393.807,2.958,1.393,-92.102,1.264,92.121,1.881,845000.0,845.00,39941.09,14341.09,2.159,102.832,-192.232,207.038,-28.000,31.056,4.571,Neural
23,1.1500,3.537,2389.201,3.004,0.682,-92.206,0.567,92.210,0.887,845000.0,845.00,39927.23,14327.23,2.160,117.608,-207.914,224.821,-28.000,31.056,4.640,Neural
24,1.2000,3.552,2384.582,3.014,-0.066,-92.585,-0.172,92.586,0.184,845000.0,845.00,39913.38,14313.37,2.160,133.569,-223.571,242.575,-28.000,31.056,4.659,Neural
25,1.2500,3.530,2379.937,2.987,-0.797,-93.266,-0.897,93.274,1.200,845000.0,845.00,39899.52,14299.52,2.161,150.712,-239.202,260.299,-28.000,31.056,4.625,Neural
26,1.3000,3.474,2375.250,2.926,-1.440,-94.248,-1.542,94.272,2.110,845000.0,845.00,39885.66,14285.66,2.162,169.035,-254.807,277.994,-28.000,31.056,4.542,Neural
27,1.3500,3.393,2370.508,2.839,-1.554,-95.463,-1.658,95.490,2.272,845000.0,845.00,39871.80,14271.80,2.163,171.704,-257.505,281.071,28.000,-31.056,4.424,Neural
28,1.4000,3.330,2365.707,2.771,-0.940,-96.513,-1.040,96.523,1.402,845000.0,845.00,39857.95,14257.94,2.163,153.336,-240.893,262.278,28.000,-31.056,4.332,Neural
29,1.4500,3.300,2360.861,2.737,-0.228,-97.268,-0.322,97.268,0.394,845000.0,845.00,39844.09,14244.09,2.164,136.220,-224.309,243.517,28.000,-31.056,4.288,Neural
30,1.5000,3.308,2355.985,2.740,0.516,-97.722,0.431,97.724,0.672,845000.0,845.00,39830.23,14230.23,2.165,120.354,-207.753,224.787,28.000,-31.056,4.295,Neural
31,1.5500,3.351,2351.093,2.780,1.232,-97.896,1.159,97.910,1.692,845000.0,845.00,39816.37,14216.37,2.166,105.736,-191.224,206.088,28.000,-31.056,4.354,Neural
32,1.6000,3.430,2346.199,2.854,1.878,-97.830,1.821,97.865,2.616,845000.0,845.00,39802.52,14202.51,2.166,92.365,-174.722,187.419,28.000,-31.056,4.462,Neural
33,1.6500,3.538,2341.313,2.960,2.425,-97.571,2.387,97.630,3.403,845000.0,845.00,39788.66,14188.66,2.167,80.237,-158.248,168.782,28.000,-31.056,4.613,Neural
34,1.7000,3.670,2336.445,3.091,2.859,-97.169,2.843,97.252,4.032,845000.0,845.00,39774.80,14174.80,2.168,69.352,-141.801,150.176,28.000,-31.056,4.799,Neural
35,1.7500,3.821,2331.598,3.243,3.177,-96.666,3.185,96.771,4.499,845000.0,845.00,39760.94,14160.94,2.169,59.707,-125.381,131.601,28.000,-31.056,5.012,Neural
36,1.8000,3.986,2326.779,3.408,3.384,-96.102,3.417,96.223,4.809,845000.0,845.00,39747.09,14147.08,2.169,51.299,-108.989,113.056,28.000,-31.056,5.244,Neural
37,1.8500,4.158,2321.988,3.583,3.490,-95.505,3.549,95.634,4.978,845000.0,845.00,39733.23,14133.23,2.170,44.127,-92.624,94.543,28.000,-31.056,5.489,Neural
38,1.9000,4.333,2317.228,3.761,3.511,-94.898,3.595,95.031,5.025,834288.9,834.29,39719.42,14119.42,2.143,38.189,-76.341,76.121,28.000,-31.056,5.738,Neural
39,1.9500,4.508,2312.498,3.941,3.463,-94.319,3.570,94.450,4.974,808740.1,808.74,39705.97,14105.97,2.078,33.464,-60.504,58.206,28.000,-31.056,5.988,Neural
40,2.0000,4.679,2307.796,4.118,3.385,-93.775,3.508,93.901,4.875,784959.1,784.96,39692.93,14092.93,2.018,29.903,-45.559,41.454,25.699,-28.083,6.233,Neural
41,2.0500,4.847,2303.120,4.292,3.321,-93.257,3.442,93.380,4.783,765410.1,765.41,39680.25,14080.25,1.968,27.399,-32.011,26.621,23.535,-25.336,6.474,Neural
42,2.1000,5.011,2298.470,4.462,3.267,-92.759,3.376,92.878,4.698,751654.4,751.65,39667.83,14067.83,1.934,25.855,-19.479,13.109,22.179,-23.649,6.710,Neural
