step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.429,2495.010,0.199,-8.623,-99.570,3.961,100.021,9.489,711426.9,711.43,40259.75,14659.75,1.803,4.047,0.680,-0.680,1.434,-1.435,0.473,Fuzzy
2,0.1000,-0.862,2490.043,0.396,-8.703,-99.142,3.907,99.599,9.540,710748.7,710.75,40248.09,14648.09,1.802,3.968,1.660,-1.661,1.993,-1.994,0.949,Fuzzy
3,0.1500,-1.300,2485.096,0.590,-8.790,-98.715,3.845,99.181,9.594,710079.8,710.08,40236.45,14636.44,1.801,3.812,2.951,-2.953,2.534,-2.537,1.427,Fuzzy
4,0.2000,-1.742,2480.171,0.780,-8.883,-98.291,3.778,98.764,9.653,709419.8,709.42,40224.81,14624.81,1.800,3.561,4.518,-4.523,2.991,-2.996,1.908,Fuzzy
5,0.2500,-2.188,2475.267,0.968,-8.978,-97.868,3.708,98.349,9.713,708767.7,708.77,40213.18,14613.18,1.799,3.204,6.305,-6.314,3.378,-3.389,2.392,Fuzzy
6,0.3000,-2.639,2470.384,1.151,-9.081,-97.448,3.630,97.937,9.779,708124.6,708.12,40201.57,14601.57,1.798,2.731,8.565,-8.584,4.685,-4.713,2.880,Fuzzy
7,0.3500,-3.096,2465.522,1.330,-9.204,-97.033,3.533,97.532,9.859,707494.5,707.49,40189.97,14589.97,1.796,2.126,11.786,-11.835,6.895,-6.983,3.370,Fuzzy
8,0.4000,-3.561,2460.681,1.506,-9.367,-96.628,3.554,97.146,10.019,706884.1,706.88,40178.38,14578.37,1.795,1.442,10.970,-16.899,-6.553,-11.218,3.866,Fuzzy
9,0.4500,-4.034,2455.860,1.686,-9.600,-96.237,3.636,96.783,10.266,706295.9,706.30,40166.79,14566.79,1.794,0.910,8.208,-24.973,-4.065,-18.029,4.372,Fuzzy
10,0.5000,-4.514,2451.057,1.869,-9.484,-95.864,3.700,96.403,10.180,705741.3,705.74,40155.21,14555.22,1.794,1.502,6.370,-20.888,-3.077,16.170,4.886,Fuzzy
11,0.5500,-4.983,2446.274,2.056,-9.273,-95.465,3.762,95.988,10.007,705156.9,705.16,40143.65,14543.65,1.793,2.282,4.783,-13.930,-2.808,9.835,5.390,Fuzzy
12,0.6000,-5.443,2441.510,2.246,-9.126,-95.054,3.825,95.568,9.895,704558.6,704.56,40132.10,14532.10,1.792,2.854,3.283,-9.717,-2.546,5.994,5.888,Fuzzy
13,0.6500,-5.896,2436.768,2.438,-9.012,-94.639,3.886,95.146,9.814,703958.5,703.96,40120.55,14520.55,1.791,3.261,1.976,-6.986,-2.129,4.069,6.380,Fuzzy
14,0.7000,-6.344,2432.047,2.634,-8.913,-94.222,3.942,94.724,9.746,703361.0,703.36,40109.02,14509.02,1.790,3.545,0.933,-5.029,-1.628,3.196,6.869,Fuzzy
15,0.7500,-6.787,2427.346,2.832,-8.818,-93.805,3.990,94.303,9.679,702768.0,702.77,40097.49,14497.49,1.789,3.733,0.175,-3.357,-1.128,2.763,7.355,Fuzzy
16,0.8000,-7.226,2422.666,3.033,-8.728,-93.388,4.034,93.882,9.615,701459.0,701.46,40085.98,14485.98,1.786,3.841,-0.424,-1.963,-1.231,2.234,7.837,Fuzzy
17,0.8500,-7.660,2418.007,3.236,-8.645,-92.974,4.085,93.464,9.562,699120.8,699.12,40074.50,14474.50,1.780,3.878,-1.274,-0.888,-1.773,1.658,8.316,Fuzzy
18,0.9000,-8.091,2413.369,3.442,-8.570,-92.562,4.143,93.051,9.519,696799.8,696.80,40063.06,14463.06,1.775,3.854,-2.430,-0.133,-2.332,1.115,8.792,Fuzzy
19,0.9500,-8.517,2408.751,3.650,-8.500,-92.154,4.207,92.641,9.484,694497.4,694.50,40051.66,14451.66,1.770,3.776,-3.878,0.471,-2.842,1.260,9.267,Fuzzy
20,1.0000,-8.941,2404.153,3.862,-8.423,-91.749,4.275,92.234,9.446,692217.6,692.22,40040.29,14440.29,1.764,3.639,-5.575,1.319,-3.265,1.768,9.739,Fuzzy
21,1.0500,-9.360,2399.576,4.078,-8.340,-91.348,4.347,91.831,9.405,689960.8,689.96,40028.96,14428.96,1.759,3.437,-7.590,2.445,-4.214,2.277,10.209,Fuzzy
22,1.1000,-9.775,2395.018,4.297,-8.253,-90.952,4.436,91.433,9.369,687732.7,687.73,40017.67,14417.67,1.754,3.174,-10.415,3.827,-6.119,2.730,10.678,Fuzzy
23,1.1500,-10.185,2390.481,4.522,-8.162,-90.563,4.557,91.044,9.348,685544.3,685.54,40006.42,14406.42,1.749,2.889,-14.720,5.419,-9.812,3.115,11.144,Fuzzy
24,1.2000,-10.591,2385.962,4.747,-8.070,-90.178,4.430,90.647,9.206,683384.7,683.38,39995.20,14395.20,1.744,2.654,-10.255,7.254,6.390,3.840,11.606,Fuzzy
