step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.000,1397.603,0.000,-0.007,-47.892,0.000,47.892,0.007,464287.5,464.29,39592.38,13992.38,1.196,0.399,0.000,-0.028,-0.111,-0.237,0.000,Fuzzy
2,0.1000,-0.001,1395.211,0.000,-0.013,-47.786,0.000,47.786,0.013,463039.5,463.04,39584.78,13984.78,1.193,0.397,0.000,-0.054,0.110,-0.236,0.001,Fuzzy
3,0.1500,-0.001,1392.824,0.000,-0.019,-47.681,0.000,47.681,0.019,461809.4,461.81,39577.20,13977.20,1.190,0.394,0.000,-0.080,-0.110,-0.234,0.001,Fuzzy
4,0.2000,-0.003,1390.443,0.000,-0.026,-47.578,0.000,47.578,0.026,460596.9,460.60,39569.64,13969.64,1.187,0.389,0.000,-0.105,0.108,-0.232,0.003,Fuzzy
5,0.2500,-0.004,1388.066,0.000,-0.032,-47.476,0.000,47.476,0.032,459401.8,459.40,39562.10,13962.10,1.185,0.383,0.000,-0.129,-0.107,-0.228,0.004,Fuzzy
6,0.3000,-0.006,1385.695,0.000,-0.038,-47.376,0.000,47.376,0.038,458223.7,458.22,39554.58,13954.58,1.182,0.376,0.000,-0.153,0.105,-0.224,0.006,Fuzzy
7,0.3500,-0.008,1383.328,0.000,-0.044,-47.277,0.000,47.277,0.044,457062.5,457.06,39547.08,13947.08,1.179,0.367,0.000,-0.175,-0.103,-0.220,0.008,Fuzzy
8,0.4000,-0.010,1380.967,0.000,-0.050,-47.179,0.000,47.179,0.050,455917.9,455.92,39539.59,13939.59,1.176,0.358,0.000,-0.195,0.100,-0.214,0.010,Fuzzy
9,0.4500,-0.013,1378.611,0.000,-0.056,-47.083,0.000,47.083,0.056,454789.4,454.79,39532.13,13932.13,1.174,0.348,0.000,-0.215,-0.097,-0.208,0.013,Fuzzy
10,0.5000,-0.016,1376.259,0.000,-0.061,-46.988,0.000,46.988,0.061,453677.3,453.68,39524.68,13924.68,1.171,0.337,0.000,-0.234,0.094,-0.202,0.016,Fuzzy
11,0.5500,-0.019,1373.912,0.000,-0.066,-46.895,0.000,46.895,0.066,452580.9,452.58,39517.26,13917.26,1.168,0.324,0.000,-0.251,-0.091,-0.195,0.019,Fuzzy
12,0.6000,-0.022,1371.569,0.000,-0.071,-46.803,0.000,46.803,0.071,451500.0,451.50,39509.85,13909.85,1.166,0.312,0.000,-0.267,0.088,-0.187,0.022,Fuzzy
13,0.6500,-0.026,1369.232,0.000,-0.076,-46.712,0.000,46.712,0.076,450434.5,450.43,39502.45,13902.45,1.163,0.298,0.000,-0.282,-0.084,-0.179,0.026,Fuzzy
14,0.7000,-0.030,1366.898,0.000,-0.081,-46.622,0.000,46.622,0.081,449384.3,449.38,39495.08,13895.08,1.161,0.283,0.000,-0.295,0.080,-0.171,0.030,Fuzzy
15,0.7500,-0.034,1364.569,0.000,-0.085,-46.534,0.000,46.534,0.085,448348.9,448.35,39487.72,13887.72,1.158,0.268,0.000,-0.307,-0.076,-0.162,0.034,Fuzzy
16,0.8000,-0.039,1362.245,0.000,-0.089,-46.446,0.000,46.446,0.089,447328.2,447.33,39480.38,13880.38,1.156,0.253,0.000,-0.318,0.071,-0.152,0.039,Fuzzy
17,0.8500,-0.043,1359.925,0.000,-0.093,-46.360,0.000,46.360,0.093,446321.9,446.32,39473.05,13873.06,1.153,0.237,0.000,-0.327,-0.067,-0.143,0.043,Fuzzy
