step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.315,2495.013,0.100,6.269,-99.442,1.908,99.658,6.553,845000.0,845.00,39814.54,14214.54,2.166,6.766,2.945,0.929,2.070,-2.027,0.330,PID
2,0.1000,0.628,2490.056,0.191,6.234,-98.842,1.749,99.054,6.474,845000.0,845.00,39800.69,14200.69,2.167,6.583,4.208,-0.313,1.712,-1.669,0.656,PID
3,0.1500,0.939,2485.129,0.275,6.257,-98.253,1.603,98.465,6.459,845000.0,845.00,39786.83,14186.83,2.167,6.343,5.228,0.597,1.389,28.007,0.978,PID
4,0.2000,1.251,2480.229,0.352,6.260,-97.749,1.478,97.960,6.432,845000.0,845.00,39772.97,14172.97,2.168,6.060,5.982,0.758,1.118,28.005,1.299,PID
5,0.2500,1.562,2475.355,0.423,6.210,-97.256,1.363,97.463,6.358,845000.0,845.00,39759.11,14159.11,2.169,5.744,6.568,-1.009,0.877,-28.003,1.619,PID
6,0.3000,1.874,2470.505,0.488,6.209,-96.774,1.259,96.981,6.335,845000.0,845.00,39745.26,14145.26,2.170,5.403,7.006,-1.010,0.657,-28.002,1.937,PID
7,0.3500,2.186,2465.678,0.549,6.207,-96.291,1.164,96.498,6.315,845000.0,845.00,39731.40,14131.40,2.170,5.044,7.317,-1.010,0.457,-28.001,2.254,PID
8,0.4000,2.497,2460.875,0.605,6.205,-95.808,1.078,96.014,6.298,845000.0,845.00,39717.54,14117.54,2.171,4.672,7.515,-1.010,0.277,-28.000,2.570,PID
9,0.4500,2.809,2456.096,0.657,6.254,-95.311,1.001,95.521,6.333,845000.0,845.00,39703.68,14103.68,2.172,4.293,7.613,0.817,0.113,28.000,2.885,PID
10,0.5000,3.120,2451.343,0.705,6.252,-94.826,0.933,95.036,6.321,845000.0,845.00,39689.83,14089.83,2.173,3.912,7.620,0.817,-0.027,28.000,3.199,PID
11,0.5500,3.432,2446.613,0.750,6.250,-94.340,0.873,94.551,6.311,845000.0,845.00,39675.97,14075.97,2.173,3.532,7.549,0.818,-0.146,28.000,3.513,PID
12,0.6000,3.743,2441.907,0.792,6.249,-93.854,0.821,94.066,6.303,845000.0,845.00,39662.11,14062.11,2.174,3.158,7.411,0.818,-0.254,28.000,3.826,PID
13,0.6500,4.054,2437.226,0.832,6.247,-93.368,0.777,93.580,6.295,845000.0,845.00,39648.25,14048.25,2.175,2.793,7.215,0.819,-0.345,28.000,4.139,PID
14,0.7000,4.365,2432.570,0.870,6.194,-92.869,0.739,93.078,6.238,845000.0,845.00,39634.40,14034.40,2.176,2.439,6.969,-1.061,-0.412,-28.001,4.451,PID
15,0.7500,4.676,2427.940,0.906,6.242,-92.371,0.709,92.585,6.282,845000.0,845.00,39620.56,14020.56,2.176,2.098,6.683,0.756,-0.475,28.001,4.763,PID
16,0.8000,4.987,2423.334,0.941,6.191,-91.876,0.684,92.086,6.229,845000.0,845.00,39606.76,14006.76,2.177,1.773,6.366,-1.064,-0.517,-28.001,5.075,PID
17,0.8500,5.298,2418.753,0.975,6.241,-91.383,0.667,91.598,6.276,839449.6,839.45,39593.01,13993.01,2.164,1.464,6.025,0.821,-0.559,28.001,5.387,PID
18,0.9000,5.609,2414.196,1.008,6.239,-90.910,0.654,91.126,6.273,827328.9,827.33,39579.36,13979.36,2.133,1.172,5.673,0.811,-0.583,28.001,5.699,PID
19,0.9500,5.920,2409.662,1.040,6.237,-90.449,0.647,90.666,6.270,816157.0,816.16,39565.90,13965.90,2.105,0.898,5.312,0.801,-0.602,28.001,6.010,PID
20,1.0000,6.230,2405.152,1.072,6.237,-89.985,0.644,90.203,6.270,761512.5,761.51,39552.74,13952.74,1.965,0.643,4.942,0.850,-0.608,28.001,6.322,PID
21,1.0500,6.541,2400.663,1.105,6.187,-89.541,0.645,89.757,6.220,751555.0,751.56,39539.70,13939.69,1.940,0.405,4.576,-0.920,-0.624,-28.001,6.633,PID
22,1.1000,6.851,2396.197,1.137,6.224,-89.098,0.651,89.318,6.258,772117.5,772.12,39526.83,13926.83,1.993,0.187,4.209,0.512,-0.634,21.015,6.945,PID
23,1.1500,7.162,2391.755,1.170,6.207,-88.616,0.659,88.836,6.242,743727.8,743.73,39514.48,13914.48,1.921,0.000,3.815,-0.064,-0.633,-0.969,7.257,PID
24,1.2000,7.472,2387.336,1.203,6.191,-88.150,0.670,88.370,6.227,740575.1,740.58,39502.35,13902.35,1.913,0.195,3.471,-0.578,-0.592,-16.240,7.568,PID
25,1.2500,7.782,2382.939,1.237,6.227,-87.744,0.683,87.967,6.264,750769.5,750.77,39490.12,13890.12,1.940,0.359,3.138,0.794,-0.578,28.001,7.880,PID
26,1.3000,8.093,2378.562,1.271,6.225,-87.368,0.698,87.592,6.264,741551.2,741.55,39477.89,13877.89,1.917,0.507,2.825,0.784,-0.560,28.001,8.192,PID
27,1.3500,8.403,2374.203,1.307,6.225,-86.986,0.715,87.211,6.266,735401.7,735.40,39465.91,13865.91,1.902,0.640,2.518,0.853,-0.560,28.001,8.504,PID
28,1.4000,8.713,2369.863,1.343,6.224,-86.615,0.732,86.841,6.267,725973.9,725.97,39454.08,13854.08,1.878,0.758,2.226,0.851,-0.535,28.001,8.816,PID
29,1.4500,9.023,2365.541,1.380,6.178,-86.244,0.751,86.468,6.224,717218.9,717.22,39442.39,13842.39,1.856,0.861,1.947,-0.764,-0.501,-0.826,9.127,PID
30,1.5000,9.332,2361.238,1.418,6.177,-85.893,0.771,86.118,6.225,706539.3,706.54,39430.85,13830.85,1.829,0.952,1.685,-0.749,-0.486,-0.807,9.440,PID
31,1.5500,9.642,2356.951,1.457,6.173,-85.554,0.791,85.780,6.223,713368.8,713.37,39419.47,13819.47,1.847,1.029,1.440,-0.858,-0.462,-28.001,9.752,PID
32,1.6000,9.952,2352.682,1.497,6.213,-85.212,0.813,85.442,6.266,692234.2,692.23,39408.20,13808.20,1.793,1.095,1.208,0.682,-0.436,0.711,10.064,PID
33,1.6500,10.262,2348.429,1.538,6.212,-84.890,0.834,85.121,6.267,684323.9,684.32,39397.05,13797.05,1.773,1.149,0.993,0.682,-0.407,0.677,10.376,PID
34,1.7000,10.571,2344.193,1.580,6.213,-84.578,0.855,84.810,6.271,689167.1,689.17,39386.07,13786.07,1.786,1.193,0.795,0.786,-0.389,28.001,10.689,PID
35,1.7500,10.881,2339.971,1.624,6.211,-84.273,0.876,84.506,6.273,681600.2,681.60,39375.17,13775.17,1.766,1.228,0.611,0.785,-0.364,28.000,11.001,PID
36,1.8000,11.190,2335.765,1.668,6.170,-83.966,0.897,84.197,6.235,661840.3,661.84,39364.39,13764.39,1.716,1.254,0.439,-0.690,-0.339,-0.633,11.314,PID
37,1.8500,11.500,2331.574,1.713,6.169,-83.678,0.917,83.910,6.236,652793.1,652.79,39353.73,13753.73,1.693,1.271,0.284,-0.677,-0.313,-0.602,11.627,PID
38,1.9000,11.809,2327.397,1.760,6.164,-83.399,0.938,83.632,6.235,660004.3,660.00,39343.21,13743.21,1.712,1.282,0.144,-0.779,-0.285,-28.000,11.939,PID
39,1.9500,12.118,2323.234,1.807,6.163,-83.126,0.957,83.359,6.237,652863.9,652.86,39332.77,13732.77,1.694,1.285,0.015,-0.763,-0.262,-28.000,12.252,PID
40,2.0000,12.427,2319.085,1.856,6.200,-82.851,0.977,83.088,6.277,634767.1,634.77,39322.45,13722.44,1.647,1.283,-0.102,0.639,-0.237,0.472,12.565,PID
41,2.0500,12.737,2314.949,1.905,6.201,-82.595,0.996,82.833,6.281,640019.9,640.02,39312.25,13712.25,1.661,1.275,-0.205,0.737,-0.217,28.000,12.878,PID
42,2.1000,13.046,2310.825,1.955,6.200,-82.343,1.014,82.583,6.282,633785.3,633.79,39302.12,13702.12,1.646,1.262,-0.296,0.737,-0.195,28.000,13.191,PID
43,2.1500,13.354,2306.714,2.006,6.161,-82.090,1.032,82.327,6.247,616134.1,616.13,39292.10,13692.10,1.600,1.245,-0.378,-0.627,-0.177,-0.436,13.504,PID
44,2.2000,13.663,2302.615,2.058,6.160,-81.852,1.049,82.090,6.249,608431.6,608.43,39282.17,13682.17,1.581,1.224,-0.449,-0.616,-0.150,-0.403,13.818,PID
45,2.2500,13.972,2298.528,2.111,6.156,-81.623,1.065,81.862,6.247,615964.0,615.96,39272.36,13672.36,1.601,1.200,-0.510,-0.713,-0.127,-28.000,14.131,PID
46,2.3000,14.281,2294.452,2.165,6.191,-81.390,1.081,81.632,6.284,599142.0,599.14,39262.62,13662.62,1.557,1.173,-0.562,0.603,-0.110,0.316,14.444,PID
47,2.3500,14.590,2290.388,2.219,6.189,-81.171,1.096,81.414,6.285,593737.6,593.74,39252.95,13652.95,1.544,1.144,-0.606,0.605,-0.092,0.292,14.757,PID
48,2.4000,14.898,2286.335,2.274,6.190,-80.961,1.110,81.205,6.289,599479.6,599.48,39243.41,13643.41,1.559,1.112,-0.641,0.698,-0.080,28.000,15.071,PID
49,2.4500,15.207,2282.292,2.330,6.154,-80.745,1.123,80.987,6.256,583323.9,583.32,39233.93,13633.92,1.517,1.080,-0.670,-0.587,-0.058,-0.289,15.384,PID
50,2.5000,15.515,2278.260,2.387,6.153,-80.544,1.136,80.787,6.257,576613.9,576.61,39224.52,13624.52,1.500,1.045,-0.691,-0.577,-0.043,-0.270,15.698,PID
51,2.5500,15.824,2274.237,2.444,6.149,-80.351,1.148,80.594,6.255,584345.2,584.35,39215.21,13615.22,1.521,1.010,-0.707,-0.670,-0.028,-28.000,16.011,PID
52,2.6000,16.132,2270.225,2.502,6.181,-80.152,1.160,80.399,6.289,568917.2,568.92,39205.97,13605.97,1.481,0.975,-0.717,0.576,-0.020,0.200,16.325,PID
53,2.6500,16.440,2266.222,2.560,6.182,-79.970,1.171,80.217,6.292,574836.6,574.84,39196.82,13596.82,1.497,0.939,-0.721,0.665,-0.013,28.000,16.638,PID
54,2.7000,16.748,2262.228,2.619,6.178,-79.788,1.181,80.035,6.290,558223.6,558.22,39187.69,13587.69,1.454,0.903,-0.721,0.564,0.004,0.168,16.952,PID
55,2.7500,17.057,2258.242,2.678,6.177,-79.613,1.191,79.861,6.291,555647.7,555.65,39178.65,13578.65,1.447,0.867,-0.717,0.564,0.011,0.157,17.266,PID
56,2.8000,17.365,2254.266,2.738,6.178,-79.444,1.200,79.693,6.293,561767.4,561.77,39169.71,13569.71,1.464,0.831,-0.709,0.653,0.018,28.000,17.579,PID
57,2.8500,17.673,2250.298,2.798,6.174,-79.277,1.209,79.526,6.291,545745.4,545.75,39160.78,13560.78,1.422,0.796,-0.697,0.554,0.037,0.125,17.893,PID
58,2.9000,17.980,2246.338,2.859,6.140,-79.124,1.216,79.371,6.259,543476.4,543.48,39151.95,13551.95,1.416,0.762,-0.683,-0.646,0.043,-28.000,18.206,PID
59,2.9500,18.288,2242.385,2.920,6.139,-78.967,1.224,79.215,6.260,549561.9,549.56,39143.17,13543.17,1.433,0.728,-0.666,-0.628,0.049,-28.000,18.520,PID
60,3.0000,18.596,2238.441,2.981,6.170,-78.807,1.231,79.057,6.291,535962.8,535.96,39134.46,13534.46,1.398,0.695,-0.646,0.542,0.053,0.099,18.834,PID
61,3.0500,18.904,2234.504,3.043,6.171,-78.660,1.238,78.912,6.293,542200.9,542.20,39125.84,13525.84,1.414,0.663,-0.625,0.628,0.057,28.000,19.147,PID
62,3.1000,19.212,2230.575,3.105,6.169,-78.517,1.244,78.768,6.294,528609.8,528.61,39117.25,13517.25,1.379,0.633,-0.603,0.637,0.045,28.000,19.461,PID
63,3.1500,19.519,2226.653,3.167,6.137,-78.369,1.249,78.618,6.262,525149.4,525.15,39108.72,13508.72,1.370,0.603,-0.578,-0.521,0.061,-0.123,19.774,PID
64,3.2000,19.827,2222.738,3.230,6.133,-78.234,1.254,78.484,6.260,531603.8,531.60,39100.27,13500.27,1.387,0.575,-0.553,-0.610,0.060,-28.000,20.088,PID
65,3.2500,20.134,2218.829,3.292,6.162,-78.094,1.260,78.347,6.290,518461.7,518.46,39091.85,13491.85,1.353,0.548,-0.527,0.522,0.075,0.065,20.401,PID
66,3.3000,20.441,2214.928,3.355,6.163,-77.968,1.265,78.221,6.292,524896.6,524.90,39083.50,13483.50,1.370,0.522,-0.500,0.606,0.072,28.000,20.715,PID
67,3.3500,20.749,2211.033,3.419,6.159,-77.840,1.269,78.094,6.289,510585.3,510.59,39075.16,13475.15,1.333,0.498,-0.473,0.515,0.067,0.068,21.029,PID
68,3.4000,21.056,2207.144,3.482,6.158,-77.719,1.273,77.973,6.288,509149.5,509.15,39066.88,13466.88,1.330,0.475,-0.446,0.515,0.080,0.054,21.342,PID
69,3.4500,21.363,2203.260,3.546,6.159,-77.602,1.277,77.856,6.290,515742.5,515.74,39058.69,13458.69,1.347,0.454,-0.420,0.598,0.072,28.000,21.655,PID
70,3.5000,21.670,2199.384,3.610,6.128,-77.480,1.280,77.732,6.260,503295.9,503.30,39050.51,13450.51,1.315,0.433,-0.392,-0.505,0.083,-0.086,21.969,PID
71,3.5500,21.977,2195.512,3.674,6.126,-77.368,1.284,77.620,6.259,498944.0,498.94,39042.38,13442.38,1.304,0.414,-0.366,-0.498,0.071,-0.096,22.282,PID
72,3.6000,22.284,2191.646,3.738,6.155,-77.266,1.287,77.522,6.288,497808.1,497.81,39034.30,13434.29,1.301,0.397,-0.340,0.598,0.081,28.000,22.596,PID
73,3.6500,22.591,2187.785,3.803,6.124,-77.153,1.290,77.406,6.258,495229.4,495.23,39026.25,13426.25,1.295,0.381,-0.313,-0.494,0.065,-0.099,22.909,PID
74,3.7000,22.898,2183.930,3.867,6.152,-77.057,1.293,77.313,6.287,492639.5,492.64,39018.25,13418.25,1.288,0.366,-0.289,0.590,0.073,28.000,23.222,PID
75,3.7500,23.205,2180.080,3.932,6.121,-76.949,1.295,77.203,6.257,490226.9,490.23,39010.29,13410.29,1.282,0.352,-0.265,-0.491,0.053,-0.108,23.536,PID
76,3.8000,23.511,2176.235,3.997,6.118,-76.854,1.298,77.108,6.254,496987.8,496.99,39002.39,13402.39,1.300,0.339,-0.241,-0.575,0.059,-28.000,23.849,PID
77,3.8500,23.818,2172.395,4.062,6.117,-76.759,1.300,77.013,6.253,494294.2,494.29,38994.51,13394.51,1.293,0.328,-0.219,-0.566,0.065,-28.000,24.162,PID
78,3.9000,24.125,2168.559,4.127,6.118,-76.665,1.303,76.920,6.255,481642.1,481.64,38986.64,13386.64,1.261,0.318,-0.197,-0.483,0.069,-0.088,24.475,PID
79,3.9500,24.431,2164.728,4.192,6.145,-76.582,1.305,76.840,6.282,480909.1,480.91,38978.83,13378.83,1.259,0.308,-0.177,0.578,0.043,28.000,24.788,PID
80,4.0000,24.738,2160.901,4.257,6.143,-76.495,1.307,76.752,6.281,487610.8,487.61,38971.05,13371.05,1.277,0.300,-0.157,0.561,0.046,28.000,25.101,PID
81,4.0500,25.044,2157.078,4.323,6.140,-76.408,1.310,76.666,6.278,475311.3,475.31,38963.28,13363.28,1.245,0.293,-0.139,0.476,0.049,0.066,25.414,PID
82,4.1000,25.350,2153.259,4.388,6.138,-76.325,1.312,76.583,6.277,474285.3,474.29,38955.58,13355.58,1.242,0.286,-0.122,0.469,0.051,0.063,25.727,PID
83,4.1500,25.657,2149.444,4.454,6.137,-76.243,1.314,76.501,6.276,471468.7,471.47,38947.91,13347.91,1.235,0.280,-0.106,0.461,0.019,0.093,26.040,PID
