step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.042,2495.007,-0.139,0.852,-99.711,-2.804,99.754,2.931,589995.1,590.00,39869.86,14269.86,1.510,9.944,4.177,3.935,9.037,8.532,0.146,Neural
2,0.1000,0.085,2490.029,-0.280,0.865,-99.418,-2.835,99.462,2.964,594345.8,594.35,39860.16,14260.15,1.522,10.390,8.472,7.997,9.378,8.899,0.293,Neural
3,0.1500,0.129,2485.065,-0.423,0.879,-99.117,-2.868,99.163,2.999,602127.6,602.13,39850.34,14250.34,1.542,11.140,13.021,12.329,9.966,9.535,0.442,Neural
4,0.2000,0.173,2480.117,-0.567,0.896,-98.805,-2.901,98.851,3.036,613528.3,613.53,39840.38,14240.37,1.572,12.219,17.974,17.092,10.821,10.463,0.593,Neural
5,0.2500,0.218,2475.185,-0.713,0.916,-98.475,-2.936,98.523,3.076,628790.9,628.79,39830.18,14230.18,1.611,13.664,23.500,22.470,11.973,11.725,0.746,Neural
6,0.3000,0.265,2470.270,-0.861,0.940,-98.124,-2.974,98.174,3.119,648168.8,648.17,39819.70,14219.70,1.661,15.524,29.799,28.686,13.462,13.375,0.901,Neural
7,0.3500,0.313,2465.374,-1.011,0.971,-97.746,-3.015,97.797,3.167,671842.1,671.84,39808.87,14208.87,1.722,17.867,37.107,36.015,15.344,15.494,1.058,Neural
8,0.4000,0.362,2460.496,-1.162,1.009,-97.335,-3.059,97.389,3.221,699775.1,699.78,39797.61,14197.61,1.794,20.779,45.700,44.796,17.691,18.198,1.217,Neural
9,0.4500,0.414,2455.641,-1.317,1.059,-96.888,-3.106,96.944,3.282,731510.9,731.51,39785.86,14185.86,1.876,24.371,55.892,55.448,20.594,21.647,1.380,Neural
10,0.5000,0.468,2450.808,-1.473,1.124,-96.400,-3.157,96.458,3.351,765928.9,765.93,39773.55,14173.56,1.965,28.782,68.008,68.476,24.174,26.072,1.546,Neural
11,0.5500,0.526,2446.001,-1.632,1.208,-95.869,-3.206,95.930,3.426,801082.8,801.08,39760.68,14160.68,2.056,34.180,82.300,84.424,28.000,31.056,1.715,Neural
12,0.6000,0.588,2441.222,-1.793,1.250,-95.291,-3.205,95.353,3.440,834128.3,834.13,39747.25,14147.25,2.142,40.715,97.789,101.984,28.000,31.056,1.887,Neural
13,0.6500,0.650,2436.472,-1.951,1.201,-94.689,-3.113,94.748,3.336,843550.5,843.55,39733.43,14133.43,2.167,48.439,113.694,120.016,28.000,31.056,2.057,Neural
14,0.7000,0.706,2431.752,-2.102,1.043,-94.112,-2.917,94.163,3.097,842620.1,842.62,39719.61,14119.61,2.165,57.365,129.579,138.025,28.000,31.056,2.218,Neural
