step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-1.128,1397.598,0.187,-22.569,-48.054,3.739,53.222,22.877,366808.7,366.81,39594.44,13994.44,0.945,0.499,0.036,-0.030,0.109,-0.346,1.144,PID
2,0.1000,-2.257,1395.194,0.374,-22.570,-48.079,3.748,53.245,22.879,363861.7,363.86,39588.43,13988.43,0.938,0.497,-0.076,-0.060,-13.264,-0.337,2.288,PID
3,0.1500,-3.385,1392.790,0.561,-22.571,-48.102,3.747,53.267,22.880,367496.9,367.50,39582.41,13982.41,0.947,0.493,-0.069,-0.088,-13.172,-0.323,3.432,PID
4,0.2000,-4.514,1390.384,0.748,-22.571,-48.126,3.735,53.288,22.878,368599.3,368.60,39576.38,13976.38,0.950,0.488,0.056,-0.114,13.050,-0.308,4.576,PID
5,0.2500,-5.643,1387.977,0.935,-22.572,-48.149,3.744,53.309,22.880,368394.0,368.39,39570.34,13970.33,0.950,0.481,-0.061,-0.138,-12.881,-0.288,5.720,PID
6,0.3000,-6.771,1385.569,1.122,-22.572,-48.172,3.743,53.330,22.881,369388.0,369.39,39564.28,13964.28,0.952,0.474,-0.060,-0.161,-12.684,-0.274,6.864,PID
7,0.3500,-7.900,1383.160,1.309,-22.572,-48.194,3.742,53.350,22.881,369770.4,369.77,39558.22,13958.22,0.954,0.465,-0.059,-0.181,-12.463,-0.259,8.008,PID
8,0.4000,-9.028,1380.750,1.496,-22.572,-48.215,3.731,53.367,22.879,371446.8,371.45,39552.16,13952.16,0.958,0.456,0.057,-0.199,12.209,-0.238,9.151,PID
9,0.4500,-10.157,1378.339,1.683,-22.572,-48.233,3.730,53.384,22.878,370561.7,370.56,39546.10,13946.10,0.956,0.445,0.056,-0.216,11.931,-0.223,10.295,PID
10,0.5000,-11.286,1375.926,1.869,-22.572,-48.250,3.739,53.400,22.879,370784.8,370.78,39540.03,13940.03,0.957,0.434,-0.054,-0.231,-0.069,-0.204,11.439,PID
11,0.5500,-12.414,1373.513,2.056,-22.571,-48.268,3.738,53.415,22.878,371980.8,371.98,39533.96,13933.97,0.960,0.422,-0.054,-0.244,-11.320,-0.194,12.583,PID
12,0.6000,-13.543,1371.100,2.243,-22.570,-48.283,3.737,53.428,22.877,372242.8,372.24,39527.89,13927.89,0.961,0.410,-0.051,-0.256,-0.069,-0.182,13.727,PID
13,0.6500,-14.671,1368.685,2.429,-22.569,-48.298,3.727,53.441,22.875,372171.8,372.17,39521.82,13921.82,0.961,0.397,0.050,-0.266,0.066,-0.169,14.871,PID
14,0.7000,-15.800,1366.270,2.616,-22.568,-48.313,3.726,53.454,22.873,371376.2,371.38,39515.75,13915.75,0.959,0.383,0.049,-0.275,10.281,-0.158,16.015,PID
15,0.7500,-16.928,1363.854,2.802,-22.566,-48.326,3.733,53.466,22.873,371495.3,371.50,39509.66,13909.67,0.959,0.369,-0.046,-0.282,-0.060,-0.142,17.158,PID
16,0.8000,-18.056,1361.437,2.989,-22.565,-48.340,3.724,53.477,22.870,372309.7,372.31,39503.59,13903.59,0.961,0.355,0.045,-0.288,9.527,-0.123,18.302,PID
17,0.8500,-19.184,1359.020,3.175,-22.563,-48.353,3.724,53.487,22.868,372329.9,372.33,39497.50,13897.50,0.962,0.340,0.043,-0.292,9.139,-0.110,19.445,PID
18,0.9000,-20.312,1356.602,3.362,-22.560,-48.364,3.730,53.498,22.867,371725.6,371.73,39491.41,13891.42,0.960,0.326,-0.041,-0.295,-0.041,-0.096,20.589,PID
19,0.9500,-21.440,1354.184,3.548,-22.558,-48.376,3.729,53.507,22.864,372345.5,372.35,39485.33,13885.33,0.962,0.311,-0.040,-0.298,-8.350,-0.093,21.732,PID
