step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.097,2495.006,0.077,1.945,-99.750,1.508,99.781,2.461,542283.6,542.28,38758.87,13158.87,1.428,6.530,2.765,2.454,6.264,5.570,0.124,Neural
2,0.1000,0.194,2490.024,0.151,1.936,-99.499,1.456,99.529,2.423,544517.4,544.52,38749.96,13149.96,1.434,6.780,5.590,4.970,6.455,5.772,0.246,Neural
3,0.1500,0.291,2485.056,0.222,1.928,-99.244,1.404,99.272,2.385,548708.2,548.71,38741.00,13141.00,1.445,7.205,8.545,7.623,6.788,6.123,0.366,Neural
4,0.2000,0.387,2480.101,0.291,1.921,-98.981,1.351,99.009,2.349,555049.2,555.05,38731.95,13131.95,1.462,7.823,11.709,10.492,7.278,6.642,0.485,Neural
5,0.2500,0.483,2475.158,0.357,1.915,-98.709,1.298,98.736,2.313,563795.1,563.80,38722.77,13122.77,1.486,8.661,15.174,13.676,7.945,7.352,0.601,Neural
6,0.3000,0.579,2470.230,0.421,1.910,-98.424,1.244,98.450,2.279,575247.4,575.25,38713.43,13113.43,1.516,9.750,19.048,17.289,8.815,8.281,0.716,Neural
7,0.3500,0.674,2465.316,0.482,1.907,-98.121,1.188,98.147,2.247,589739.8,589.74,38703.88,13103.87,1.555,11.129,23.463,21.472,9.919,9.469,0.829,Neural
8,0.4000,0.770,2460.418,0.540,1.908,-97.798,1.131,97.823,2.218,607616.9,607.62,38694.05,13094.05,1.603,12.845,28.578,26.399,11.296,10.966,0.940,Neural
9,0.4500,0.865,2455.537,0.595,1.913,-97.449,1.070,97.474,2.192,629188.2,629.19,38683.90,13083.90,1.660,14.960,34.588,32.290,12.995,12.838,1.050,Neural
10,0.5000,0.961,2450.674,0.647,1.924,-97.070,1.007,97.095,2.171,654644.9,654.65,38673.36,13073.36,1.727,17.548,41.728,39.422,15.079,15.175,1.158,Neural
11,0.5500,1.058,2445.830,0.695,1.943,-96.656,0.939,96.680,2.158,683915.1,683.92,38662.37,13062.37,1.805,20.706,50.280,48.142,17.627,18.105,1.266,Neural
12,0.6000,1.155,2441.008,0.741,1.973,-96.202,0.867,96.226,2.155,716457.3,716.46,38650.87,13050.87,1.892,24.552,60.558,58.882,20.739,21.804,1.372,Neural
13,0.6500,1.255,2436.210,0.782,2.019,-95.705,0.793,95.730,2.169,751037.3,751.04,38638.81,13038.81,1.984,29.235,72.885,72.160,24.543,26.521,1.479,Neural
14,0.7000,1.358,2431.438,0.820,2.081,-95.164,0.721,95.189,2.202,785615.1,785.62,38626.19,13026.19,2.076,34.933,87.439,88.456,28.000,31.056,1.586,Neural
15,0.7500,1.462,2426.694,0.855,2.090,-94.576,0.709,94.601,2.207,817314.6,817.31,38613.02,13013.02,2.160,41.786,103.054,106.163,28.000,31.056,1.694,Neural
16,0.8000,1.565,2421.980,0.892,2.002,-93.971,0.793,93.995,2.153,821875.6,821.88,38599.54,12999.54,2.173,49.840,119.009,124.255,28.000,31.056,1.802,Neural
17,0.8500,1.661,2417.297,0.936,1.802,-93.397,0.986,93.419,2.054,820985.4,820.99,38586.07,12986.07,2.171,59.100,134.923,142.301,28.000,31.056,1.906,Neural
18,0.9000,1.743,2412.640,0.993,1.481,-92.886,1.298,92.907,1.970,820181.3,820.18,38572.62,12972.62,2.170,69.562,150.793,160.296,28.000,31.056,2.006,Neural
19,0.9500,1.807,2408.006,1.068,1.036,-92.480,1.733,92.502,2.019,819536.4,819.54,38559.18,12959.18,2.169,81.223,166.622,178.245,28.000,31.056,2.099,Neural
20,1.0000,1.845,2403.389,1.168,0.471,-92.226,2.285,92.255,2.333,819136.5,819.14,38545.75,12945.75,2.169,94.078,182.413,196.151,28.000,31.056,2.184,Neural
21,1.0500,1.852,2398.780,1.298,-0.194,-92.174,2.936,92.221,2.943,819055.3,819.06,38532.32,12932.32,2.169,108.125,198.172,214.021,28.000,31.056,2.262,Neural
22,1.1000,1.824,2394.167,1.463,-0.927,-92.372,3.657,92.449,3.773,819343.3,819.34,38518.89,12918.89,2.171,123.363,213.906,231.863,28.000,31.056,2.338,Neural
23,1.1500,1.759,2389.537,1.664,-1.681,-92.860,4.400,92.979,4.710,820030.2,820.03,38505.45,12905.46,2.173,139.789,229.623,249.685,28.000,31.056,2.422,Neural
24,1.2000,1.657,2384.875,1.902,-2.394,-93.655,5.105,93.825,5.638,821121.4,821.12,38492.00,12892.00,2.177,157.402,245.331,267.497,28.000,31.056,2.523,Neural
25,1.2500,1.521,2380.167,2.173,-2.994,-94.746,5.702,94.965,6.440,822591.3,822.59,38478.53,12878.53,2.182,176.199,261.037,285.307,28.000,31.056,2.653,Neural
26,1.3000,1.375,2375.398,2.458,-2.670,-95.954,5.465,96.147,6.083,824257.6,824.26,38465.03,12865.03,2.187,164.582,250.731,277.334,-28.000,-31.056,2.817,Neural
