step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.067,1796.414,-0.029,1.310,-71.436,-0.483,71.450,1.397,845000.0,845.00,39912.89,14312.89,2.160,5.720,-1.109,-0.631,-3.822,-1.422,0.073,PID
2,0.1000,0.131,1792.856,-0.049,1.261,-70.858,-0.321,70.870,1.301,845000.0,845.00,39899.04,14299.04,2.161,5.638,-1.787,-0.868,-2.998,-1.035,0.140,PID
3,0.1500,0.193,1789.328,-0.061,1.219,-70.278,-0.173,70.289,1.231,845000.0,845.00,39885.18,14285.18,2.162,5.525,-2.296,-1.030,-2.334,-0.736,0.203,PID
4,0.2000,0.253,1785.829,-0.066,1.182,-69.696,-0.038,69.706,1.183,845000.0,845.00,39871.32,14271.32,2.162,5.389,-2.672,-1.134,-1.802,-0.508,0.262,PID
5,0.2500,0.312,1782.359,-0.065,1.150,-69.112,0.086,69.122,1.153,845000.0,845.00,39857.46,14257.46,2.163,5.238,-2.940,-1.195,-1.377,-0.336,0.318,PID
6,0.3000,0.368,1778.918,-0.058,1.122,-68.527,0.200,68.537,1.140,845000.0,845.00,39843.61,14243.61,2.164,5.075,-3.123,-1.223,-1.035,-0.204,0.373,PID
7,0.3500,0.424,1775.506,-0.045,1.097,-67.942,0.306,67.951,1.139,845000.0,845.00,39829.75,14229.75,2.165,4.905,-3.239,-1.227,-0.764,-0.108,0.426,PID
8,0.4000,0.478,1772.124,-0.027,1.074,-67.355,0.405,67.365,1.148,845000.0,845.00,39815.89,14215.89,2.165,4.732,-3.301,-1.214,-0.548,-0.036,0.479,PID
9,0.4500,0.531,1768.771,-0.005,1.054,-66.768,0.496,66.778,1.165,845000.0,845.00,39802.03,14202.03,2.166,4.556,-3.323,-1.188,-0.376,0.016,0.531,PID
10,0.5000,0.583,1765.447,0.022,1.036,-66.180,0.582,66.190,1.188,845000.0,845.00,39788.18,14188.18,2.167,4.381,-3.312,-1.154,-0.239,0.055,0.584,PID
11,0.5500,0.635,1762.153,0.053,1.019,-65.591,0.663,65.603,1.216,845000.0,845.00,39774.32,14174.32,2.168,4.208,-3.276,-1.113,-0.134,0.079,0.637,PID
12,0.6000,0.685,1758.888,0.089,1.003,-65.003,0.739,65.015,1.246,845000.0,845.00,39760.46,14160.46,2.168,4.038,-3.221,-1.070,-0.049,0.098,0.691,PID
13,0.6500,0.735,1755.652,0.127,0.989,-64.424,0.810,64.437,1.278,829640.6,829.64,39746.75,14146.75,2.130,3.871,-3.152,-1.024,0.017,0.109,0.746,PID
14,0.7000,0.784,1752.445,0.169,0.977,-63.864,0.875,63.878,1.312,815183.9,815.18,39733.28,14133.28,2.093,3.708,-3.072,-0.978,0.068,0.116,0.802,PID
15,0.7500,0.833,1749.265,0.215,0.965,-63.322,0.937,63.336,1.345,801186.2,801.19,39720.04,14120.04,2.058,3.550,-2.986,-0.933,0.106,0.119,0.860,PID
16,0.8000,0.881,1746.112,0.263,0.955,-62.796,0.993,62.811,1.378,787627.8,787.63,39707.03,14107.03,2.024,3.397,-2.895,-0.888,0.136,0.120,0.919,PID
17,0.8500,0.928,1742.985,0.314,0.945,-62.287,1.046,62.303,1.410,774472.5,774.47,39694.24,14094.24,1.991,3.249,-2.802,-0.845,0.161,0.122,0.980,PID
18,0.9000,0.975,1739.884,0.368,0.936,-61.794,1.096,61.811,1.441,761322.8,761.32,39681.66,14081.66,1.957,3.106,-2.707,-0.803,0.176,0.118,1.042,PID
19,0.9500,1.022,1736.806,0.424,0.928,-61.319,1.142,61.336,1.471,747534.6,747.53,39669.30,14069.30,1.923,2.968,-2.612,-0.763,0.189,0.115,1.106,PID
20,1.0000,1.068,1733.752,0.482,0.921,-60.860,1.185,60.878,1.500,734232.6,734.23,39657.17,14057.17,1.889,2.835,-2.518,-0.725,0.200,0.114,1.172,PID
21,1.0500,1.114,1730.720,0.542,0.914,-60.417,1.225,60.436,1.528,721408.0,721.41,39645.25,14045.25,1.857,2.708,-2.425,-0.688,0.208,0.112,1.239,PID
22,1.1000,1.160,1727.710,0.604,0.908,-59.990,1.262,60.010,1.555,709052.4,709.05,39633.53,14033.53,1.825,2.585,-2.333,-0.653,0.211,0.108,1.308,PID
23,1.1500,1.205,1724.720,0.668,0.903,-59.578,1.297,59.599,1.580,697123.7,697.12,39622.02,14022.02,1.795,2.467,-2.244,-0.620,0.212,0.103,1.378,PID
24,1.2000,1.250,1721.751,0.734,0.898,-59.181,1.329,59.203,1.604,685632.1,685.63,39610.70,14010.69,1.766,2.353,-2.157,-0.589,0.215,0.100,1.449,PID
25,1.2500,1.295,1718.802,0.801,0.893,-58.798,1.360,58.821,1.627,674537.4,674.54,39599.55,13999.56,1.738,2.244,-2.072,-0.558,0.216,0.098,1.522,PID
26,1.3000,1.339,1715.871,0.870,0.889,-58.429,1.388,58.452,1.648,663851.6,663.85,39588.59,13988.59,1.711,2.140,-1.990,-0.530,0.214,0.094,1.597,PID
27,1.3500,1.384,1712.959,0.940,0.885,-58.072,1.414,58.096,1.668,653536.1,653.54,39577.80,13977.80,1.685,2.040,-1.910,-0.503,0.215,0.093,1.673,PID
28,1.4000,1.428,1710.064,1.011,0.882,-57.729,1.439,57.753,1.688,643587.2,643.59,39567.18,13967.18,1.660,1.944,-1.833,-0.477,0.213,0.089,1.750,PID
29,1.4500,1.472,1707.186,1.084,0.879,-57.397,1.462,57.423,1.706,634001.8,634.00,39556.72,13956.72,1.635,1.851,-1.759,-0.453,0.208,0.084,1.828,PID
30,1.5000,1.516,1704.324,1.157,0.876,-57.078,1.483,57.104,1.723,624743.1,624.74,39546.41,13946.41,1.612,1.763,-1.687,-0.429,0.207,0.083,1.907,PID
31,1.5500,1.559,1701.478,1.232,0.874,-56.769,1.504,56.796,1.739,615826.9,615.83,39536.25,13936.25,1.589,1.679,-1.617,-0.407,0.203,0.080,1.987,PID
32,1.6000,1.603,1698.647,1.308,0.872,-56.472,1.522,56.499,1.754,607217.4,607.22,39526.23,13926.23,1.567,1.597,-1.550,-0.386,0.201,0.078,2.069,PID
33,1.6500,1.647,1695.831,1.384,0.870,-56.186,1.540,56.213,1.768,598914.9,598.91,39516.35,13916.35,1.546,1.520,-1.486,-0.366,0.192,0.071,2.151,PID
34,1.7000,1.690,1693.028,1.462,0.868,-55.909,1.556,55.938,1.782,590902.3,590.90,39506.60,13906.60,1.526,1.446,-1.424,-0.347,0.194,0.074,2.234,PID
35,1.7500,1.733,1690.240,1.540,0.867,-55.643,1.571,55.672,1.795,583180.3,583.18,39496.98,13896.99,1.506,1.374,-1.364,-0.329,0.185,0.066,2.318,PID
36,1.8000,1.777,1687.464,1.619,0.865,-55.386,1.586,55.415,1.806,575733.3,575.73,39487.49,13887.49,1.488,1.306,-1.307,-0.312,0.183,0.066,2.403,PID
37,1.8500,1.820,1684.701,1.698,0.864,-55.138,1.599,55.168,1.818,568563.0,568.56,39478.12,13878.12,1.469,1.241,-1.252,-0.296,0.180,0.064,2.489,PID
38,1.9000,1.863,1681.950,1.779,0.863,-54.899,1.611,54.929,1.828,561637.7,561.64,39468.86,13868.86,1.452,1.179,-1.198,-0.280,0.174,0.060,2.576,PID
39,1.9500,1.906,1679.211,1.859,0.862,-54.668,1.623,54.699,1.838,554960.7,554.96,39459.71,13859.71,1.435,1.119,-1.147,-0.265,0.172,0.060,2.663,PID
40,2.0000,1.949,1676.483,1.941,0.862,-54.446,1.634,54.477,1.847,548518.0,548.52,39450.68,13850.67,1.419,1.062,-1.098,-0.252,0.169,0.059,2.751,PID
41,2.0500,1.992,1673.766,2.023,0.861,-54.231,1.644,54.263,1.856,542313.6,542.31,39441.74,13841.74,1.403,1.008,-1.051,-0.238,0.164,0.056,2.839,PID
42,2.1000,2.035,1671.060,2.105,0.861,-54.025,1.653,54.057,1.864,536317.4,536.32,39432.91,13832.90,1.388,0.956,-1.006,-0.226,0.164,0.058,2.928,PID
43,2.1500,2.079,1668.364,2.188,0.861,-53.825,1.662,53.858,1.871,530534.8,530.53,39424.16,13824.17,1.373,0.906,-0.963,-0.214,0.155,0.052,3.018,PID
44,2.2000,2.122,1665.677,2.271,0.860,-53.633,1.670,53.666,1.878,524953.5,524.95,39415.52,13815.52,1.359,0.858,-0.921,-0.202,0.152,0.051,3.108,PID
45,2.2500,2.165,1663.000,2.355,0.860,-53.448,1.677,53.481,1.885,519579.4,519.58,39406.96,13806.96,1.345,0.813,-0.881,-0.192,0.148,0.049,3.199,PID
46,2.3000,2.208,1660.333,2.439,0.860,-53.269,1.684,53.303,1.891,514401.5,514.40,39398.49,13798.49,1.332,0.769,-0.843,-0.181,0.142,0.046,3.290,PID
47,2.3500,2.251,1657.673,2.523,0.860,-53.097,1.690,53.131,1.897,509392.1,509.39,39390.10,13790.10,1.319,0.728,-0.806,-0.172,0.135,0.041,3.381,PID
48,2.4000,2.294,1655.023,2.608,0.861,-52.931,1.696,52.965,1.902,504557.8,504.56,39381.80,13781.79,1.307,0.688,-0.771,-0.162,0.135,0.043,3.473,PID
49,2.4500,2.337,1652.380,2.693,0.861,-52.771,1.702,52.805,1.907,499906.3,499.91,39373.57,13773.57,1.295,0.650,-0.737,-0.154,0.135,0.045,3.565,PID
50,2.5000,2.380,1649.746,2.778,0.861,-52.616,1.707,52.651,1.912,495410.6,495.41,39365.41,13765.41,1.284,0.615,-0.704,-0.145,0.123,0.036,3.658,PID
51,2.5500,2.423,1647.118,2.864,0.861,-52.474,1.712,52.509,1.916,487786.2,487.79,39357.30,13757.30,1.264,0.580,-0.673,-0.144,0.121,-16.000,3.751,PID
52,2.6000,2.467,1644.498,2.949,0.862,-52.340,1.716,52.375,1.920,485021.9,485.02,39349.21,13749.21,1.258,0.547,-0.644,-0.135,0.117,-16.000,3.845,PID
53,2.6500,2.511,1641.885,3.035,0.880,-52.211,1.720,52.246,1.932,495574.3,495.57,39341.17,13741.17,1.285,0.516,-0.615,0.077,0.113,16.000,3.939,PID
54,2.7000,2.554,1639.277,3.121,0.880,-52.087,1.723,52.123,1.935,486606.4,486.61,39333.17,13733.17,1.262,0.486,-0.588,0.082,0.120,-0.185,4.033,PID
55,2.7500,2.598,1636.676,3.208,0.881,-51.973,1.727,52.009,1.938,483489.7,483.49,39325.23,13725.23,1.254,0.457,-0.562,0.091,0.114,16.000,4.128,PID
56,2.8000,2.641,1634.080,3.294,0.881,-51.862,1.730,51.898,1.941,480143.8,480.14,39317.34,13717.34,1.246,0.430,-0.537,0.091,0.106,16.000,4.222,PID
57,2.8500,2.685,1631.490,3.381,0.865,-51.754,1.733,51.790,1.936,473715.4,473.72,39309.51,13709.51,1.229,0.403,-0.513,-0.096,0.113,-16.000,4.317,PID
58,2.9000,2.729,1628.905,3.467,0.864,-51.647,1.735,51.684,1.938,470256.3,470.26,39301.74,13701.74,1.221,0.378,-0.490,-0.096,0.103,-16.000,4.412,PID
59,2.9500,2.772,1626.325,3.554,0.864,-51.545,1.737,51.581,1.940,459247.3,459.25,39294.03,13694.03,1.192,0.354,-0.467,-0.099,0.091,-16.000,4.507,PID
60,3.0000,2.816,1623.750,3.641,0.880,-51.447,1.739,51.484,1.949,464640.6,464.64,39286.34,13686.34,1.207,0.332,-0.446,0.088,0.096,16.000,4.603,PID
61,3.0500,2.860,1621.180,3.728,0.864,-51.353,1.741,51.389,1.944,464717.8,464.72,39278.71,13678.71,1.207,0.310,-0.426,-0.094,0.102,-16.000,4.698,PID
62,3.1000,2.903,1618.615,3.815,0.864,-51.263,1.743,51.300,1.945,462350.5,462.35,39271.11,13671.11,1.201,0.289,-0.406,-0.093,0.086,-16.000,4.794,PID
63,3.1500,2.947,1616.054,3.902,0.864,-51.174,1.744,51.211,1.947,458657.5,458.66,39263.57,13663.58,1.192,0.270,-0.387,-0.093,0.091,-16.000,4.890,PID
64,3.2000,2.990,1613.497,3.990,0.864,-51.091,1.746,51.128,1.948,457206.3,457.21,39256.06,13656.06,1.188,0.251,-0.369,-0.092,0.071,-16.000,4.986,PID
65,3.2500,3.034,1610.945,4.077,0.864,-51.008,1.747,51.045,1.949,451367.6,451.37,39248.61,13648.61,1.173,0.232,-0.352,-0.093,0.103,-16.000,5.082,PID
66,3.3000,3.078,1608.396,4.164,0.864,-50.929,1.748,50.966,1.949,451246.7,451.25,39241.18,13641.18,1.173,0.216,-0.336,-0.093,0.080,-14.828,5.178,PID
67,3.3500,3.121,1605.852,4.252,0.877,-50.850,1.748,50.888,1.956,448991.1,448.99,39233.82,13633.82,1.168,0.199,-0.320,0.065,0.085,13.585,5.274,PID
68,3.4000,3.165,1603.311,4.339,0.877,-50.772,1.749,50.809,1.956,448674.6,448.67,39226.51,13626.51,1.167,0.183,-0.305,0.056,0.090,12.492,5.371,PID
69,3.4500,3.208,1600.775,4.426,0.876,-50.695,1.750,50.733,1.957,444916.9,444.92,39219.24,13619.24,1.157,0.169,-0.291,0.047,0.057,11.490,5.467,PID
70,3.5000,3.252,1598.242,4.514,0.865,-50.620,1.750,50.657,1.952,436027.9,436.03,39212.04,13612.03,1.134,0.155,-0.277,-0.080,0.061,-10.668,5.563,PID
71,3.5500,3.295,1595.713,4.601,0.874,-50.546,1.750,50.583,1.956,438855.3,438.86,39204.86,13604.86,1.142,0.141,-0.264,0.029,0.064,9.640,5.660,PID
72,3.6000,3.339,1593.187,4.689,0.873,-50.472,1.751,50.510,1.956,431833.0,431.83,39197.74,13597.74,1.124,0.128,-0.251,0.016,0.069,-0.134,5.756,PID
73,3.6500,3.383,1590.665,4.777,0.872,-50.401,1.751,50.439,1.956,430417.8,430.42,39190.66,13590.66,1.120,0.115,-0.239,0.004,0.074,-0.131,5.853,PID
74,3.7000,3.426,1588.147,4.864,0.871,-50.332,1.751,50.370,1.955,428408.8,428.41,39183.62,13583.62,1.115,0.105,-0.227,-0.007,0.080,-0.129,5.950,PID
75,3.7500,3.470,1585.632,4.952,0.870,-50.265,1.751,50.303,1.955,426483.9,426.48,39176.61,13576.61,1.111,0.093,-0.216,-0.017,0.017,-0.058,6.046,PID
76,3.8000,3.513,1583.121,5.039,0.869,-50.200,1.751,50.238,1.954,424564.9,424.56,39169.63,13569.63,1.106,0.082,-0.206,-0.027,0.017,-0.050,6.143,PID
77,3.8500,3.556,1580.612,5.127,0.868,-50.138,1.751,50.176,1.954,422716.4,422.72,39162.69,13562.69,1.101,0.071,-0.196,-0.035,0.016,-0.044,6.240,PID
78,3.9000,3.600,1578.107,5.214,0.867,-50.078,1.750,50.116,1.953,420935.0,420.94,39155.78,13555.78,1.097,0.063,-0.185,-0.042,0.119,-0.141,6.336,PID
79,3.9500,3.643,1575.604,5.302,0.866,-50.020,1.750,50.058,1.953,419216.7,419.22,39148.89,13548.89,1.092,0.056,-0.177,-0.048,0.016,-0.032,6.433,PID
80,4.0000,3.686,1573.104,5.389,0.866,-49.964,1.750,50.002,1.952,417538.9,417.54,39142.04,13542.03,1.088,0.044,-0.169,-0.052,0.015,-0.028,6.529,PID
81,4.0500,3.730,1570.608,5.477,0.865,-49.910,1.749,49.948,1.951,415941.9,415.94,39135.20,13535.20,1.084,0.040,-0.160,-0.057,0.015,-0.023,6.626,PID
82,4.1000,3.773,1568.114,5.564,0.865,-49.858,1.749,49.896,1.951,414388.0,414.39,39128.40,13528.40,1.080,0.034,-0.153,-0.060,0.015,-0.019,6.723,PID
83,4.1500,3.816,1565.622,5.652,0.865,-49.808,1.748,49.846,1.950,412857.8,412.86,39121.62,13521.62,1.077,0.028,-0.146,-0.062,0.015,-0.016,6.819,PID
84,4.2000,3.860,1563.133,5.739,0.865,-49.759,1.748,49.798,1.950,411383.0,411.38,39114.86,13514.86,1.073,0.028,-0.141,-0.063,0.015,-0.014,6.916,PID
85,4.2501,3.903,1560.646,5.826,0.865,-49.713,1.747,49.751,1.949,409978.7,409.98,39108.13,13508.13,1.070,0.028,-0.136,-0.062,0.016,-0.011,7.013,PID
86,4.3001,3.946,1558.161,5.914,0.865,-49.668,1.747,49.706,1.949,408591.2,408.59,39101.42,13501.42,1.066,0.028,-0.132,-0.062,0.016,-0.010,7.109,PID
87,4.3501,3.989,1555.679,6.001,0.865,-49.625,1.744,49.663,1.947,407253.4,407.25,39094.74,13494.74,1.063,0.028,-0.108,-0.062,0.009,-0.008,7.206,PID
