step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.301,2495.010,0.189,5.933,-99.584,3.823,99.833,7.058,692842.3,692.84,39206.99,13606.99,1.803,7.610,-1.888,-1.892,-3.913,-3.924,0.355,Fuzzy
2,0.1000,0.593,2490.042,0.383,5.752,-99.173,3.921,99.417,6.962,692207.0,692.21,39195.64,13595.64,1.802,7.412,-4.391,-4.404,-4.835,-4.856,0.706,Fuzzy
3,0.1500,0.876,2485.093,0.581,5.564,-98.766,4.027,99.004,6.868,691582.6,691.58,39184.30,13584.30,1.801,7.049,-7.317,-7.348,-5.765,-5.813,1.051,Fuzzy
4,0.2000,1.149,2480.165,0.786,5.354,-98.367,4.154,98.600,6.777,690975.0,690.98,39172.96,13572.97,1.800,6.494,-11.221,-11.304,-8.284,-8.435,1.392,Fuzzy
5,0.2500,1.411,2475.256,0.997,5.097,-97.991,4.327,98.219,6.686,690402.1,690.40,39161.64,13561.64,1.799,5.687,-17.112,-17.387,-13.090,-13.650,1.728,Fuzzy
6,0.3000,1.658,2470.365,1.216,4.763,-97.657,4.325,97.869,6.433,689891.4,689.89,39150.33,13550.33,1.798,4.585,-17.057,-26.900,13.728,-21.521,2.056,Fuzzy
7,0.3500,1.885,2465.490,1.428,4.342,-97.348,4.168,97.534,6.019,689423.9,689.42,39139.02,13539.02,1.798,3.096,-11.774,-40.317,7.929,-26.679,2.365,Fuzzy
8,0.4000,2.092,2460.630,1.634,3.921,-97.032,4.064,97.196,5.647,688952.4,688.95,39127.73,13527.72,1.797,1.758,-8.714,-54.740,4.828,-26.683,2.654,Fuzzy
9,0.4500,2.291,2455.787,1.835,4.169,-96.706,3.982,96.878,5.765,688467.0,688.47,39116.43,13516.43,1.796,3.005,-6.634,-45.923,3.711,26.852,2.935,Fuzzy
10,0.5000,2.510,2450.959,2.032,4.600,-96.394,3.905,96.582,6.034,688003.7,688.00,39105.15,13505.15,1.795,4.702,-4.877,-31.543,3.463,25.177,3.230,Fuzzy
11,0.5500,2.750,2446.148,2.225,4.982,-96.058,3.820,96.263,6.278,687517.2,687.52,39093.88,13493.88,1.795,5.885,-3.006,-19.857,3.551,17.063,3.538,Fuzzy
12,0.6000,3.006,2441.354,2.414,5.265,-95.682,3.732,95.900,6.454,686977.1,686.98,39082.61,13482.61,1.794,6.630,-1.168,-12.459,3.112,10.453,3.856,Fuzzy
13,0.6500,3.275,2436.580,2.599,5.483,-95.287,3.651,95.514,6.587,686412.0,686.41,39071.35,13471.35,1.793,7.087,0.333,-7.905,2.566,6.641,4.181,Fuzzy
14,0.7000,3.554,2431.826,2.779,5.668,-94.885,3.560,95.121,6.693,685841.6,685.84,39060.11,13460.10,1.792,7.348,2.182,-4.771,3.895,5.050,4.512,Fuzzy
15,0.7500,3.842,2427.092,2.954,5.842,-94.483,3.453,94.727,6.787,685276.0,685.28,39048.87,13448.87,1.791,7.443,4.689,-2.180,4.927,4.197,4.847,Fuzzy
16,0.8000,4.138,2422.377,3.124,6.002,-94.081,3.335,94.331,6.866,684713.8,684.71,39037.64,13437.64,1.790,7.396,7.748,-0.207,6.242,2.933,5.185,Fuzzy
17,0.8500,4.442,2417.683,3.287,6.153,-93.683,3.187,93.939,6.929,684159.7,684.16,39026.41,13426.42,1.789,7.235,12.104,1.475,9.473,3.515,5.526,Fuzzy
18,0.9000,4.754,2413.009,3.442,6.317,-93.302,2.977,93.563,6.983,682552.3,682.55,39015.21,13415.21,1.785,6.968,19.060,3.697,15.438,4.499,5.869,Fuzzy
19,0.9500,5.074,2408.353,3.585,6.483,-92.950,2.873,93.220,7.091,680601.7,680.60,39004.04,13404.04,1.781,6.669,22.691,6.287,-20.154,5.202,6.213,Fuzzy
20,1.0000,5.402,2403.714,3.735,6.663,-92.587,3.115,92.879,7.355,678615.8,678.62,38992.90,13392.90,1.776,6.375,14.205,9.553,-12.121,7.052,6.568,Fuzzy
21,1.0500,5.741,2399.094,3.895,6.880,-92.215,3.272,92.529,7.619,676570.4,676.57,38981.79,13381.79,1.771,5.925,9.254,14.411,-6.997,10.945,6.937,Fuzzy
22,1.1000,6.091,2394.492,4.062,7.164,-91.859,3.381,92.199,7.922,674597.6,674.60,38970.72,13370.72,1.766,5.197,6.306,22.096,-4.403,17.144,7.321,Fuzzy
