step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.028,2495.010,0.071,0.496,-99.583,1.499,99.595,1.579,698466.4,698.47,39525.34,13925.34,1.803,7.230,-1.740,-1.743,-3.611,-3.620,0.076,Fuzzy
2,0.1000,0.049,2490.042,0.150,0.375,-99.171,1.655,99.185,1.697,697824.2,697.82,39513.89,13913.89,1.802,7.025,-4.061,-4.072,-4.494,-4.511,0.158,Fuzzy
3,0.1500,0.065,2485.093,0.237,0.248,-98.762,1.818,98.779,1.835,697192.5,697.19,39502.46,13902.46,1.801,6.645,-6.758,-6.782,-5.170,-5.205,0.246,Fuzzy
4,0.2000,0.074,2480.165,0.332,0.104,-98.359,1.996,98.380,1.999,696574.7,696.57,39491.03,13891.03,1.800,6.059,-10.217,-10.277,-7.229,-7.330,0.340,Fuzzy
5,0.2500,0.075,2475.257,0.437,-0.077,-97.974,2.210,97.999,2.211,695984.0,695.98,39479.62,13879.62,1.799,5.187,-15.298,-15.483,-11.252,-11.618,0.444,Fuzzy
6,0.3000,0.065,2470.367,0.554,-0.326,-97.624,2.482,97.656,2.504,695446.8,695.45,39468.21,13868.21,1.798,3.907,-23.011,-23.638,-17.388,-18.700,0.558,Fuzzy
7,0.3500,0.040,2465.494,0.687,-0.671,-97.342,2.826,97.386,2.905,695006.5,695.01,39456.82,13856.82,1.798,2.225,-34.059,-35.971,-24.656,-27.214,0.688,Fuzzy
8,0.4000,0.016,2460.633,0.837,-0.317,-97.077,3.196,97.130,3.211,694604.5,694.60,39445.43,13845.43,1.797,1.589,-47.027,-23.419,-26.531,20.779,0.837,Fuzzy
9,0.4500,0.007,2455.787,0.991,-0.074,-96.779,2.876,96.822,2.877,694157.8,694.16,39434.04,13834.04,1.796,3.172,-35.729,-15.352,25.844,12.738,0.991,Fuzzy
10,0.5000,0.007,2450.956,1.125,0.097,-96.455,2.495,96.488,2.497,693680.1,693.68,39422.67,13822.67,1.796,4.595,-23.115,-10.374,19.460,7.489,1.125,Fuzzy
11,0.5500,0.016,2446.142,1.242,0.233,-96.085,2.210,96.111,2.223,693140.8,693.14,39411.30,13811.30,1.795,5.557,-14.746,-7.069,12.027,5.155,1.242,Fuzzy
12,0.6000,0.030,2441.347,1.347,0.355,-95.692,2.000,95.714,2.032,692570.1,692.57,39399.94,13799.94,1.794,6.189,-9.573,-4.545,7.373,4.282,1.347,Fuzzy
13,0.6500,0.051,2436.573,1.443,0.473,-95.290,1.831,95.308,1.891,691990.3,691.99,39388.59,13788.59,1.793,6.590,-6.194,-2.302,5.097,3.717,1.444,Fuzzy
14,0.7000,0.078,2431.819,1.530,0.582,-94.884,1.678,94.900,1.776,691409.7,691.41,39377.25,13777.25,1.792,6.817,-3.588,-0.488,4.350,2.791,1.532,Fuzzy
15,0.7500,0.109,2427.085,1.611,0.682,-94.476,1.533,94.491,1.678,690831.3,690.83,39365.92,13765.92,1.791,6.903,-1.406,0.973,3.447,2.959,1.614,Fuzzy
16,0.8000,0.146,2422.371,1.684,0.796,-94.068,1.404,94.082,1.614,690257.3,690.26,39354.60,13754.60,1.790,6.864,0.173,2.956,2.341,3.984,1.690,Fuzzy
17,0.8500,0.189,2417.678,1.751,0.920,-93.663,1.273,93.676,1.571,689690.4,689.69,39343.29,13743.29,1.789,6.701,1.801,5.413,3.354,4.696,1.761,Fuzzy
18,0.9000,0.238,2413.005,1.811,1.053,-93.262,1.131,93.275,1.546,687894.8,687.89,39332.00,13732.00,1.785,6.388,3.904,8.352,4.078,6.069,1.827,Fuzzy
19,0.9500,0.295,2408.352,1.864,1.213,-92.870,0.985,92.883,1.563,685714.7,685.71,39320.74,13720.74,1.780,5.897,6.278,12.523,4.459,9.065,1.887,Fuzzy
20,1.0000,0.360,2403.718,1.910,1.428,-92.494,0.833,92.509,1.653,683619.1,683.62,39309.52,13709.52,1.775,5.196,9.100,19.063,5.936,14.553,1.943,Fuzzy
21,1.0500,0.439,2399.102,1.947,1.727,-92.152,0.663,92.170,1.849,681694.1,681.69,39298.33,13698.33,1.770,4.296,12.853,29.253,8.501,23.073,1.996,Fuzzy
22,1.1000,0.530,2394.502,1.975,1.724,-91.849,0.462,91.866,1.784,679997.1,680.00,39287.17,13687.17,1.766,3.509,18.276,29.122,13.158,-25.043,2.045,Fuzzy
23,1.1500,0.608,2389.917,1.992,1.421,-91.542,0.188,91.554,1.434,678299.5,678.30,39276.04,13676.04,1.762,2.981,26.967,18.788,20.615,-15.775,2.083,Fuzzy
24,1.2000,0.674,2385.347,1.992,1.219,-91.244,-0.179,91.252,1.232,676635.9,676.64,39264.93,13664.93,1.759,2.730,39.701,12.621,26.174,-9.617,2.103,Fuzzy
25,1.2500,0.731,2380.792,1.983,1.082,-90.943,-0.022,90.950,1.082,674971.8,674.97,39253.85,13653.85,1.755,3.468,34.093,8.921,-25.454,-6.088,2.114,Fuzzy
26,1.3000,0.782,2376.253,1.991,0.972,-90.625,0.333,90.631,1.028,673225.9,673.23,39242.80,13642.80,1.751,4.484,22.078,6.395,-18.410,-4.193,2.140,Fuzzy
27,1.3500,0.828,2371.730,2.015,0.867,-90.270,0.591,90.276,1.049,671281.2,671.28,39231.78,13631.78,1.746,5.252,14.317,4.340,-11.422,-3.731,2.178,Fuzzy
28,1.4000,0.869,2367.226,2.049,0.761,-89.899,0.779,89.906,1.089,669242.4,669.24,39220.80,13620.79,1.741,5.773,9.522,2.431,-7.065,-3.313,2.226,Fuzzy
29,1.4500,0.904,2362.740,2.092,0.661,-89.523,0.930,89.530,1.141,667171.1,667.17,39209.84,13609.84,1.736,6.107,6.367,0.825,-4.912,-2.626,2.279,Fuzzy
30,1.5000,0.935,2358.274,2.142,0.570,-89.145,1.065,89.153,1.208,665093.6,665.09,39198.92,13598.92,1.731,6.301,3.959,-0.389,-4.161,-2.225,2.337,Fuzzy
31,1.5500,0.961,2353.826,2.199,0.471,-88.770,1.194,88.779,1.283,663030.1,663.03,39188.04,13588.04,1.727,6.371,1.913,-1.890,-3.406,-3.218,2.400,Fuzzy
32,1.6000,0.982,2349.397,2.261,0.361,-88.397,1.310,88.407,1.359,660981.8,660.98,39177.19,13577.19,1.722,6.320,0.361,-3.869,-2.415,-4.018,2.465,Fuzzy
33,1.6500,0.997,2344.986,2.329,0.245,-88.026,1.417,88.038,1.438,658946.8,658.95,39166.37,13566.37,1.717,6.155,-0.837,-6.192,-2.488,-4.559,2.534,Fuzzy
34,1.7000,1.006,2340.594,2.403,0.117,-87.661,1.533,87.675,1.537,656941.1,656.94,39155.58,13555.58,1.712,5.867,-2.385,-9.086,-3.205,-6.283,2.605,Fuzzy
35,1.7500,1.008,2336.220,2.483,-0.038,-87.305,1.655,87.320,1.655,654979.9,654.98,39144.83,13544.83,1.707,5.430,-4.226,-13.250,-3.666,-9.468,2.680,Fuzzy
36,1.8000,1.002,2331.864,2.569,-0.246,-86.963,1.777,86.981,1.794,653095.1,653.10,39134.11,13534.11,1.703,4.829,-6.193,-19.743,-3.856,-14.932,2.757,Fuzzy
37,1.8500,0.982,2327.523,2.661,-0.536,-86.650,1.900,86.672,1.974,651353.9,651.35,39123.42,13523.42,1.699,4.140,-8.385,-29.729,-4.905,-23.301,2.836,Fuzzy
38,1.9000,0.953,2323.198,2.759,-0.464,-86.365,2.027,86.390,2.079,649785.6,649.79,39112.75,13512.75,1.695,3.732,-11.222,-27.185,-6.915,23.159,2.919,Fuzzy
