step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.300,2495.010,-0.107,5.900,-99.593,-2.080,99.789,6.256,714040.8,714.04,40405.89,14805.89,1.803,8.610,-2.306,-2.313,-4.760,-4.779,0.318,Fuzzy
2,0.1000,0.590,2490.041,-0.208,5.698,-99.192,-1.947,99.375,6.022,713401.9,713.40,40394.19,14794.19,1.802,8.353,-5.301,-5.324,-5.721,-5.755,0.625,Fuzzy
3,0.1500,0.869,2485.091,-0.302,5.484,-98.798,-1.802,98.966,5.773,712776.6,712.78,40382.50,14782.50,1.801,7.884,-8.890,-8.948,-7.377,-7.478,0.920,Fuzzy
4,0.2000,1.138,2480.160,-0.387,5.235,-98.421,-1.623,98.573,5.481,712179.9,712.18,40370.82,14770.82,1.800,7.140,-13.995,-14.177,-11.238,-11.626,1.202,Fuzzy
5,0.2500,1.392,2475.248,-0.463,4.921,-98.083,-1.385,98.216,5.112,711642.4,711.64,40359.15,14759.15,1.799,6.008,-21.714,-22.329,-17.223,-18.482,1.467,Fuzzy
6,0.3000,1.628,2470.351,-0.525,4.517,-97.814,-1.075,97.925,4.643,711207.3,711.21,40347.49,14747.49,1.799,4.412,-32.645,-34.553,-24.866,-27.414,1.711,Fuzzy
7,0.3500,1.843,2465.466,-0.583,4.080,-97.570,-1.326,97.664,4.290,710823.4,710.82,40335.83,14735.83,1.798,2.696,-23.691,-48.889,19.429,-28.184,1.933,Fuzzy
8,0.4000,2.037,2460.595,-0.656,3.749,-97.276,-1.555,97.360,4.058,710371.6,710.37,40324.18,14724.18,1.798,2.438,-16.208,-60.396,11.996,27.221,2.140,Fuzzy
9,0.4500,2.235,2455.739,-0.738,4.170,-96.972,-1.719,97.077,4.511,709899.9,709.90,40312.54,14712.54,1.797,4.382,-11.397,-45.694,7.804,27.214,2.353,Fuzzy
10,0.5000,2.454,2450.897,-0.827,4.618,-96.679,-1.853,96.807,4.976,709446.1,709.45,40300.91,14700.91,1.796,6.138,-8.005,-31.153,6.002,25.678,2.590,Fuzzy
11,0.5500,2.696,2446.071,-0.923,5.018,-96.358,-1.978,96.508,5.393,708962.9,708.96,40289.28,14689.28,1.796,7.327,-5.179,-19.306,5.078,17.447,2.849,Fuzzy
12,0.6000,2.954,2441.262,-1.025,5.320,-95.994,-2.106,96.165,5.721,708420.6,708.42,40277.66,14677.66,1.795,8.059,-2.484,-11.712,4.683,10.740,3.127,Fuzzy
13,0.6500,3.226,2436.472,-1.133,5.555,-95.609,-2.228,95.796,5.985,707848.4,707.85,40266.05,14666.05,1.794,8.477,-0.189,-6.990,3.557,6.956,3.420,Fuzzy
14,0.7000,3.509,2431.702,-1.248,5.760,-95.215,-2.346,95.418,6.219,707268.2,707.27,40254.45,14654.45,1.793,8.678,1.989,-3.593,4.620,5.601,3.725,Fuzzy
15,0.7500,3.802,2426.951,-1.368,5.950,-94.823,-2.486,95.042,6.448,706692.8,706.69,40242.86,14642.86,1.792,8.686,4.969,-0.840,5.838,4.254,4.041,Fuzzy
16,0.8000,4.104,2422.219,-1.497,6.124,-94.430,-2.641,94.665,6.669,706120.9,706.12,40231.28,14631.28,1.791,8.524,8.648,1.270,7.621,4.147,4.368,Fuzzy
17,0.8500,4.415,2417.508,-1.633,6.311,-94.049,-2.835,94.303,6.918,705567.4,705.57,40219.71,14619.71,1.790,8.178,14.036,3.932,11.963,5.298,4.707,Fuzzy
18,0.9000,4.735,2412.814,-1.781,6.504,-93.691,-3.103,93.968,7.206,705046.9,705.05,40208.15,14608.15,1.789,7.621,22.557,7.021,18.752,6.278,5.059,Fuzzy
19,0.9500,5.065,2408.138,-1.945,6.712,-93.376,-3.466,93.682,7.554,703760.4,703.76,40196.60,14596.60,1.787,6.912,35.173,10.998,26.169,9.302,5.426,Fuzzy
20,1.0000,5.407,2403.477,-2.119,6.961,-93.089,-3.310,93.408,7.707,702111.9,702.11,40185.07,14585.08,1.783,6.289,29.624,17.025,-25.410,14.704,5.807,Fuzzy
21,1.0500,5.763,2398.829,-2.276,7.290,-92.802,-2.993,93.136,7.880,700474.8,700.47,40173.58,14573.58,1.779,5.591,18.986,26.471,-16.085,21.779,6.196,Fuzzy
22,1.1000,6.138,2394.196,-2.420,7.708,-92.523,-2.783,92.886,8.195,698880.6,698.88,40162.11,14562.11,1.776,4.592,12.790,39.818,-9.508,26.894,6.597,Fuzzy
23,1.1500,6.534,2389.577,-2.555,8.130,-92.234,-2.635,92.629,8.547,697241.8,697.24,40150.67,14550.67,1.772,3.750,9.210,54.195,-5.807,27.068,7.016,Fuzzy
24,1.2000,6.943,2384.973,-2.684,8.044,-91.929,-2.521,92.315,8.430,695509.3,695.51,40139.25,14539.25,1.768,4.372,6.823,51.199,-4.170,-27.074,7.444,Fuzzy
25,1.2500,7.334,2380.384,-2.807,7.608,-91.642,-2.420,91.989,7.984,693864.9,693.86,40127.87,14527.87,1.765,5.812,4.845,36.627,-4.054,-26.832,7.853,Fuzzy
26,1.3000,7.704,2375.809,-2.926,7.185,-91.351,-2.312,91.663,7.548,692224.9,692.22,40116.50,14516.50,1.761,6.997,2.767,23.481,-4.096,-21.016,8.241,Fuzzy
27,1.3500,8.055,2371.250,-3.038,6.855,-91.018,-2.199,91.303,7.199,690360.3,690.36,40105.17,14505.17,1.757,7.766,0.742,14.492,-3.508,-13.339,8.609,Fuzzy
28,1.4000,8.391,2366.707,-3.146,6.603,-90.659,-2.089,90.923,6.926,688340.5,688.34,40093.87,14493.87,1.752,8.219,-1.043,8.875,-3.740,-8.218,8.961,Fuzzy
29,1.4500,8.716,2362.183,-3.247,6.396,-90.293,-1.959,90.541,6.689,686275.3,686.28,40082.61,14482.61,1.747,8.440,-3.523,5.179,-5.172,-5.911,9.301,Fuzzy
30,1.5000,9.031,2357.678,-3.341,6.205,-89.928,-1.814,90.160,6.465,684216.5,684.22,40071.38,14471.37,1.742,8.458,-6.633,2.233,-6.226,-4.908,9.629,Fuzzy
31,1.5500,9.337,2353.190,-3.428,6.033,-89.567,-1.646,89.785,6.253,682175.6,682.18,40060.18,14460.17,1.738,8.292,-10.767,0.018,-9.077,-3.357,9.946,Fuzzy
32,1.6000,9.634,2348.721,-3.505,5.866,-89.219,-1.425,89.423,6.037,680204.1,680.20,40049.01,14449.01,1.733,7.953,-17.143,-1.982,-14.510,-4.332,10.252,Fuzzy
33,1.6500,9.923,2344.268,-3.569,5.689,-88.903,-1.125,89.092,5.800,678397.3,678.40,40037.88,14437.87,1.729,7.436,-26.929,-4.484,-22.240,-5.293,10.545,Fuzzy
34,1.7000,10.203,2339.830,-3.616,5.510,-88.624,-0.747,88.798,5.561,676805.8,676.81,40026.77,14426.77,1.725,6.883,-40.308,-7.278,-27.467,-6.359,10.825,Fuzzy
35,1.7500,10.474,2335.405,-3.659,5.330,-88.354,-1.058,88.521,5.434,675275.2,675.28,40015.68,14415.68,1.722,6.597,-29.268,-10.960,25.452,-8.979,11.095,Fuzzy
36,1.8000,10.735,2330.995,-3.721,5.101,-88.067,-1.379,88.225,5.284,673669.1,673.67,40004.63,14404.63,1.718,6.320,-18.700,-16.631,16.223,-13.550,11.362,Fuzzy
37,1.8500,10.983,2326.599,-3.796,4.793,-87.775,-1.603,87.920,5.054,672014.1,672.01,39993.60,14393.60,1.715,5.783,-12.289,-25.474,9.706,-20.547,11.620,Fuzzy
38,1.9000,11.213,2322.217,-3.880,4.399,-87.509,-1.760,87.637,4.738,670495.8,670.50,39982.59,14382.59,1.711,4.969,-8.650,-38.098,5.928,-26.315,11.865,Fuzzy
39,1.9500,11.423,2317.848,-3.971,3.995,-87.244,-1.886,87.355,4.417,669004.3,669.00,39971.62,14371.62,1.708,4.347,-6.379,-51.971,3.939,-27.103,12.093,Fuzzy
40,2.0000,11.622,2313.492,-4.068,4.155,-86.970,-1.984,87.091,4.604,667454.4,667.45,39960.66,14360.66,1.704,4.891,-4.665,-46.279,3.528,27.213,12.314,Fuzzy
41,2.0500,11.840,2309.150,-4.170,4.569,-86.710,-2.074,86.855,5.018,665982.1,665.98,39949.73,14349.73,1.701,6.026,-2.955,-32.398,3.594,25.807,12.553,Fuzzy
42,2.1000,12.079,2304.822,-4.276,4.945,-86.433,-2.170,86.601,5.400,664442.3,664.44,39938.83,14338.83,1.698,6.961,-1.235,-20.734,3.325,18.456,12.813,Fuzzy
43,2.1500,12.333,2300.508,-4.387,5.231,-86.118,-2.267,86.307,5.701,662692.8,662.69,39927.95,14327.95,1.694,7.578,0.285,-13.050,2.793,11.782,13.090,Fuzzy
44,2.2000,12.600,2296.210,-4.503,5.450,-85.786,-2.378,85.992,5.946,660839.6,660.84,39917.10,14317.10,1.689,7.938,2.172,-8.223,4.247,7.482,13.381,Fuzzy
45,2.2500,12.878,2291.929,-4.625,5.635,-85.450,-2.508,85.673,6.168,658962.8,658.96,39906.29,14306.29,1.685,8.090,4.736,-4.921,5.360,5.600,13.683,Fuzzy
46,2.3000,13.164,2287.665,-4.754,5.807,-85.116,-2.649,85.355,6.383,657094.4,657.09,39895.50,14295.50,1.681,8.055,7.853,-2.236,6.758,4.638,13.996,Fuzzy
47,2.3500,13.458,2283.418,-4.890,5.963,-84.787,-2.819,85.043,6.596,655251.8,655.25,39884.74,14284.74,1.676,7.842,12.212,-0.204,10.012,3.239,14.319,Fuzzy
