step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.183,2495.010,0.038,3.644,-99.611,0.793,99.681,3.729,664774.7,664.77,39528.11,13928.11,1.716,4.836,-0.234,-0.305,-0.508,-0.663,0.187,Hybrid
2,0.1000,0.364,2490.039,0.079,3.592,-99.224,0.860,99.292,3.693,664039.4,664.04,39517.22,13917.22,1.715,4.804,-0.562,-0.732,-0.703,-0.910,0.373,Hybrid
3,0.1500,0.543,2485.087,0.124,3.536,-98.838,0.930,98.905,3.656,663242.1,663.24,39506.34,13906.34,1.713,4.742,-1.004,-1.301,-0.931,-1.191,0.557,Hybrid
4,0.2000,0.718,2480.155,0.172,3.478,-98.453,1.002,98.520,3.619,662362.3,662.36,39495.47,13895.47,1.711,4.641,-1.574,-2.023,-1.179,-1.480,0.738,Hybrid
5,0.2500,0.890,2475.242,0.224,3.417,-98.071,1.077,98.136,3.582,661378.5,661.38,39484.62,13884.62,1.709,4.491,-2.275,-2.894,-1.425,-1.755,0.918,Hybrid
6,0.3000,1.060,2470.348,0.280,3.354,-97.689,1.154,97.754,3.547,660271.3,660.27,39473.79,13873.79,1.707,4.284,-3.100,-3.898,-1.649,-1.992,1.096,Hybrid
7,0.3500,1.226,2465.473,0.340,3.291,-97.310,1.231,97.373,3.514,659024.8,659.02,39462.98,13862.98,1.704,4.013,-4.038,-5.019,-1.878,-2.223,1.272,Hybrid
8,0.4000,1.389,2460.617,0.403,3.228,-96.932,1.309,96.995,3.483,657625.9,657.63,39452.18,13852.18,1.701,3.671,-5.100,-6.263,-2.110,-2.493,1.446,Hybrid
9,0.4500,1.548,2455.780,0.470,3.162,-96.557,1.385,96.618,3.453,656063.0,656.06,39441.42,13841.42,1.697,3.254,-6.272,-7.794,-2.356,-3.280,1.618,Hybrid
10,0.5000,1.705,2450.961,0.542,3.088,-96.184,1.465,96.245,3.418,654325.8,654.33,39430.68,13830.68,1.693,2.756,-7.704,-9.834,-3.066,-4.439,1.789,Hybrid
11,0.5500,1.857,2446.161,0.617,3.000,-95.816,1.551,95.875,3.377,652424.9,652.42,39419.97,13819.97,1.689,2.183,-9.581,-12.656,-4.079,-6.306,1.957,Hybrid
12,0.6000,2.005,2441.380,0.697,2.981,-95.454,1.647,95.515,3.405,650561.6,650.56,39409.29,13809.29,1.685,1.626,-12.113,-13.284,-5.646,7.301,2.123,Hybrid
13,0.6500,2.157,2436.616,0.782,3.071,-95.095,1.765,95.161,3.542,649126.6,649.13,39398.64,13798.64,1.681,1.248,-15.765,-10.243,-8.334,4.778,2.294,Hybrid
14,0.7000,2.312,2431.870,0.874,3.142,-94.742,1.919,94.814,3.682,648628.8,648.63,39388.00,13788.00,1.681,1.318,-21.173,-8.159,-12.387,3.466,2.472,Hybrid
15,0.7500,2.471,2427.142,0.966,3.204,-94.389,1.757,94.460,3.654,649370.8,649.37,39377.36,13777.36,1.683,1.916,-15.464,-6.595,8.986,2.654,2.653,Hybrid
16,0.8000,2.632,2422.431,1.050,3.262,-94.027,1.635,94.098,3.649,650221.8,650.22,39366.71,13766.71,1.686,2.531,-11.643,-5.340,5.920,2.247,2.834,Hybrid
