step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.000,1397.598,0.000,-0.006,-48.055,-0.003,48.055,0.007,367095.3,367.10,39594.43,13994.43,0.946,0.499,0.036,-0.030,0.109,-0.346,0.000,PID
2,0.1000,-0.001,1395.194,0.000,-0.013,-48.080,0.007,48.080,0.015,364179.9,364.18,39588.43,13988.42,0.938,0.497,-0.076,-0.060,-13.264,-0.337,0.001,PID
3,0.1500,-0.001,1392.790,0.000,-0.020,-48.105,0.006,48.105,0.020,367833.6,367.83,39582.39,13982.39,0.948,0.493,-0.069,-0.088,-13.172,-0.323,0.001,PID
4,0.2000,-0.003,1390.384,0.000,-0.026,-48.130,-0.005,48.130,0.026,368953.5,368.95,39576.35,13976.35,0.951,0.488,0.056,-0.114,13.050,-0.308,0.003,PID
5,0.2500,-0.004,1387.977,0.000,-0.032,-48.153,0.005,48.153,0.033,368764.9,368.76,39570.30,13970.30,0.951,0.481,-0.061,-0.138,-12.881,-0.288,0.004,PID
6,0.3000,-0.006,1385.568,0.000,-0.038,-48.177,0.005,48.177,0.038,369786.9,369.79,39564.25,13964.25,0.953,0.474,-0.060,-0.161,-12.684,-0.274,0.006,PID
7,0.3500,-0.008,1383.159,0.000,-0.044,-48.200,0.005,48.200,0.044,370184.2,370.18,39558.18,13958.18,0.955,0.465,-0.059,-0.181,-12.457,-0.253,0.008,PID
8,0.4000,-0.010,1380.748,0.000,-0.050,-48.221,-0.005,48.221,0.050,371886.4,371.89,39552.11,13952.11,0.959,0.456,0.058,-0.200,12.203,-0.244,0.010,PID
9,0.4500,-0.013,1378.337,0.000,-0.055,-48.240,-0.005,48.240,0.055,371013.9,371.01,39546.04,13946.04,0.957,0.445,0.057,-0.216,11.931,-0.223,0.013,PID
10,0.5000,-0.016,1375.925,0.000,-0.060,-48.257,0.005,48.258,0.061,371261.4,371.26,39539.97,13939.97,0.958,0.434,-0.054,-0.231,-0.069,-0.204,0.016,PID
11,0.5500,-0.019,1373.511,0.000,-0.065,-48.275,-0.005,48.275,0.066,372466.3,372.47,39533.90,13933.90,0.961,0.422,0.053,-0.245,11.320,-0.194,0.019,PID
12,0.6000,-0.022,1371.097,0.000,-0.070,-48.290,0.004,48.290,0.070,372751.6,372.75,39527.82,13927.82,0.962,0.410,-0.051,-0.256,-0.063,-0.176,0.022,PID
13,0.6500,-0.026,1368.682,0.000,-0.075,-48.306,0.004,48.306,0.075,371624.7,371.62,39521.73,13921.74,0.959,0.397,-0.050,-0.266,-0.059,-0.162,0.026,PID
