step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.289,2495.010,0.040,5.809,-99.571,0.742,99.743,5.856,697439.4,697.44,39468.07,13868.07,1.803,4.966,0.937,0.937,1.965,1.967,0.292,Fuzzy
2,0.1000,0.581,2490.042,0.074,5.861,-99.145,0.633,99.320,5.896,696777.8,696.78,39456.65,13856.65,1.802,4.868,2.253,2.255,2.627,2.631,0.586,Fuzzy
3,0.1500,0.876,2485.096,0.103,5.922,-98.722,0.516,98.900,5.944,696125.6,696.13,39445.23,13845.23,1.801,4.682,3.902,3.907,3.165,3.171,0.882,Fuzzy
4,0.2000,1.173,2480.170,0.126,5.985,-98.300,0.396,98.482,5.999,695481.8,695.48,39433.82,13833.82,1.800,4.396,5.796,5.805,3.528,3.537,1.180,Fuzzy
5,0.2500,1.474,2475.266,0.142,6.055,-97.880,0.271,98.067,6.061,694846.3,694.85,39422.43,13822.43,1.799,4.009,8.037,8.056,4.620,4.646,1.481,Fuzzy
6,0.3000,1.779,2470.382,0.152,6.104,-97.465,0.127,97.656,6.105,694224.1,694.22,39411.04,13811.04,1.798,3.514,11.227,9.796,6.837,-6.310,1.785,Fuzzy
7,0.3500,2.082,2465.519,0.154,6.023,-97.059,-0.059,97.246,6.023,693617.8,693.62,39399.66,13799.66,1.797,2.877,16.230,7.011,11.127,-4.089,2.088,Fuzzy
8,0.4000,2.382,2460.676,0.145,5.963,-96.670,-0.316,96.854,5.971,693039.2,693.04,39388.30,13788.30,1.796,1.997,24.297,5.160,17.912,-3.005,2.386,Fuzzy
9,0.4500,2.678,2455.852,0.121,5.912,-96.317,-0.669,96.501,5.950,692513.6,692.51,39376.94,13776.94,1.795,1.105,36.569,3.759,24.840,-2.389,2.681,Fuzzy
10,0.5000,2.973,2451.044,0.090,5.862,-95.977,-0.441,96.157,5.878,692012.6,692.01,39365.59,13765.59,1.794,1.895,28.443,2.600,-23.722,-2.214,2.974,Fuzzy
11,0.5500,3.264,2446.254,0.076,5.810,-95.605,-0.139,95.782,5.812,691478.7,691.48,39354.25,13754.25,1.793,2.890,18.354,1.508,-14.327,-1.875,3.265,Fuzzy
12,0.6000,3.554,2441.484,0.075,5.762,-95.206,0.071,95.380,5.763,690907.2,690.91,39342.92,13742.92,1.792,3.579,12.220,0.604,-8.496,-1.430,3.555,Fuzzy
13,0.6500,3.841,2436.734,0.082,5.721,-94.794,0.225,94.967,5.725,690322.8,690.32,39331.60,13731.60,1.791,4.051,8.518,-0.055,-5.346,-0.981,3.842,Fuzzy
14,0.7000,4.126,2432.004,0.097,5.678,-94.380,0.352,94.551,5.689,689737.8,689.74,39320.29,13720.29,1.790,4.379,6.049,-0.777,-3.736,-1.587,4.127,Fuzzy
15,0.7500,4.408,2427.296,0.117,5.625,-93.965,0.470,94.134,5.645,689157.1,689.16,39308.98,13708.99,1.789,4.596,4.106,-1.887,-3.272,-2.316,4.410,Fuzzy
16,0.8000,4.688,2422.608,0.144,5.563,-93.551,0.583,93.718,5.593,688549.3,688.55,39297.70,13697.69,1.788,4.712,2.421,-3.393,-2.746,-2.999,4.690,Fuzzy
17,0.8500,4.965,2417.941,0.176,5.494,-93.138,0.689,93.303,5.537,686266.5,686.27,39286.43,13686.43,1.783,4.744,1.081,-5.240,-2.087,-3.560,4.968,Fuzzy
18,0.9000,5.238,2413.294,0.213,5.420,-92.728,0.785,92.890,5.476,683998.0,684.00,39275.20,13675.20,1.777,4.716,0.130,-7.436,-1.403,-4.521,5.242,Fuzzy
19,0.9500,5.506,2408.668,0.254,5.326,-92.322,0.876,92.480,5.398,681752.8,681.75,39264.00,13664.00,1.772,4.664,-0.651,-10.526,-1.641,-6.667,5.512,Fuzzy
20,1.0000,5.772,2404.062,0.300,5.348,-91.923,0.975,92.083,5.436,679546.2,679.55,39252.84,13652.84,1.767,4.614,-1.737,-9.693,-2.257,6.560,5.780,Fuzzy
21,1.0500,6.041,2399.476,0.352,5.433,-91.524,1.081,91.692,5.540,677346.3,677.35,39241.73,13641.72,1.761,4.541,-3.154,-6.793,-2.836,4.335,6.052,Fuzzy
22,1.1000,6.315,2394.909,0.408,5.500,-91.127,1.193,91.301,5.628,675157.5,675.16,39230.64,13630.64,1.756,4.399,-4.851,-4.753,-3.296,3.371,6.328,Fuzzy
23,1.1500,6.591,2390.363,0.471,5.561,-90.733,1.308,90.912,5.712,672985.0,672.99,39219.59,13619.59,1.751,4.167,-6.774,-3.078,-3.849,2.755,6.608,Fuzzy
24,1.2000,6.871,2385.836,0.539,5.614,-90.342,1.434,90.528,5.794,670834.9,670.83,39208.58,13608.58,1.746,3.822,-9.312,-1.749,-5.460,2.144,6.892,Fuzzy
25,1.2500,7.153,2381.329,0.615,5.659,-89.959,1.585,90.150,5.877,668719.9,668.72,39197.60,13597.60,1.741,3.327,-13.046,-0.771,-8.358,1.518,7.179,Fuzzy
26,1.3000,7.437,2376.840,0.699,5.695,-89.588,1.786,89.786,5.969,666672.4,666.67,39186.65,13586.65,1.736,2.632,-18.984,-0.129,-13.475,0.949,7.469,Fuzzy
27,1.3500,7.722,2372.370,0.795,5.725,-89.243,2.065,89.450,6.086,664755.4,664.76,39175.74,13575.74,1.732,1.755,-28.309,0.296,-21.416,0.855,7.763,Fuzzy
28,1.4000,8.009,2367.915,0.905,5.755,-88.931,2.203,89.144,6.162,663026.0,663.03,39164.86,13564.86,1.728,1.551,-33.160,0.771,24.766,1.108,8.060,Fuzzy
29,1.4500,8.298,2363.477,1.007,5.793,-88.609,1.875,88.818,6.089,661272.4,661.27,39154.00,13554.00,1.723,2.402,-21.768,1.483,17.420,1.678,8.358,Fuzzy
30,1.5000,8.588,2359.055,1.094,5.839,-88.256,1.644,88.464,6.066,659347.8,659.35,39143.18,13543.18,1.719,3.123,-14.542,2.531,10.712,2.271,8.658,Fuzzy
31,1.5500,8.882,2354.651,1.172,5.892,-87.890,1.479,88.100,6.075,657347.9,657.35,39132.39,13532.39,1.714,3.626,-10.127,3.901,6.535,2.832,8.959,Fuzzy
