step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.181,2495.004,-0.129,3.620,-99.828,-2.574,99.927,4.442,489958.3,489.96,39484.14,13884.15,1.266,1.240,-0.752,0.415,-1.901,1.053,0.222,Neural
2,0.1000,0.362,2490.017,-0.257,3.617,-99.656,-2.553,99.755,4.428,490255.4,490.26,39476.11,13876.11,1.267,1.277,-1.510,0.838,-1.928,1.082,0.444,Neural
3,0.1500,0.543,2485.039,-0.385,3.614,-99.484,-2.533,99.582,4.413,490873.2,490.87,39468.07,13868.07,1.269,1.342,-2.282,1.276,-1.978,1.135,0.665,Neural
4,0.2000,0.723,2480.069,-0.511,3.611,-99.310,-2.514,99.408,4.400,491894.8,491.89,39460.01,13860.01,1.272,1.445,-3.081,1.742,-2.058,1.218,0.886,Neural
5,0.2500,0.904,2475.108,-0.636,3.608,-99.135,-2.494,99.232,4.387,493416.9,493.42,39451.93,13851.93,1.276,1.592,-3.920,2.250,-2.173,1.340,1.105,Neural
6,0.3000,1.084,2470.156,-0.760,3.606,-98.957,-2.476,99.054,4.374,495534.8,495.53,39443.83,13843.83,1.282,1.793,-4.816,2.817,-2.333,1.506,1.324,Neural
7,0.3500,1.265,2465.212,-0.884,3.604,-98.776,-2.458,98.873,4.363,498338.7,498.34,39435.68,13835.68,1.290,2.056,-5.790,3.464,-2.542,1.725,1.543,Neural
8,0.4000,1.445,2460.278,-1.006,3.603,-98.591,-2.440,98.687,4.352,501920.3,501.92,39427.48,13827.48,1.299,2.388,-6.866,4.216,-2.807,2.001,1.760,Neural
9,0.4500,1.625,2455.354,-1.128,3.603,-98.401,-2.423,98.497,4.342,506375.1,506.38,39419.21,13819.21,1.311,2.799,-8.070,5.099,-3.135,2.344,1.978,Neural
10,0.5000,1.805,2450.438,-1.248,3.605,-98.205,-2.406,98.300,4.334,511813.2,511.81,39410.86,13810.86,1.325,3.296,-9.434,6.147,-3.534,2.761,2.195,Neural
11,0.5500,1.985,2445.533,-1.368,3.608,-98.001,-2.390,98.096,4.328,518370.0,518.37,39402.41,13802.41,1.343,3.893,-10.997,7.398,-4.013,3.262,2.411,Neural
12,0.6000,2.166,2440.638,-1.487,3.614,-97.787,-2.373,97.883,4.323,526209.3,526.21,39393.85,13793.85,1.363,4.604,-12.801,8.898,-4.584,3.861,2.627,Neural
13,0.6500,2.347,2435.755,-1.605,3.622,-97.563,-2.356,97.659,4.321,535534.8,535.53,39385.14,13785.14,1.388,5.447,-14.900,10.700,-5.261,4.572,2.843,Neural
14,0.7000,2.528,2430.883,-1.723,3.633,-97.326,-2.339,97.422,4.321,546588.5,546.59,39376.26,13776.26,1.417,6.445,-17.359,12.875,-6.064,5.417,3.059,Neural
