step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.471,2495.015,0.054,-9.400,-99.388,1.116,99.838,9.466,845000.0,845.00,38863.77,13263.78,2.219,2.147,-1.895,2.114,-0.359,0.359,0.474,PID
2,0.1000,-0.940,2490.061,0.111,-9.387,-98.750,1.161,99.202,9.459,845000.0,845.00,38849.92,13249.92,2.220,2.034,-2.111,2.329,-0.281,0.281,0.947,PID
3,0.1500,-1.409,2485.139,0.171,-9.377,-98.112,1.203,98.566,9.454,845000.0,845.00,38836.06,13236.06,2.220,1.917,-2.283,2.501,-0.234,0.234,1.420,PID
4,0.2000,-1.879,2480.250,0.232,-9.425,-97.487,1.242,97.949,9.506,845000.0,845.00,38822.20,13222.20,2.221,1.799,-2.421,0.663,-0.183,-0.125,1.893,PID
5,0.2500,-2.350,2475.391,0.295,-9.424,-96.848,1.277,97.314,9.511,845000.0,845.00,38808.34,13208.35,2.222,1.676,-2.517,0.601,-0.116,-0.058,2.369,PID
6,0.3000,-2.822,2470.565,0.359,-9.424,-96.210,1.309,96.680,9.514,845000.0,845.00,38794.49,13194.49,2.223,1.550,-2.573,0.579,-0.060,-0.002,2.844,PID
7,0.3500,-3.293,2465.770,0.425,-9.423,-95.572,1.338,96.045,9.517,845000.0,845.00,38780.63,13180.63,2.224,1.423,-2.593,0.593,-0.014,0.044,3.320,PID
8,0.4000,-3.764,2461.008,0.493,-9.422,-94.934,1.363,95.410,9.520,845000.0,845.00,38766.77,13166.77,2.224,1.297,-2.585,0.634,0.018,0.076,3.796,PID
9,0.4500,-4.235,2456.277,0.562,-9.421,-94.296,1.385,94.775,9.522,845000.0,845.00,38752.91,13152.92,2.225,1.174,-2.556,0.697,0.046,0.104,4.272,PID
10,0.5000,-4.706,2451.578,0.631,-9.420,-93.664,1.405,94.146,9.524,835495.9,835.50,38739.13,13139.13,2.201,1.056,-2.513,0.774,0.057,0.115,4.748,PID
11,0.5500,-5.177,2446.910,0.702,-9.419,-93.046,1.421,93.532,9.526,824243.7,824.24,38725.54,13125.54,2.172,0.946,-2.464,0.856,0.064,0.122,5.224,PID
12,0.6000,-5.648,2442.273,0.774,-9.420,-92.442,1.436,92.932,9.529,813194.4,813.19,38712.13,13112.13,2.144,0.845,-2.419,0.932,0.054,0.112,5.701,PID
13,0.6500,-6.119,2437.666,0.846,-9.422,-91.853,1.448,92.347,9.532,802424.9,802.42,38698.89,13098.89,2.116,0.755,-2.390,0.993,0.033,0.090,6.177,PID
14,0.7000,-6.590,2433.088,0.918,-9.425,-91.278,1.459,91.775,9.537,791845.9,791.85,38685.83,13085.83,2.089,0.682,-2.389,1.026,-0.030,0.028,6.654,PID
15,0.7500,-7.061,2428.538,0.992,-9.430,-90.716,1.468,91.217,9.544,780628.4,780.63,38672.95,13072.95,2.060,0.626,-2.427,1.018,-0.098,-0.040,7.131,PID
16,0.8000,-7.533,2424.016,1.065,-9.438,-90.171,1.477,90.675,9.553,768050.6,768.05,38660.27,13060.26,2.027,0.591,-2.517,0.957,-0.181,-0.123,7.608,PID
17,0.8500,-8.005,2419.521,1.139,-9.448,-89.641,1.485,90.150,9.564,755825.2,755.83,38647.78,13047.78,1.996,0.578,-2.669,0.835,-0.303,-0.245,8.086,PID
18,0.9000,-8.478,2415.052,1.214,-9.460,-89.127,1.493,89.641,9.577,743964.1,743.96,38635.50,13035.50,1.965,0.590,-2.889,0.643,-0.421,-0.364,8.564,PID
19,0.9500,-8.951,2410.607,1.287,-9.475,-88.636,1.447,89.153,9.585,731712.6,731.71,38623.36,13023.36,1.933,0.616,-1.216,0.396,0.279,-0.403,9.043,PID
20,1.0000,-9.426,2406.187,1.359,-9.489,-88.152,1.441,88.673,9.598,721407.4,721.41,38611.45,13011.45,1.907,0.637,-1.054,0.161,0.256,-0.380,9.523,PID
21,1.0500,-9.900,2401.791,1.431,-9.503,-87.682,1.434,88.207,9.610,710566.8,710.57,38599.72,12999.72,1.879,0.649,-0.913,-0.052,0.218,-0.343,10.003,PID
22,1.1000,-10.376,2397.418,1.502,-9.516,-87.226,1.428,87.755,9.622,700030.6,700.03,38588.17,12988.17,1.851,0.653,-0.794,-0.241,0.179,-0.304,10.484,PID
23,1.1500,-10.852,2393.068,1.574,-9.527,-86.784,1.421,87.317,9.633,689812.6,689.81,38576.78,12976.78,1.825,0.650,-0.695,-0.410,0.152,-0.277,10.965,PID
24,1.2000,-11.329,2388.740,1.645,-9.538,-86.354,1.415,86.891,9.643,679871.6,679.87,38565.56,12965.56,1.799,0.640,-0.616,-0.556,0.121,-0.246,11.447,PID
25,1.2500,-11.806,2384.433,1.715,-9.548,-85.938,1.409,86.478,9.652,670249.9,670.25,38554.51,12954.51,1.774,0.625,-0.554,-0.685,0.087,-0.211,11.930,PID
26,1.3000,-12.283,2380.146,1.785,-9.557,-85.533,1.402,86.077,9.660,660879.8,660.88,38543.60,12943.60,1.750,0.606,-0.506,-0.800,0.079,-0.204,12.412,PID
27,1.3500,-12.761,2375.879,1.855,-9.565,-85.141,1.396,85.688,9.666,651804.1,651.80,38532.85,12932.85,1.726,0.585,-0.469,-0.902,0.054,-0.178,12.896,PID
28,1.4000,-13.240,2371.632,1.925,-9.572,-84.760,1.390,85.310,9.672,643011.0,643.01,38522.25,12922.25,1.703,0.562,-0.440,-0.995,0.043,-0.167,13.379,PID
29,1.4500,-13.719,2367.404,1.994,-9.578,-84.390,1.383,84.943,9.677,634461.1,634.46,38511.78,12911.78,1.681,0.539,-0.414,-1.083,0.031,-0.155,13.863,PID
30,1.5000,-14.198,2363.193,2.063,-9.583,-84.031,1.376,84.587,9.681,626143.6,626.14,38501.45,12901.46,1.660,0.518,-0.388,-1.171,0.056,-0.180,14.347,PID
31,1.5500,-14.677,2359.000,2.132,-9.587,-83.683,1.369,84.242,9.684,618102.9,618.10,38491.26,12891.26,1.639,0.500,-0.360,-1.260,0.047,-0.171,14.831,PID
32,1.6000,-15.156,2354.825,2.200,-9.591,-83.345,1.362,83.906,9.687,610301.0,610.30,38481.20,12881.20,1.618,0.486,-0.324,-1.356,0.079,-0.203,15.315,PID
33,1.6500,-15.636,2350.665,2.268,-9.593,-83.018,1.354,83.581,9.689,602699.5,602.70,38471.27,12871.26,1.599,0.478,-0.276,-1.463,0.096,-0.220,15.800,PID
34,1.7000,-16.116,2346.522,2.336,-9.596,-82.700,1.345,83.265,9.690,595343.9,595.34,38461.45,12861.45,1.580,0.478,-0.210,-1.588,0.156,-0.281,16.284,PID
35,1.7500,-16.595,2342.395,2.403,-9.559,-82.397,1.336,82.960,9.652,584984.7,584.98,38451.72,12851.72,1.552,0.485,-0.126,-0.301,0.180,0.163,16.768,PID
36,1.8000,-17.072,2338.283,2.469,-9.554,-82.097,1.327,82.662,9.646,581419.6,581.42,38442.13,12842.13,1.543,0.490,-0.045,-0.227,0.164,0.147,17.250,PID
37,1.8500,-17.550,2334.185,2.535,-9.550,-81.806,1.318,82.372,9.640,574683.9,574.68,38432.66,12832.66,1.526,0.491,0.028,-0.162,0.147,0.130,17.732,PID
38,1.9000,-18.027,2330.102,2.601,-9.546,-81.524,1.310,82.091,9.635,568129.6,568.13,38423.30,12823.30,1.509,0.488,0.093,-0.105,0.129,0.112,18.214,PID
39,1.9500,-18.505,2326.033,2.666,-9.542,-81.250,1.302,81.819,9.630,561803.2,561.80,38414.05,12814.04,1.492,0.482,0.150,-0.056,0.109,0.092,18.696,PID
40,2.0000,-18.982,2321.977,2.731,-9.538,-80.984,1.294,81.554,9.625,555641.3,555.64,38404.89,12804.89,1.476,0.473,0.199,-0.014,0.087,0.070,19.177,PID
41,2.0500,-19.458,2317.934,2.796,-9.534,-80.727,1.287,81.298,9.620,549690.9,549.69,38395.83,12795.83,1.461,0.462,0.241,0.021,0.083,0.066,19.658,PID
42,2.1000,-19.935,2313.904,2.860,-9.530,-80.476,1.280,81.049,9.616,543861.6,543.86,38386.87,12786.87,1.446,0.449,0.277,0.050,0.078,0.061,20.139,PID
43,2.1500,-20.411,2309.887,2.924,-9.527,-80.233,1.273,80.807,9.612,538255.9,538.26,38378.01,12778.01,1.431,0.434,0.307,0.072,0.050,0.033,20.620,PID
44,2.2000,-20.888,2305.881,2.987,-9.524,-79.998,1.267,80.573,9.608,532783.7,532.78,38369.23,12769.23,1.417,0.417,0.332,0.090,0.042,0.025,21.100,PID
45,2.2500,-21.364,2301.887,3.050,-9.521,-79.769,1.261,80.345,9.604,527465.3,527.47,38360.55,12760.55,1.403,0.400,0.351,0.103,0.057,0.040,21.580,PID
46,2.3000,-21.840,2297.904,3.113,-9.518,-79.547,1.256,80.125,9.601,522348.8,522.35,38351.95,12751.95,1.390,0.382,0.366,0.111,0.023,0.006,22.061,PID
47,2.3500,-22.316,2293.932,3.176,-9.516,-79.332,1.251,79.911,9.598,517345.1,517.35,38343.43,12743.43,1.377,0.363,0.377,0.115,0.038,0.021,22.541,PID
48,2.4000,-22.791,2289.970,3.238,-9.513,-79.123,1.246,79.703,9.595,512474.7,512.47,38334.99,12734.99,1.364,0.343,0.384,0.115,0.027,0.010,23.020,PID
49,2.4500,-23.267,2286.019,3.301,-9.511,-78.920,1.242,79.501,9.592,507786.2,507.79,38326.63,12726.63,1.352,0.324,0.388,0.112,-0.013,-0.030,23.500,PID
50,2.5000,-23.743,2282.078,3.363,-9.509,-78.724,1.238,79.306,9.589,503219.1,503.22,38318.35,12718.35,1.340,0.305,0.389,0.107,0.004,-0.013,23.979,PID
51,2.5500,-24.218,2278.146,3.424,-9.505,-78.544,1.234,79.126,9.585,497331.0,497.33,38310.07,12710.07,1.325,0.285,0.387,0.162,-0.009,-0.026,24.459,PID
52,2.6000,-24.694,2274.224,3.486,-9.501,-78.376,1.231,78.960,9.580,508379.9,508.38,38301.81,12701.81,1.354,0.265,0.384,0.246,-0.023,-0.040,24.938,PID
53,2.6500,-25.169,2270.309,3.548,-9.523,-78.218,1.228,78.806,9.602,485598.3,485.60,38293.64,12693.64,1.294,0.246,0.378,-0.647,0.000,-24.088,25.418,PID
54,2.7000,-25.644,2266.402,3.609,-9.517,-78.069,1.225,78.657,9.595,499217.3,499.22,38285.44,12685.44,1.331,0.228,0.370,-0.490,-0.012,-22.281,25.897,PID
55,2.7500,-26.119,2262.502,3.670,-9.490,-77.924,1.223,78.510,9.569,495011.3,495.01,38277.30,12677.31,1.320,0.209,0.360,0.413,-0.026,20.408,26.376,PID
56,2.8000,-26.594,2258.610,3.731,-9.489,-77.782,1.221,78.368,9.567,489758.7,489.76,38269.24,12669.24,1.306,0.192,0.350,0.362,-0.040,18.740,26.855,PID
57,2.8500,-27.069,2254.724,3.792,-9.489,-77.639,1.219,78.226,9.567,484945.5,484.95,38261.26,12661.26,1.293,0.175,0.336,0.310,-0.056,17.014,27.333,PID
58,2.9000,-27.544,2250.846,3.853,-9.504,-77.495,1.217,78.086,9.581,480060.7,480.06,38253.36,12653.36,1.281,0.158,0.323,-0.322,-0.073,-15.533,27.812,PID
59,2.9500,-28.019,2246.975,3.914,-9.486,-77.353,1.216,77.942,9.563,476547.8,476.55,38245.54,12645.54,1.271,0.143,0.310,0.259,-0.026,13.907,28.291,PID
60,3.0000,-28.493,2243.111,3.975,-9.498,-77.213,1.214,77.804,9.575,466207.8,466.21,38237.78,12637.78,1.244,0.127,0.294,-0.264,-0.040,-12.473,28.769,PID
61,3.0500,-28.968,2239.253,4.035,-9.484,-77.074,1.213,77.665,9.561,467507.1,467.51,38230.09,12630.09,1.248,0.114,0.278,0.182,-0.055,-0.078,29.247,PID
62,3.1000,-29.442,2235.403,4.096,-9.492,-76.938,1.212,77.531,9.569,463543.5,463.54,38222.46,12622.46,1.238,0.099,0.263,-0.221,-0.070,-9.858,29.725,PID
63,3.1500,-29.916,2231.560,4.157,-9.490,-76.805,1.211,77.398,9.567,459510.9,459.51,38214.90,12614.90,1.227,0.086,0.247,-0.202,0.018,-8.570,30.204,PID
64,3.2000,-30.390,2227.723,4.217,-9.480,-76.673,1.211,77.266,9.556,457439.2,457.44,38207.40,12607.40,1.222,0.074,0.231,0.097,0.014,7.345,30.682,PID
65,3.2500,-30.864,2223.892,4.278,-9.478,-76.545,1.210,77.139,9.555,452939.3,452.94,38199.95,12599.95,1.210,0.063,0.215,0.067,0.010,-0.015,31.159,PID
66,3.3000,-31.338,2220.068,4.338,-9.482,-76.420,1.210,77.015,9.559,449383.2,449.38,38192.55,12592.55,1.201,0.052,0.193,-0.157,-0.169,-5.260,31.637,PID
67,3.3500,-31.812,2216.250,4.399,-9.476,-76.298,1.209,76.893,9.552,446439.3,446.44,38185.21,12585.21,1.193,0.044,0.179,0.009,0.001,-0.023,32.115,PID
68,3.4000,-32.286,2212.438,4.459,-9.474,-76.179,1.209,76.775,9.551,443819.8,443.82,38177.91,12577.91,1.186,0.034,0.161,-0.018,-0.002,-0.027,32.592,PID
69,3.4500,-32.760,2208.632,4.519,-9.473,-76.063,1.209,76.661,9.550,441127.1,441.13,38170.66,12570.66,1.179,0.028,0.148,-0.040,-0.005,-0.029,33.070,PID
70,3.5000,-33.233,2204.832,4.580,-9.471,-75.952,1.209,76.549,9.548,438495.2,438.50,38163.45,12563.45,1.172,0.020,0.131,-0.066,-0.008,-0.033,33.547,PID
71,3.5500,-33.707,2201.037,4.640,-9.469,-75.843,1.208,76.441,9.546,435948.6,435.95,38156.29,12556.29,1.166,0.020,0.127,-0.078,-0.008,-0.032,34.025,PID
72,3.6000,-34.180,2197.248,4.701,-9.468,-75.738,1.208,76.337,9.544,433512.4,433.51,38149.16,12549.16,1.160,0.020,0.122,-0.091,0.942,0.917,34.502,PID
73,3.6500,-34.654,2193.463,4.761,-9.466,-75.636,1.208,76.235,9.542,431099.0,431.10,38142.07,12542.07,1.153,0.020,0.119,-0.103,-0.008,-0.032,34.979,PID
74,3.7000,-35.127,2189.684,4.821,-9.464,-75.537,1.209,76.137,9.541,428706.1,428.71,38135.03,12535.03,1.147,0.020,0.046,-0.114,-0.024,-0.032,35.456,PID
75,3.7500,-35.600,2185.909,4.882,-9.461,-75.440,1.210,76.041,9.538,426494.9,426.49,38128.02,12528.02,1.141,0.028,0.023,-0.111,-0.027,-0.029,35.933,PID
76,3.8000,-36.073,2182.140,4.942,-9.459,-75.347,1.210,75.948,9.536,424325.6,424.33,38121.05,12521.05,1.136,0.034,0.002,-0.109,-0.030,-0.026,36.410,PID
77,3.8500,-36.546,2178.375,5.003,-9.456,-75.256,1.210,75.858,9.534,422194.7,422.19,38114.11,12514.11,1.130,0.040,-0.018,-0.109,-0.032,-0.024,36.887,PID
78,3.9000,-37.019,2174.614,5.063,-9.454,-75.169,1.211,75.770,9.531,420127.9,420.13,38107.21,12507.21,1.125,0.044,-0.038,-0.109,-0.034,-0.022,37.363,PID
79,3.9500,-37.491,2170.858,5.124,-9.451,-75.084,1.211,75.686,9.529,418850.7,418.85,38100.34,12500.34,1.122,0.052,-0.055,-0.109,-4.688,-0.020,37.840,PID
80,4.0000,-37.964,2167.106,5.184,-9.449,-75.002,1.206,75.605,9.525,415944.1,415.94,38093.50,12493.50,1.114,0.056,0.112,-0.102,5.377,-0.017,38.316,PID
81,4.0500,-38.436,2163.357,5.245,-9.446,-74.923,1.211,75.526,9.523,415004.3,415.00,38086.68,12486.68,1.112,0.063,-0.090,-0.102,-5.737,-0.015,38.792,PID
82,4.1000,-38.908,2159.613,5.305,-9.443,-74.847,1.205,75.450,9.520,413308.6,413.31,38079.89,12479.89,1.108,0.066,0.112,-0.096,6.308,-0.013,39.268,PID
83,4.1500,-39.380,2155.873,5.366,-9.440,-74.774,1.205,75.377,9.517,411689.8,411.69,38073.13,12473.13,1.103,0.071,0.115,-0.090,6.859,-0.010,39.744,PID
84,4.2000,-39.852,2152.136,5.426,-9.437,-74.703,1.211,75.307,9.515,408533.0,408.53,38066.40,12466.40,1.095,0.077,-0.130,-0.089,-7.152,-0.009,40.220,PID
85,4.2501,-40.324,2148.402,5.487,-9.434,-74.635,1.211,75.239,9.512,408483.8,408.48,38059.69,12459.69,1.095,0.079,-0.142,-0.082,-7.644,-0.006,40.696,PID
86,4.3001,-40.796,2144.672,5.547,-9.431,-74.569,1.204,75.173,9.508,407001.6,407.00,38053.01,12453.01,1.091,0.084,0.124,-0.076,8.074,-0.004,41.171,PID
