step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.252,1796.414,0.022,4.931,-71.437,0.339,71.608,4.942,845000.0,845.00,38959.94,13359.94,2.213,8.888,1.249,-1.405,4.333,-5.010,0.253,PID
2,0.1000,0.494,1792.856,0.034,4.721,-70.854,0.163,71.012,4.724,845000.0,845.00,38946.08,13346.08,2.214,8.760,2.023,-2.305,3.319,-3.863,0.495,PID
3,0.1500,0.725,1789.328,0.038,4.532,-70.265,0.005,70.411,4.532,845000.0,845.00,38932.22,13332.22,2.214,8.581,2.591,-2.971,2.522,-2.959,0.726,PID
4,0.2000,0.947,1785.830,0.035,4.361,-69.670,-0.138,69.806,4.363,845000.0,845.00,38918.36,13318.36,2.215,8.366,2.997,-3.451,1.894,-2.245,0.948,PID
5,0.2500,1.161,1782.361,0.025,4.204,-69.071,-0.267,69.199,4.212,845000.0,845.00,38904.51,13304.51,2.216,8.125,3.275,-3.786,1.403,-1.683,1.161,PID
6,0.3000,1.368,1778.923,0.008,4.060,-68.469,-0.386,68.591,4.078,845000.0,845.00,38890.65,13290.65,2.217,7.866,3.455,-4.007,1.019,-1.241,1.368,PID
7,0.3500,1.567,1775.515,-0.014,3.927,-67.865,-0.495,67.980,3.958,845000.0,845.00,38876.79,13276.79,2.218,7.597,3.559,-4.141,0.719,-0.893,1.567,PID
8,0.4000,1.760,1772.136,-0.041,3.803,-67.259,-0.596,67.369,3.850,845000.0,845.00,38862.93,13262.93,2.218,7.321,3.604,-4.205,0.486,-0.621,1.761,PID
9,0.4500,1.948,1768.789,-0.073,3.688,-66.651,-0.690,66.756,3.752,845000.0,845.00,38849.08,13249.08,2.219,7.044,3.605,-4.217,0.306,-0.408,1.949,PID
10,0.5000,2.129,1765.471,-0.110,3.581,-66.042,-0.777,66.143,3.664,845000.0,845.00,38835.22,13235.22,2.220,6.767,3.572,-4.189,0.166,-0.242,2.132,PID
