step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.000,1397.597,0.000,-0.007,-48.088,0.006,48.088,0.009,331568.9,331.57,39594.87,13994.87,0.854,0.398,-0.064,-0.044,0.139,-0.317,0.000,PID
2,0.1000,-0.001,1395.191,0.001,-0.012,-48.149,0.005,48.149,0.013,331385.6,331.39,39589.45,13989.44,0.854,0.396,-0.052,-0.068,0.114,-0.277,0.001,PID
3,0.1500,-0.001,1392.782,0.001,-0.017,-48.209,0.004,48.209,0.017,332809.3,332.81,39584.00,13984.00,0.858,0.392,-0.042,-0.089,0.122,-0.271,0.002,PID
4,0.2000,-0.002,1390.370,0.001,-0.021,-48.267,0.003,48.267,0.021,334178.6,334.18,39578.53,13978.53,0.861,0.387,-0.032,-0.107,0.097,-0.233,0.002,PID
5,0.2500,-0.003,1387.955,0.001,-0.026,-48.323,0.002,48.323,0.026,335495.4,335.50,39573.04,13973.04,0.865,0.381,-0.024,-0.123,0.089,-0.213,0.004,PID
6,0.3000,-0.005,1385.538,0.001,-0.030,-48.377,0.002,48.377,0.030,336779.1,336.78,39567.53,13967.53,0.868,0.374,-0.017,-0.137,0.064,-0.176,0.005,PID
7,0.3500,-0.006,1383.118,0.001,-0.034,-48.429,0.001,48.429,0.034,338015.0,338.02,39562.00,13962.00,0.872,0.367,-0.010,-0.149,0.075,-0.177,0.007,PID
8,0.4000,-0.008,1380.695,0.001,-0.038,-48.480,0.000,48.480,0.038,339221.9,339.22,39556.45,13956.44,0.875,0.359,-0.005,-0.159,0.068,-0.160,0.008,PID
9,0.4500,-0.010,1378.270,0.001,-0.042,-48.530,0.000,48.530,0.042,340384.8,340.38,39550.87,13950.87,0.878,0.351,0.000,-0.168,0.062,-0.145,0.010,PID
10,0.5000,-0.012,1375.842,0.001,-0.045,-48.578,-0.001,48.578,0.045,341505.1,341.51,39545.28,13945.28,0.881,0.343,0.004,-0.175,0.056,-0.130,0.012,PID
11,0.5500,-0.015,1373.412,0.001,-0.049,-48.624,-0.001,48.624,0.049,342602.4,342.60,39539.67,13939.67,0.884,0.334,0.008,-0.180,0.031,-0.097,0.015,PID
12,0.6000,-0.017,1370.980,0.001,-0.052,-48.669,-0.001,48.669,0.052,343661.1,343.66,39534.05,13934.05,0.887,0.324,0.011,-0.185,0.045,-0.104,0.017,PID
13,0.6500,-0.020,1368.545,0.001,-0.055,-48.712,-0.002,48.712,0.055,344665.6,344.67,39528.40,13928.40,0.890,0.315,0.013,-0.188,0.040,-0.092,0.020,PID
14,0.7000,-0.023,1366.109,0.001,-0.058,-48.754,-0.002,48.754,0.058,345652.2,345.65,39522.74,13922.74,0.892,0.306,0.015,-0.190,0.014,-0.059,0.023,PID
15,0.7500,-0.026,1363.670,0.001,-0.061,-48.795,-0.002,48.795,0.061,346604.8,346.60,39517.07,13917.07,0.895,0.296,0.017,-0.192,0.031,-0.071,0.026,PID
16,0.8000,-0.029,1361.229,0.001,-0.063,-48.835,-0.003,48.835,0.063,347542.4,347.54,39511.38,13911.38,0.897,0.287,0.018,-0.192,0.004,-0.038,0.029,PID
17,0.8500,-0.032,1358.786,0.001,-0.066,-48.873,-0.003,48.873,0.066,348415.1,348.42,39505.67,13905.67,0.900,0.277,0.019,-0.192,-0.001,-0.028,0.032,PID
18,0.9000,-0.035,1356.342,0.001,-0.068,-48.910,-0.003,48.910,0.068,349275.8,349.28,39499.95,13899.95,0.902,0.268,0.020,-0.191,0.019,-0.043,0.035,PID
19,0.9500,-0.039,1353.895,0.000,-0.070,-48.946,-0.003,48.946,0.070,350108.8,350.11,39494.22,13894.22,0.904,0.258,0.020,-0.190,0.016,-0.035,0.039,PID
20,1.0000,-0.042,1351.447,0.000,-0.073,-48.981,-0.003,48.981,0.073,350915.4,350.92,39488.47,13888.47,0.907,0.249,0.020,-0.188,0.012,-0.028,0.042,PID
21,1.0500,-0.046,1348.997,0.000,-0.075,-49.015,-0.003,49.015,0.075,351697.1,351.70,39482.71,13882.71,0.909,0.239,0.020,-0.185,0.009,-0.021,0.046,PID
22,1.1000,-0.050,1346.546,0.000,-0.076,-49.047,-0.003,49.047,0.077,352455.2,352.46,39476.94,13876.94,0.911,0.230,0.020,-0.182,0.005,-0.015,0.050,PID
23,1.1500,-0.054,1344.093,0.000,-0.078,-49.079,-0.003,49.079,0.078,353173.6,353.17,39471.15,13871.15,0.913,0.220,0.020,-0.179,0.002,-0.008,0.054,PID
24,1.2000,-0.058,1341.638,0.000,-0.080,-49.110,-0.003,49.110,0.080,353887.9,353.89,39465.36,13865.36,0.915,0.212,0.020,-0.176,-0.001,-0.003,0.058,PID
25,1.2500,-0.062,1339.182,-0.001,-0.082,-49.140,-0.003,49.140,0.082,354565.2,354.57,39459.55,13859.55,0.917,0.203,0.019,-0.172,-0.004,0.003,0.062,PID
26,1.3000,-0.066,1336.724,-0.001,-0.083,-49.168,-0.003,49.168,0.083,355223.2,355.22,39453.73,13853.73,0.918,0.195,0.019,-0.168,0.027,-0.026,0.066,PID
27,1.3500,-0.070,1334.265,-0.001,-0.085,-49.198,-0.003,49.198,0.085,355465.3,355.47,39447.89,13847.89,0.919,0.187,0.020,-0.164,-0.012,0.013,0.070,PID
28,1.4000,-0.074,1331.804,-0.001,-0.086,-49.227,-0.004,49.227,0.086,357219.4,357.22,39442.03,13842.03,0.924,0.178,0.023,-0.159,-0.018,0.018,0.074,PID
29,1.4500,-0.079,1329.342,-0.001,-0.087,-49.257,-0.004,49.257,0.087,361063.0,361.06,39436.15,13836.15,0.934,0.170,0.027,-0.155,11.663,0.023,0.079,PID
30,1.5000,-0.083,1326.878,-0.001,-0.088,-49.284,-0.004,49.284,0.089,356798.3,356.80,39430.27,13830.27,0.923,0.163,0.028,-0.150,-0.029,0.027,0.083,PID
31,1.5500,-0.088,1324.413,-0.001,-0.090,-49.311,-0.004,49.312,0.090,360211.6,360.21,39424.37,13824.37,0.932,0.156,0.030,-0.146,-0.034,0.031,0.088,PID
32,1.6000,-0.092,1321.947,-0.001,-0.091,-49.338,0.003,49.339,0.091,358450.9,358.45,39418.47,13818.47,0.928,0.148,-0.058,-0.142,-10.090,-0.009,0.092,PID
33,1.6500,-0.097,1319.480,-0.001,-0.092,-49.364,0.003,49.364,0.092,360818.4,360.82,39412.55,13812.55,0.934,0.141,-0.052,-0.137,-9.594,0.040,0.097,PID
34,1.7000,-0.101,1317.011,-0.002,-0.093,-49.389,0.002,49.389,0.093,359348.8,359.35,39406.63,13806.62,0.930,0.134,-0.047,-0.132,-9.167,-0.005,0.101,PID
35,1.7500,-0.106,1314.541,-0.002,-0.093,-49.413,-0.005,49.413,0.094,363769.4,363.77,39400.69,13800.69,0.942,0.128,0.037,-0.128,8.737,0.048,0.106,PID
36,1.8000,-0.111,1312.069,-0.002,-0.094,-49.436,-0.005,49.436,0.094,362792.2,362.79,39394.74,13794.74,0.939,0.122,0.036,-0.123,8.315,0.052,0.111,PID
37,1.8500,-0.115,1309.597,-0.002,-0.095,-49.458,0.001,49.458,0.095,362925.8,362.93,39388.80,13788.80,0.940,0.115,-0.036,-0.118,-7.858,0.056,0.115,PID
