step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,7.031,1796.412,11.037,-7.411,-71.523,-1.968,71.932,7.668,765859.1,765.86,40232.22,14632.22,1.942,5.399,0.544,-0.309,2.883,-1.639,13.086,Fuzzy
2,0.1000,6.659,1792.848,10.935,-7.457,-71.053,-2.101,71.474,7.748,759187.3,759.19,40219.73,14619.73,1.926,5.353,1.071,-0.609,2.864,-1.628,12.803,Fuzzy
3,0.1500,6.285,1789.307,10.827,-7.503,-70.592,-2.232,71.025,7.828,752633.1,752.63,40207.34,14607.34,1.910,5.278,1.576,-0.895,2.816,-1.600,12.519,Fuzzy
4,0.2000,5.909,1785.788,10.712,-7.546,-70.138,-2.359,70.582,7.907,746192.4,746.19,40195.06,14595.06,1.894,5.176,2.054,-1.166,2.746,-1.557,12.234,Fuzzy
5,0.2500,5.531,1782.293,10.591,-7.588,-69.692,-2.483,70.148,7.984,739861.4,739.86,40182.88,14582.88,1.879,5.050,2.502,-1.419,2.657,-1.500,11.948,Fuzzy
6,0.3000,5.150,1778.819,10.464,-7.627,-69.252,-2.601,69.720,8.059,733636.8,733.64,40170.81,14570.81,1.863,4.899,2.918,-1.654,2.552,-1.431,11.663,Fuzzy
7,0.3500,4.768,1775.367,10.331,-7.663,-68.820,-2.715,69.299,8.130,727516.1,727.52,40158.84,14558.84,1.848,4.728,3.302,-1.867,2.433,-1.353,11.378,Fuzzy
8,0.4000,4.384,1771.937,10.192,-7.697,-68.395,-2.823,68.884,8.198,721496.4,721.50,40146.97,14546.97,1.834,4.537,3.651,-2.059,2.303,-1.265,11.095,Fuzzy
9,0.4500,3.999,1768.528,10.049,-7.727,-67.976,-2.926,68.476,8.262,715575.8,715.58,40135.20,14535.20,1.819,4.329,3.965,-2.228,2.165,-1.171,10.815,Fuzzy
10,0.5000,3.612,1765.139,9.900,-7.753,-67.563,-3.022,68.074,8.321,709752.2,709.75,40123.52,14523.52,1.805,4.107,4.244,-2.376,2.024,-1.076,10.538,Fuzzy
11,0.5500,3.223,1761.771,9.746,-7.776,-67.157,-3.112,67.678,8.376,704024.2,704.02,40111.93,14511.93,1.791,3.873,4.491,-2.502,1.889,-0.986,10.266,Fuzzy
12,0.6000,2.834,1758.423,9.589,-7.796,-66.758,-3.196,67.288,8.426,698390.8,698.39,40100.45,14500.44,1.777,3.629,4.706,-2.609,1.749,-0.893,9.999,Fuzzy
13,0.6500,2.444,1755.095,9.427,-7.812,-66.365,-3.274,66.903,8.470,692850.3,692.85,40089.04,14489.04,1.763,3.377,4.889,-2.696,1.606,-0.796,9.739,Fuzzy
14,0.7000,2.053,1751.787,9.261,-7.825,-65.978,-3.345,66.524,8.510,687401.8,687.40,40077.73,14477.73,1.750,3.122,5.041,-2.763,1.461,-0.698,9.486,Fuzzy
15,0.7500,1.661,1748.497,9.093,-7.824,-65.597,-3.409,66.150,8.535,682044.8,682.04,40066.52,14466.51,1.737,2.864,5.164,-2.704,1.316,1.478,9.243,Fuzzy
16,0.8000,1.271,1745.227,8.921,-7.801,-65.222,-3.467,65.779,8.537,676781.2,676.78,40055.38,14455.38,1.724,2.608,5.257,-2.405,1.170,1.388,9.011,Fuzzy
17,0.8500,0.881,1741.975,8.746,-7.777,-64.854,-3.519,65.413,8.536,671606.9,671.61,40044.33,14444.33,1.711,2.354,5.323,-2.129,1.025,1.298,8.790,Fuzzy
18,0.9000,0.493,1738.741,8.569,-7.753,-64.492,-3.564,65.054,8.533,666521.0,666.52,40033.37,14433.37,1.699,2.103,5.362,-1.876,0.882,1.207,8.583,Fuzzy
19,0.9500,0.106,1735.526,8.390,-7.729,-64.135,-3.603,64.700,8.528,661522.3,661.52,40022.48,14422.49,1.686,1.859,5.376,-1.644,0.740,1.117,8.390,Fuzzy
20,1.0000,-0.280,1732.328,8.209,-7.706,-63.785,-3.636,64.351,8.520,656609.9,656.61,40011.68,14411.68,1.674,1.623,5.366,-1.434,0.602,1.028,8.213,Fuzzy
21,1.0500,-0.664,1729.147,8.026,-7.682,-63.440,-3.663,64.008,8.511,651782.5,651.78,40000.96,14400.96,1.662,1.400,5.333,-1.244,0.467,0.943,8.054,Fuzzy
