time,posX,posY,posZ,velX,velY,velZ,thrust,mass,angleError,fuel
0,050,-0,76,2495,01,0,61,-15,24,-99,75,12,24,558335,8,39729,68,4,92,14129,7
0,100,-1,52,2490,03,1,22,-15,25,-99,50,12,17,559666,3,39720,52,5,08,14120,5
0,150,-2,29,2485,06,1,83,-15,25,-99,24,12,10,562364,9,39711,32,5,35,14111,3
0,200,-3,05,2480,10,2,43,-15,26,-98,98,12,04,566684,4,39702,06,5,75,14102,1
0,250,-3,81,2475,16,3,03,-15,26,-98,72,11,97,572934,6,39692,72,6,32,14092,7
0,300,-4,58,2470,23,3,63,-15,27,-98,44,11,91,581453,5,39683,26,7,09,14083,3
0,350,-5,34,2465,31,4,22,-15,27,-98,15,11,84,592591,0,39673,63,8,08,14073,6
0,400,-6,10,2460,41,4,82,-15,27,-97,85,11,78,606705,7,39663,79,9,34,14063,8
0,450,-6,87,2455,53,5,40,-15,27,-97,52,11,71,624165,1,39653,69,10,90,14053,7
0,500,-7,63,2450,66,5,99,-15,26,-97,18,11,65,645333,6,39643,27,12,83,14043,3
0,550,-8,39,2445,81,6,57,-15,25,-96,80,11,58,670527,1,39632,47,15,18,14032,5
0,600,-9,15,2440,98,7,14,-15,23,-96,38,11,51,699918,3,39621,22,18,05,14021,2
0,650,-9,92,2436,17,7,72,-15,20,-95,93,11,43,733365,3,39609,45,21,54,14009,5
0,700,-10,68,2431,39,8,29,-15,16,-95,44,11,35,770162,3,39597,10,25,79,13997,1
0,750,-11,43,2426,63,8,85,-15,10,-94,89,11,27,808764,1,39584,13,30,96,13984,1
0,800,-12,18,2421,90,9,41,-15,03,-94,30,11,21,845000,0,39570,52,37,25,13970,5
0,850,-12,94,2417,20,9,98,-15,04,-93,69,11,24,845000,0,39556,66,44,75,13956,7
0,900,-13,69,2412,53,10,54,-15,15,-93,09,11,38,845000,0,39542,81,53,46,13942,8
0,950,-14,45,2407,89,11,12,-15,38,-92,53,11,63,845000,0,39528,95,63,37,13929,0
