step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,8.128,1397.604,-5.911,3.625,-47.853,2.662,48.064,4.497,502320.5,502.32,39861.83,14261.83,1.286,4.409,-0.223,-0.261,-1.787,-2.097,10.050,Fuzzy
2,0.1000,8.308,1395.215,-5.776,3.563,-47.709,2.709,47.918,4.476,500943.5,500.94,39853.61,14253.61,1.282,4.383,-0.440,-0.517,-1.782,-2.092,10.119,Fuzzy
3,0.1500,8.485,1392.833,-5.640,3.501,-47.565,2.756,47.773,4.456,499581.5,499.58,39845.41,14245.41,1.279,4.340,-0.651,-0.764,-1.767,-2.074,10.188,Fuzzy
4,0.2000,8.658,1390.458,-5.501,3.440,-47.423,2.803,47.630,4.437,498234.0,498.23,39837.23,14237.23,1.276,4.281,-0.853,-1.002,-1.742,-2.046,10.258,Fuzzy
5,0.2500,8.829,1388.090,-5.359,3.381,-47.283,2.848,47.489,4.420,496900.2,496.90,39829.07,14229.07,1.273,4.207,-1.047,-1.230,-1.708,-2.008,10.328,Fuzzy
6,0.3000,8.996,1385.730,-5.216,3.322,-47.144,2.892,47.349,4.405,495580.0,495.58,39820.94,14220.94,1.270,4.119,-1.232,-1.447,-1.671,-1.965,10.399,Fuzzy
7,0.3500,9.161,1383.376,-5.070,3.265,-47.006,2.936,47.211,4.391,494272.8,494.27,39812.82,14212.83,1.267,4.017,-1.407,-1.654,-1.628,-1.916,10.470,Fuzzy
8,0.4000,9.323,1381.029,-4.922,3.209,-46.870,2.977,47.074,4.378,492978.2,492.98,39804.73,14204.73,1.263,3.902,-1.573,-1.849,-1.579,-1.861,10.542,Fuzzy
9,0.4500,9.482,1378.689,-4.772,3.156,-46.735,3.018,46.939,4.366,491696.1,491.70,39796.66,14196.66,1.260,3.774,-1.727,-2.031,-1.524,-1.799,10.615,Fuzzy
10,0.5000,9.638,1376.356,-4.621,3.104,-46.601,3.056,46.804,4.356,490426.0,490.43,39788.61,14188.61,1.257,3.635,-1.871,-2.201,-1.464,-1.731,10.689,Fuzzy
