step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.100,1796.414,-0.116,-1.962,-71.424,-2.288,71.487,3.014,845000.0,845.00,39902.76,14302.76,2.161,3.316,-0.659,0.639,-1.647,1.487,0.153,PID
2,0.1000,-0.196,1792.858,-0.229,-1.897,-70.837,-2.216,70.897,2.917,845000.0,845.00,39888.90,14288.90,2.161,3.259,-0.945,0.896,-1.273,1.142,0.302,PID
3,0.1500,-0.290,1789.330,-0.338,-1.838,-70.249,-2.151,70.306,2.829,845000.0,845.00,39875.04,14275.04,2.162,3.185,-1.156,1.083,-0.975,0.868,0.445,PID
4,0.2000,-0.380,1785.833,-0.444,-1.785,-69.660,-2.092,69.714,2.750,845000.0,845.00,39861.18,14261.18,2.163,3.101,-1.307,1.215,-0.740,0.653,0.585,PID
5,0.2500,-0.468,1782.365,-0.547,-1.737,-69.071,-2.038,69.123,2.677,845000.0,845.00,39847.33,14247.33,2.164,3.007,-1.411,1.305,-0.555,0.485,0.720,PID
6,0.3000,-0.554,1778.926,-0.648,-1.692,-68.481,-1.988,68.531,2.611,845000.0,845.00,39833.47,14233.47,2.164,2.909,-1.479,1.362,-0.405,0.349,0.853,PID
7,0.3500,-0.638,1775.516,-0.746,-1.651,-67.891,-1.942,67.939,2.549,845000.0,845.00,39819.61,14219.61,2.165,2.807,-1.517,1.393,-0.290,0.246,0.982,PID
8,0.4000,-0.719,1772.136,-0.842,-1.613,-67.301,-1.899,67.347,2.492,845000.0,845.00,39805.75,14205.75,2.166,2.703,-1.533,1.404,-0.196,0.161,1.108,PID
9,0.4500,-0.799,1768.786,-0.936,-1.577,-66.710,-1.859,66.755,2.438,845000.0,845.00,39791.90,14191.90,2.167,2.599,-1.532,1.399,-0.125,0.098,1.231,PID
10,0.5000,-0.877,1765.465,-1.028,-1.544,-66.120,-1.822,66.163,2.388,845000.0,845.00,39778.04,14178.04,2.167,2.496,-1.518,1.383,-0.069,0.049,1.351,PID
11,0.5500,-0.953,1762.174,-1.118,-1.513,-65.529,-1.787,65.571,2.342,845000.0,845.00,39764.18,14164.18,2.168,2.394,-1.494,1.358,-0.028,0.013,1.470,PID
12,0.6000,-1.028,1758.913,-1.207,-1.484,-64.939,-1.754,64.979,2.298,841982.6,841.98,39750.34,14150.33,2.161,2.294,-1.462,1.327,0.008,-0.018,1.586,PID
13,0.6500,-1.102,1755.680,-1.294,-1.457,-64.362,-1.724,64.401,2.257,827190.6,827.19,39736.66,14136.67,2.124,2.197,-1.425,1.291,0.033,-0.040,1.699,PID
14,0.7000,-1.174,1752.476,-1.379,-1.432,-63.803,-1.695,63.841,2.219,812814.2,812.81,39723.23,14123.23,2.088,2.102,-1.384,1.252,0.052,-0.055,1.811,PID
15,0.7500,-1.245,1749.300,-1.464,-1.408,-63.262,-1.669,63.299,2.184,798900.9,798.90,39710.04,14110.04,2.053,2.011,-1.342,1.212,0.065,-0.066,1.921,PID
16,0.8000,-1.315,1746.150,-1.546,-1.387,-62.738,-1.644,62.774,2.151,785413.1,785.41,39697.06,14097.06,2.019,1.922,-1.297,1.170,0.079,-0.079,2.030,PID
17,0.8500,-1.384,1743.026,-1.628,-1.366,-62.230,-1.622,62.266,2.121,772330.6,772.33,39684.30,14084.30,1.986,1.836,-1.252,1.128,0.087,-0.085,2.137,PID
18,0.9000,-1.452,1739.926,-1.709,-1.348,-61.739,-1.600,61.774,2.092,759358.5,759.36,39671.76,14071.76,1.953,1.754,-1.207,1.087,0.091,-0.087,2.242,PID
19,0.9500,-1.518,1736.851,-1.788,-1.330,-61.264,-1.580,61.299,2.066,745633.8,745.63,39659.43,14059.43,1.918,1.674,-1.162,1.045,0.098,-0.094,2.346,PID
20,1.0000,-1.585,1733.800,-1.867,-1.314,-60.807,-1.562,60.841,2.041,732413.6,732.41,39647.33,14047.33,1.885,1.598,-1.118,1.005,0.100,-0.094,2.448,PID
21,1.0500,-1.650,1730.771,-1.944,-1.299,-60.366,-1.545,60.399,2.018,719653.3,719.65,39635.44,14035.44,1.852,1.524,-1.075,0.965,0.102,-0.096,2.550,PID
22,1.1000,-1.714,1727.763,-2.021,-1.284,-59.940,-1.529,59.973,1.996,707361.9,707.36,39623.75,14023.75,1.821,1.453,-1.033,0.927,0.102,-0.096,2.650,PID
23,1.1500,-1.778,1724.776,-2.097,-1.271,-59.530,-1.513,59.563,1.976,695479.7,695.48,39612.27,14012.26,1.791,1.386,-0.992,0.889,0.100,-0.093,2.750,PID
24,1.2000,-1.842,1721.810,-2.172,-1.259,-59.134,-1.499,59.166,1.958,684051.4,684.05,39600.96,14000.96,1.762,1.320,-0.952,0.853,0.105,-0.098,2.848,PID
25,1.2500,-1.904,1718.863,-2.247,-1.247,-58.752,-1.486,58.784,1.940,673019.3,673.02,39589.85,13989.85,1.734,1.258,-0.914,0.818,0.103,-0.096,2.945,PID
26,1.3000,-1.966,1715.934,-2.321,-1.237,-58.384,-1.474,58.416,1.924,662361.1,662.36,39578.91,13978.91,1.707,1.198,-0.876,0.784,0.099,-0.092,3.042,PID
27,1.3500,-2.028,1713.024,-2.395,-1.227,-58.029,-1.463,58.061,1.909,652106.2,652.11,39568.15,13968.15,1.681,1.141,-0.840,0.751,0.105,-0.097,3.138,PID
28,1.4000,-2.089,1710.131,-2.467,-1.217,-57.687,-1.452,57.718,1.895,642199.6,642.20,39557.55,13957.55,1.656,1.086,-0.805,0.719,0.103,-0.095,3.233,PID
