step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.495,2495.010,0.049,-9.935,-99.579,0.896,100.078,9.976,688447.3,688.45,38958.61,13358.61,1.803,6.975,1.640,-1.642,3.409,-3.417,0.497,Fuzzy
2,0.1000,-0.994,2490.042,0.089,-10.014,-99.163,0.731,99.670,10.041,687808.6,687.81,38947.32,13347.33,1.802,6.808,3.845,-3.854,4.289,-4.304,0.998,Fuzzy
3,0.1500,-1.497,2485.094,0.122,-10.100,-98.751,0.560,99.267,10.116,687180.2,687.18,38936.05,13336.05,1.801,6.501,6.429,-6.448,4.877,-4.906,1.502,Fuzzy
4,0.2000,-2.004,2480.167,0.145,-10.200,-98.343,0.376,98.871,10.207,686564.1,686.56,38924.79,13324.79,1.800,6.039,9.694,-9.744,6.814,-6.897,2.009,Fuzzy
5,0.2500,-2.517,2475.260,0.159,-10.336,-97.949,0.158,98.493,10.337,685971.3,685.97,38913.54,13313.54,1.799,5.390,14.477,-14.631,10.628,-10.953,2.522,Fuzzy
6,0.3000,-3.031,2470.371,0.160,-10.215,-97.577,-0.120,98.110,10.216,685413.7,685.41,38902.30,13302.30,1.798,4.505,21.996,-10.505,16.683,7.574,3.036,Fuzzy
7,0.3500,-3.540,2465.501,0.145,-10.114,-97.236,-0.494,97.762,10.126,684901.3,684.90,38891.07,13291.07,1.797,3.219,33.694,-7.394,24.770,4.824,3.543,Fuzzy
8,0.4000,-4.043,2460.648,0.110,-10.039,-96.914,-0.910,97.437,10.080,684423.6,684.42,38879.85,13279.85,1.796,1.624,47.823,-5.459,26.591,3.143,4.045,Fuzzy
9,0.4500,-4.544,2455.811,0.062,-9.979,-96.583,-0.828,97.101,10.013,683936.6,683.94,38868.63,13268.63,1.796,2.115,44.832,-4.010,-26.634,2.829,4.544,Fuzzy
10,0.5000,-5.041,2450.990,0.031,-9.921,-96.261,-0.410,96.772,9.929,683464.8,683.46,38857.42,13257.42,1.795,3.722,30.636,-2.583,-24.740,2.704,5.041,Fuzzy
