step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.077,1597.257,-0.024,1.496,-54.734,-0.447,54.756,1.561,569406.4,569.41,38783.88,13183.88,1.498,4.228,-0.886,-1.231,-2.353,-4.225,0.081,PID
2,0.1000,0.150,1594.527,-0.045,1.399,-54.490,-0.395,54.509,1.454,561554.4,561.55,38774.62,13174.62,1.478,4.131,-1.259,-1.913,-1.993,-3.663,0.156,PID
3,0.1500,0.218,1591.808,-0.063,1.311,-54.254,-0.349,54.271,1.357,553853.0,553.85,38765.48,13165.48,1.458,3.999,-1.563,-2.484,-1.659,-3.135,0.227,PID
4,0.2000,0.281,1589.101,-0.080,1.233,-54.026,-0.309,54.041,1.271,546459.3,546.46,38756.46,13156.47,1.438,3.837,-1.805,-2.955,-1.350,-2.639,0.292,PID
5,0.2500,0.341,1586.406,-0.094,1.163,-53.807,-0.273,53.820,1.195,539337.9,539.34,38747.57,13147.57,1.420,3.653,-1.992,-3.333,-1.067,-2.176,0.354,PID
6,0.3000,0.398,1583.720,-0.107,1.101,-53.596,-0.243,53.608,1.128,532494.6,532.49,38738.79,13138.79,1.402,3.450,-2.129,-3.629,-0.808,-1.747,0.412,PID
7,0.3500,0.451,1581.046,-0.119,1.047,-53.392,-0.217,53.403,1.069,525935.5,525.94,38730.12,13130.12,1.385,3.233,-2.222,-3.850,-0.575,-1.352,0.467,PID
8,0.4000,0.502,1578.381,-0.129,1.001,-53.196,-0.195,53.206,1.019,519610.8,519.61,38721.56,13121.56,1.369,3.006,-2.277,-4.003,-0.363,-0.988,0.519,PID
9,0.4500,0.551,1575.726,-0.138,0.961,-53.008,-0.177,53.017,0.977,513553.9,513.55,38713.09,13113.10,1.353,2.774,-2.297,-4.097,-0.173,-0.656,0.568,PID
10,0.5000,0.599,1573.080,-0.147,0.928,-52.826,-0.162,52.835,0.942,507728.4,507.73,38704.73,13104.73,1.338,2.538,-2.289,-4.138,-0.004,-0.354,0.616,PID
11,0.5500,0.644,1570.443,-0.155,0.900,-52.652,-0.151,52.660,0.913,502139.7,502.14,38696.46,13096.46,1.324,2.302,-2.256,-4.132,0.143,-0.083,0.663,PID
12,0.6000,0.689,1567.815,-0.162,0.879,-52.484,-0.143,52.492,0.890,496765.3,496.77,38688.27,13088.27,1.310,2.069,-2.201,-4.086,0.273,0.160,0.708,PID
