step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.377,2495.005,0.195,-7.564,-99.780,3.905,100.142,8.512,530639.0,530.64,39626.33,14026.33,1.367,4.153,-1.774,-1.495,-4.180,-3.531,0.425,Neural
2,0.1000,-0.756,2490.022,0.390,-7.593,-99.559,3.905,99.924,8.538,532162.9,532.16,39617.62,14017.62,1.371,4.313,-3.583,-3.028,-4.301,-3.658,0.851,Neural
3,0.1500,-1.137,2485.050,0.586,-7.623,-99.335,3.905,99.703,8.565,534949.7,534.95,39608.88,14008.87,1.378,4.583,-5.468,-4.640,-4.511,-3.880,1.279,Neural
4,0.2000,-1.519,2480.089,0.781,-7.654,-99.106,3.905,99.478,8.592,539112.4,539.11,39600.07,14000.07,1.389,4.974,-7.476,-6.380,-4.820,-4.205,1.708,Neural
5,0.2500,-1.902,2475.139,0.976,-7.686,-98.872,3.904,99.247,8.620,544804.0,544.80,39591.18,13991.18,1.404,5.500,-9.658,-8.300,-5.237,-4.644,2.138,Neural
6,0.3000,-2.287,2470.201,1.171,-7.719,-98.629,3.904,99.007,8.650,552215.4,552.22,39582.18,13982.18,1.424,6.179,-12.074,-10.462,-5.778,-5.214,2.570,Neural
7,0.3500,-2.674,2465.276,1.367,-7.754,-98.375,3.904,98.758,8.681,561574.3,561.57,39573.05,13973.05,1.448,7.032,-14.796,-12.943,-6.460,-5.935,3.003,Neural
8,0.4000,-3.063,2460.364,1.562,-7.792,-98.109,3.904,98.495,8.715,573147.5,573.15,39563.74,13963.74,1.478,8.086,-17.909,-15.831,-7.304,-6.830,3.438,Neural
9,0.4500,-3.453,2455.465,1.757,-7.833,-97.826,3.904,98.216,8.752,587240.0,587.24,39554.22,13954.22,1.515,9.373,-21.519,-19.239,-8.337,-7.931,3.875,Neural
10,0.5000,-3.846,2450.581,1.952,-7.879,-97.523,3.905,97.919,8.794,604184.1,604.18,39544.45,13944.45,1.559,10.935,-25.753,-23.305,-9.593,-9.278,4.313,Neural
11,0.5500,-4.241,2445.713,2.148,-7.930,-97.198,3.908,97.599,8.841,624316.1,624.32,39534.37,13934.37,1.612,12.824,-30.770,-28.204,-11.112,-10.926,4.754,Neural
12,0.6000,-4.639,2440.862,2.343,-7.989,-96.845,3.911,97.252,8.895,647919.3,647.92,39523.93,13923.92,1.673,15.103,-36.765,-34.157,-12.948,-12.945,5.197,Neural
13,0.6500,-5.040,2436.029,2.539,-8.056,-96.460,3.916,96.875,8.957,675126.9,675.13,39513.06,13913.06,1.744,17.854,-43.974,-41.446,-15.169,-15.435,5.644,Neural
14,0.7000,-5.445,2431.217,2.735,-8.135,-96.039,3.923,96.463,9.031,705762.3,705.76,39501.72,13901.72,1.823,21.178,-52.680,-50.424,-17.859,-18.530,6.093,Neural
15,0.7500,-5.854,2426.426,2.931,-8.228,-95.579,3.930,96.013,9.118,739135.3,739.14,39489.86,13889.86,1.910,25.201,-63.192,-61.528,-21.124,-22.419,6.547,Neural
16,0.8000,-6.268,2421.659,3.128,-8.340,-95.078,3.938,95.524,9.223,773852.8,773.85,39477.43,13877.43,2.000,30.078,-75.819,-75.278,-25.099,-27.367,7.005,Neural
17,0.8500,-6.688,2416.918,3.325,-8.467,-94.534,3.936,94.994,9.337,807774.1,807.77,39464.43,13864.43,2.089,35.987,-90.622,-91.973,-28.000,-31.056,7.469,Neural
18,0.9000,-7.114,2412.206,3.520,-8.531,-93.947,3.862,94.412,9.364,838072.6,838.07,39450.91,13850.91,2.168,43.056,-106.313,-109.765,-28.000,-31.056,7.937,Neural
19,0.9500,-7.540,2407.524,3.709,-8.494,-93.353,3.689,93.811,9.261,837663.6,837.66,39437.17,13837.17,2.168,51.322,-122.231,-127.815,-28.000,-31.056,8.403,Neural
20,1.0000,-7.961,2402.871,3.887,-8.341,-92.795,3.407,93.231,9.010,836809.3,836.81,39423.44,13823.44,2.166,60.787,-138.105,-145.815,-28.000,-31.056,8.859,Neural
21,1.0500,-8.372,2398.243,4.048,-8.060,-92.306,3.010,92.706,8.604,836046.7,836.05,39409.73,13809.73,2.165,71.448,-153.937,-163.767,-28.000,-31.056,9.299,Neural
22,1.1000,-8.765,2393.638,4.186,-7.647,-91.929,2.499,92.280,8.045,835432.7,835.43,39396.03,13796.03,2.164,83.300,-169.729,-181.675,-28.000,-31.056,9.713,Neural
23,1.1500,-9.134,2389.048,4.296,-7.106,-91.712,1.885,92.006,7.351,835034.7,835.03,39382.34,13782.34,2.164,96.338,-185.485,-199.541,-28.000,-31.056,10.094,Neural
