step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.431,2495.005,0.110,8.626,-99.797,2.189,100.193,8.899,516798.3,516.80,39597.02,13997.02,1.332,2.909,1.310,1.024,3.157,2.472,0.445,Neural
2,0.1000,0.863,2490.020,0.219,8.619,-99.593,2.154,99.989,8.884,517519.0,517.52,39588.54,13988.54,1.334,2.995,2.637,2.066,3.222,2.540,0.890,Neural
3,0.1500,1.293,2485.046,0.326,8.611,-99.388,2.120,99.783,8.868,518963.8,518.96,39580.04,13980.04,1.338,3.146,4.003,3.149,3.339,2.663,1.334,Neural
4,0.2000,1.724,2480.082,0.431,8.604,-99.181,2.086,99.575,8.853,521255.1,521.26,39571.52,13971.52,1.344,3.371,5.434,4.300,3.517,2.849,1.777,Neural
5,0.2500,2.154,2475.128,0.534,8.597,-98.970,2.052,99.364,8.838,524544.7,524.54,39562.94,13962.94,1.353,3.685,6.962,5.550,3.765,3.109,2.219,Neural
6,0.3000,2.583,2470.185,0.636,8.590,-98.754,2.019,99.147,8.824,529003.5,529.00,39554.30,13954.30,1.365,4.103,8.622,6.936,4.098,3.457,2.661,Neural
7,0.3500,3.013,2465.252,0.736,8.583,-98.531,1.986,98.924,8.810,534816.5,534.82,39545.58,13945.58,1.380,4.641,10.459,8.506,4.527,3.906,3.101,Neural
8,0.4000,3.442,2460.332,0.835,8.578,-98.300,1.954,98.693,8.798,542180.9,542.18,39536.75,13936.75,1.399,5.317,12.528,10.314,5.068,4.474,3.542,Neural
9,0.4500,3.871,2455.423,0.932,8.574,-98.058,1.921,98.451,8.786,551317.6,551.32,39527.78,13927.78,1.423,6.151,14.890,12.427,5.736,5.176,3.981,Neural
10,0.5000,4.299,2450.527,1.027,8.572,-97.804,1.887,98.197,8.777,562477.5,562.48,39518.64,13918.64,1.453,7.167,17.624,14.924,6.552,6.037,4.420,Neural
11,0.5500,4.728,2445.644,1.120,8.572,-97.534,1.853,97.927,8.770,575948.6,575.95,39509.30,13909.30,1.488,8.395,20.823,17.906,7.539,7.083,4.859,Neural
12,0.6000,5.157,2440.774,1.212,8.576,-97.245,1.817,97.639,8.766,592053.1,592.05,39499.72,13899.72,1.530,9.873,24.602,21.494,8.727,8.351,5.297,Neural
13,0.6500,5.585,2435.920,1.302,8.584,-96.934,1.780,97.329,8.766,611132.4,611.13,39489.84,13889.85,1.579,11.645,29.103,25.845,10.155,9.887,5.735,Neural
14,0.7000,6.015,2431.081,1.390,8.597,-96.596,1.740,96.994,8.771,633509.1,633.51,39479.63,13879.63,1.638,13.772,34.501,31.156,11.869,11.755,6.173,Neural
15,0.7500,6.445,2426.261,1.476,8.617,-96.228,1.698,96.628,8.783,659407.8,659.41,39469.02,13869.01,1.705,16.326,41.013,37.676,13.930,14.039,6.612,Neural
16,0.8000,6.877,2421.459,1.560,8.646,-95.826,1.652,96.229,8.802,688827.4,688.83,39457.95,13857.94,1.781,19.399,48.900,45.724,16.415,16.856,7.051,Neural
17,0.8500,7.310,2416.679,1.641,8.687,-95.384,1.603,95.792,8.833,721353.1,721.35,39446.36,13846.36,1.866,23.106,58.461,55.697,19.421,20.369,7.492,Neural
18,0.9000,7.746,2411.922,1.720,8.743,-94.901,1.551,95.315,8.879,755944.5,755.94,39434.23,13834.23,1.956,27.590,70.014,68.077,23.069,24.806,7.934,Neural
19,0.9500,8.185,2407.189,1.796,8.819,-94.374,1.498,94.797,8.945,790803.9,790.80,39421.52,13821.52,2.047,33.021,83.832,83.425,27.506,30.479,8.379,Neural
20,1.0000,8.627,2402.485,1.870,8.873,-93.803,1.483,94.233,8.996,823393.0,823.39,39408.25,13808.25,2.132,39.570,99.248,100.908,28.000,31.056,8.828,Neural
21,1.0500,9.070,2397.810,1.946,8.837,-93.200,1.559,93.631,8.974,837098.1,837.10,39394.57,13794.57,2.168,47.305,115.133,118.922,28.000,31.056,9.277,Neural
22,1.1000,9.509,2393.165,2.028,8.693,-92.618,1.741,93.042,8.866,836208.7,836.21,39380.85,13780.85,2.167,56.241,131.028,136.947,28.000,31.056,9.723,Neural
23,1.1500,9.938,2388.547,2.122,8.430,-92.090,2.040,92.497,8.673,835389.2,835.39,39367.15,13767.15,2.166,66.376,146.879,154.923,28.000,31.056,10.162,Neural
24,1.2000,10.350,2383.953,2.234,8.041,-91.652,2.460,92.037,8.409,834693.4,834.69,39353.46,13753.46,2.164,77.706,162.689,172.853,28.000,31.056,10.588,Neural
25,1.2500,10.740,2379.379,2.370,7.528,-91.352,2.998,91.711,8.103,834187.4,834.19,39339.78,13739.78,2.164,90.229,178.461,190.739,28.000,31.056,10.998,Neural
26,1.3000,11.101,2374.814,2.536,6.905,-91.240,3.638,91.573,7.805,833945.9,833.95,39326.11,13726.11,2.164,103.940,194.200,208.587,28.000,31.056,11.387,Neural
27,1.3500,11.429,2370.250,2.735,6.198,-91.364,4.353,91.677,7.574,834044.8,834.04,39312.44,13712.44,2.165,118.837,209.910,226.403,28.000,31.056,11.752,Neural
28,1.4000,11.720,2365.673,2.971,5.451,-91.768,5.099,92.071,7.464,834547.4,834.55,39298.76,13698.76,2.167,134.916,225.600,244.196,28.000,31.056,12.091,Neural
29,1.4500,11.974,2361.068,3.245,4.719,-92.475,5.819,92.778,7.492,835488.3,835.49,39285.07,13685.07,2.170,152.166,241.279,261.976,28.000,31.056,12.406,Neural
30,1.5000,12.193,2356.420,3.552,4.071,-93.485,6.446,93.795,7.624,836858.0,836.86,39271.36,13671.36,2.175,170.500,256.953,279.751,28.000,31.056,12.700,Neural
31,1.5500,12.392,2351.715,3.883,4.130,-94.714,6.534,95.029,7.730,838560.3,838.56,39257.63,13657.63,2.180,169.832,253.172,282.832,-28.000,-31.056,12.986,Neural
32,1.6000,12.613,2346.953,4.194,4.739,-95.743,5.878,96.040,7.550,840018.1,840.02,39243.87,13643.87,2.184,151.665,236.418,263.865,-28.000,-31.056,13.292,Neural
33,1.6500,12.868,2342.146,4.469,5.448,-96.473,5.130,96.763,7.483,841044.4,841.04,39230.09,13630.09,2.188,134.673,219.669,244.903,-28.000,-31.056,13.622,Neural
34,1.7000,13.159,2337.311,4.706,6.191,-96.899,4.360,97.194,7.572,841631.0,841.63,39216.29,13616.29,2.190,118.931,202.933,225.956,-28.000,-31.056,13.975,Neural
35,1.7500,13.486,2332.461,4.906,6.908,-97.045,3.626,97.358,7.802,841810.9,841.81,39202.49,13602.49,2.191,104.448,186.218,207.033,-28.000,-31.056,14.351,Neural
36,1.8000,13.848,2327.611,5.070,7.559,-96.953,2.970,97.293,8.121,841643.1,841.64,39188.70,13588.70,2.192,91.224,169.531,188.142,-28.000,-31.056,14.747,Neural
37,1.8500,14.241,2322.770,5.204,8.114,-96.671,2.418,97.041,8.466,841200.4,841.20,39174.90,13574.90,2.191,79.259,152.879,169.290,-28.000,-31.056,15.162,Neural
38,1.9000,14.658,2317.946,5.314,8.559,-96.250,1.983,96.650,8.786,840556.2,840.56,39161.12,13561.12,2.190,68.549,136.266,150.483,-28.000,-31.056,15.591,Neural
39,1.9500,15.095,2313.146,5.405,8.892,-95.732,1.668,96.159,9.047,839776.5,839.78,39147.34,13547.34,2.189,59.093,119.695,131.723,-28.000,-31.056,16.033,Neural
40,2.0000,15.545,2308.374,5.483,9.117,-95.156,1.464,95.603,9.234,838915.1,838.92,39133.58,13533.58,2.188,50.886,103.168,113.013,-28.000,-31.056,16.484,Neural
41,2.0500,16.005,2303.631,5.553,9.246,-94.549,1.362,95.010,9.345,838012.9,838.01,39119.84,13519.84,2.186,43.927,86.686,94.354,-28.000,-31.056,16.941,Neural
42,2.1000,16.468,2298.919,5.620,9.291,-93.939,1.345,94.407,9.388,823056.1,823.06,39106.19,13506.19,2.148,38.210,70.353,75.863,-28.000,-31.056,17.401,Neural
43,2.1500,16.933,2294.237,5.688,9.271,-93.356,1.396,93.826,9.375,800420.8,800.42,39092.91,13492.90,2.089,33.709,54.468,57.880,-28.000,-31.056,17.863,Neural
44,2.2000,17.395,2289.583,5.760,9.217,-92.805,1.483,93.273,9.336,779846.1,779.85,39079.97,13479.97,2.036,30.382,39.363,40.861,-25.997,-28.555,18.324,Neural
45,2.2500,17.855,2284.956,5.837,9.172,-92.276,1.571,92.745,9.306,763572.3,763.57,39067.34,13467.34,1.994,28.132,25.517,25.574,-24.036,-26.057,18.784,Neural
46,2.3000,18.312,2280.355,5.917,9.135,-91.765,1.657,92.233,9.284,752997.8,753.00,39054.93,13454.93,1.967,26.869,12.544,11.439,-22.906,-24.645,19.245,Neural
47,2.3500,18.768,2275.779,6.002,9.100,-91.263,1.743,91.732,9.266,748879.9,748.88,39042.63,13442.63,1.957,26.540,0.011,-2.136,-22.558,-24.213,19.705,Neural
48,2.4000,19.222,2271.229,6.092,9.066,-90.761,1.831,91.231,9.249,751450.3,751.45,39030.34,13430.34,1.965,27.130,-12.524,-15.720,-22.972,-24.725,20.164,Neural
