step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.000,1397.603,0.000,-0.007,-47.893,0.000,47.893,0.007,463335.7,463.34,39592.39,13992.39,1.194,0.399,0.000,-0.028,-0.112,-0.238,0.000,Fuzzy
2,0.1000,-0.001,1395.211,0.000,-0.013,-47.788,0.000,47.788,0.013,462045.7,462.05,39584.81,13984.81,1.191,0.397,0.000,-0.054,0.112,-0.237,0.001,Fuzzy
3,0.1500,-0.001,1392.824,0.000,-0.019,-47.685,0.000,47.685,0.019,460775.3,460.78,39577.25,13977.25,1.188,0.394,0.000,-0.080,-0.111,-0.235,0.001,Fuzzy
4,0.2000,-0.003,1390.442,0.000,-0.026,-47.583,0.000,47.583,0.026,459524.1,459.52,39569.70,13969.70,1.185,0.389,0.000,-0.105,0.109,-0.232,0.003,Fuzzy
5,0.2500,-0.004,1388.065,0.000,-0.032,-47.483,0.000,47.483,0.032,458291.4,458.29,39562.18,13962.18,1.182,0.383,0.000,-0.130,-0.108,-0.229,0.004,Fuzzy
6,0.3000,-0.006,1385.694,0.000,-0.038,-47.384,0.000,47.384,0.038,457077.2,457.08,39554.68,13954.68,1.179,0.376,0.000,-0.153,0.106,-0.224,0.006,Fuzzy
7,0.3500,-0.008,1383.327,0.000,-0.044,-47.286,0.000,47.286,0.044,455881.0,455.88,39547.20,13947.20,1.176,0.367,0.000,-0.175,-0.104,-0.220,0.008,Fuzzy
8,0.4000,-0.010,1380.965,0.000,-0.050,-47.190,0.000,47.190,0.050,454702.8,454.70,39539.73,13939.73,1.173,0.358,0.000,-0.195,0.101,-0.214,0.010,Fuzzy
9,0.4500,-0.013,1378.608,0.000,-0.056,-47.096,0.000,47.096,0.056,453542.3,453.54,39532.29,13932.29,1.170,0.348,0.000,-0.215,-0.098,-0.208,0.013,Fuzzy
10,0.5000,-0.016,1376.256,0.000,-0.061,-47.002,0.000,47.002,0.061,452399.1,452.40,39524.86,13924.86,1.168,0.337,0.000,-0.233,0.095,-0.201,0.016,Fuzzy
