step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.271,1796.414,-0.195,5.329,-71.419,-3.858,71.721,6.579,845000.0,845.00,39198.77,13598.77,2.199,6.028,-0.759,-1.143,-2.036,-3.817,0.334,PID
2,0.1000,0.533,1792.858,-0.386,5.163,-70.824,-3.778,71.112,6.398,845000.0,845.00,39184.91,13584.91,2.200,5.938,-1.113,-1.828,-1.523,-2.971,0.658,PID
3,0.1500,0.788,1789.332,-0.573,5.013,-70.225,-3.708,70.501,6.235,845000.0,845.00,39171.05,13571.06,2.201,5.816,-1.363,-2.339,-1.122,-2.296,0.974,PID
4,0.2000,1.035,1785.836,-0.757,4.876,-69.624,-3.645,69.890,6.088,845000.0,845.00,39157.20,13557.20,2.202,5.669,-1.534,-2.711,-0.814,-1.760,1.282,PID
5,0.2500,1.275,1782.370,-0.938,4.750,-69.022,-3.589,69.278,5.954,845000.0,845.00,39143.34,13543.34,2.203,5.506,-1.644,-2.974,-0.576,-1.334,1.583,PID
6,0.3000,1.510,1778.933,-1.116,4.635,-68.418,-3.539,68.666,5.831,845000.0,845.00,39129.48,13529.48,2.203,5.331,-1.708,-3.151,-0.393,-0.995,1.878,PID
7,0.3500,1.739,1775.528,-1.292,4.528,-67.813,-3.492,68.054,5.718,845000.0,845.00,39115.63,13515.63,2.204,5.149,-1.736,-3.259,-0.253,-0.727,2.166,PID
8,0.4000,1.963,1772.152,-1.465,4.428,-67.207,-3.450,67.441,5.614,845000.0,845.00,39101.77,13501.77,2.205,4.964,-1.738,-3.315,-0.145,-0.513,2.449,PID
9,0.4500,2.182,1768.807,-1.637,4.335,-66.601,-3.411,66.829,5.516,845000.0,845.00,39087.91,13487.91,2.206,4.777,-1.720,-3.330,-0.067,-0.348,2.728,PID
10,0.5000,2.396,1765.492,-1.807,4.248,-65.994,-3.375,66.216,5.426,845000.0,845.00,39074.05,13474.05,2.206,4.590,-1.688,-3.313,-0.007,-0.216,3.001,PID
11,0.5500,2.607,1762.208,-1.974,4.166,-65.386,-3.342,65.604,5.341,843790.5,843.79,39060.20,13460.20,2.204,4.406,-1.646,-3.272,0.036,-0.114,3.270,PID
12,0.6000,2.813,1758.953,-2.141,4.090,-64.790,-3.311,65.004,5.262,828386.1,828.39,39046.51,13446.51,2.165,4.225,-1.597,-3.213,0.069,-0.033,3.535,PID
13,0.6500,3.016,1755.728,-2.306,4.019,-64.214,-3.283,64.423,5.189,813575.6,813.58,39033.06,13433.06,2.127,4.049,-1.544,-3.140,0.091,0.027,3.796,PID
14,0.7000,3.215,1752.532,-2.469,3.953,-63.655,-3.257,63.861,5.122,799218.1,799.22,39019.85,13419.85,2.090,3.877,-1.489,-3.057,0.107,0.075,4.054,PID
15,0.7500,3.411,1749.363,-2.631,3.892,-63.114,-3.232,63.317,5.060,785327.3,785.33,39006.88,13406.88,2.054,3.710,-1.432,-2.969,0.119,0.113,4.308,PID
16,0.8000,3.604,1746.220,-2.792,3.835,-62.591,-3.210,62.790,5.002,771866.3,771.87,38994.13,13394.12,2.020,3.548,-1.375,-2.877,0.126,0.140,4.559,PID
17,0.8500,3.795,1743.103,-2.952,3.782,-62.084,-3.189,62.281,4.948,758832.4,758.83,38981.59,13381.59,1.986,3.392,-1.319,-2.782,0.131,0.162,4.808,PID
18,0.9000,3.983,1740.011,-3.111,3.733,-61.593,-3.170,61.787,4.897,746164.7,746.16,38969.26,13369.26,1.954,3.242,-1.264,-2.686,0.134,0.178,5.054,PID
19,0.9500,4.168,1736.944,-3.269,3.687,-61.119,-3.153,61.311,4.851,732480.8,732.48,38957.15,13357.15,1.918,3.096,-1.210,-2.591,0.137,0.192,5.297,PID
20,1.0000,4.351,1733.899,-3.427,3.643,-60.662,-3.136,60.852,4.807,719340.5,719.34,38945.26,13345.26,1.884,2.957,-1.158,-2.496,0.136,0.199,5.539,PID
21,1.0500,4.533,1730.877,-3.583,3.603,-60.222,-3.121,60.410,4.767,706647.9,706.65,38933.59,13333.58,1.852,2.822,-1.107,-2.403,0.133,0.204,5.778,PID
22,1.1000,4.712,1727.877,-3.739,3.566,-59.797,-3.107,59.984,4.729,694445.9,694.45,38922.11,13322.11,1.820,2.693,-1.058,-2.312,0.131,0.207,6.015,PID
23,1.1500,4.889,1724.897,-3.894,3.530,-59.388,-3.094,59.573,4.694,682657.5,682.66,38910.83,13310.83,1.790,2.569,-1.011,-2.223,0.131,0.212,6.250,PID
24,1.2000,5.065,1721.938,-4.048,3.498,-58.993,-3.082,59.177,4.661,671310.1,671.31,38899.74,13299.74,1.761,2.450,-0.966,-2.136,0.128,0.212,6.484,PID
25,1.2500,5.239,1718.998,-4.202,3.467,-58.612,-3.070,58.795,4.631,660362.8,660.36,38888.84,13288.84,1.732,2.335,-0.923,-2.052,0.127,0.214,6.716,PID
