step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.336,2495.010,-0.225,6.732,-99.610,-4.529,99.940,8.113,668976.6,668.98,39687.61,14087.61,1.720,4.968,0.267,0.329,0.579,0.712,0.404,Hybrid
2,0.1000,0.673,2490.039,-0.453,6.771,-99.221,-4.604,99.558,8.189,668270.2,668.27,39676.65,14076.65,1.719,4.936,0.642,0.788,0.801,0.977,0.811,Hybrid
3,0.1500,1.013,2485.088,-0.685,6.815,-98.833,-4.683,99.178,8.269,667501.8,667.50,39665.70,14065.70,1.717,4.872,1.146,1.399,1.056,1.273,1.223,Hybrid
4,0.2000,1.355,2480.156,-0.921,6.862,-98.447,-4.764,98.801,8.353,666650.7,666.65,39654.77,14054.77,1.716,4.769,1.791,2.170,1.326,1.575,1.638,Hybrid
5,0.2500,1.699,2475.243,-1.162,6.911,-98.063,-4.848,98.425,8.442,665696.5,665.70,39643.84,14043.84,1.714,4.618,2.577,3.095,1.587,1.855,2.058,Hybrid
6,0.3000,2.046,2470.349,-1.406,6.962,-97.680,-4.933,98.052,8.532,664621.4,664.62,39632.94,14032.94,1.711,4.411,3.493,4.157,1.819,2.095,2.482,Hybrid
7,0.3500,2.395,2465.475,-1.655,7.012,-97.299,-5.019,97.680,8.623,663413.9,663.41,39622.05,14022.06,1.709,4.143,4.518,5.328,2.015,2.290,2.911,Hybrid
8,0.4000,2.747,2460.619,-1.908,7.063,-96.919,-5.104,97.310,8.714,662071.4,662.07,39611.19,14011.19,1.706,3.815,5.654,6.628,2.243,2.686,3.345,Hybrid
9,0.4500,3.102,2455.783,-2.165,7.118,-96.541,-5.190,96.942,8.809,660602.5,660.60,39600.35,14000.35,1.702,3.429,6.950,8.292,2.734,3.573,3.783,Hybrid
10,0.5000,3.459,2450.965,-2.427,7.184,-96.167,-5.281,96.580,8.916,659031.8,659.03,39589.54,13989.54,1.699,2.995,8.635,10.540,3.633,4.921,4.226,Hybrid
11,0.5500,3.818,2446.166,-2.694,7.140,-95.797,-5.382,96.213,8.941,657399.0,657.40,39578.75,13978.75,1.695,2.540,10.910,9.035,5.001,-4.203,4.672,Hybrid
12,0.6000,4.173,2441.385,-2.966,7.079,-95.430,-5.502,95.850,8.966,655698.4,655.70,39567.98,13967.98,1.691,2.050,14.149,7.171,7.348,-3.008,5.120,Hybrid
