step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.326,2495.010,-0.217,6.401,-99.603,-4.287,99.901,7.704,688964.9,688.96,38986.11,13386.11,1.803,10.341,-3.114,-3.131,-6.393,-6.440,0.392,Fuzzy
2,0.1000,0.640,2490.040,-0.428,6.138,-99.216,-4.169,99.493,7.420,688367.1,688.37,38974.82,13374.82,1.802,10.063,-7.063,-7.119,-7.707,-7.810,0.770,Fuzzy
3,0.1500,0.940,2485.088,-0.633,5.844,-98.844,-4.055,99.100,7.114,687794.8,687.79,38963.54,13363.54,1.801,9.559,-11.062,-12.492,11.384,-11.761,1.133,Fuzzy
4,0.2000,1.223,2480.155,-0.840,5.482,-98.499,-4.186,98.740,6.898,687264.7,687.26,38952.27,13352.27,1.801,8.731,-6.378,-20.858,6.789,-18.195,1.484,Fuzzy
5,0.2500,1.486,2475.237,-1.051,5.030,-98.196,-4.273,98.418,6.600,686795.4,686.80,38941.01,13341.01,1.800,7.386,-3.465,-33.273,4.768,-26.116,1.820,Fuzzy
6,0.3000,1.725,2470.334,-1.266,4.541,-97.914,-4.333,98.115,6.277,686365.9,686.37,38929.75,13329.75,1.799,5.351,-1.604,-47.949,2.808,-27.438,2.140,Fuzzy
7,0.3500,1.941,2465.446,-1.484,4.084,-97.610,-4.370,97.793,5.982,685910.7,685.91,38918.50,13318.50,1.799,2.634,-0.656,-62.533,1.341,-26.828,2.443,Fuzzy
8,0.4000,2.136,2460.574,-1.703,3.834,-97.280,-4.393,97.454,5.831,685419.9,685.42,38907.27,13307.26,1.798,1.322,-0.239,-71.074,0.599,26.411,2.732,Fuzzy
9,0.4500,2.338,2455.718,-1.923,4.263,-96.961,-4.414,97.155,6.136,684941.9,684.94,38896.03,13296.03,1.797,4.231,0.183,-56.405,1.075,26.974,3.027,Fuzzy
10,0.5000,2.563,2450.877,-2.145,4.737,-96.671,-4.449,96.889,6.499,684505.4,684.51,38884.81,13284.81,1.796,6.604,1.166,-41.475,2.824,27.700,3.342,Fuzzy
11,0.5500,2.812,2446.051,-2.369,5.227,-96.394,-4.510,96.641,6.904,684093.6,684.09,38873.59,13273.59,1.796,8.251,3.144,-26.976,4.825,24.729,3.677,Fuzzy
12,0.6000,3.084,2441.239,-2.596,5.642,-96.076,-4.600,96.351,7.280,683633.9,683.63,38862.38,13262.38,1.795,9.263,6.206,-16.129,6.527,16.054,4.031,Fuzzy
13,0.6500,3.375,2436.444,-2.829,5.968,-95.721,-4.726,96.023,7.613,683123.5,683.12,38851.18,13251.18,1.794,9.851,10.751,-9.195,10.180,9.956,4.404,Fuzzy
14,0.7000,3.680,2431.667,-3.063,6.236,-95.348,-4.608,95.663,7.754,682592.2,682.59,38839.98,13239.98,1.793,10.187,6.580,-4.686,-8.029,7.161,4.788,Fuzzy
15,0.7500,3.998,2426.909,-3.291,6.483,-94.965,-4.491,95.292,7.887,682049.1,682.05,38828.80,13228.80,1.793,10.328,2.632,-1.102,-6.473,5.664,5.178,Fuzzy
16,0.8000,4.328,2422.171,-3.513,6.714,-94.575,-4.397,94.915,8.025,681500.0,681.50,38817.62,13217.62,1.792,10.308,-0.400,1.754,-4.622,5.656,5.574,Fuzzy
17,0.8500,4.670,2417.452,-3.730,6.963,-94.192,-4.299,94.547,8.183,680962.0,680.96,38806.45,13206.45,1.791,10.118,-3.574,5.390,-6.428,7.096,5.977,Fuzzy
18,0.9000,5.024,2412.751,-3.942,7.231,-93.817,-4.184,94.188,8.354,680438.7,680.44,38795.29,13195.29,1.790,9.720,-7.460,9.920,-7.712,9.566,6.386,Fuzzy
19,0.9500,5.393,2408.069,-4.149,7.551,-93.467,-4.131,93.862,8.607,679537.5,679.54,38784.14,13184.14,1.788,9.051,-9.260,16.730,9.267,15.170,6.805,Fuzzy
20,1.0000,5.781,2403.404,-4.358,7.953,-93.151,-4.236,93.586,9.010,677779.4,677.78,38773.02,13173.02,1.784,7.965,-5.484,27.087,5.728,22.737,7.239,Fuzzy
21,1.0500,6.190,2398.753,-4.572,8.428,-92.877,-4.307,93.358,9.465,676253.8,676.25,38761.92,13161.92,1.780,6.263,-3.076,41.042,3.956,27.593,7.695,Fuzzy
22,1.1000,6.623,2394.116,-4.788,8.894,-92.596,-4.354,93.124,9.902,674722.1,674.72,38750.85,13150.85,1.777,3.865,-1.625,55.604,2.109,27.008,8.173,Fuzzy
23,1.1500,7.079,2389.494,-5.007,9.314,-92.291,-4.385,92.863,10.295,673057.4,673.06,38739.80,13139.80,1.773,1.123,-0.850,69.825,1.069,26.487,8.671,Fuzzy
24,1.2000,7.542,2384.888,-5.227,9.065,-91.976,-4.411,92.527,10.082,671324.4,671.32,38728.78,13128.78,1.769,2.950,-0.367,61.135,1.089,-26.780,9.176,Fuzzy
25,1.2500,7.984,2380.296,-5.448,8.616,-91.689,-4.441,92.200,9.693,669731.6,669.73,38717.79,13117.79,1.765,5.527,0.238,46.590,1.634,-27.330,9.666,Fuzzy
26,1.3000,8.403,2375.718,-5.671,8.137,-91.424,-4.489,91.895,9.293,668267.3,668.27,38706.82,13106.83,1.762,7.424,1.543,32.050,3.527,-26.258,10.137,Fuzzy
27,1.3500,8.798,2371.154,-5.897,7.696,-91.140,-4.565,91.578,8.948,666731.8,666.73,38695.88,13095.88,1.758,8.649,3.866,19.821,5.389,-18.788,10.592,Fuzzy
28,1.4000,9.174,2366.605,-6.128,7.348,-90.814,-4.665,91.230,8.704,664963.6,664.96,38684.97,13084.97,1.754,9.380,7.197,11.728,7.205,-11.898,11.032,Fuzzy
29,1.4500,9.534,2362.073,-6.365,7.071,-90.468,-4.805,90.871,8.549,663081.4,663.08,38674.09,13074.08,1.750,9.802,12.182,6.631,11.395,-7.878,11.463,Fuzzy
30,1.5000,9.881,2357.558,-6.602,6.825,-90.118,-4.680,90.497,8.275,661179.8,661.18,38663.23,13063.23,1.745,10.037,7.692,2.881,-8.735,-6.407,11.884,Fuzzy
31,1.5500,10.217,2353.061,-6.833,6.597,-89.758,-4.561,90.116,8.020,659226.8,659.23,38652.41,13052.41,1.740,10.111,3.677,-0.073,-6.716,-4.529,12.291,Fuzzy
32,1.6000,10.541,2348.582,-7.059,6.370,-89.398,-4.462,89.736,7.778,657265.6,657.27,38641.62,13041.62,1.736,10.040,0.512,-2.956,-4.973,-6.114,12.686,Fuzzy
33,1.6500,10.854,2344.121,-7.280,6.126,-89.044,-4.378,89.362,7.530,655337.8,655.34,38630.86,13030.86,1.731,9.792,-2.100,-6.594,-5.485,-7.228,13.069,Fuzzy
34,1.7000,11.153,2339.677,-7.496,5.860,-88.701,-4.279,88.997,7.256,653468.1,653.47,38620.13,13020.13,1.727,9.327,-5.349,-11.295,-6.454,-10.375,13.439,Fuzzy
35,1.7500,11.439,2335.250,-7.708,5.539,-88.383,-4.170,88.654,6.933,651720.2,651.72,38609.44,13009.44,1.723,8.564,-9.072,-18.408,-8.028,-16.157,13.793,Fuzzy
36,1.8000,11.706,2330.838,-7.914,5.141,-88.106,-4.167,88.354,6.618,650182.6,650.18,38598.77,12998.77,1.719,7.374,-9.120,-28.969,7.877,-24.078,14.131,Fuzzy
