step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.259,2495.008,-0.156,5.179,-99.686,-3.174,99.871,6.074,615459.8,615.46,40006.85,14406.85,1.570,11.630,4.947,4.784,10.345,10.020,0.303,Neural
2,0.1000,0.518,2490.031,-0.317,5.163,-99.369,-3.265,99.557,6.109,619916.6,619.92,39996.73,14396.73,1.582,12.103,10.024,9.708,10.706,10.413,0.607,Neural
3,0.1500,0.776,2485.071,-0.483,5.147,-99.044,-3.356,99.234,6.145,628023.6,628.02,39986.49,14386.49,1.603,12.908,15.380,14.933,11.338,11.101,0.914,Neural
4,0.2000,1.033,2480.127,-0.653,5.133,-98.706,-3.449,98.899,6.184,640059.8,640.06,39976.09,14376.09,1.634,14.083,21.187,20.645,12.269,12.124,1.222,Neural
5,0.2500,1.289,2475.201,-0.828,5.120,-98.350,-3.545,98.547,6.227,656332.6,656.33,39965.46,14365.46,1.676,15.681,27.644,27.065,13.544,13.538,1.532,Neural
6,0.3000,1.545,2470.293,-1.008,5.110,-97.971,-3.643,98.172,6.276,677084.6,677.08,39954.52,14354.52,1.729,17.768,34.983,34.461,15.217,15.421,1.844,Neural
7,0.3500,1.800,2465.404,-1.192,5.105,-97.563,-3.745,97.769,6.331,702354.1,702.35,39943.20,14343.19,1.794,20.430,43.482,43.165,17.359,17.880,2.159,Neural
8,0.4000,2.055,2460.537,-1.382,5.106,-97.121,-3.851,97.332,6.396,731784.0,731.78,39931.42,14331.42,1.870,23.771,53.454,53.586,20.057,21.067,2.477,Neural
9,0.4500,2.311,2455.692,-1.577,5.118,-96.641,-3.962,96.857,6.473,764389.6,764.39,39919.13,14319.13,1.954,27.922,65.235,66.217,23.425,25.192,2.798,Neural
10,0.5000,2.567,2450.873,-1.778,5.145,-96.118,-4.076,96.342,6.564,798382.9,798.38,39906.30,14306.29,2.042,33.046,79.125,81.630,27.600,30.550,3.123,Neural
11,0.5500,2.825,2446.081,-1.984,5.146,-95.550,-4.156,95.779,6.615,831110.6,831.11,39892.91,14292.91,2.126,39.302,94.507,99.068,28.000,31.056,3.452,Neural
12,0.6000,3.080,2441.319,-2.193,5.056,-94.951,-4.153,95.176,6.543,845000.0,845.00,39879.09,14279.09,2.162,46.755,110.357,117.035,28.000,31.056,3.781,Neural
13,0.6500,3.329,2436.586,-2.398,4.859,-94.369,-4.049,94.580,6.324,845000.0,845.00,39865.24,14265.24,2.163,55.417,126.228,135.026,28.000,31.056,4.103,Neural
14,0.7000,3.564,2431.881,-2.596,4.544,-93.834,-3.830,94.022,5.943,844893.1,844.89,39851.38,14251.38,2.164,65.284,142.072,152.987,28.000,31.056,4.409,Neural
15,0.7500,3.781,2427.201,-2.779,4.108,-93.385,-3.489,93.540,5.390,844134.1,844.13,39837.54,14237.54,2.162,76.351,157.881,170.907,28.000,31.056,4.693,Neural
16,0.8000,3.973,2422.541,-2.942,3.553,-93.066,-3.026,93.183,4.667,843540.3,843.54,39823.70,14223.70,2.162,88.614,173.650,188.782,28.000,31.056,4.944,Neural
17,0.8500,4.135,2417.892,-3.080,2.894,-92.927,-2.451,93.004,3.792,843183.5,843.18,39809.88,14209.88,2.161,102.067,189.384,206.618,28.000,31.056,5.156,Neural
18,0.9000,4.261,2413.244,-3.186,2.158,-93.016,-1.785,93.058,2.801,843141.3,843.14,39796.06,14196.06,2.162,116.706,205.088,224.420,28.000,31.056,5.321,Neural
19,0.9500,4.350,2408.586,-3.257,1.389,-93.377,-1.066,93.394,1.751,843488.7,843.49,39782.23,14182.23,2.164,132.521,220.770,242.196,28.000,31.056,5.434,Neural
20,1.0000,4.401,2403.902,-3.293,0.645,-94.039,-0.346,94.041,0.732,844286.1,844.29,39768.40,14168.40,2.166,149.495,236.436,259.955,28.000,31.056,5.496,Neural
21,1.0500,4.416,2399.177,-3.293,-0.006,-95.002,0.312,95.003,0.312,845000.0,845.00,39754.55,14154.54,2.169,167.498,252.095,277.705,28.000,31.056,5.509,Neural
22,1.1000,4.404,2394.397,-3.270,-0.277,-96.228,0.351,96.229,0.448,845000.0,845.00,39740.69,14140.69,2.170,172.371,261.267,277.136,-28.000,-31.056,5.485,Neural
23,1.1500,4.406,2389.558,-3.266,0.365,-97.299,-0.219,97.300,0.426,845000.0,845.00,39726.83,14126.83,2.171,154.441,244.593,258.289,-28.000,-31.056,5.484,Neural
24,1.2000,4.442,2384.672,-3.294,1.106,-98.078,-0.902,98.088,1.428,845000.0,845.00,39712.97,14112.97,2.171,137.421,227.947,239.474,-28.000,-31.056,5.530,Neural
25,1.2500,4.517,2379.755,-3.357,1.875,-98.556,-1.632,98.588,2.486,845000.0,845.00,39699.12,14099.12,2.172,121.614,211.329,220.690,-28.000,-31.056,5.628,Neural
26,1.3000,4.629,2374.821,-3.457,2.612,-98.754,-2.354,98.817,3.516,845000.0,845.00,39685.26,14085.26,2.173,107.047,194.738,201.938,-28.000,-31.056,5.777,Neural
27,1.3500,4.777,2369.883,-3.591,3.272,-98.710,-3.023,98.811,4.455,845000.0,845.00,39671.40,14071.40,2.174,93.722,178.175,183.216,-28.000,-31.056,5.976,Neural
28,1.4000,4.955,2364.953,-3.758,3.828,-98.470,-3.611,98.611,5.262,845000.0,845.00,39657.54,14057.54,2.174,81.641,161.639,164.526,-28.000,-31.056,6.218,Neural
29,1.4500,5.158,2360.039,-3.951,4.264,-98.083,-4.100,98.261,5.916,845000.0,845.00,39643.69,14043.69,2.175,70.802,145.131,145.867,-28.000,-31.056,6.497,Neural
30,1.5000,5.379,2355.147,-4.166,4.579,-97.592,-4.485,97.802,6.410,845000.0,845.00,39629.83,14029.83,2.176,61.203,128.651,127.239,-28.000,-31.056,6.804,Neural
