step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.083,1796.414,-0.014,-1.755,-71.440,-0.217,71.461,1.769,845000.0,845.00,39622.23,14022.22,2.176,7.198,-0.968,-1.232,-3.085,-4.303,0.084,PID
2,0.1000,-0.175,1792.856,-0.022,-1.935,-70.863,-0.095,70.889,1.937,845000.0,845.00,39608.37,14008.37,2.177,7.093,-1.508,-1.997,-2.355,-3.345,0.177,PID
3,0.1500,-0.276,1789.328,-0.024,-2.097,-70.282,0.014,70.313,2.097,845000.0,845.00,39594.51,13994.51,2.177,6.949,-1.902,-2.566,-1.779,-2.582,0.277,PID
4,0.2000,-0.385,1785.828,-0.021,-2.244,-69.697,0.112,69.733,2.247,845000.0,845.00,39580.65,13980.65,2.178,6.775,-2.181,-2.981,-1.327,-1.975,0.385,PID
5,0.2500,-0.500,1782.358,-0.013,-2.379,-69.110,0.201,69.151,2.388,845000.0,845.00,39566.80,13966.79,2.179,6.580,-2.370,-3.274,-0.974,-1.495,0.500,PID
6,0.3000,-0.622,1778.917,-0.001,-2.503,-68.521,0.282,68.567,2.519,845000.0,845.00,39552.94,13952.94,2.180,6.372,-2.489,-3.471,-0.698,-1.112,0.622,PID
7,0.3500,-0.750,1775.506,0.015,-2.618,-67.931,0.356,67.982,2.642,845000.0,845.00,39539.08,13939.08,2.180,6.154,-2.555,-3.592,-0.484,-0.810,0.750,PID
8,0.4000,-0.884,1772.124,0.035,-2.724,-67.339,0.424,67.395,2.757,845000.0,845.00,39525.22,13925.22,2.181,5.932,-2.580,-3.654,-0.316,-0.570,0.885,PID
9,0.4500,-1.023,1768.772,0.058,-2.824,-66.746,0.488,66.807,2.865,845000.0,845.00,39511.37,13911.37,2.182,5.708,-2.574,-3.671,-0.188,-0.382,1.024,PID
10,0.5000,-1.166,1765.449,0.083,-2.916,-66.152,0.546,66.219,2.967,845000.0,845.00,39497.51,13897.51,2.183,5.485,-2.545,-3.652,-0.090,-0.235,1.169,PID
11,0.5500,-1.314,1762.157,0.112,-3.003,-65.558,0.601,65.629,3.063,845000.0,845.00,39483.65,13883.65,2.184,5.264,-2.498,-3.606,-0.015,-0.119,1.319,PID
12,0.6000,-1.466,1758.894,0.144,-3.085,-64.964,0.653,65.040,3.153,839691.6,839.69,39469.81,13869.81,2.171,5.047,-2.439,-3.540,0.041,-0.031,1.473,PID
13,0.6500,-1.623,1755.660,0.177,-3.161,-64.385,0.700,64.467,3.237,824798.8,824.80,39456.18,13856.18,2.133,4.835,-2.371,-3.459,0.083,0.039,1.632,PID
14,0.7000,-1.782,1752.455,0.213,-3.231,-63.825,0.744,63.911,3.315,810333.5,810.33,39442.79,13842.79,2.096,4.629,-2.297,-3.368,0.114,0.091,1.795,PID
15,0.7500,-1.946,1749.277,0.252,-3.296,-63.282,0.784,63.372,3.388,796327.3,796.33,39429.63,13829.63,2.061,4.428,-2.220,-3.269,0.137,0.132,1.962,PID
16,0.8000,-2.112,1746.126,0.292,-3.357,-62.756,0.822,62.851,3.456,782744.2,782.74,39416.70,13816.70,2.026,4.234,-2.141,-3.167,0.153,0.163,2.132,PID
17,0.8500,-2.281,1743.001,0.334,-3.413,-62.246,0.856,62.346,3.519,769582.4,769.58,39403.98,13803.99,1.993,4.047,-2.062,-3.061,0.165,0.186,2.305,PID
18,0.9000,-2.453,1739.902,0.377,-3.466,-61.753,0.889,61.857,3.578,756482.6,756.48,39391.48,13791.49,1.959,3.866,-1.983,-2.955,0.174,0.204,2.482,PID
19,0.9500,-2.628,1736.826,0.423,-3.515,-61.277,0.919,61.385,3.633,742679.6,742.68,39379.21,13779.21,1.924,3.692,-1.905,-2.849,0.178,0.216,2.661,PID
20,1.0000,-2.805,1733.774,0.469,-3.560,-60.818,0.947,60.929,3.684,729399.5,729.40,39367.15,13767.15,1.890,3.524,-1.829,-2.744,0.183,0.226,2.844,PID
21,1.0500,-2.984,1730.744,0.517,-3.603,-60.375,0.972,60.490,3.732,716581.4,716.58,39355.31,13755.31,1.858,3.363,-1.755,-2.641,0.184,0.232,3.028,PID
22,1.1000,-3.165,1727.736,0.567,-3.642,-59.948,0.996,60.067,3.776,704234.3,704.23,39343.68,13743.68,1.826,3.208,-1.683,-2.540,0.184,0.236,3.215,PID
23,1.1500,-3.348,1724.749,0.617,-3.679,-59.536,1.019,59.658,3.818,692316.0,692.32,39332.24,13732.24,1.796,3.059,-1.613,-2.441,0.183,0.239,3.404,PID
24,1.2000,-3.533,1721.782,0.668,-3.714,-59.139,1.039,59.264,3.856,680836.9,680.84,39321.00,13721.00,1.767,2.916,-1.545,-2.345,0.181,0.239,3.595,PID
25,1.2500,-3.719,1718.835,0.721,-3.746,-58.756,1.059,58.884,3.892,669774.1,669.77,39309.93,13709.93,1.738,2.779,-1.480,-2.252,0.179,0.239,3.788,PID
