step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.085,2495.010,0.001,1.675,-99.614,0.002,99.628,1.675,653351.8,653.35,39093.01,13493.01,1.706,3.065,0.125,-0.206,0.272,-0.447,0.085,Hybrid
2,0.1000,0.167,2490.039,0.000,1.640,-99.228,-0.038,99.242,1.640,652656.1,652.66,39082.30,13482.31,1.704,3.045,0.300,-0.493,0.381,-0.619,0.167,Hybrid
3,0.1500,0.249,2485.087,-0.003,1.603,-98.844,-0.081,98.857,1.605,651924.7,651.92,39071.61,13471.61,1.703,3.007,0.543,-0.883,0.521,-0.830,0.249,Hybrid
4,0.2000,0.328,2480.154,-0.008,1.563,-98.461,-0.124,98.474,1.568,651143.4,651.14,39060.93,13460.93,1.701,2.944,0.869,-1.393,0.695,-1.072,0.328,Hybrid
5,0.2500,0.405,2475.240,-0.015,1.520,-98.080,-0.170,98.092,1.530,650296.3,650.30,39050.27,13450.26,1.699,2.849,1.296,-2.037,0.897,-1.334,0.405,Hybrid
6,0.3000,0.480,2470.346,-0.025,1.475,-97.700,-0.219,97.711,1.491,649366.4,649.37,39039.61,13439.61,1.697,2.714,1.835,-2.820,1.119,-1.596,0.480,Hybrid
7,0.3500,0.552,2465.470,-0.037,1.429,-97.321,-0.268,97.332,1.454,648337.5,648.34,39028.98,13428.98,1.695,2.532,2.492,-3.735,1.347,-1.844,0.554,Hybrid
8,0.4000,0.623,2460.614,-0.052,1.382,-96.944,-0.320,96.955,1.419,647196.7,647.20,39018.36,13418.36,1.693,2.296,3.265,-4.771,1.563,-2.061,0.625,Hybrid
9,0.4500,0.690,2455.776,-0.069,1.336,-96.569,-0.371,96.579,1.387,645938.1,645.94,39007.76,13407.76,1.690,2.005,4.143,-5.906,1.754,-2.239,0.694,Hybrid
10,0.5000,0.756,2450.957,-0.089,1.289,-96.195,-0.423,96.205,1.357,644572.3,644.57,38997.18,13397.18,1.687,1.663,5.107,-7.209,1.905,-2.771,0.761,Hybrid
11,0.5500,0.819,2446.156,-0.111,1.238,-95.823,-0.472,95.833,1.325,643148.3,643.15,38986.63,13386.63,1.683,1.296,6.133,-8.885,2.018,-3.611,0.827,Hybrid
12,0.6000,0.881,2441.374,-0.136,1.259,-95.454,-0.521,95.464,1.362,641880.6,641.88,38976.09,13376.09,1.681,0.998,7.323,-8.123,2.538,3.294,0.892,Hybrid
13,0.6500,0.945,2436.611,-0.163,1.305,-95.085,-0.573,95.096,1.426,640974.8,640.97,38965.58,13365.58,1.679,0.861,8.853,-6.646,3.322,2.420,0.959,Hybrid
14,0.7000,1.012,2431.866,-0.194,1.347,-94.718,-0.635,94.730,1.489,640601.9,640.60,38955.08,13355.08,1.678,0.969,10.920,-5.518,4.609,1.995,1.030,Hybrid
15,0.7500,1.080,2427.139,-0.224,1.390,-94.351,-0.582,94.364,1.507,640744.1,640.74,38944.57,13344.57,1.679,1.299,9.092,-4.493,-3.812,1.881,1.103,Hybrid
16,0.8000,1.151,2422.431,-0.252,1.434,-93.984,-0.526,93.996,1.527,640984.7,640.98,38934.07,13334.07,1.680,1.656,7.362,-3.538,-2.860,1.729,1.178,Hybrid
17,0.8500,1.223,2417.741,-0.277,1.478,-93.616,-0.475,93.628,1.553,641137.4,641.14,38923.56,13323.56,1.681,1.969,6.042,-2.677,-2.202,1.531,1.254,Hybrid
