step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.203,2495.010,-0.140,4.040,-99.612,-2.856,99.734,4.948,676886.1,676.89,40116.12,14516.12,1.722,5.971,0.448,-0.513,0.969,-1.110,0.247,Hybrid
2,0.1000,0.404,2490.039,-0.286,3.991,-99.225,-2.955,99.349,4.966,676117.9,676.12,40105.02,14505.03,1.720,5.920,1.070,-1.223,1.313,-1.494,0.495,Hybrid
3,0.1500,0.602,2485.087,-0.436,3.938,-98.840,-3.058,98.966,4.986,675248.7,675.25,40093.95,14493.95,1.719,5.821,1.881,-2.140,1.669,-1.879,0.743,Hybrid
4,0.2000,0.798,2480.155,-0.592,3.881,-98.457,-3.164,98.585,5.008,674251.8,674.25,40082.89,14482.89,1.717,5.664,2.874,-3.251,1.998,-2.225,0.993,Hybrid
5,0.2500,0.990,2475.241,-0.752,3.822,-98.076,-3.273,98.205,5.032,673105.8,673.11,40071.84,14471.84,1.714,5.439,4.024,-4.525,2.272,-2.504,1.244,Hybrid
6,0.3000,1.180,2470.347,-0.919,3.763,-97.697,-3.382,97.828,5.060,671798.5,671.80,40060.82,14460.82,1.711,5.142,5.296,-5.921,2.475,-2.706,1.495,Hybrid
7,0.3500,1.367,2465.472,-1.091,3.703,-97.319,-3.490,97.452,5.088,670329.1,670.33,40049.82,14449.82,1.708,4.773,6.675,-7.522,2.798,-3.362,1.748,Hybrid
8,0.4000,1.550,2460.615,-1.268,3.635,-96.945,-3.602,97.080,5.117,668701.6,668.70,40038.84,14438.84,1.704,4.332,8.374,-9.598,3.598,-4.452,2.003,Hybrid
9,0.4500,1.730,2455.777,-1.451,3.571,-96.575,-3.722,96.713,5.158,666933.1,666.93,40027.90,14427.90,1.700,3.827,10.616,-11.769,4.921,6.351,2.258,Hybrid
10,0.5000,1.910,2450.958,-1.640,3.650,-96.210,-3.859,96.357,5.312,665089.2,665.09,40016.98,14416.98,1.696,3.263,13.815,-9.038,7.258,4.305,2.518,Hybrid
11,0.5500,2.095,2446.156,-1.837,3.712,-95.853,-4.029,96.009,5.479,663017.9,663.02,40006.09,14406.09,1.691,2.584,18.597,-7.138,10.802,3.094,2.786,Hybrid
12,0.6000,2.282,2441.373,-2.044,3.766,-95.509,-4.247,95.677,5.676,660748.5,660.75,39995.25,14395.25,1.686,1.815,25.605,-5.772,15.965,2.322,3.063,Hybrid
13,0.6500,2.471,2436.605,-2.263,3.816,-95.187,-4.466,95.368,5.874,659456.8,659.46,39984.43,14384.43,1.683,1.556,33.327,-4.669,-20.729,2.099,3.351,Hybrid
14,0.7000,2.663,2431.854,-2.479,3.862,-94.863,-4.188,95.034,5.697,660685.8,660.69,39973.61,14373.61,1.687,2.386,23.614,-3.656,-15.780,1.920,3.638,Hybrid
15,0.7500,2.857,2427.120,-2.683,3.909,-94.517,-3.976,94.681,5.576,662101.3,662.10,39962.76,14362.76,1.691,3.233,16.928,-2.726,-10.454,1.673,3.920,Hybrid
16,0.8000,3.054,2422.403,-2.878,3.956,-94.158,-3.812,94.319,5.494,663085.1,663.09,39951.90,14351.90,1.694,3.893,12.477,-1.925,-6.806,1.384,4.196,Hybrid
17,0.8500,3.253,2417.704,-3.065,4.001,-93.793,-3.679,93.950,5.436,663700.1,663.70,39941.02,14341.02,1.696,4.400,9.552,-1.271,-4.611,1.131,4.469,Hybrid
18,0.9000,3.454,2413.023,-3.246,4.044,-93.425,-3.563,93.580,5.390,663576.2,663.58,39930.14,14330.14,1.696,4.793,7.462,-0.721,-3.404,0.948,4.740,Hybrid
19,0.9500,3.657,2408.362,-3.421,4.086,-93.056,-3.455,93.210,5.350,662469.3,662.47,39919.27,14319.27,1.694,5.098,5.885,-0.273,-2.616,0.755,5.008,Hybrid
20,1.0000,3.863,2403.718,-3.591,4.124,-92.689,-3.349,92.841,5.313,661202.4,661.20,39908.42,14308.42,1.691,5.333,4.545,0.078,-2.412,0.638,5.274,Hybrid
21,1.0500,4.070,2399.093,-3.756,4.165,-92.323,-3.243,92.474,5.279,659795.6,659.80,39897.59,14297.59,1.688,5.505,3.333,0.508,-2.151,0.967,5.538,Hybrid
22,1.1000,4.279,2394.486,-3.916,4.210,-91.959,-3.140,92.109,5.252,658258.4,658.26,39886.79,14286.79,1.684,5.615,2.281,1.127,-1.833,1.348,5.800,Hybrid
23,1.1500,4.491,2389.897,-4.070,4.261,-91.598,-3.040,91.747,5.234,656601.4,656.60,39876.02,14276.01,1.680,5.670,1.413,1.951,-1.478,1.750,6.061,Hybrid
24,1.2000,4.705,2385.326,-4.220,4.315,-91.238,-2.944,91.387,5.223,654839.2,654.84,39865.27,14265.26,1.676,5.674,0.738,2.979,-1.120,2.136,6.320,Hybrid
25,1.2500,4.922,2380.773,-4.364,4.372,-90.880,-2.853,91.030,5.221,652990.8,652.99,39854.55,14254.55,1.672,5.638,0.245,4.194,-0.794,2.479,6.579,Hybrid
26,1.3000,5.142,2376.238,-4.505,4.431,-90.524,-2.766,90.675,5.223,651079.3,651.08,39843.86,14243.86,1.668,5.569,-0.098,5.568,-0.621,2.769,6.837,Hybrid
27,1.3500,5.366,2371.720,-4.641,4.491,-90.171,-2.678,90.323,5.229,649127.9,649.13,39833.20,14233.20,1.663,5.478,-0.485,7.134,-0.848,3.369,7.094,Hybrid
28,1.4000,5.592,2367.221,-4.773,4.559,-89.821,-2.587,89.974,5.242,647152.7,647.15,39822.58,14222.58,1.658,5.368,-0.997,9.176,-1.109,4.512,7.352,Hybrid
