step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.488,2495.013,0.026,-9.853,-99.425,0.451,99.913,9.864,845000.0,845.00,39166.36,13566.36,2.202,8.256,3.202,-3.420,2.278,-2.280,0.489,PID
2,0.1000,-0.985,2490.057,0.045,-10.007,-98.814,0.320,99.320,10.012,845000.0,845.00,39152.50,13552.50,2.203,7.969,4.553,-4.772,1.732,-1.732,0.986,PID
3,0.1500,-1.489,2485.132,0.058,-10.147,-98.200,0.202,98.723,10.149,845000.0,845.00,39138.65,13538.65,2.203,7.600,5.558,-5.777,1.269,-1.269,1.490,PID
4,0.2000,-1.999,2480.237,0.066,-10.274,-97.583,0.098,98.122,10.274,845000.0,845.00,39124.79,13524.79,2.204,7.172,6.272,-6.490,0.882,-0.882,2.001,PID
5,0.2500,-2.516,2475.374,0.068,-10.388,-96.963,0.005,97.518,10.388,845000.0,845.00,39110.93,13510.93,2.205,6.705,6.743,-6.961,0.560,-0.560,2.517,PID
6,0.3000,-3.038,2470.541,0.067,-10.491,-96.341,-0.075,96.911,10.491,845000.0,845.00,39097.07,13497.07,2.206,6.213,7.013,-7.231,0.297,-0.297,3.039,PID
7,0.3500,-3.565,2465.740,0.061,-10.583,-95.718,-0.145,96.301,10.583,845000.0,845.00,39083.22,13483.22,2.206,5.710,7.120,-7.337,0.083,-0.083,3.566,PID
8,0.4000,-4.096,2460.969,0.052,-10.664,-95.093,-0.204,95.689,10.666,845000.0,845.00,39069.36,13469.36,2.207,5.205,7.096,-7.313,-0.088,0.088,4.097,PID
9,0.4500,-4.631,2456.230,0.041,-10.735,-94.467,-0.254,95.075,10.738,845000.0,845.00,39055.50,13455.50,2.208,4.708,6.969,-7.185,-0.220,0.220,4.631,PID
10,0.5000,-5.170,2451.523,0.027,-10.798,-93.840,-0.295,94.459,10.802,844672.1,844.67,39041.64,13441.65,2.208,4.224,6.762,-6.978,-0.321,0.321,5.170,PID
