step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,12.779,1796.411,-15.651,3.630,-71.546,-0.641,71.641,3.686,762133.3,762.13,40020.93,14420.93,1.943,9.238,-0.779,-0.864,-4.138,-4.587,20.205,Fuzzy
2,0.1000,12.955,1792.845,-15.679,3.438,-71.099,-0.480,71.184,3.471,755814.1,755.81,40008.50,14408.50,1.927,9.149,-1.532,-1.699,-4.097,-4.540,20.339,Fuzzy
3,0.1500,13.123,1789.302,-15.699,3.250,-70.659,-0.322,70.734,3.266,749594.3,749.59,39996.16,14396.16,1.912,9.005,-2.250,-2.494,-4.007,-4.438,20.461,Fuzzy
4,0.2000,13.281,1785.780,-15.711,3.068,-70.224,-0.168,70.292,3.072,743465.2,743.47,39983.93,14383.93,1.897,8.810,-2.925,-3.242,-3.877,-4.294,20.572,Fuzzy
5,0.2500,13.430,1782.279,-15.716,2.892,-69.796,-0.021,69.856,2.892,737419.6,737.42,39971.79,14371.79,1.882,8.566,-3.553,-3.938,-3.714,-4.115,20.672,Fuzzy
6,0.3000,13.570,1778.800,-15.713,2.724,-69.372,0.120,69.426,2.726,731452.7,731.45,39959.76,14359.76,1.868,8.277,-4.129,-4.577,-3.525,-3.910,20.762,Fuzzy
7,0.3500,13.702,1775.342,-15.704,2.563,-68.954,0.253,69.002,2.576,725560.4,725.56,39947.82,14347.82,1.853,7.948,-4.652,-5.158,-3.316,-3.683,20.841,Fuzzy
8,0.4000,13.826,1771.905,-15.688,2.412,-68.540,0.378,68.583,2.442,719739.8,719.74,39935.98,14335.98,1.839,7.582,-5.119,-5.678,-3.090,-3.440,20.911,Fuzzy
9,0.4500,13.943,1768.488,-15.666,2.270,-68.131,0.495,68.170,2.324,713989.4,713.99,39924.23,14324.23,1.825,7.183,-5.531,-6.138,-2.852,-3.193,20.973,Fuzzy
10,0.5000,14.054,1765.091,-15.639,2.138,-67.726,0.603,67.763,2.221,708309.1,708.31,39912.58,14312.58,1.811,6.756,-5.887,-6.543,-2.606,-2.968,21.025,Fuzzy
11,0.5500,14.157,1761.715,-15.606,2.015,-67.326,0.702,67.360,2.133,702699.1,702.70,39901.02,14301.02,1.797,6.304,-6.189,-6.894,-2.368,-2.734,21.071,Fuzzy
12,0.6000,14.255,1758.359,-15.569,1.901,-66.931,0.792,66.963,2.059,697160.0,697.16,39889.55,14289.55,1.783,5.831,-6.441,-7.193,-2.137,-2.492,21.109,Fuzzy
13,0.6500,14.348,1755.022,-15.527,1.798,-66.541,0.873,66.571,1.998,691692.5,691.69,39878.16,14278.17,1.770,5.341,-6.644,-7.439,-1.900,-2.244,21.141,Fuzzy
14,0.7000,14.435,1751.704,-15.482,1.704,-66.156,0.944,66.185,1.949,686297.1,686.30,39866.88,14266.87,1.756,4.838,-6.799,-7.635,-1.660,-1.991,21.167,Fuzzy
15,0.7500,14.518,1748.406,-15.433,1.621,-65.776,1.007,65.803,1.909,680975.2,680.98,39855.67,14255.67,1.743,4.324,-6.907,-7.780,-1.417,-1.735,21.188,Fuzzy
16,0.8000,14.597,1745.127,-15.381,1.548,-65.400,1.061,65.427,1.877,675728.2,675.73,39844.55,14244.55,1.730,3.804,-6.972,-7.877,-1.195,-1.500,21.205,Fuzzy
17,0.8500,14.673,1741.866,-15.327,1.485,-65.030,1.105,65.057,1.851,670558.3,670.56,39833.52,14233.52,1.718,3.280,-6.997,-7.932,-0.980,-1.270,21.218,Fuzzy
18,0.9000,14.746,1738.624,-15.271,1.431,-64.666,1.142,64.692,1.831,665466.5,665.47,39822.57,14222.58,1.705,2.757,-6.985,-7.946,-0.762,-1.037,21.228,Fuzzy
19,0.9500,14.816,1735.400,-15.213,1.387,-64.306,1.169,64.332,1.814,660454.1,660.45,39811.71,14211.71,1.693,2.237,-6.936,-7.919,-0.540,-0.799,21.236,Fuzzy
20,1.0000,14.885,1732.193,-15.154,1.352,-63.953,1.189,63.978,1.800,655522.4,655.52,39800.93,14200.93,1.680,1.727,-6.850,-7.853,-0.316,-0.557,21.241,Fuzzy
21,1.0500,14.952,1729.004,-15.094,1.327,-63.605,1.200,63.630,1.789,650672.2,650.67,39790.23,14190.23,1.668,1.233,-6.730,-7.748,-0.091,-0.314,21.246,Fuzzy
22,1.1000,15.018,1725.833,-15.034,1.310,-63.262,1.203,63.287,1.779,645905.0,645.91,39779.60,14179.60,1.657,0.778,-6.575,-7.605,0.131,-0.074,21.250,Fuzzy
23,1.1500,15.083,1722.678,-14.974,1.303,-62.926,1.185,62.950,1.761,641224.4,641.22,39769.05,14169.05,1.645,0.453,-6.243,-7.428,1.786,0.141,21.254,Fuzzy
24,1.2000,15.148,1719.540,-14.916,1.303,-62.595,1.155,62.620,1.741,636631.8,636.63,39758.58,14158.58,1.634,0.523,-5.824,-7.230,1.775,0.248,21.259,Fuzzy
25,1.2500,15.214,1716.418,-14.859,1.331,-62.271,1.120,62.296,1.740,632130.6,632.13,39748.19,14148.19,1.623,0.863,-5.407,-6.774,1.867,2.076,21.266,Fuzzy
26,1.3000,15.281,1713.313,-14.804,1.367,-61.954,1.081,61.978,1.743,627718.0,627.72,39737.86,14137.86,1.612,1.241,-4.987,-6.293,1.956,2.132,21.276,Fuzzy
27,1.3500,15.351,1710.223,-14.751,1.408,-61.642,1.037,61.666,1.748,623390.9,623.39,39727.61,14127.61,1.601,1.607,-4.565,-5.817,2.028,2.187,21.289,Fuzzy
28,1.4000,15.422,1707.148,-14.700,1.453,-61.335,0.990,61.361,1.758,619147.8,619.15,39717.43,14117.43,1.590,1.948,-4.145,-5.344,2.083,2.255,21.306,Fuzzy
