step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.369,2495.011,0.157,-7.390,-99.566,3.113,99.889,8.019,707561.7,707.56,40041.29,14441.28,1.803,1.863,0.422,-0.422,0.885,-0.885,0.401,Fuzzy
2,0.1000,-0.739,2490.043,0.311,-7.417,-99.134,3.070,99.458,8.027,706881.1,706.88,40029.69,14429.69,1.802,1.814,1.029,-1.029,1.239,-1.240,0.802,Fuzzy
3,0.1500,-1.111,2485.097,0.464,-7.448,-98.703,3.022,99.030,8.038,706208.6,706.21,40018.11,14418.11,1.801,1.717,1.844,-1.844,1.619,-1.620,1.204,Fuzzy
4,0.2000,-1.484,2480.173,0.613,-7.484,-98.273,2.970,98.602,8.052,705544.3,705.54,40006.54,14406.54,1.800,1.560,2.866,-2.867,1.977,-1.979,1.606,Fuzzy
5,0.2500,-1.859,2475.270,0.760,-7.523,-97.844,2.915,98.176,8.068,704887.9,704.89,39994.98,14394.98,1.799,1.336,4.068,-4.070,2.269,-2.272,2.009,Fuzzy
6,0.3000,-2.236,2470.388,0.905,-7.562,-97.417,2.859,97.752,8.085,704238.6,704.24,39983.43,14383.43,1.797,1.047,5.402,-5.406,2.469,-2.472,2.412,Fuzzy
7,0.3500,-2.615,2465.528,1.046,-7.568,-96.990,2.805,97.325,8.071,703596.3,703.60,39971.89,14371.89,1.796,0.736,6.863,-5.678,2.877,2.432,2.817,Fuzzy
8,0.4000,-2.992,2460.689,1.185,-7.528,-96.564,2.744,96.896,8.012,702961.1,702.96,39960.36,14360.36,1.795,0.504,8.761,-4.424,3.912,2.042,3.219,Fuzzy
9,0.4500,-3.368,2455.872,1.321,-7.490,-96.140,2.716,96.470,7.967,702334.0,702.33,39948.84,14348.84,1.794,0.593,9.667,-3.357,-4.938,1.793,3.618,Fuzzy
10,0.5000,-3.741,2451.075,1.458,-7.452,-95.717,2.783,96.047,7.955,701712.9,701.71,39937.33,14337.33,1.793,0.916,7.367,-2.396,-3.473,1.625,4.016,Fuzzy
11,0.5500,-4.113,2446.300,1.599,-7.416,-95.293,2.839,95.623,7.941,701096.9,701.10,39925.83,14325.83,1.792,1.207,5.697,-1.550,-2.629,1.388,4.413,Fuzzy
12,0.6000,-4.483,2441.546,1.742,-7.383,-94.870,2.892,95.201,7.929,700486.6,700.49,39914.34,14314.34,1.791,1.432,4.273,-0.856,-2.411,1.102,4.810,Fuzzy
13,0.6500,-4.851,2436.813,1.888,-7.353,-94.447,2.945,94.779,7.921,699882.1,699.88,39902.87,14302.87,1.790,1.593,3.004,-0.326,-2.103,0.813,5.206,Fuzzy
14,0.7000,-5.218,2432.101,2.037,-7.327,-94.026,2.994,94.358,7.915,699283.6,699.28,39891.40,14291.40,1.789,1.697,1.932,0.051,-1.730,0.587,5.602,Fuzzy
15,0.7500,-5.584,2427.410,2.188,-7.300,-93.604,3.039,93.938,7.908,698690.4,698.69,39879.94,14279.94,1.788,1.751,1.083,0.469,-1.330,0.888,5.997,Fuzzy
16,0.8000,-5.948,2422.740,2.341,-7.269,-93.184,3.079,93.518,7.894,696529.1,696.53,39868.50,14268.50,1.783,1.763,0.456,1.073,-0.951,1.250,6.392,Fuzzy
17,0.8500,-6.311,2418.092,2.495,-7.233,-92.768,3.113,93.101,7.874,694191.0,694.19,39857.10,14257.10,1.777,1.738,0.026,1.888,-0.633,1.643,6.786,Fuzzy
18,0.9000,-6.672,2413.464,2.652,-7.192,-92.354,3.147,92.687,7.850,691872.4,691.87,39845.74,14245.74,1.772,1.679,-0.353,2.917,-0.797,2.030,7.179,Fuzzy
19,0.9500,-7.030,2408.856,2.810,-7.148,-91.944,3.184,92.276,7.825,689573.7,689.57,39834.42,14234.42,1.767,1.588,-0.885,4.144,-1.101,2.376,7.571,Fuzzy
20,1.0000,-7.386,2404.269,2.970,-7.102,-91.537,3.225,91.868,7.800,687294.8,687.29,39823.14,14223.14,1.761,1.472,-1.591,5.537,-1.432,2.663,7.961,Fuzzy
21,1.0500,-7.740,2399.703,3.133,-7.075,-91.132,3.270,91.465,7.794,685035.3,685.04,39811.89,14211.89,1.756,1.354,-2.476,6.434,-1.766,-3.099,8.350,Fuzzy
22,1.1000,-8.095,2395.156,3.297,-7.117,-90.731,3.317,91.070,7.852,682794.3,682.79,39800.68,14200.68,1.751,1.254,-3.537,4.942,-2.084,-2.510,8.741,Fuzzy
23,1.1500,-8.452,2390.630,3.464,-7.157,-90.333,3.366,90.679,7.909,680570.9,680.57,39789.51,14189.51,1.745,1.146,-4.756,3.667,-2.362,-2.148,9.134,Fuzzy
24,1.2000,-8.811,2386.123,3.634,-7.194,-89.937,3.415,90.289,7.963,678364.5,678.36,39778.37,14178.37,1.740,1.023,-6.104,2.603,-2.587,-1.761,9.531,Fuzzy
