step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.172,2495.013,0.133,3.360,-99.442,2.577,99.532,4.235,845000.0,845.00,39792.47,14192.47,2.167,8.240,3.154,-3.369,2.283,-2.285,0.217,PID
2,0.1000,0.336,2490.056,0.258,3.214,-98.848,2.437,98.931,4.034,845000.0,845.00,39778.61,14178.61,2.168,7.956,4.489,-4.705,1.740,-1.741,0.424,PID
3,0.1500,0.494,2485.128,0.377,3.081,-98.252,2.311,98.327,3.852,845000.0,845.00,39764.76,14164.76,2.169,7.590,5.485,-5.701,1.279,-1.280,0.621,PID
4,0.2000,0.645,2480.231,0.489,2.961,-97.652,2.198,97.721,3.687,845000.0,845.00,39750.90,14150.90,2.169,7.165,6.195,-6.410,0.892,-0.892,0.809,PID
5,0.2500,0.790,2475.363,0.597,2.853,-97.050,2.096,97.114,3.540,845000.0,845.00,39737.04,14137.04,2.170,6.700,6.664,-6.879,0.568,-0.568,0.990,PID
6,0.3000,0.930,2470.526,0.699,2.757,-96.445,2.006,96.506,3.410,845000.0,845.00,39723.18,14123.18,2.171,6.210,6.935,-7.149,0.302,-0.302,1.164,PID
7,0.3500,1.066,2465.719,0.797,2.672,-95.839,1.927,95.896,3.294,845000.0,845.00,39709.33,14109.33,2.172,5.707,7.041,-7.255,0.083,-0.083,1.331,PID
8,0.4000,1.198,2460.942,0.892,2.597,-95.232,1.858,95.286,3.193,845000.0,845.00,39695.47,14095.47,2.172,5.202,7.016,-7.229,-0.093,0.093,1.493,PID
9,0.4500,1.326,2456.196,0.983,2.531,-94.624,1.799,94.675,3.105,845000.0,845.00,39681.61,14081.61,2.173,4.703,6.885,-7.098,-0.232,0.232,1.651,PID
10,0.5000,1.451,2451.479,1.072,2.474,-94.014,1.748,94.063,3.030,845000.0,845.00,39667.75,14067.75,2.174,4.217,6.673,-6.885,-0.336,0.336,1.804,PID
11,0.5500,1.573,2446.794,1.158,2.426,-93.404,1.705,93.451,2.965,845000.0,845.00,39653.90,14053.90,2.175,3.748,6.398,-6.610,-0.418,0.418,1.954,PID
