step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.468,1796.413,0.109,9.213,-71.467,2.093,72.089,9.448,845000.0,845.00,39768.14,14168.14,2.168,9.784,1.182,-1.593,4.138,-6.070,0.480,PID
2,0.1000,0.922,1792.854,0.210,8.962,-70.914,1.934,71.504,9.169,845000.0,845.00,39754.28,14154.28,2.169,9.648,1.905,-2.670,3.159,-4.728,0.945,PID
3,0.1500,1.364,1789.322,0.303,8.735,-70.352,1.793,70.915,8.917,845000.0,845.00,39740.42,14140.42,2.169,9.457,2.433,-3.475,2.386,-3.659,1.397,PID
4,0.2000,1.796,1785.818,0.389,8.528,-69.785,1.666,70.323,8.689,845000.0,845.00,39726.56,14126.56,2.170,9.225,2.807,-4.066,1.780,-2.808,1.837,PID
5,0.2500,2.217,1782.343,0.470,8.338,-69.212,1.551,69.730,8.481,845000.0,845.00,39712.71,14112.71,2.171,8.964,3.062,-4.485,1.306,-2.131,2.266,PID
6,0.3000,2.630,1778.897,0.544,8.163,-68.636,1.447,69.135,8.290,845000.0,845.00,39698.85,14098.85,2.172,8.684,3.225,-4.769,0.935,-1.593,2.685,PID
7,0.3500,3.034,1775.480,0.614,8.001,-68.057,1.351,68.539,8.114,845000.0,845.00,39684.99,14084.99,2.172,8.390,3.315,-4.948,0.647,-1.166,3.095,PID
8,0.4000,3.430,1772.091,0.680,7.850,-67.476,1.263,67.943,7.951,845000.0,845.00,39671.13,14071.13,2.173,8.090,3.351,-5.043,0.424,-0.828,3.497,PID
9,0.4500,3.819,1768.732,0.741,7.710,-66.893,1.181,67.346,7.800,845000.0,845.00,39657.28,14057.28,2.174,7.787,3.345,-5.073,0.252,-0.562,3.890,PID
10,0.5000,4.201,1765.402,0.798,7.578,-66.308,1.106,66.748,7.658,845000.0,845.00,39643.42,14043.42,2.175,7.484,3.308,-5.054,0.121,-0.353,4.276,PID
11,0.5500,4.577,1762.101,0.851,7.455,-65.721,1.035,66.151,7.526,845000.0,845.00,39629.56,14029.56,2.175,7.184,3.248,-4.996,0.021,-0.189,4.655,PID
12,0.6000,4.947,1758.830,0.902,7.338,-65.134,0.969,65.553,7.402,845000.0,845.00,39615.70,14015.70,2.176,6.889,3.171,-4.909,-0.054,-0.061,5.028,PID
13,0.6500,5.311,1755.588,0.948,7.229,-64.553,0.908,64.962,7.286,832728.0,832.73,39601.94,14001.94,2.145,6.601,3.082,-4.801,-0.111,0.038,5.395,PID
14,0.7000,5.670,1752.374,0.992,7.128,-63.989,0.851,64.390,7.179,818054.3,818.05,39588.43,13988.42,2.108,6.321,2.985,-4.677,-0.152,0.114,5.756,PID
