step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.380,2495.014,0.209,-7.619,-99.411,4.208,99.792,8.704,845000.0,845.00,39652.15,14052.15,2.175,2.559,-1.895,-2.109,-0.398,-0.398,0.434,PID
2,0.1000,-0.762,2490.059,0.421,-7.647,-98.796,4.253,99.183,8.750,845000.0,845.00,39638.30,14038.29,2.176,2.416,-2.117,-2.331,-0.280,-0.280,0.870,PID
3,0.1500,-1.145,2485.135,0.634,-7.670,-98.181,4.295,98.574,8.790,845000.0,845.00,39624.44,14024.44,2.176,2.261,-2.267,-2.480,-0.184,-0.184,1.309,PID
4,0.2000,-1.529,2480.241,0.850,-7.689,-97.565,4.332,97.964,8.825,845000.0,845.00,39610.58,14010.58,2.177,2.100,-2.356,-2.569,-0.102,-0.102,1.749,PID
5,0.2500,-1.913,2475.378,1.068,-7.704,-96.950,4.367,97.353,8.856,845000.0,845.00,39596.72,13996.72,2.178,1.936,-2.399,-2.611,-0.042,-0.042,2.191,PID
6,0.3000,-2.299,2470.546,1.287,-7.716,-96.334,4.397,96.743,8.881,845000.0,845.00,39582.87,13982.87,2.179,1.774,-2.404,-2.616,0.009,0.009,2.635,PID
7,0.3500,-2.685,2465.744,1.507,-7.725,-95.718,4.425,96.132,8.903,845000.0,845.00,39569.01,13969.01,2.179,1.615,-2.382,-2.594,0.038,0.038,3.079,PID
8,0.4000,-3.071,2460.974,1.729,-7.731,-95.103,4.450,95.520,8.921,845000.0,845.00,39555.15,13955.15,2.180,1.462,-2.341,-2.553,0.063,0.063,3.525,PID
9,0.4500,-3.458,2456.234,1.952,-7.735,-94.487,4.473,94.908,8.935,845000.0,845.00,39541.29,13941.29,2.181,1.318,-2.291,-2.502,0.067,0.067,3.971,PID
10,0.5000,-3.845,2451.525,2.176,-7.736,-93.871,4.494,94.297,8.946,845000.0,845.00,39527.44,13927.44,2.182,1.185,-2.239,-2.450,0.067,0.067,4.418,PID
11,0.5500,-4.232,2446.847,2.402,-7.735,-93.257,4.512,93.686,8.955,840055.7,840.06,39513.60,13913.60,2.170,1.063,-2.195,-2.405,0.053,0.053,4.866,PID
12,0.6000,-4.617,2442.199,2.628,-7.685,-92.667,4.529,93.095,8.920,829767.8,829.77,39499.91,13899.91,2.144,0.953,-2.164,-0.642,0.041,-0.209,5.312,PID
13,0.6500,-5.001,2437.580,2.854,-7.686,-92.079,4.543,92.511,8.928,818453.1,818.45,39486.41,13886.42,2.115,0.848,-2.121,-0.792,0.067,-0.235,5.759,PID
14,0.7000,-5.386,2432.990,3.082,-7.687,-91.504,4.555,91.939,8.935,807870.6,807.87,39473.09,13873.09,2.089,0.748,-2.071,-0.946,0.072,-0.240,6.205,PID
15,0.7500,-5.770,2428.429,3.310,-7.687,-90.943,4.565,91.382,8.940,796295.1,796.30,39459.95,13859.95,2.059,0.657,-2.023,-1.097,0.059,-0.227,6.652,PID
16,0.8000,-6.154,2423.896,3.538,-7.686,-90.398,4.573,90.840,8.943,783628.2,783.63,39447.01,13847.01,2.027,0.578,-1.994,-1.227,0.018,-0.186,7.099,PID
17,0.8500,-6.538,2419.389,3.767,-7.682,-89.869,4.581,90.313,8.944,771305.0,771.31,39434.27,13834.27,1.996,0.517,-2.001,-1.319,-0.041,-0.127,7.546,PID
18,0.9000,-6.922,2414.908,3.996,-7.676,-89.356,4.588,89.802,8.943,759365.8,759.37,39421.73,13821.74,1.966,0.479,-2.064,-1.354,-0.160,-0.008,7.993,PID
19,0.9500,-7.306,2410.454,4.226,-7.667,-88.857,4.596,89.306,8.939,747768.2,747.77,39409.39,13809.39,1.936,0.468,-2.198,-1.316,-0.272,0.104,8.440,PID
20,1.0000,-7.689,2406.024,4.456,-7.655,-88.373,4.603,88.823,8.932,736525.2,736.53,39397.23,13797.23,1.908,0.484,-2.409,-1.199,-0.416,0.248,8.887,PID
21,1.0500,-8.072,2401.617,4.686,-7.640,-87.914,4.567,88.363,8.901,725595.2,725.60,39385.26,13785.26,1.880,0.525,-1.078,-1.003,28.000,0.435,9.333,PID
22,1.1000,-8.453,2397.233,4.914,-7.623,-87.454,4.560,87.904,8.883,715122.5,715.12,39373.41,13773.41,1.853,0.571,-0.877,-0.774,0.337,0.386,9.778,PID
23,1.1500,-8.834,2392.872,5.142,-7.607,-87.011,4.553,87.461,8.865,704851.6,704.85,39361.78,13761.78,1.827,0.609,-0.695,-0.564,0.294,0.343,10.221,PID
24,1.2000,-9.214,2388.532,5.370,-7.590,-86.580,4.545,87.031,8.847,694825.1,694.83,39350.32,13750.32,1.802,0.636,-0.532,-0.374,0.271,0.320,10.664,PID
25,1.2500,-9.593,2384.213,5.597,-7.574,-86.162,4.538,86.614,8.830,685113.5,685.11,39339.02,13739.01,1.777,0.655,-0.390,-0.206,0.235,0.283,11.106,PID
26,1.3000,-9.971,2379.915,5.823,-7.559,-85.757,4.531,86.209,8.813,675676.3,675.68,39327.87,13727.87,1.753,0.664,-0.269,-0.058,0.212,0.261,11.547,PID
27,1.3500,-10.349,2375.637,6.050,-7.544,-85.363,4.525,85.815,8.797,666501.4,666.50,39316.88,13716.87,1.730,0.666,-0.168,0.070,0.173,0.222,11.987,PID
28,1.4000,-10.726,2371.379,6.276,-7.530,-84.981,4.519,85.433,8.782,657604.8,657.60,39306.03,13706.03,1.707,0.661,-0.084,0.179,0.146,0.195,12.427,PID
29,1.4500,-11.102,2367.139,6.502,-7.516,-84.610,4.514,85.063,8.767,648975.5,648.98,39295.32,13695.33,1.685,0.651,-0.018,0.271,0.101,0.150,12.865,PID
30,1.5000,-11.477,2362.918,6.727,-7.503,-84.249,4.508,84.703,8.754,640574.9,640.57,39284.76,13684.76,1.664,0.636,0.035,0.348,0.081,0.130,13.303,PID
31,1.5500,-11.852,2358.714,6.953,-7.491,-83.900,4.504,84.354,8.741,632420.0,632.42,39274.34,13674.33,1.643,0.616,0.075,0.413,0.074,0.122,13.741,PID
32,1.6000,-12.226,2354.528,7.178,-7.480,-83.560,4.499,84.015,8.729,624528.1,624.53,39264.04,13664.04,1.623,0.594,0.103,0.464,0.048,0.097,14.178,PID
33,1.6500,-12.600,2350.358,7.403,-7.469,-83.230,4.495,83.686,8.718,616834.0,616.83,39253.87,13653.87,1.604,0.569,0.120,0.506,0.020,0.068,14.614,PID
34,1.7000,-12.973,2346.204,7.627,-7.460,-82.910,4.492,83.366,8.708,609383.1,609.38,39243.82,13643.82,1.585,0.542,0.129,0.538,0.022,0.070,15.049,PID
35,1.7500,-13.346,2342.066,7.852,-7.450,-82.599,4.489,83.056,8.698,602166.1,602.17,39233.90,13633.90,1.566,0.514,0.129,0.561,-0.012,0.037,15.484,PID
36,1.8000,-13.718,2337.944,8.076,-7.442,-82.298,4.486,82.755,8.689,595117.8,595.12,39224.09,13624.09,1.548,0.485,0.124,0.579,-0.011,0.038,15.919,PID
37,1.8500,-14.090,2333.836,8.300,-7.434,-82.005,4.483,82.463,8.681,588313.4,588.31,39214.39,13614.40,1.531,0.455,0.111,0.589,-0.030,0.019,16.353,PID
38,1.9000,-14.462,2329.743,8.524,-7.427,-81.721,4.481,82.180,8.674,581688.1,581.69,39204.81,13604.81,1.514,0.425,0.095,0.595,-0.028,0.021,16.787,PID
39,1.9500,-14.833,2325.664,8.748,-7.420,-81.445,4.478,81.905,8.667,575233.7,575.23,39195.33,13595.33,1.498,0.396,0.073,0.595,-0.048,0.001,17.221,PID
40,2.0000,-15.204,2321.599,8.972,-7.414,-81.177,4.476,81.637,8.660,568997.6,569.00,39185.96,13585.96,1.482,0.367,0.049,0.592,-0.069,-0.020,17.654,PID
41,2.0500,-15.574,2317.546,9.196,-7.408,-80.917,4.474,81.378,8.654,562943.8,562.94,39176.69,13576.69,1.466,0.339,0.023,0.587,-0.064,-0.015,18.087,PID
42,2.1000,-15.945,2313.507,9.420,-7.403,-80.664,4.473,81.127,8.649,557037.5,557.04,39167.51,13567.51,1.451,0.312,-0.005,0.580,-0.055,-0.007,18.519,PID
43,2.1500,-16.315,2309.480,9.643,-7.398,-80.419,4.471,80.882,8.644,551325.9,551.33,39158.43,13558.43,1.437,0.286,-0.035,0.571,-0.075,-0.026,18.951,PID
44,2.2000,-16.684,2305.465,9.867,-7.393,-80.181,4.469,80.645,8.639,545774.4,545.77,39149.45,13549.45,1.423,0.262,-0.064,0.562,-0.060,-0.011,19.384,PID
45,2.2500,-17.054,2301.462,10.090,-7.389,-79.950,4.467,80.415,8.635,540375.6,540.38,39140.55,13540.55,1.409,0.241,-0.092,0.555,-0.039,0.010,19.815,PID
46,2.3000,-17.423,2297.470,10.314,-7.386,-79.726,4.465,80.192,8.630,535150.8,535.15,39131.73,13531.74,1.396,0.221,-0.119,0.548,-0.094,-0.046,20.247,PID
47,2.3500,-17.792,2293.489,10.537,-7.382,-79.508,4.463,79.975,8.626,530065.4,530.07,39123.01,13523.01,1.383,0.206,-0.141,0.546,-0.065,-0.016,20.678,PID
48,2.4000,-18.161,2289.519,10.760,-7.379,-79.297,4.461,79.765,8.622,525140.7,525.14,39114.36,13514.36,1.370,0.193,-0.157,0.550,-0.027,0.022,21.110,PID
49,2.4500,-18.530,2285.559,10.983,-7.376,-79.092,4.458,79.560,8.618,520343.0,520.34,39105.80,13505.80,1.358,0.185,-0.165,0.561,0.019,0.067,21.541,PID
50,2.5000,-18.899,2281.610,11.206,-7.373,-78.893,4.455,79.362,8.614,515665.5,515.67,39097.31,13497.31,1.346,0.180,-0.168,0.577,0.017,0.066,21.971,PID
