step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.275,2495.011,-0.199,5.485,-99.569,-3.947,99.798,6.757,705840.0,705.84,39943.65,14343.65,1.803,3.783,-0.656,-0.656,-1.383,-1.383,0.340,Fuzzy
2,0.1000,0.548,2490.043,-0.395,5.444,-99.140,-3.864,99.364,6.675,705165.5,705.17,39932.09,14332.09,1.802,3.713,-1.602,-1.603,-1.924,-1.926,0.676,Fuzzy
3,0.1500,0.819,2485.097,-0.586,5.395,-98.712,-3.774,98.932,6.584,704500.1,704.50,39920.53,14320.53,1.801,3.576,-2.850,-2.852,-2.455,-2.458,1.007,Fuzzy
4,0.2000,1.088,2480.172,-0.772,5.342,-98.287,-3.679,98.500,6.486,703843.6,703.84,39908.99,14308.99,1.800,3.360,-4.372,-4.377,-2.910,-2.915,1.334,Fuzzy
5,0.2500,1.353,2475.268,-0.953,5.285,-97.862,-3.581,98.070,6.384,703194.8,703.19,39897.46,14297.46,1.799,3.058,-6.114,-6.121,-3.258,-3.265,1.656,Fuzzy
6,0.3000,1.616,2470.385,-1.130,5.222,-97.440,-3.476,97.642,6.273,702554.6,702.55,39885.93,14285.93,1.798,2.677,-8.274,-8.290,-4.474,-4.498,1.972,Fuzzy
7,0.3500,1.879,2465.524,-1.301,5.284,-97.021,-3.354,97.223,6.258,701924.6,701.92,39874.42,14274.42,1.796,2.215,-11.355,-6.089,-6.570,3.236,2.285,Fuzzy
8,0.4000,2.144,2460.683,-1.465,5.334,-96.609,-3.193,96.809,6.217,701308.0,701.31,39862.92,14262.92,1.795,1.622,-16.139,-4.492,-10.568,2.611,2.597,Fuzzy
9,0.4500,2.412,2455.863,-1.619,5.379,-96.212,-2.968,96.408,6.144,700716.3,700.72,39851.43,14251.43,1.794,0.956,-23.782,-3.228,-16.936,2.044,2.905,Fuzzy
10,0.5000,2.682,2451.062,-1.765,5.417,-95.836,-3.026,96.037,6.205,700162.1,700.16,39839.95,14239.95,1.793,1.219,-21.631,-2.239,16.739,1.742,3.211,Fuzzy
