step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.327,2495.012,-0.161,-6.640,-99.478,-3.188,99.750,7.365,845000.0,845.00,39910.22,14310.22,2.161,8.442,-0.557,-3.526,-28.000,-2.960,0.364,PID
2,0.1000,-0.664,2490.050,-0.321,-6.820,-98.985,-3.178,99.271,7.524,845000.0,845.00,39896.36,14296.36,2.161,8.221,-0.891,-5.121,-28.000,-2.459,0.737,PID
3,0.1500,-1.009,2485.113,-0.481,-6.986,-98.515,-3.177,98.813,7.674,845000.0,845.00,39882.51,14282.51,2.162,7.928,-0.892,-6.429,-28.000,-2.004,1.118,PID
4,0.2000,-1.362,2480.199,-0.641,-7.139,-98.042,-3.176,98.353,7.813,845000.0,845.00,39868.65,14268.65,2.163,7.576,-0.892,-7.477,-28.000,-1.592,1.505,PID
5,0.2500,-1.722,2475.309,-0.801,-7.280,-97.567,-3.175,97.890,7.942,845000.0,845.00,39854.79,14254.79,2.164,7.179,-0.893,-8.290,-28.000,-1.220,1.900,PID
6,0.3000,-2.090,2470.442,-0.961,-7.410,-97.079,-3.223,97.414,8.080,845000.0,845.00,39840.93,14240.93,2.164,6.747,0.889,-8.892,28.000,-0.888,2.300,PID
7,0.3500,-2.463,2465.601,-1.121,-7.532,-96.551,-3.222,96.898,8.192,845000.0,845.00,39827.08,14227.08,2.165,6.291,0.898,-9.307,28.000,-0.594,2.706,PID
8,0.4000,-2.843,2460.786,-1.281,-7.637,-96.060,-3.172,96.415,8.270,845000.0,845.00,39813.22,14213.22,2.166,5.818,-0.911,-9.557,-28.000,-0.335,3.118,PID
9,0.4500,-3.227,2455.994,-1.440,-7.731,-95.567,-3.221,95.933,8.375,845000.0,845.00,39799.36,14199.36,2.167,5.337,0.917,-9.663,28.000,-0.110,3.534,PID
10,0.5000,-3.616,2451.228,-1.600,-7.813,-95.085,-3.220,95.460,8.450,845000.0,845.00,39785.50,14185.50,2.167,4.853,0.917,-9.644,28.000,0.083,3.954,PID
11,0.5500,-4.008,2446.485,-1.760,-7.884,-94.603,-3.219,94.985,8.516,845000.0,845.00,39771.65,14171.65,2.168,4.374,0.917,-9.519,28.000,0.248,4.377,PID
12,0.6000,-4.404,2441.767,-1.920,-7.944,-94.120,-3.219,94.509,8.571,845000.0,845.00,39757.79,14157.79,2.169,3.904,0.918,-9.304,28.000,0.386,4.804,PID
13,0.6500,-4.802,2437.073,-2.079,-7.995,-93.636,-3.218,94.032,8.618,845000.0,845.00,39743.93,14143.93,2.170,3.446,0.918,-9.014,28.000,0.499,5.233,PID
14,0.7000,-5.203,2432.404,-2.239,-8.037,-93.152,-3.217,93.553,8.657,845000.0,845.00,39730.07,14130.08,2.170,3.005,0.918,-8.663,28.000,0.592,5.664,PID
15,0.7500,-5.606,2427.760,-2.399,-8.070,-92.667,-3.216,93.073,8.688,845000.0,845.00,39716.22,14116.22,2.171,2.583,0.918,-8.265,28.000,0.665,6.097,PID
16,0.8000,-6.010,2423.139,-2.558,-8.096,-92.182,-3.216,92.593,8.711,845000.0,845.00,39702.36,14102.36,2.172,2.181,0.919,-7.829,28.000,0.722,6.532,PID
17,0.8500,-6.415,2418.543,-2.718,-8.114,-91.697,-3.215,92.112,8.728,845000.0,845.00,39688.50,14088.50,2.173,1.803,0.919,-7.368,28.000,0.759,6.967,PID
18,0.9000,-6.821,2413.970,-2.877,-8.126,-91.217,-3.214,91.634,8.739,835826.1,835.83,39674.71,14074.72,2.150,1.447,0.909,-6.890,28.000,0.779,7.403,PID
19,0.9500,-7.228,2409.421,-3.037,-8.132,-90.749,-3.213,91.169,8.744,824457.9,824.46,39661.12,14061.12,2.121,1.116,0.897,-6.408,28.000,0.798,7.840,PID
20,1.0000,-7.634,2404.895,-3.196,-8.133,-90.293,-3.212,90.715,8.744,813427.9,813.43,39647.70,14047.70,2.094,0.809,0.885,-5.928,28.000,0.812,8.276,PID
21,1.0500,-8.041,2400.392,-3.355,-8.129,-89.850,-3.210,90.274,8.740,802670.5,802.67,39634.46,14034.46,2.067,0.525,0.874,-5.455,28.000,0.789,8.713,PID
22,1.1000,-8.447,2395.910,-3.515,-8.120,-89.418,-3.209,89.843,8.731,792230.3,792.23,39621.40,14021.40,2.040,0.265,0.863,-4.990,28.000,0.793,9.149,PID
23,1.1500,-8.853,2391.451,-3.674,-8.109,-88.947,-3.189,89.373,8.713,754429.7,754.43,39608.77,14008.76,1.944,0.028,0.137,-4.543,5.884,0.818,9.585,PID
24,1.2000,-9.258,2387.016,-3.833,-8.094,-88.469,-3.171,88.896,8.693,747771.4,747.77,39596.50,13996.50,1.927,0.188,-0.492,-4.132,-15.060,0.721,10.020,PID
25,1.2500,-9.662,2382.603,-3.992,-8.077,-88.059,-3.161,88.485,8.673,759465.3,759.47,39584.11,13984.11,1.958,0.383,-0.837,-3.717,-28.000,0.739,10.455,PID
26,1.3000,-10.066,2378.210,-4.151,-8.057,-87.675,-3.160,88.102,8.655,750093.6,750.09,39571.74,13971.74,1.934,0.558,-0.827,-3.318,-28.000,0.721,10.888,PID
27,1.3500,-10.468,2373.836,-4.311,-8.036,-87.286,-3.158,87.712,8.634,759598.9,759.60,39559.61,13959.61,1.959,0.713,-0.877,-2.942,-28.000,0.692,11.321,PID
28,1.4000,-10.869,2369.481,-4.470,-8.013,-86.907,-3.157,87.333,8.612,747766.4,747.77,39547.64,13947.64,1.930,0.850,-0.882,-2.588,-28.000,0.647,11.752,PID
29,1.4500,-11.269,2365.145,-4.629,-7.988,-86.529,-3.201,86.956,8.606,725212.4,725.21,39535.83,13935.83,1.872,0.971,0.740,-2.254,0.922,0.553,12.183,PID
30,1.5000,-11.668,2360.827,-4.788,-7.964,-86.181,-3.156,86.606,8.566,716439.1,716.44,39524.15,13924.15,1.850,1.075,-0.871,-1.942,-28.000,0.586,12.612,PID
31,1.5500,-12.066,2356.527,-4.947,-7.938,-85.833,-3.156,86.257,8.542,720800.7,720.80,39512.61,13912.61,1.862,1.164,-0.842,-1.650,-28.000,0.553,13.040,PID
32,1.6000,-12.462,2352.244,-5.106,-7.912,-85.491,-3.159,85.914,8.519,697858.5,697.86,39501.16,13901.17,1.803,1.239,-0.717,-1.378,-0.844,0.461,13.467,PID
33,1.6500,-12.857,2347.977,-5.264,-7.886,-85.164,-3.155,85.586,8.493,704668.6,704.67,39489.93,13889.93,1.821,1.301,-0.823,-1.129,-28.000,0.488,13.893,PID
34,1.7000,-13.250,2343.727,-5.423,-7.859,-84.841,-3.158,85.262,8.470,682061.1,682.06,39478.75,13878.75,1.763,1.351,-0.702,-0.898,-0.770,0.397,14.317,PID
35,1.7500,-13.643,2339.492,-5.582,-7.833,-84.531,-3.154,84.952,8.444,689007.4,689.01,39467.77,13867.77,1.781,1.390,-0.806,-0.687,-28.000,0.421,14.741,PID
36,1.8000,-14.034,2335.274,-5.741,-7.807,-84.218,-3.194,84.639,8.435,668999.8,669.00,39456.88,13856.88,1.730,1.419,0.679,-0.494,0.672,0.339,15.163,PID
37,1.8500,-14.423,2331.070,-5.900,-7.781,-83.925,-3.196,84.346,8.412,673989.6,673.99,39446.14,13846.14,1.744,1.438,0.781,-0.320,28.000,0.353,15.583,PID
38,1.9000,-14.812,2326.881,-6.058,-7.756,-83.638,-3.195,84.058,8.389,654649.2,654.65,39435.48,13835.48,1.694,1.450,0.789,-0.162,28.000,0.328,16.003,PID
39,1.9500,-15.199,2322.706,-6.217,-7.731,-83.350,-3.155,83.767,8.350,647829.1,647.83,39424.93,13824.93,1.677,1.454,-0.657,-0.019,-0.609,0.265,16.421,PID
40,2.0000,-15.585,2318.545,-6.376,-7.708,-83.088,-3.193,83.505,8.343,641156.4,641.16,39414.49,13814.49,1.660,1.452,0.769,0.107,28.000,0.262,16.839,PID
41,2.0500,-15.970,2314.398,-6.534,-7.684,-82.814,-3.154,83.229,8.306,634787.9,634.79,39404.16,13804.16,1.644,1.443,-0.645,0.220,-0.540,0.207,17.255,PID
42,2.1000,-16.353,2310.263,-6.693,-7.662,-82.559,-3.151,82.974,8.284,640090.4,640.09,39393.96,13793.96,1.658,1.429,-0.746,0.319,-28.000,0.213,17.670,PID
43,2.1500,-16.736,2306.142,-6.851,-7.639,-82.300,-3.187,82.716,8.278,622254.6,622.25,39383.83,13783.83,1.612,1.411,0.626,0.405,0.459,0.165,18.084,PID
44,2.2000,-17.117,2302.033,-7.010,-7.618,-82.060,-3.189,82.474,8.259,627703.4,627.70,39373.84,13773.83,1.627,1.389,0.723,0.479,28.000,0.167,18.497,PID
45,2.2500,-17.498,2297.936,-7.168,-7.598,-81.821,-3.185,82.235,8.239,608670.3,608.67,39363.87,13763.87,1.578,1.363,0.614,0.542,0.402,0.120,18.909,PID
46,2.3000,-17.877,2293.850,-7.327,-7.578,-81.600,-3.148,82.012,8.206,604865.1,604.87,39354.02,13754.02,1.568,1.334,-0.729,0.596,-28.000,0.118,19.320,PID
47,2.3500,-18.256,2289.776,-7.485,-7.559,-81.376,-3.148,81.787,8.189,610358.2,610.36,39344.26,13744.26,1.583,1.303,-0.706,0.639,-28.000,0.090,19.731,PID
48,2.4000,-18.633,2285.713,-7.644,-7.541,-81.149,-3.183,81.561,8.185,594162.4,594.16,39334.59,13734.60,1.541,1.270,0.599,0.674,0.334,0.068,20.140,PID
49,2.4500,-19.010,2281.660,-7.802,-7.524,-80.940,-3.185,81.351,8.170,599882.0,599.88,39325.05,13725.05,1.557,1.236,0.692,0.702,28.000,0.062,20.548,PID
50,2.5000,-19.386,2277.619,-7.960,-7.507,-80.726,-3.149,81.135,8.141,583812.0,583.81,39315.55,13715.55,1.515,1.200,-0.593,0.722,-0.325,0.040,20.956,PID
51,2.5500,-19.760,2273.587,-8.118,-7.491,-80.528,-3.146,80.936,8.125,589622.2,589.62,39306.17,13706.17,1.531,1.164,-0.687,0.735,-28.000,0.028,21.363,PID
52,2.6000,-20.135,2269.566,-8.277,-7.476,-80.333,-3.145,80.741,8.111,584452.6,584.45,39296.83,13696.83,1.518,1.127,-0.673,0.742,-28.000,0.010,21.769,PID
53,2.6500,-20.508,2265.554,-8.435,-7.461,-80.141,-3.147,80.549,8.098,567738.6,567.74,39287.54,13687.54,1.475,1.090,-0.574,0.744,-0.272,0.001,22.175,PID
54,2.7000,-20.881,2261.552,-8.593,-7.448,-79.959,-3.144,80.367,8.084,575470.1,575.47,39278.38,13678.38,1.495,1.052,-0.664,0.741,-28.000,-0.008,22.580,PID
55,2.7500,-21.253,2257.558,-8.751,-7.434,-79.772,-3.177,80.180,8.085,560469.3,560.47,39269.27,13669.27,1.456,1.016,0.563,0.734,0.219,-0.015,22.984,PID
56,2.8000,-21.624,2253.574,-8.909,-7.422,-79.600,-3.179,80.008,8.074,566533.7,566.53,39260.25,13660.25,1.473,0.979,0.653,0.723,28.000,-0.025,23.388,PID
57,2.8500,-21.995,2249.598,-9.067,-7.409,-79.422,-3.145,79.829,8.049,551919.2,551.92,39251.29,13651.29,1.435,0.943,-0.558,0.709,-0.225,-0.029,23.791,PID
58,2.9000,-22.365,2245.631,-9.225,-7.398,-79.260,-3.142,79.666,8.037,558033.2,558.03,39242.41,13642.41,1.451,0.908,-0.649,0.692,-28.000,-0.041,24.193,PID
59,2.9500,-22.735,2241.673,-9.383,-7.387,-79.099,-3.141,79.506,8.027,553729.6,553.73,39233.56,13633.56,1.440,0.874,-0.637,0.672,-28.000,-0.059,24.595,PID
60,3.0000,-23.104,2237.721,-9.541,-7.376,-78.942,-3.143,79.348,8.018,538445.8,538.45,39224.75,13624.75,1.401,0.841,-0.543,0.651,-0.186,-0.058,24.996,PID
61,3.0500,-23.472,2233.778,-9.699,-7.366,-78.792,-3.140,79.198,8.008,546357.7,546.36,39216.06,13616.06,1.422,0.809,-0.630,0.628,-28.000,-0.058,25.397,PID
62,3.1000,-23.841,2229.842,-9.857,-7.357,-78.642,-3.142,79.048,8.000,531107.1,531.11,39207.38,13607.38,1.382,0.779,-0.539,0.603,-0.183,-0.054,25.798,PID
63,3.1500,-24.208,2225.914,-10.014,-7.348,-78.501,-3.139,78.906,7.990,539105.0,539.11,39198.80,13598.80,1.403,0.749,-0.624,0.578,-28.000,-0.063,26.198,PID
64,3.2000,-24.575,2221.992,-10.172,-7.339,-78.361,-3.139,78.767,7.982,535308.5,535.31,39190.26,13590.26,1.394,0.721,-0.613,0.551,-28.000,-0.079,26.597,PID
65,3.2500,-24.942,2218.077,-10.330,-7.330,-78.226,-3.138,78.631,7.974,532218.5,532.22,39181.77,13581.77,1.386,0.694,-0.619,0.525,-28.000,-0.064,26.997,PID
66,3.3000,-25.308,2214.169,-10.488,-7.322,-78.094,-3.137,78.499,7.966,528621.2,528.62,39173.33,13573.33,1.377,0.669,-0.608,0.497,-28.000,-0.077,27.395,PID
67,3.3500,-25.674,2210.268,-10.645,-7.314,-77.963,-3.139,78.369,7.960,514478.0,514.48,39164.92,13564.92,1.340,0.645,-0.519,0.470,-0.157,-0.066,27.794,PID
68,3.4000,-26.040,2206.373,-10.803,-7.307,-77.846,-3.169,78.252,7.965,512963.3,512.96,39156.58,13556.58,1.337,0.622,0.611,0.443,28.000,-0.070,28.192,PID
69,3.4500,-26.405,2202.484,-10.961,-7.300,-77.717,-3.138,78.122,7.945,510020.8,510.02,39148.29,13548.29,1.329,0.600,-0.513,0.416,-0.162,-0.056,28.589,PID
70,3.5000,-26.770,2198.601,-11.118,-7.293,-77.600,-3.135,78.005,7.938,516567.5,516.57,39140.08,13540.08,1.347,0.580,-0.599,0.389,-28.000,-0.073,28.987,PID
71,3.5500,-27.134,2194.724,-11.276,-7.286,-77.478,-3.164,77.884,7.943,504156.4,504.16,39131.89,13531.89,1.315,0.562,0.502,0.363,0.128,-0.057,29.384,PID
72,3.6000,-27.498,2190.852,-11.433,-7.279,-77.374,-3.133,77.779,7.925,501327.3,501.33,39123.75,13523.75,1.308,0.544,-0.601,0.338,-28.000,-0.073,29.781,PID
73,3.6500,-27.862,2186.986,-11.591,-7.273,-77.265,-3.133,77.670,7.919,507853.8,507.85,39115.64,13515.64,1.325,0.528,-0.586,0.313,-28.000,-0.081,30.177,PID
74,3.7000,-28.226,2183.126,-11.748,-7.267,-77.157,-3.135,77.562,7.914,494634.5,494.63,39107.55,13507.56,1.291,0.513,-0.501,0.290,-0.147,-0.060,30.573,PID
75,3.7500,-28.589,2179.271,-11.906,-7.260,-77.056,-3.132,77.461,7.907,502887.9,502.89,39099.57,13499.57,1.312,0.499,-0.583,0.267,-28.000,-0.053,30.969,PID
76,3.8000,-28.952,2175.420,-12.063,-7.254,-76.949,-3.160,77.355,7.913,491062.3,491.06,39091.59,13491.59,1.282,0.486,0.491,0.245,0.123,-0.051,31.364,PID
77,3.8500,-29.314,2171.575,-12.220,-7.249,-76.859,-3.130,77.263,7.896,488612.4,488.61,39083.66,13483.66,1.276,0.475,-0.586,0.224,-28.000,-0.063,31.759,PID
78,3.9000,-29.677,2167.734,-12.378,-7.243,-76.764,-3.130,77.168,7.890,495257.0,495.26,39075.76,13475.76,1.293,0.464,-0.571,0.204,-28.000,-0.067,32.154,PID
79,3.9500,-30.039,2163.898,-12.535,-7.237,-76.670,-3.132,77.074,7.886,482634.2,482.63,39067.87,13467.87,1.261,0.454,-0.487,0.185,-0.134,-0.063,32.549,PID
80,4.0000,-30.400,2160.066,-12.692,-7.232,-76.588,-3.160,76.993,7.892,481874.5,481.87,39060.04,13460.04,1.259,0.445,0.577,0.168,28.000,-0.050,32.943,PID
81,4.0500,-30.762,2156.239,-12.849,-7.226,-76.500,-3.159,76.905,7.887,488576.9,488.58,39052.25,13452.25,1.277,0.437,0.559,0.151,28.000,-0.053,33.338,PID
82,4.1000,-31.123,2152.417,-13.007,-7.221,-76.415,-3.158,76.820,7.881,486710.8,486.71,39044.49,13444.49,1.272,0.430,0.564,0.136,28.000,-0.030,33.731,PID
83,4.1500,-31.484,2148.598,-13.164,-7.215,-76.326,-3.129,76.730,7.865,475616.2,475.62,39036.77,13436.77,1.243,0.424,-0.482,0.122,-0.162,-0.028,34.125,PID
84,4.2000,-31.844,2144.783,-13.321,-7.210,-76.247,-3.126,76.651,7.859,482469.7,482.47,39029.11,13429.11,1.261,0.418,-0.563,0.108,-28.000,-0.058,34.518,PID
85,4.2501,-32.205,2140.973,-13.478,-7.205,-76.169,-3.126,76.573,7.854,480232.7,480.23,39021.45,13421.45,1.256,0.413,-0.553,0.096,-28.000,-0.034,34.911,PID
86,4.3001,-32.565,2137.167,-13.635,-7.200,-76.091,-3.127,76.495,7.849,468264.9,468.26,39013.80,13413.80,1.225,0.409,-0.473,0.085,-0.155,-0.030,35.304,PID
