time,posX,posY,posZ,velX,velY,velZ,thrust,mass,angleError,fuel
0,050,-0,22,2495,01,-0,55,-4,37,-99,79,-11,04,518744,4,39604,96,4,65,14005,0
0,100,-0,44,2490,02,-1,10,-4,34,-99,59,-11,03,520459,8,39596,44,4,82,13996,4
0,150,-0,65,2485,05,-1,66,-4,30,-99,38,-11,03,523545,3,39587,88,5,12,13987,9
0,200,-0,87,2480,08,-2,21,-4,27,-99,16,-11,03,528112,3,39579,26,5,54,13979,3
0,250,-1,08,2475,13,-2,76,-4,24,-98,94,-11,02,534315,9,39570,55,6,11,13970,6
0,300,-1,29,2470,19,-3,31,-4,20,-98,71,-11,02,542351,3,39561,72,6,85,13961,7
0,350,-1,50,2465,26,-3,86,-4,16,-98,47,-11,02,552456,6,39552,74,7,77,13952,7
0,400,-1,71,2460,34,-4,41,-4,12,-98,21,-11,01,564916,6,39543,57,8,90,13943,6
0,450,-1,91,2455,44,-4,96,-4,08,-97,94,-11,01,580065,6,39534,18,10,29,13934,2
0,500,-2,11,2450,55,-5,51,-4,03,-97,64,-11,00,598288,6,39524,52,11,97,13924,5
0,550,-2,31,2445,68,-6,06,-3,97,-97,32,-10,99,620009,5,39514,52,14,01,13914,5
0,600,-2,51,2440,82,-6,61,-3,91,-96,97,-10,98,645661,4,39504,13,16,47,13904,1
0,650,-2,70,2435,98,-7,16,-3,84,-96,59,-10,97,675622,9,39493,27,19,44,13893,3
0,700,-2,89,2431,16,-7,71,-3,75,-96,17,-10,95,710097,2,39481,89,23,03,13881,9
0,750,-3,08,2426,36,-8,25,-3,65,-95,70,-10,93,748916,6,39469,91,27,38,13869,9
0,800,-3,26,2421,59,-8,80,-3,53,-95,18,-10,91,791269,4,39457,25,32,66,13857,3
0,850,-3,43,2416,85,-9,35,-3,42,-94,60,-10,93,835287,2,39443,88,39,06,13843,9
0,900,-3,60,2412,13,-9,90,-3,40,-93,99,-11,05,845000,0,39430,04,46,66,13830,0
0,950,-3,77,2407,45,-10,45,-3,48,-93,40,-11,26,845000,0,39416,18,55,47,13816,2
1,000,-3,95,2402,79,-11,02,-3,69,-92,86,-11,60,845000,0,39402,32,65,49,13802,3
1,050,-4,15,2398,16,-11,61,-4,03,-92,41,-12,05,845000,0,39388,46,76,72,13788,5
1,100,-4,36,2393,55,-12,23,-4,50,-92,09,-12,61,845000,0,39374,61,89,14,13774,6
1,150,-4,60,2388,95,-12,88,-5,10,-91,95,-13,28,845000,0,39360,75,102,77,13760,8
1,200,-4,87,2384,35,-13,56,-5,79,-92,05,-14,01,845000,0,39346,89,117,58,13746,9
1,250,-5,18,2379,74,-14,28,-6,54,-92,43,-14,77,845000,0,39333,04,133,56,13733,0
1,300,-5,52,2375,10,-15,04,-7,29,-93,12,-15,49,845000,0,39319,18,150,63,13719,2
1,350,-5,91,2370,42,-15,83,-7,97,-94,12,-16,10,845000,0,39305,32,168,26,13705,3
1,400,-6,31,2365,68,-16,64,-7,88,-95,40,-16,47,845000,0,39291,46,169,36,13691,5
1,450,-6,69,2360,89,-17,45,-7,30,-96,44,-15,78,845000,0,39277,61,151,73,13677,6
1,500,-7,04,2356,04,-18,22,-6,61,-97,18,-15,01,845000,0,39263,75,134,61,13663,8
1,550,-7,35,2351,17,-18,95,-5,87,-97,61,-14,23,845000,0,39249,89,118,64,13649,9
1,600,-7,62,2346,29,-19,64,-5,14,-97,75,-13,49,845000,0,39236,04,103,90,13636,0
1,650,-7,86,2341,40,-20,30,-4,47,-97,65,-12,85,845000,0,39222,18,90,40,13622,2
1,700,-8,07,2336,53,-20,93,-3,89,-97,35,-12,33,845000,0,39208,32,78,16,13608,3
1,750,-8,25,2331,67,-21,54,-3,41,-96,92,-11,94,845000,0,39194,46,67,18,13594,5
1,800,-8,42,2326,84,-22,13,-3,05,-96,39,-11,68,845000,0,39180,61,57,45,13580,6
1,850,-8,56,2322,03,-22,71,-2,79,-95,80,-11,54,845000,0,39166,75,48,97,13566,8
1,900,-8,70,2317,26,-23,28,-2,63,-95,18,-11,51,845000,0,39152,89,41,74,13552,9
1,950,-8,83,2312,51,-23,86,-2,56,-94,57,-11,57,822673,1,39139,16,35,76,13539,2
2,000,-8,95,2307,80,-24,44,-2,55,-94,01,-11,70,786725,4,39126,00,30,97,13526,0
2,050,-9,08,2303,11,-25,03,-2,55,-93,48,-11,83,755137,5,39113,40,27,28,13513,4
2,100,-9,21,2298,45,-25,62,-2,54,-93,00,-11,94,729275,6,39101,26,24,53,13501,3
2,150,-9,34,2293,81,-26,22,-2,54,-92,54,-12,05,709782,7,39089,49,22,60,13489,5
2,200,-9,46,2289,20,-26,83,-2,53,-92,10,-12,14,696916,8,39077,98,21,42,13478,0
2,250,-9,59,2284,60,-27,44,-2,52,-91,67,-12,23,690771,5,39066,62,20,94,13466,6
2,300,-9,71,2280,03,-28,05,-2,52,-91,24,-12,31,691401,3,39055,30,21,16,13455,3
2,350,-9,84,2275,48,-28,67,-2,53,-90,81,-12,39,698856,8,39043,91,22,09,13443,9
2,400,-9,97,2270,95,-29,29,-2,55,-90,36,-12,46,713153,2,39032,33,23,76,13432,3
2,450,-10,10,2266,44,-29,91,-2,57,-89,89,-12,54,734174,2,39020,46,26,24,13420,5
2,500,-10,23,2261,96,-30,54,-2,62,-89,39,-12,61,761513,4,39008,18,29,63,13408,2
2,550,-10,36,2257,50,-31,17,-2,68,-88,86,-12,68,794242,2,38995,41,34,07,13395,4
2,600,-10,49,2253,08,-31,81,-2,71,-88,27,-12,70,830433,4,38982,07,39,67,13382,1
2,650,-10,63,2248,68,-32,44,-2,69,-87,65,-12,63,845000,0,38968,25,46,48,13368,3
2,700,-10,76,2244,31,-33,07,-2,59,-87,04,-12,43,845000,0,38954,39,54,53,13354,4
2,750,-10,89,2239,97,-33,68,-2,41,-86,48,-12,11,845000,0,38940,53,63,80,13340,5
2,800,-11,00,2235,66,-34,28,-2,13,-86,00,-11,65,845000,0,38926,67,74,30,13326,7
2,850,-11,10,2231,37,-34,85,-1,75,-85,63,-11,04,845000,0,38912,82,86,02,13312,8
2,900,-11,17,2227,10,-35,38,-1,29,-85,44,-10,31,845000,0,38898,96,98,96,13299,0
2,950,-11,23,2222,83,-35,88,-0,76,-85,46,-9,47,845000,0,38885,10,113,11,13285,1
3,000,-11,25,2218,55,-36,33,-0,18,-85,76,-8,57,845000,0,38871,24,128,49,13271,2
3,050,-11,24,2214,24,-36,73,0,41,-86,35,-7,66,845000,0,38857,39,145,07,13257,4
3,100,-11,21,2209,91,-37,09,0,95,-87,25,-6,84,845000,0,38843,53,162,85,13243,5
3,150,-11,15,2205,51,-37,42,1,29,-88,44,-6,18,845000,0,38829,67,177,76,13229,7
3,200,-11,10,2201,06,-37,74,0,87,-89,60,-6,89,845000,0,38815,81,159,33,13215,8
3,250,-11,07,2196,56,-38,11,0,34,-90,47,-7,74,845000,0,38801,96,141,90,13202,0
3,300,-11,06,2192,02,-38,52,-0,23,-91,04,-8,65,845000,0,38788,10,125,75,13188,1
3,350,-11,09,2187,46,-38,98,-0,80,-91,31,-9,56,845000,0,38774,24,110,87,13174,2
3,400,-11,14,2182,89,-39,47,-1,33,-91,31,-10,39,845000,0,38760,38,97,28,13160,4
3,450,-11,22,2178,33,-40,01,-1,80,-91,11,-11,12,845000,0,38746,53,84,96,13146,5
3,500,-11,32,2173,78,-40,58,-2,18,-90,74,-11,72,845000,0,38732,67,73,91,13132,7
3,550,-11,44,2169,26,-41,18,-2,48,-90,26,-12,18,845000,0,38718,81,64,14,13118,8
3,600,-11,57,2164,76,-41,80,-2,70,-89,70,-12,51,845000,0,38704,95,55,65,13105,0
3,650,-11,71,2160,29,-42,43,-2,84,-89,09,-12,72,845000,0,38691,10,48,43,13091,1
3,700,-11,85,2155,85,-43,07,-2,91,-88,46,-12,83,845000,0,38677,24,42,47,13077,2
3,750,-12,00,2151,44,-43,71,-2,93,-87,84,-12,84,824424,0,38663,53,37,78,13063,5
3,800,-12,14,2147,07,-44,35,-2,91,-87,25,-12,79,800281,8,38650,23,34,33,13050,2
3,850,-12,29,2142,72,-44,99,-2,87,-86,69,-12,70,782437,4,38637,29,32,08,13037,3
3,900,-12,43,2138,40,-45,62,-2,84,-86,14,-12,60,772344,4,38624,56,30,98,13024,6
3,950,-12,57,2134,10,-46,25,-2,81,-85,61,-12,49,770551,0,38611,93,30,98,13011,9
4,000,-12,71,2129,84,-46,87,-2,78,-85,07,-12,38,777097,5,38599,25,32,08,12999,3
4,050,-12,85,2125,60,-47,49,-2,76,-84,52,-12,27,791571,6,38586,38,34,31,12986,4
4,100,-12,99,2121,39,-48,10,-2,77,-83,94,-12,19,812800,8,38573,23,37,71,12973,2
4,150,-13,13,2117,20,-48,71,-2,83,-83,33,-12,16,838714,4,38559,67,42,31,12959,7
