step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.050,2495.013,-0.231,-1.098,-99.442,-4.645,99.557,4.773,845000.0,845.00,40076.21,14476.21,2.152,7.483,3.032,-3.246,2.180,-2.182,0.236,PID
2,0.1000,-0.109,2490.056,-0.464,-1.267,-98.853,-4.702,98.973,4.869,845000.0,845.00,40062.35,14462.35,2.152,7.256,4.339,-4.553,1.768,-1.769,0.477,PID
3,0.1500,-0.177,2485.128,-0.701,-1.424,-98.261,-4.747,98.386,4.956,845000.0,845.00,40048.49,14448.49,2.153,6.968,5.390,-5.604,1.421,-1.422,0.722,PID
4,0.2000,-0.252,2480.230,-0.939,-1.572,-97.667,-4.781,97.797,5.033,845000.0,845.00,40034.64,14434.64,2.154,6.637,6.228,-6.442,1.136,-1.137,0.972,PID
5,0.2500,-0.334,2475.361,-1.178,-1.708,-97.072,-4.805,97.206,5.100,845000.0,845.00,40020.78,14420.78,2.155,6.278,6.896,-7.109,0.914,-0.914,1.225,PID
6,0.3000,-0.422,2470.522,-1.418,-1.834,-96.487,-4.762,96.622,5.103,845000.0,845.00,40006.92,14406.92,2.155,5.906,5.320,-7.647,-0.425,-0.738,1.480,PID
7,0.3500,-0.517,2465.713,-1.656,-1.950,-95.889,-4.750,96.027,5.135,845000.0,845.00,39993.06,14393.06,2.156,5.523,5.088,-8.064,-0.254,-0.566,1.735,PID
8,0.4000,-0.617,2460.933,-1.893,-2.057,-95.290,-4.737,95.430,5.164,845000.0,845.00,39979.21,14379.21,2.157,5.137,4.961,-8.377,-0.114,-0.427,1.991,PID
9,0.4500,-0.723,2456.184,-2.130,-2.153,-94.691,-4.721,94.833,5.188,845000.0,845.00,39965.35,14365.35,2.158,4.754,4.914,-8.608,-0.011,-0.324,2.249,PID
10,0.5000,-0.832,2451.464,-2.365,-2.240,-94.090,-4.702,94.234,5.208,845000.0,845.00,39951.49,14351.49,2.158,4.384,4.922,-8.785,0.048,-0.265,2.507,PID
11,0.5500,-0.946,2446.775,-2.600,-2.318,-93.489,-4.678,93.635,5.221,845000.0,845.00,39937.63,14337.63,2.159,4.033,4.951,-8.940,0.059,-0.254,2.767,PID
12,0.6000,-1.064,2442.115,-2.833,-2.389,-92.889,-4.651,93.036,5.228,840982.7,840.98,39923.79,14323.79,2.150,3.713,4.967,-9.107,0.015,-0.298,3.026,PID
13,0.6500,-1.185,2437.486,-3.065,-2.452,-92.300,-4.617,92.448,5.228,830100.4,830.10,39910.11,14310.11,2.123,3.432,4.931,-9.324,-0.093,-0.406,3.286,PID
14,0.7000,-1.309,2432.885,-3.295,-2.508,-91.724,-4.577,91.872,5.219,819475.5,819.48,39896.59,14296.59,2.096,3.199,4.804,-9.629,-0.257,-0.570,3.545,PID
