step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.012,2495.004,-0.119,-0.231,-99.824,-2.372,99.853,2.383,488669.5,488.67,39139.91,13539.91,1.274,1.592,-0.888,0.534,-2.236,1.350,0.119,Neural
2,0.1000,-0.023,2490.018,-0.237,-0.218,-99.648,-2.364,99.676,2.374,489341.8,489.34,39131.89,13531.89,1.276,1.665,-1.789,1.083,-2.291,1.408,0.238,Neural
3,0.1500,-0.034,2485.040,-0.355,-0.204,-99.470,-2.356,99.498,2.365,490568.4,490.57,39123.86,13523.86,1.280,1.788,-2.722,1.665,-2.386,1.509,0.357,Neural
4,0.2000,-0.044,2480.071,-0.473,-0.190,-99.290,-2.349,99.318,2.357,492393.7,492.39,39115.80,13515.80,1.285,1.965,-3.703,2.297,-2.525,1.654,0.475,Neural
5,0.2500,-0.053,2475.111,-0.590,-0.175,-99.108,-2.342,99.135,2.348,494878.1,494.88,39107.71,13507.71,1.291,2.201,-4.754,3.001,-2.713,1.850,0.592,Neural
6,0.3000,-0.061,2470.160,-0.707,-0.160,-98.922,-2.334,98.949,2.340,498093.1,498.09,39099.57,13499.57,1.300,2.503,-5.897,3.800,-2.953,2.102,0.710,Neural
7,0.3500,-0.069,2465.219,-0.824,-0.143,-98.731,-2.328,98.758,2.332,502130.4,502.13,39091.37,13491.37,1.311,2.879,-7.157,4.719,-3.254,2.416,0.826,Neural
8,0.4000,-0.075,2460.287,-0.940,-0.124,-98.534,-2.321,98.561,2.324,507098.8,507.10,39083.09,13483.09,1.324,3.339,-8.565,5.789,-3.622,2.801,0.943,Neural
9,0.4500,-0.081,2455.365,-1.056,-0.104,-98.330,-2.314,98.358,2.317,513131.2,513.13,39074.73,13474.73,1.340,3.895,-10.156,7.048,-4.068,3.268,1.059,Neural
10,0.5000,-0.086,2450.454,-1.171,-0.082,-98.118,-2.308,98.145,2.310,520390.6,520.39,39066.25,13466.25,1.359,4.560,-11.972,8.537,-4.602,3.828,1.174,Neural
11,0.5500,-0.089,2445.554,-1.286,-0.057,-97.896,-2.302,97.923,2.302,529073.8,529.07,39057.64,13457.64,1.382,5.354,-14.064,10.311,-5.240,4.497,1.290,Neural
12,0.6000,-0.091,2440.665,-1.401,-0.029,-97.661,-2.295,97.688,2.296,539417.0,539.42,39048.88,13448.88,1.410,6.297,-16.494,12.433,-5.998,5.295,1.404,Neural
13,0.6500,-0.092,2435.788,-1.516,0.002,-97.413,-2.289,97.439,2.289,551700.4,551.70,39039.93,13439.93,1.442,7.417,-19.337,14.982,-6.898,6.247,1.519,Neural
14,0.7000,-0.091,2430.924,-1.630,0.038,-97.147,-2.282,97.173,2.283,566247.5,566.25,39030.76,13430.76,1.481,8.747,-22.688,18.060,-7.967,7.383,1.633,Neural
15,0.7500,-0.088,2426.073,-1.744,0.079,-96.860,-2.275,96.887,2.276,583419.9,583.42,39021.32,13421.32,1.526,10.327,-26.664,21.793,-9.238,8.745,1.746,Neural
