step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.266,2495.014,-0.038,-5.394,-99.409,-0.830,99.559,5.458,845000.0,845.00,38768.06,13168.06,2.224,7.549,3.072,-3.293,2.039,-2.040,0.269,PID
2,0.1000,-0.539,2490.059,-0.083,-5.511,-98.784,-0.976,98.942,5.596,845000.0,845.00,38754.21,13154.21,2.225,7.278,4.292,-4.513,1.544,-1.544,0.545,PID
3,0.1500,-0.817,2485.136,-0.135,-5.615,-98.155,-1.109,98.322,5.723,845000.0,845.00,38740.35,13140.35,2.226,6.934,5.195,-5.415,1.126,-1.126,0.828,PID
4,0.2000,-1.100,2480.244,-0.193,-5.706,-97.525,-1.229,97.699,5.837,845000.0,845.00,38726.49,13126.49,2.227,6.538,5.832,-6.052,0.778,-0.778,1.117,PID
5,0.2500,-1.388,2475.383,-0.258,-5.787,-96.892,-1.339,97.074,5.940,845000.0,845.00,38712.63,13112.63,2.228,6.108,6.249,-6.468,0.489,-0.489,1.411,PID
6,0.3000,-1.679,2470.555,-0.327,-5.856,-96.257,-1.437,96.446,6.030,845000.0,845.00,38698.78,13098.78,2.228,5.656,6.485,-6.704,0.255,-0.255,1.710,PID
7,0.3500,-1.973,2465.758,-0.401,-5.915,-95.621,-1.525,95.816,6.109,845000.0,845.00,38684.92,13084.92,2.229,5.195,6.574,-6.793,0.066,-0.066,2.014,PID
8,0.4000,-2.270,2460.993,-0.479,-5.964,-94.984,-1.604,95.185,6.176,845000.0,845.00,38671.06,13071.06,2.230,4.735,6.547,-6.765,-0.083,0.083,2.320,PID
9,0.4500,-2.569,2456.260,-0.561,-6.005,-94.346,-1.674,94.552,6.234,845000.0,845.00,38657.20,13057.21,2.231,4.283,6.431,-6.648,-0.197,0.197,2.630,PID
10,0.5000,-2.871,2451.558,-0.647,-6.038,-93.713,-1.736,93.923,6.282,835840.3,835.84,38643.42,13043.42,2.207,3.844,6.247,-6.464,-0.282,0.282,2.943,PID
11,0.5500,-3.173,2446.888,-0.735,-6.062,-93.093,-1.790,93.308,6.321,824439.7,824.44,38629.82,13029.82,2.178,3.424,6.019,-6.235,-0.340,0.340,3.257,PID
12,0.6000,-3.477,2442.249,-0.826,-6.080,-92.488,-1.837,92.706,6.351,813288.9,813.29,38616.41,13016.40,2.149,3.027,5.763,-5.979,-0.372,0.372,3.573,PID
13,0.6500,-3.781,2437.639,-0.919,-6.092,-91.897,-1.877,92.118,6.374,802384.3,802.38,38603.17,13003.17,2.121,2.654,5.495,-5.711,-0.385,0.385,3.891,PID
14,0.7000,-4.086,2433.059,-1.013,-6.098,-91.320,-1.912,91.543,6.391,791721.6,791.72,38590.11,12990.11,2.094,2.310,5.230,-5.446,-0.381,0.381,4.209,PID
15,0.7500,-4.391,2428.507,-1.110,-6.100,-90.756,-1.942,90.982,6.401,780351.7,780.35,38577.23,12977.23,2.064,1.995,4.984,-5.199,-0.346,0.346,4.529,PID
16,0.8000,-4.696,2423.983,-1.207,-6.098,-90.209,-1.968,90.436,6.407,767710.1,767.71,38564.55,12964.55,2.032,1.715,4.773,-4.987,-0.282,0.282,4.848,PID
17,0.8500,-5.000,2419.486,-1.306,-6.051,-89.686,-1.991,89.912,6.370,736152.3,736.15,38552.04,12952.04,1.949,1.474,4.621,-3.282,-0.185,-0.807,5.168,PID
18,0.9000,-5.303,2415.015,-1.406,-6.060,-89.169,-2.011,89.398,6.385,743671.1,743.67,38539.75,12939.75,1.969,1.265,4.518,-3.755,-0.104,-0.726,5.486,PID
19,0.9500,-5.606,2410.569,-1.507,-6.063,-88.669,-2.029,88.899,6.394,732118.1,732.12,38527.66,12927.66,1.939,1.106,4.509,-4.127,0.111,-0.511,5.805,PID
20,1.0000,-5.909,2406.148,-1.609,-6.058,-88.183,-2.048,88.414,6.395,720928.9,720.93,38515.76,12915.76,1.910,1.017,4.672,-4.321,0.452,-0.170,6.124,PID
21,1.0500,-6.211,2401.750,-1.712,-6.044,-87.711,-2.070,87.944,6.388,710091.3,710.09,38504.04,12904.04,1.882,1.016,5.067,-4.276,0.875,0.254,6.443,PID
22,1.1000,-6.513,2397.377,-1.816,-6.019,-87.254,-2.093,87.487,6.373,699621.4,699.62,38492.49,12892.49,1.855,1.098,5.706,-3.982,1.291,0.670,6.762,PID
23,1.1500,-6.813,2393.025,-1.922,-5.986,-86.821,-2.073,87.052,6.335,689450.9,689.45,38481.12,12881.12,1.828,1.249,4.919,-3.470,-28.000,1.170,7.079,PID
24,1.2000,-7.112,2388.695,-2.025,-5.947,-86.387,-2.054,86.616,6.292,679628.8,679.63,38469.86,12869.86,1.803,1.427,4.309,-2.831,-1.082,1.139,7.394,PID
25,1.2500,-7.408,2384.386,-2.127,-5.906,-85.970,-2.031,86.196,6.245,670057.9,670.06,38458.80,12858.80,1.778,1.593,3.696,-2.188,-1.063,1.121,7.707,PID
26,1.3000,-7.702,2380.097,-2.228,-5.864,-85.564,-2.007,85.788,6.198,660715.0,660.72,38447.91,12847.90,1.754,1.735,3.117,-1.581,-1.003,1.060,8.018,PID
27,1.3500,-7.994,2375.829,-2.328,-5.823,-85.171,-1.982,85.393,6.151,651641.3,651.64,38437.16,12837.16,1.730,1.848,2.591,-1.026,-0.913,0.971,8.326,PID
28,1.4000,-8.284,2371.580,-2.426,-5.783,-84.789,-1.956,85.009,6.105,642796.1,642.80,38426.55,12826.55,1.707,1.932,2.121,-0.529,-0.820,0.878,8.632,PID
29,1.4500,-8.573,2367.350,-2.523,-5.745,-84.419,-1.931,84.636,6.061,634221.9,634.22,38416.09,12816.09,1.685,1.989,1.709,-0.090,-0.727,0.785,8.936,PID
30,1.5000,-8.859,2363.138,-2.619,-5.709,-84.060,-1.906,84.275,6.018,625907.8,625.91,38405.77,12805.77,1.663,2.021,1.352,0.294,-0.638,0.696,9.238,PID
31,1.5500,-9.144,2358.944,-2.714,-5.674,-83.711,-1.882,83.924,5.978,617814.8,617.81,38395.58,12795.58,1.642,2.032,1.045,0.627,-0.549,0.606,9.538,PID
32,1.6000,-9.426,2354.767,-2.807,-5.641,-83.372,-1.858,83.583,5.939,609987.3,609.99,38385.52,12785.52,1.622,2.024,0.785,0.913,-0.471,0.529,9.836,PID
33,1.6500,-9.708,2350.606,-2.900,-5.611,-83.044,-1.835,83.253,5.903,602359.9,602.36,38375.59,12775.59,1.602,2.001,0.567,1.157,-0.399,0.457,10.131,PID
34,1.7000,-9.987,2346.462,-2.991,-5.582,-82.725,-1.814,82.933,5.869,594977.8,594.98,38365.79,12765.78,1.583,1.964,0.385,1.363,-0.333,0.391,10.426,PID
35,1.7500,-10.266,2342.334,-3.081,-5.556,-82.415,-1.792,82.622,5.838,587804.0,587.80,38356.09,12756.09,1.564,1.916,0.237,1.536,-0.274,0.331,10.718,PID
36,1.8000,-10.543,2338.221,-3.170,-5.531,-82.115,-1.772,82.320,5.808,580856.6,580.86,38346.52,12746.52,1.546,1.860,0.117,1.680,-0.222,0.279,11.009,PID
37,1.8500,-10.819,2334.122,-3.258,-5.509,-81.823,-1.753,82.027,5.781,574071.6,574.07,38337.06,12737.06,1.528,1.798,0.022,1.799,-0.174,0.232,11.299,PID
38,1.9000,-11.094,2330.038,-3.345,-5.489,-81.540,-1.734,81.743,5.756,567522.9,567.52,38327.71,12727.71,1.511,1.731,-0.052,1.897,-0.137,0.195,11.587,PID
39,1.9500,-11.368,2325.968,-3.432,-5.470,-81.266,-1.716,81.468,5.733,561147.2,561.15,38318.46,12718.46,1.494,1.661,-0.108,1.977,-0.108,0.166,11.875,PID
40,2.0000,-11.641,2321.912,-3.517,-5.453,-80.999,-1.699,81.201,5.712,554990.8,554.99,38309.32,12709.32,1.478,1.590,-0.151,2.042,-0.083,0.140,12.161,PID
41,2.0500,-11.913,2317.868,-3.602,-5.438,-80.741,-1.682,80.941,5.693,548990.9,548.99,38300.27,12700.27,1.463,1.519,-0.183,2.096,-0.063,0.121,12.446,PID
42,2.1000,-12.185,2313.837,-3.685,-5.425,-80.490,-1.666,80.690,5.675,543167.6,543.17,38291.32,12691.32,1.448,1.449,-0.207,2.143,-0.045,0.102,12.730,PID
43,2.1500,-12.456,2309.819,-3.768,-5.413,-80.247,-1.650,80.446,5.659,537513.1,537.51,38282.46,12682.46,1.433,1.382,-0.227,2.184,-0.048,0.105,13.013,PID
44,2.2000,-12.726,2305.813,-3.850,-5.403,-80.010,-1.634,80.209,5.645,532047.7,532.05,38273.70,12673.70,1.419,1.319,-0.245,2.224,-0.041,0.098,13.296,PID
45,2.2500,-12.996,2301.818,-3.932,-5.394,-79.781,-1.619,79.980,5.632,526736.9,526.74,38265.03,12665.03,1.405,1.261,-0.265,2.265,-0.053,0.111,13.578,PID
46,2.3000,-13.266,2297.834,-4.012,-5.387,-79.559,-1.604,79.757,5.620,521573.8,521.57,38256.44,12656.44,1.391,1.209,-0.290,2.311,-0.064,0.122,13.859,PID
47,2.3500,-13.535,2293.862,-4.092,-5.380,-79.343,-1.589,79.541,5.610,516578.8,516.58,38247.93,12647.93,1.378,1.164,-0.323,2.365,-0.090,0.147,14.140,PID
48,2.4000,-13.804,2289.900,-4.171,-5.375,-79.133,-1.574,79.331,5.600,511718.2,511.72,38239.51,12639.51,1.366,1.127,-0.367,2.429,-0.122,0.180,14.420,PID
49,2.4500,-14.072,2285.948,-4.249,-5.371,-78.930,-1.559,79.128,5.592,507013.2,507.01,38231.16,12631.16,1.353,1.101,-0.426,2.509,-0.162,0.220,14.700,PID
50,2.5000,-14.343,2282.007,-4.327,-5.405,-78.738,-1.544,78.939,5.622,502630.5,502.63,38222.86,12622.86,1.342,1.079,-0.496,1.195,-0.165,-0.443,14.981,PID
51,2.5500,-14.613,2278.074,-4.404,-5.410,-78.547,-1.530,78.748,5.622,498103.1,498.10,38214.66,12614.66,1.330,1.057,-0.562,1.009,-0.149,-0.428,15.262,PID
52,2.6000,-14.884,2274.152,-4.480,-5.416,-78.361,-1.516,78.562,5.624,493796.0,493.80,38206.53,12606.53,1.319,1.034,-0.623,0.829,-0.151,-0.429,15.543,PID
53,2.6500,-15.154,2270.238,-4.555,-5.421,-78.181,-1.503,78.383,5.625,489592.6,489.59,38198.48,12598.47,1.308,1.008,-0.677,0.657,-0.132,-0.411,15.824,PID
54,2.7000,-15.426,2266.333,-4.630,-5.427,-78.006,-1.490,78.209,5.628,485543.4,485.54,38190.48,12590.48,1.297,0.980,-0.722,0.495,-0.103,-0.381,16.106,PID
55,2.7500,-15.697,2262.438,-4.704,-5.432,-77.836,-1.478,78.039,5.630,481586.9,481.59,38182.56,12582.56,1.287,0.949,-0.759,0.344,-0.080,-0.359,16.387,PID
56,2.8000,-15.969,2258.550,-4.778,-5.438,-77.671,-1.467,77.875,5.632,477773.8,477.77,38174.70,12574.70,1.277,0.915,-0.786,0.202,-0.065,-0.343,16.668,PID
57,2.8500,-16.241,2254.670,-4.851,-5.443,-77.512,-1.457,77.716,5.635,474043.6,474.04,38166.90,12566.90,1.267,0.879,-0.804,0.071,-0.036,-0.315,16.950,PID
58,2.9000,-16.513,2250.798,-4.924,-5.448,-77.357,-1.448,77.562,5.637,470446.4,470.45,38159.16,12559.16,1.258,0.840,-0.813,-0.051,-0.017,-0.295,17.232,PID
59,2.9500,-16.786,2246.934,-4.996,-5.453,-77.206,-1.439,77.412,5.639,466922.5,466.92,38151.48,12551.48,1.249,0.800,-0.814,-0.162,-0.006,-0.285,17.513,PID
60,3.0000,-17.058,2243.077,-5.068,-5.457,-77.060,-1.431,77.266,5.641,463522.4,463.52,38143.86,12543.86,1.240,0.758,-0.806,-0.264,0.018,-0.261,17.795,PID
61,3.0500,-17.331,2239.228,-5.139,-5.461,-76.919,-1.423,77.125,5.643,460213.8,460.21,38136.29,12536.29,1.231,0.715,-0.791,-0.358,0.044,-0.235,18.077,PID
62,3.1000,-17.604,2235.385,-5.210,-5.464,-76.781,-1.417,76.988,5.645,457020.2,457.02,38128.77,12528.77,1.223,0.672,-0.769,-0.444,0.071,-0.207,18.359,PID
63,3.1500,-17.878,2231.550,-5.281,-5.468,-76.648,-1.411,76.856,5.647,453909.9,453.91,38121.31,12521.31,1.215,0.628,-0.742,-0.525,0.072,-0.207,18.641,PID
64,3.2000,-18.151,2227.721,-5.351,-5.470,-76.519,-1.405,76.727,5.648,450878.5,450.88,38113.89,12513.90,1.207,0.586,-0.711,-0.600,0.086,-0.193,18.924,PID
65,3.2500,-18.425,2223.898,-5.421,-5.473,-76.393,-1.400,76.602,5.649,447950.0,447.95,38106.53,12506.53,1.200,0.544,-0.676,-0.670,0.099,-0.180,19.206,PID
66,3.3000,-18.699,2220.082,-5.491,-5.474,-76.271,-1.395,76.480,5.649,445120.3,445.12,38099.21,12499.21,1.192,0.504,-0.640,-0.738,0.092,-0.187,19.488,PID
67,3.3500,-18.972,2216.271,-5.561,-5.476,-76.153,-1.391,76.362,5.650,442358.3,442.36,38091.94,12491.94,1.185,0.468,-0.604,-0.806,0.099,-0.179,19.770,PID
68,3.4000,-19.246,2212.466,-5.630,-5.477,-76.038,-1.387,76.248,5.650,439660.2,439.66,38084.71,12484.71,1.178,0.435,-0.572,-0.876,0.081,-0.197,20.053,PID
69,3.4500,-19.519,2208.667,-5.699,-5.477,-75.938,-1.383,76.148,5.649,438386.2,438.39,38077.50,12477.50,1.175,0.407,-0.544,-0.926,0.079,-28.000,20.334,PID
70,3.5000,-19.792,2204.873,-5.768,-5.449,-75.833,-1.379,76.041,5.621,434867.4,434.87,38070.30,12470.30,1.166,0.381,-0.516,0.069,0.072,-0.139,20.615,PID
71,3.5500,-20.064,2201.084,-5.837,-5.447,-75.737,-1.376,75.945,5.618,432743.4,432.74,38063.13,12463.13,1.160,0.356,-0.488,0.081,0.064,-0.130,20.896,PID
72,3.6000,-20.337,2197.299,-5.906,-5.446,-75.644,-1.373,75.852,5.616,430054.0,430.05,38056.01,12456.01,1.153,0.332,-0.459,0.093,0.079,-0.146,21.177,PID
73,3.6500,-20.609,2193.519,-5.975,-5.444,-75.553,-1.370,75.761,5.614,427925.2,427.93,38048.91,12448.92,1.148,0.310,-0.430,0.104,0.065,-0.132,21.458,PID
74,3.7000,-20.881,2189.743,-6.043,-5.469,-75.472,-1.368,75.682,5.637,426353.6,426.35,38041.86,12441.86,1.144,0.289,-0.402,-0.843,0.078,-28.000,21.738,PID
75,3.7500,-21.154,2185.972,-6.111,-5.440,-75.388,-1.365,75.596,5.609,427130.7,427.13,38034.78,12434.78,1.146,0.270,-0.373,0.162,0.058,-0.125,22.019,PID
76,3.8000,-21.426,2182.204,-6.180,-5.438,-75.311,-1.363,75.520,5.606,417846.8,417.85,38027.76,12427.76,1.121,0.252,-0.345,0.180,0.068,-0.136,22.299,PID
77,3.8500,-21.698,2178.441,-6.248,-5.437,-75.234,-1.361,75.443,5.605,416647.1,416.65,38020.77,12420.77,1.118,0.236,-0.317,0.189,0.079,-0.148,22.579,PID
78,3.9000,-21.970,2174.681,-6.316,-5.456,-75.162,-1.360,75.372,5.623,418037.8,418.04,38013.82,12413.82,1.122,0.220,-0.290,-0.566,0.048,-21.612,22.860,PID
79,3.9500,-22.242,2170.925,-6.384,-5.435,-75.088,-1.358,75.296,5.602,423996.8,424.00,38006.87,12406.87,1.138,0.207,-0.264,0.168,0.055,-0.125,23.140,PID
80,4.0000,-22.514,2167.172,-6.451,-5.434,-75.013,-1.356,75.222,5.601,412850.3,412.85,38000.00,12400.00,1.109,0.194,-0.238,0.143,0.062,-0.132,23.420,PID
81,4.0500,-22.786,2163.423,-6.519,-5.434,-74.940,-1.355,75.149,5.600,414883.6,414.88,37993.16,12393.16,1.114,0.183,-0.214,0.114,0.069,-0.139,23.700,PID
82,4.1000,-23.058,2159.678,-6.587,-5.433,-74.868,-1.353,75.078,5.599,409919.4,409.92,37986.35,12386.35,1.101,0.172,-0.188,0.082,0.076,-0.146,23.980,PID
83,4.1500,-23.329,2155.936,-6.655,-5.433,-74.795,-1.352,75.004,5.599,410478.7,410.48,37979.59,12379.59,1.103,0.164,-0.166,0.043,0.024,-0.095,24.260,PID
84,4.2000,-23.601,2152.198,-6.722,-5.433,-74.723,-1.351,74.933,5.599,412019.8,412.02,37972.87,12372.87,1.107,0.157,-0.143,0.000,0.087,-0.157,24.540,PID
85,4.2501,-23.873,2148.464,-6.790,-5.433,-74.651,-1.349,74.861,5.598,406808.7,406.81,37966.19,12366.19,1.093,0.149,-0.123,-0.044,0.029,-0.100,24.820,PID
86,4.3001,-24.144,2144.733,-6.857,-5.433,-74.582,-1.348,74.792,5.598,405071.8,405.07,37959.53,12359.53,1.089,0.144,-0.103,-0.087,0.031,-0.101,25.099,PID
