step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.136,1796.414,0.078,-2.741,-71.425,1.657,71.497,3.202,845000.0,845.00,39555.95,13955.95,2.180,5.590,-1.112,-0.572,-3.786,-1.108,0.157,PID
2,0.1000,-0.274,1792.857,0.165,-2.775,-70.837,1.819,70.915,3.318,845000.0,845.00,39542.09,13942.09,2.180,5.510,-1.789,-0.753,-2.965,-0.778,0.320,PID
3,0.1500,-0.413,1789.330,0.260,-2.804,-70.247,1.967,70.330,3.425,845000.0,845.00,39528.23,13928.24,2.181,5.400,-2.297,-0.871,-2.308,-0.531,0.488,PID
4,0.2000,-0.554,1785.833,0.362,-2.827,-69.655,2.102,69.744,3.523,845000.0,845.00,39514.38,13914.38,2.182,5.269,-2.670,-0.941,-1.780,-0.344,0.662,PID
5,0.2500,-0.696,1782.365,0.470,-2.847,-69.061,2.226,69.155,3.614,845000.0,845.00,39500.52,13900.52,2.183,5.121,-2.936,-0.975,-1.357,-0.204,0.840,PID
6,0.3000,-0.839,1778.927,0.584,-2.865,-68.466,2.340,68.566,3.699,845000.0,845.00,39486.66,13886.66,2.183,4.963,-3.117,-0.984,-1.019,-0.101,1.022,PID
7,0.3500,-0.982,1775.518,0.704,-2.879,-67.870,2.446,67.975,3.778,845000.0,845.00,39472.80,13872.81,2.184,4.798,-3.231,-0.975,-0.753,-0.028,1.209,PID
8,0.4000,-1.127,1772.140,0.829,-2.892,-67.274,2.544,67.384,3.851,845000.0,845.00,39458.95,13858.95,2.185,4.629,-3.292,-0.952,-0.539,0.025,1.399,PID
9,0.4500,-1.272,1768.791,0.958,-2.903,-66.676,2.636,66.792,3.921,845000.0,845.00,39445.09,13845.09,2.186,4.459,-3.312,-0.921,-0.368,0.063,1.592,PID
10,0.5000,-1.417,1765.472,1.092,-2.912,-66.079,2.721,66.199,3.986,845000.0,845.00,39431.23,13831.23,2.186,4.288,-3.300,-0.884,-0.235,0.088,1.789,PID
11,0.5500,-1.563,1762.183,1.230,-2.920,-65.481,2.802,65.605,4.047,845000.0,845.00,39417.38,13817.38,2.187,4.120,-3.263,-0.844,-0.129,0.104,1.989,PID
12,0.6000,-1.709,1758.924,1.372,-2.928,-64.886,2.877,65.016,4.105,836069.0,836.07,39403.57,13803.57,2.165,3.954,-3.208,-0.802,-0.048,0.112,2.192,PID
13,0.6500,-1.856,1755.694,1.518,-2.934,-64.309,2.947,64.443,4.159,821256.8,821.26,39390.00,13790.00,2.127,3.792,-3.138,-0.760,0.018,0.118,2.397,PID
14,0.7000,-2.002,1752.492,1.667,-2.940,-63.749,3.012,63.888,4.209,806842.5,806.84,39376.66,13776.67,2.091,3.634,-3.059,-0.718,0.065,0.118,2.605,PID
