step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,0.149,1796.414,0.176,3.028,-71.438,3.473,71.587,4.607,845000.0,845.00,40324.18,14724.18,2.138,4.104,0.756,0.715,2.150,1.885,0.231,PID
2,0.1000,0.303,1792.856,0.348,3.106,-70.865,3.382,71.014,4.592,845000.0,845.00,40310.32,14710.32,2.139,4.038,1.128,1.039,1.670,1.452,0.461,PID
3,0.1500,0.460,1789.327,0.515,3.176,-70.290,3.300,70.439,4.580,845000.0,845.00,40296.46,14696.46,2.140,3.951,1.405,1.277,1.286,1.109,0.690,PID
4,0.2000,0.620,1785.827,0.678,3.240,-69.714,3.225,69.864,4.571,845000.0,845.00,40282.61,14682.61,2.140,3.848,1.605,1.447,0.981,0.837,0.918,PID
5,0.2500,0.783,1782.356,0.837,3.298,-69.138,3.157,69.288,4.565,845000.0,845.00,40268.75,14668.75,2.141,3.735,1.745,1.563,0.738,0.622,1.147,PID
6,0.3000,0.950,1778.913,0.993,3.351,-68.561,3.094,68.712,4.560,845000.0,845.00,40254.89,14654.89,2.142,3.614,1.837,1.638,0.545,0.451,1.374,PID
7,0.3500,1.118,1775.500,1.147,3.400,-67.983,3.035,68.136,4.557,845000.0,845.00,40241.04,14641.03,2.142,3.489,1.892,1.680,0.393,0.319,1.602,PID
8,0.4000,1.290,1772.115,1.297,3.445,-67.405,2.981,67.559,4.556,845000.0,845.00,40227.18,14627.18,2.143,3.362,1.918,1.697,0.272,0.214,1.829,PID
9,0.4500,1.463,1768.759,1.445,3.487,-66.826,2.931,66.981,4.555,845000.0,845.00,40213.32,14613.32,2.144,3.234,1.921,1.695,0.177,0.132,2.056,PID
10,0.5000,1.638,1765.432,1.590,3.526,-66.248,2.884,66.404,4.555,845000.0,845.00,40199.46,14599.46,2.145,3.106,1.907,1.678,0.103,0.069,2.283,PID
11,0.5500,1.815,1762.135,1.733,3.562,-65.669,2.840,65.826,4.556,845000.0,845.00,40185.61,14585.60,2.145,2.980,1.880,1.650,0.045,0.020,2.510,PID
12,0.6000,1.994,1758.866,1.874,3.596,-65.089,2.798,65.249,4.557,845000.0,845.00,40171.75,14571.75,2.146,2.856,1.843,1.613,0.001,-0.017,2.737,PID
13,0.6500,2.175,1755.625,2.013,3.628,-64.513,2.759,64.674,4.558,837595.7,837.60,40157.93,14557.93,2.128,2.736,1.798,1.571,-0.034,-0.045,2.964,PID
14,0.7000,2.357,1752.414,2.150,3.658,-63.952,2.723,64.115,4.560,823124.4,823.12,40144.33,14544.33,2.092,2.618,1.748,1.524,-0.062,-0.068,3.191,PID
15,0.7500,2.541,1749.230,2.285,3.685,-63.409,2.689,63.573,4.562,809127.8,809.13,40130.96,14530.96,2.057,2.504,1.695,1.476,-0.080,-0.082,3.417,PID
16,0.8000,2.726,1746.073,2.419,3.711,-62.883,2.658,63.049,4.565,795534.1,795.53,40117.82,14517.82,2.023,2.394,1.640,1.425,-0.098,-0.097,3.644,PID
17,0.8500,2.912,1742.941,2.551,3.734,-62.374,2.629,62.541,4.567,782358.8,782.36,40104.89,14504.89,1.990,2.287,1.584,1.375,-0.105,-0.101,3.871,PID
18,0.9000,3.099,1739.835,2.682,3.756,-61.881,2.602,62.049,4.569,769048.1,769.05,40092.19,14492.19,1.957,2.184,1.528,1.324,-0.115,-0.110,4.099,PID
19,0.9500,3.287,1736.752,2.812,3.777,-61.405,2.576,61.575,4.572,755241.6,755.24,40079.70,14479.70,1.923,2.085,1.472,1.274,-0.122,-0.114,4.326,PID
