step,time_s,posX_m,posY_m,posZ_m,velX_mps,velY_mps,velZ_mps,speed_mps,horizSpeed_mps,thrust_N,thrust_kN,mass_kg,fuel_kg,twr,tilt_deg,pitchRate_dps,yawRate_dps,gimbalX_deg,gimbalZ_deg,miss_m,controlMode
1,0.0500,-0.213,1597.257,-0.020,-4.283,-54.730,-0.431,54.899,4.304,575711.8,575.71,39379.59,13779.58,1.492,2.222,0.758,-0.793,1.647,-1.673,0.214,PID
2,0.1000,-0.428,1594.527,-0.043,-4.321,-54.483,-0.469,54.656,4.347,567940.4,567.94,39370.21,13770.22,1.472,2.157,1.018,-1.057,1.405,-1.426,0.430,PID
3,0.1500,-0.645,1591.809,-0.067,-4.356,-54.245,-0.504,54.421,4.385,560348.1,560.35,39360.97,13760.97,1.452,2.075,1.232,-1.274,1.178,-1.195,0.649,PID
4,0.2000,-0.864,1589.103,-0.093,-4.386,-54.016,-0.534,54.196,4.419,553031.4,553.03,39351.86,13751.85,1.434,1.979,1.403,-1.447,0.969,-0.982,0.869,PID
5,0.2500,-1.084,1586.407,-0.121,-4.413,-53.795,-0.561,53.979,4.448,546004.3,546.00,39342.85,13742.85,1.416,1.873,1.537,-1.582,0.775,-0.785,1.090,PID
6,0.3000,-1.305,1583.723,-0.149,-4.436,-53.584,-0.585,53.770,4.474,539240.1,539.24,39333.96,13733.96,1.399,1.759,1.636,-1.682,0.595,-0.601,1.313,PID
7,0.3500,-1.527,1581.049,-0.179,-4.456,-53.380,-0.605,53.569,4.497,532726.1,532.73,39325.18,13725.18,1.382,1.639,1.705,-1.752,0.432,-0.436,1.538,PID
8,0.4000,-1.750,1578.385,-0.210,-4.472,-53.184,-0.622,53.376,4.515,526464.4,526.46,39316.50,13716.50,1.366,1.515,1.747,-1.793,0.283,-0.284,1.763,PID
9,0.4500,-1.974,1575.730,-0.241,-4.486,-52.996,-0.636,53.189,4.531,520442.4,520.44,39307.93,13707.93,1.351,1.389,1.765,-1.811,0.149,-0.148,1.989,PID
10,0.5000,-2.199,1573.085,-0.273,-4.497,-52.815,-0.647,53.010,4.544,514648.6,514.65,39299.45,13699.44,1.336,1.262,1.762,-1.807,0.028,-0.025,2.216,PID
11,0.5500,-2.424,1570.449,-0.306,-4.506,-52.642,-0.656,52.838,4.554,509071.9,509.07,39291.06,13691.06,1.322,1.137,1.741,-1.785,-0.078,0.084,2.443,PID
12,0.6000,-2.650,1567.821,-0.339,-4.512,-52.475,-0.663,52.673,4.561,503714.6,503.71,39282.76,13682.76,1.308,1.014,1.705,-1.748,-0.173,0.181,2.671,PID
13,0.6500,-2.875,1565.201,-0.372,-4.517,-52.314,-0.668,52.513,4.566,498552.4,498.55,39274.55,13674.55,1.295,0.893,1.656,-1.697,-0.256,0.265,2.899,PID
14,0.7000,-3.101,1562.589,-0.406,-4.519,-52.160,-0.671,52.360,4.569,493588.6,493.59,39266.42,13666.42,1.282,0.777,1.596,-1.635,-0.327,0.337,3.128,PID
15,0.7500,-3.327,1559.985,-0.439,-4.520,-52.013,-0.673,52.213,4.570,488812.9,488.81,39258.38,13658.37,1.270,0.665,1.527,-1.564,-0.383,0.395,3.356,PID
16,0.8000,-3.553,1557.388,-0.473,-4.520,-51.871,-0.673,52.072,4.569,484215.5,484.22,39250.40,13650.40,1.259,0.559,1.451,-1.486,-0.431,0.443,3.584,PID
17,0.8500,-3.779,1554.798,-0.507,-4.518,-51.734,-0.672,51.936,4.567,479800.5,479.80,39242.50,13642.50,1.247,0.458,1.369,-1.402,-0.478,0.491,3.813,PID
18,0.9000,-4.005,1552.214,-0.540,-4.515,-51.604,-0.669,51.805,4.564,475545.1,475.55,39234.68,13634.68,1.237,0.364,1.284,-1.314,-0.510,0.524,4.041,PID
19,0.9500,-4.231,1549.638,-0.573,-4.511,-51.478,-0.666,51.680,4.560,471453.5,471.45,39226.92,13626.92,1.226,0.276,1.195,-1.224,-0.537,0.551,4.269,PID
20,1.0000,-4.456,1547.067,-0.607,-4.506,-51.357,-0.662,51.559,4.554,467517.3,467.52,39219.23,13619.23,1.216,0.193,1.105,-1.131,-0.563,0.577,4.497,PID
21,1.0500,-4.681,1544.502,-0.640,-4.500,-51.242,-0.657,51.443,4.548,463727.9,463.73,39211.59,13611.60,1.207,0.117,1.015,-1.039,-0.567,0.581,4.725,PID
22,1.1000,-4.906,1541.943,-0.672,-4.494,-51.131,-0.652,51.332,4.541,460077.8,460.08,39204.03,13604.03,1.197,0.048,0.925,-0.946,-0.565,0.579,4.952,PID
23,1.1500,-5.131,1539.389,-0.705,-4.488,-51.024,-0.647,51.225,4.534,456544.5,456.54,39196.52,13596.52,1.188,0.000,0.838,-0.857,-0.444,0.458,5.179,PID
24,1.2000,-5.355,1536.840,-0.737,-4.481,-50.922,-0.640,51.123,4.527,453176.0,453.18,39189.06,13589.06,1.180,0.069,0.750,-0.766,-0.516,0.530,5.405,PID
25,1.2500,-5.579,1534.296,-0.769,-4.474,-50.824,-0.634,51.025,4.519,449924.0,449.92,39181.66,13581.66,1.172,0.120,0.664,-0.679,-0.558,0.572,5.631,PID
26,1.3000,-5.802,1531.758,-0.800,-4.467,-50.730,-0.627,50.930,4.510,446780.6,446.78,39174.31,13574.31,1.164,0.164,0.583,-0.596,-0.527,0.541,5.857,PID
